wind_code,i_weight
000016.SZ,0.122
000018.SZ,0.051
000030.SZ,0.088
000034.SZ,0.148
000035.SZ,0.142
000036.SZ,0.148
000038.SZ,0.067
000040.SZ,0.253
000055.SZ,0.073
000056.SZ,0.059
000058.SZ,0.059
000059.SZ,0.192
000065.SZ,0.08
000070.SZ,0.075
000088.SZ,0.131
000150.SZ,0.155
000151.SZ,0.061
000155.SZ,0.092
000301.SZ,0.222
000404.SZ,0.063
000407.SZ,0.088
000429.SZ,0.148
000498.SZ,0.076
000506.SZ,0.059
000507.SZ,0.14
000514.SZ,0.041
000516.SZ,0.263
000517.SZ,0.049
000520.SZ,0.098
000525.SZ,0.11
000532.SZ,0.069
000533.SZ,0.041
000544.SZ,0.067
000545.SZ,0.073
000546.SZ,0.125
000550.SZ,0.089
000555.SZ,0.121
000558.SZ,0.063
000560.SZ,0.148
000561.SZ,0.057
000571.SZ,0.094
000576.SZ,0.054
000582.SZ,0.116
000584.SZ,0.091
000591.SZ,0.21
000592.SZ,0.139
000601.SZ,0.081
000603.SZ,0.139
000615.SZ,0.084
000620.SZ,0.125
000626.SZ,0.048
000631.SZ,0.073
000639.SZ,0.067
000650.SZ,0.16
000657.SZ,0.063
000665.SZ,0.061
000666.SZ,0.114
000672.SZ,0.116
000673.SZ,0.062
000676.SZ,0.123
000683.SZ,0.222
000687.SZ,0.11
000688.SZ,0.132
000697.SZ,0.196
000700.SZ,0.049
000701.SZ,0.058
000710.SZ,0.114
000711.SZ,0.074
000722.SZ,0.038
000731.SZ,0.1
000733.SZ,0.114
000735.SZ,0.299
000739.SZ,0.148
000751.SZ,0.108
000789.SZ,0.135
000791.SZ,0.066
000793.SZ,0.16
000795.SZ,0.068
000796.SZ,0.054
000797.SZ,0.1
000799.SZ,0.122
000800.SZ,0.181
000801.SZ,0.089
000802.SZ,0.107
000810.SZ,0.08
000811.SZ,0.068
000815.SZ,0.063
000818.SZ,0.15
000820.SZ,0.072
000821.SZ,0.083
000822.SZ,0.088
000828.SZ,0.105
000831.SZ,0.166
000836.SZ,0.158
000837.SZ,0.064
000838.SZ,0.043
000851.SZ,0.116
000869.SZ,0.119
000875.SZ,0.142
000881.SZ,0.07
000882.SZ,0.123
000883.SZ,0.241
000885.SZ,0.048
000889.SZ,0.092
000892.SZ,0.079
000901.SZ,0.128
000902.SZ,0.197
000905.SZ,0.054
000910.SZ,0.115
000913.SZ,0.084
000915.SZ,0.093
000917.SZ,0.264
000918.SZ,0.185
000921.SZ,0.107
000923.SZ,0.06
000925.SZ,0.076
000927.SZ,0.068
000928.SZ,0.092
000933.SZ,0.15
000935.SZ,0.116
000936.SZ,0.109
