wind_code,i_weight
000021.SZ,0.327
000027.SZ,0.11
000032.SZ,0.103
000034.SZ,0.268
000039.SZ,0.159
000050.SZ,0.131
000060.SZ,0.158
000062.SZ,0.127
000066.SZ,0.358
000155.SZ,0.149
000400.SZ,0.206
000403.SZ,0.115
000415.SZ,0.169
000423.SZ,0.234
000426.SZ,0.416
000429.SZ,0.066
000513.SZ,0.146
000519.SZ,0.168
000528.SZ,0.206
000537.SZ,0.079
000539.SZ,0.046
000543.SZ,0.102
000559.SZ,0.182
000563.SZ,0.122
000582.SZ,0.089
000591.SZ,0.14
000598.SZ,0.115
000623.SZ,0.225
000629.SZ,0.154
000636.SZ,0.15
000683.SZ,0.193
000703.SZ,0.161
000709.SZ,0.114
000723.SZ,0.177
000728.SZ,0.251
000729.SZ,0.181
000733.SZ,0.214
000738.SZ,0.162
000739.SZ,0.099
000750.SZ,0.224
000783.SZ,0.32
000785.SZ,0.079
000825.SZ,0.105
000830.SZ,0.169
000831.SZ,0.429
000878.SZ,0.277
000883.SZ,0.101
000887.SZ,0.198
000893.SZ,0.254
000898.SZ,0.07
000921.SZ,0.13
000932.SZ,0.262
000933.SZ,0.426
000937.SZ,0.071
000951.SZ,0.117
000958.SZ,0.117
000959.SZ,0.072
000960.SZ,0.256
000967.SZ,0.095
000987.SZ,0.133
000988.SZ,0.879
000997.SZ,0.218
001213.SZ,0.041
001286.SZ,0.081
001389.SZ,0.031
001696.SZ,0.179
002007.SZ,0.194
002008.SZ,0.38
002025.SZ,0.134
002044.SZ,0.193
002056.SZ,0.189
002064.SZ,0.195
002065.SZ,0.254
002078.SZ,0.261
002080.SZ,0.255
002085.SZ,0.277
002120.SZ,0.116
002130.SZ,0.306
002138.SZ,0.337
002152.SZ,0.175
002153.SZ,0.088
002155.SZ,0.26
002156.SZ,0.564
002185.SZ,0.339
002195.SZ,0.492
002202.SZ,0.356
002203.SZ,0.173
002223.SZ,0.237
002244.SZ,0.145
002261.SZ,0.377
002262.SZ,0.168
002266.SZ,0.117
002273.SZ,0.38
002281.SZ,0.334
002294.SZ,0.364
002299.SZ,0.115
002312.SZ,0.138
002318.SZ,0.191
002340.SZ,0.478
002353.SZ,0.336
002372.SZ,0.072
002385.SZ,0.155
002409.SZ,0.242
002410.SZ,0.266
002414.SZ,0.26
002423.SZ,0.128
002429.SZ,0.152
002430.SZ,0.149
002432.SZ,0.147
002436.SZ,0.395
002439.SZ,0.125
002444.SZ,0.242
002461.SZ,0.045
002465.SZ,0.255
002472.SZ,0.324
002500.SZ,0.151
002507.SZ,0.116
002508.SZ,0.101
002517.SZ,0.446
002532.SZ,0.409
002558.SZ,0.52
002563.SZ,0.048
002568.SZ,0.145
002572.SZ,0.082
002595.SZ,0.293
002603.SZ,0.164
002607.SZ,0.147
002608.SZ,0.068
002624.SZ,0.255
002653.SZ,0.208
002670.SZ,0.133
002673.SZ,0.252
002683.SZ,0.2
002738.SZ,0.444
002739.SZ,0.153
002756.SZ,0.174
002773.SZ,0.137
002797.SZ,0.356
002821.SZ,0.215
002831.SZ,0.111
002837.SZ,0.446
002841.SZ,0.191
002850.SZ,0.378
002851.SZ,0.364
002926.SZ,0.174
002939.SZ,0.195
002945.SZ,0.047
002958.SZ,0.157
002966.SZ,0.405
002984.SZ,0.132
003022.SZ,0.088
003031.SZ,0.113
003035.SZ,0.061
300001.SZ,0.235
300002.SZ,0.261
300003.SZ,0.262
300012.SZ,0.263
300017.SZ,0.31
300024.SZ,0.253
300037.SZ,0.304
300054.SZ,0.291
300058.SZ,0.285
300070.SZ,0.104
300073.SZ,0.33
300115.SZ,0.395
300136.SZ,0.379
300140.SZ,0.043
300142.SZ,0.214
300144.SZ,0.138
300146.SZ,0.14
300207.SZ,0.58
300212.SZ,0.113
300223.SZ,0.321
300251.SZ,0.271
300285.SZ,0.206
300339.SZ,0.537
300346.SZ,0.299
300373.SZ,0.249
300383.SZ,0.215
300390.SZ,0.194
300395.SZ,0.359
300450.SZ,0.703
300454.SZ,0.363
300458.SZ,0.29
300474.SZ,0.26
300476.SZ,1.944
300487.SZ,0.154
300496.SZ,0.277
300529.SZ,0.107
300558.SZ,0.157
300567.SZ,0.161
300573.SZ,0.151
300595.SZ,0.098
300601.SZ,0.126
300604.SZ,0.404
300623.SZ,0.158
300627.SZ,0.192
300676.SZ,0.135
300677.SZ,0.196
300679.SZ,0.164
300699.SZ,0.183
300724.SZ,0.288
300735.SZ,0.13
300748.SZ,0.295
300751.SZ,0.161
300757.SZ,0.247
300763.SZ,0.211
300765.SZ,0.163
300803.SZ,0.567
300857.SZ,0.428
300888.SZ,0.105
300919.SZ,0.236
300957.SZ,0.083
301165.SZ,0.078
301267.SZ,0.054
301301.SZ,0.084
301308.SZ,0.36
301358.SZ,0.363
301498.SZ,0.064
301536.SZ,0.109
600004.SH,0.127
600007.SH,0.045
600008.SH,0.154
600021.SH,0.458
600032.SH,0.062
600038.SH,0.162
600056.SH,0.092
600060.SH,0.212
600062.SH,0.088
600079.SH,0.265
600095.SH,0.161
600096.SH,0.402
600098.SH,0.079
600109.SH,0.281
600118.SH,0.278
600126.SH,0.135
600131.SH,0.121
600132.SH,0.142
600141.SH,0.242
600143.SH,0.466
600153.SH,0.194
600155.SH,0.179
600157.SH,0.392
600166.SH,0.156
600170.SH,0.165
600171.SH,0.212
600177.SH,0.19
600208.SH,0.201
600258.SH,0.107
600271.SH,0.101
600282.SH,0.142
600295.SH,0.072
600298.SH,0.258
600299.SH,0.041
600312.SH,0.157
600316.SH,0.162
600325.SH,0.119
600329.SH,0.141
600339.SH,0.065
600348.SH,0.158
600352.SH,0.3
600361.SH,0.074
600363.SH,0.25
600369.SH,0.207
600373.SH,0.079
600378.SH,0.134
600380.SH,0.146
600390.SH,0.146
600392.SH,0.357
600398.SH,0.163
600435.SH,0.166
600483.SH,0.123
600486.SH,0.174
600487.SH,0.483
600497.SH,0.225
600498.SH,0.203
600499.SH,0.165
600511.SH,0.123
600516.SH,0.19
600517.SH,0.121
600521.SH,0.19
600528.SH,0.102
600529.SH,0.152
600535.SH,0.126
600536.SH,0.323
600546.SH,0.12
600549.SH,0.372
600562.SH,0.155
600563.SH,0.178
600566.SH,0.101
600578.SH,0.106
600580.SH,0.578
600582.SH,0.108
600583.SH,0.132
600598.SH,0.113
600606.SH,0.082
600612.SH,0.067
600637.SH,0.214
600655.SH,0.119
600663.SH,0.111
600673.SH,0.354
600685.SH,0.121
600688.SH,0.066
600699.SH,0.344
600704.SH,0.2
600707.SH,0.092
600720.SH,0.058
600737.SH,0.183
600739.SH,0.128
600754.SH,0.113
600763.SH,0.149
600764.SH,0.095
600765.SH,0.164
600801.SH,0.159
600808.SH,0.107
600816.SH,0.129
600820.SH,0.159
600839.SH,0.412
600848.SH,0.118
600859.SH,0.124
600862.SH,0.206
600863.SH,0.153
600867.SH,0.116
600871.SH,0.1
600872.SH,0.124
600873.SH,0.244
600879.SH,0.317
600884.SH,0.237
600885.SH,0.39
600895.SH,0.377
600901.SH,0.155
600906.SH,0.104
600909.SH,0.204
600925.SH,0.074
600927.SH,0.05
600928.SH,0.057
600956.SH,0.027
600959.SH,0.1
600968.SH,0.087
600970.SH,0.138
600977.SH,0.118
600985.SH,0.157
600988.SH,0.543
600995.SH,0.133
600998.SH,0.141
601000.SH,0.129
601001.SH,0.138
601016.SH,0.131
601019.SH,0.057
601061.SH,0.072
601098.SH,0.095
601099.SH,0.336
601106.SH,0.097
601108.SH,0.306
601118.SH,0.106
601128.SH,0.256
601139.SH,0.064
601155.SH,0.14
601156.SH,0.111
601158.SH,0.03
601162.SH,0.407
601168.SH,0.438
601179.SH,0.179
601198.SH,0.269
601212.SH,0.171
601216.SH,0.191
601228.SH,0.056
601231.SH,0.174
601233.SH,0.262
601333.SH,0.114
601399.SH,0.112
601456.SH,0.126
601555.SH,0.418
601568.SH,0.069
601577.SH,0.253
601598.SH,0.116
601608.SH,0.151
601611.SH,0.175
601615.SH,0.301
601636.SH,0.125
601665.SH,0.285
601666.SH,0.138
601696.SH,0.256
601717.SH,0.286
601858.SH,0.034
601866.SH,0.113
601880.SH,0.14
601918.SH,0.123
601921.SH,0.039
601928.SH,0.084
601933.SH,0.232
601958.SH,0.159
601965.SH,0.077
601966.SH,0.123
601990.SH,0.205
601991.SH,0.148
601997.SH,0.195
603000.SH,0.122
603077.SH,0.148
603087.SH,0.268
603129.SH,0.299
603156.SH,0.155
603160.SH,0.249
603179.SH,0.288
603225.SH,0.133
603228.SH,0.313
603233.SH,0.091
603290.SH,0.137
603298.SH,0.165
603338.SH,0.147
603341.SH,0.114
603345.SH,0.166
603379.SH,0.15
603486.SH,0.225
603529.SH,0.092
603556.SH,0.072
603565.SH,0.102
603568.SH,0.162
603589.SH,0.128
603596.SH,0.233
603605.SH,0.192
603606.SH,0.283
603650.SH,0.108
603658.SH,0.072
603659.SH,0.342
