wind_code,i_weight
000019.SZ,0.035
000025.SZ,0.053
000028.SZ,0.076
000029.SZ,0.082
000030.SZ,0.048
000035.SZ,0.117
000048.SZ,0.067
000049.SZ,0.075
000058.SZ,0.038
000059.SZ,0.081
000061.SZ,0.067
000062.SZ,0.121
000065.SZ,0.086
000088.SZ,0.056
000089.SZ,0.113
000090.SZ,0.071
000099.SZ,0.186
000156.SZ,0.11
000415.SZ,0.219
000420.SZ,0.127
000422.SZ,0.144
000429.SZ,0.115
000498.SZ,0.056
000503.SZ,0.123
000517.SZ,0.027
000528.SZ,0.243
000543.SZ,0.129
000550.SZ,0.069
000552.SZ,0.079
000555.SZ,0.109
000557.SZ,0.07
000567.SZ,0.049
000581.SZ,0.177
000582.SZ,0.091
000589.SZ,0.087
000597.SZ,0.058
000600.SZ,0.076
000603.SZ,0.084
000620.SZ,0.106
000627.SZ,0.083
000628.SZ,0.12
000650.SZ,0.096
000657.SZ,0.159
000672.SZ,0.061
000676.SZ,0.129
000680.SZ,0.127
000681.SZ,0.15
000682.SZ,0.114
000685.SZ,0.116
000686.SZ,0.158
000688.SZ,0.062
000690.SZ,0.144
000712.SZ,0.084
000718.SZ,0.05
000719.SZ,0.081
000727.SZ,0.097
000735.SZ,0.08
000737.SZ,0.103
000756.SZ,0.069
000758.SZ,0.102
000761.SZ,0.047
000762.SZ,0.117
000766.SZ,0.303
000767.SZ,0.069
000791.SZ,0.063
000795.SZ,0.104
000801.SZ,0.154
000810.SZ,0.1
000811.SZ,0.101
000813.SZ,0.055
000821.SZ,0.084
000828.SZ,0.066
000829.SZ,0.108
000837.SZ,0.11
000848.SZ,0.103
000860.SZ,0.125
000869.SZ,0.05
000875.SZ,0.173
000881.SZ,0.068
000885.SZ,0.056
000899.SZ,0.041
000901.SZ,0.102
000902.SZ,0.128
000913.SZ,0.073
000915.SZ,0.089
000917.SZ,0.154
000923.SZ,0.092
000927.SZ,0.097
000928.SZ,0.086
000930.SZ,0.079
000935.SZ,0.06
000950.SZ,0.066
000951.SZ,0.166
000966.SZ,0.082
000968.SZ,0.048
000969.SZ,0.144
000970.SZ,0.161
000990.SZ,0.072
001213.SZ,0.056
001236.SZ,0.033
001258.SZ,0.03
001269.SZ,0.021
001287.SZ,0.063
001301.SZ,0.091
001308.SZ,0.027
001309.SZ,0.132
001311.SZ,0.03
001322.SZ,0.025
001323.SZ,0.037
001337.SZ,0.06
001376.SZ,0.008
001389.SZ,0.028
001696.SZ,0.237
001914.SZ,0.079
002003.SZ,0.143
002004.SZ,0.101
002006.SZ,0.093
002010.SZ,0.121
002011.SZ,0.111
002015.SZ,0.118
002020.SZ,0.122
002023.SZ,0.096
002034.SZ,0.057
002036.SZ,0.169
002038.SZ,0.077
002041.SZ,0.053
002043.SZ,0.078
002048.SZ,0.114
002051.SZ,0.061
002053.SZ,0.048
002060.SZ,0.06
002061.SZ,0.098
002063.SZ,0.134
002068.SZ,0.068
002075.SZ,0.158
002077.SZ,0.072
