wind_code,i_weight
000002.SZ,0.635
000063.SZ,0.448
000066.SZ,0.125
000069.SZ,0.137
000100.SZ,0.379
000157.SZ,0.17
000166.SZ,0.251
000301.SZ,0.165
000333.SZ,1.584
000338.SZ,0.35
000425.SZ,0.147
000538.SZ,0.224
000568.SZ,0.77
000596.SZ,0.132
000625.SZ,0.239
000651.SZ,0.845
000661.SZ,0.286
000703.SZ,0.107
000708.SZ,0.113
000725.SZ,0.685
000768.SZ,0.205
000776.SZ,0.267
000783.SZ,0.13
000786.SZ,0.147
000800.SZ,0.042
000858.SZ,1.79
000876.SZ,0.168
000895.SZ,0.242
000938.SZ,0.153
000963.SZ,0.161
000977.SZ,0.163
001979.SZ,0.208
002001.SZ,0.255
002007.SZ,0.137
002008.SZ,0.202
002024.SZ,0.065
002027.SZ,0.375
002032.SZ,0.04
002044.SZ,0.096
002049.SZ,0.456
002050.SZ,0.175
002064.SZ,0.065
002120.SZ,0.109
002129.SZ,0.527
002142.SZ,0.733
002157.SZ,0.053
002179.SZ,0.236
002202.SZ,0.2
002230.SZ,0.438
002236.SZ,0.163
002241.SZ,0.508
002252.SZ,0.131
002271.SZ,0.389
002304.SZ,0.482
002311.SZ,0.266
002352.SZ,0.575
002371.SZ,0.387
002410.SZ,0.26
002414.SZ,0.102
002415.SZ,1.092
002459.SZ,0.295
002460.SZ,0.591
002466.SZ,0.504
002475.SZ,1.04
002493.SZ,0.278
002555.SZ,0.135
002568.SZ,0.082
002594.SZ,1.099
002600.SZ,0.082
002601.SZ,0.153
002602.SZ,0.141
002607.SZ,0.063
002624.SZ,0.075
002709.SZ,0.295
002714.SZ,0.729
002736.SZ,0.145
002791.SZ,0.066
002812.SZ,0.676
002821.SZ,0.243
002841.SZ,0.139
002916.SZ,0.111
002938.SZ,0.117
003816.SZ,0.168
300003.SZ,0.132
300014.SZ,0.492
300015.SZ,0.476
300033.SZ,0.113
300059.SZ,1.073
300122.SZ,0.502
300124.SZ,0.568
300142.SZ,0.355
300144.SZ,0.118
300274.SZ,0.611
300316.SZ,0.203
300347.SZ,0.259
300408.SZ,0.195
300413.SZ,0.124
300433.SZ,0.14
300450.SZ,0.358
300498.SZ,0.421
300529.SZ,0.107
300558.SZ,0.073
300595.SZ,0.102
300601.SZ,0.169
300628.SZ,0.134
300676.SZ,0.103
300677.SZ,0.096
300750.SZ,3.621
300759.SZ,0.155
300760.SZ,0.772
300782.SZ,0.306
300866.SZ,0.071
300888.SZ,0.031
300896.SZ,0.204
300999.SZ,0.113
600000.SH,0.478
600009.SH,0.245
600010.SH,0.297
600011.SH,0.187
600015.SH,0.168
600016.SH,0.471
600018.SH,0.096
600019.SH,0.312
600025.SH,0.054
600028.SH,0.281
600029.SH,0.171
600030.SH,1.11
600031.SH,0.566
600036.SH,2.993
600048.SH,0.552
600050.SH,0.345
600061.SH,0.092
600079.SH,0.089
600085.SH,0.152
600104.SH,0.411
600109.SH,0.119
600111.SH,0.521
600115.SH,0.144
600132.SH,0.157
600143.SH,0.094
600150.SH,0.19
600161.SH,0.091
600176.SH,0.199
600183.SH,0.109
600196.SH,0.248
600276.SH,0.871
600309.SH,0.723
600332.SH,0.102
600346.SH,0.255
600352.SH,0.155
600362.SH,0.112
600383.SH,0.139
600406.SH,0.476
600426.SH,0.252
600436.SH,0.529
600438.SH,0.563
600489.SH,0.123
600519.SH,5.46
600547.SH,0.182
600570.SH,0.297
600584.SH,0.169
600585.SH,0.47
600588.SH,0.262
600600.SH,0.162
600606.SH,0.08
600655.SH,0.079
600660.SH,0.3
600690.SH,0.468
600741.SH,0.194
600745.SH,0.423
600760.SH,0.16
600763.SH,0.176
600795.SH,0.122
600809.SH,0.692
600837.SH,0.527
600845.SH,0.089
600848.SH,0.066
600872.SH,0.093
600886.SH,0.145
600887.SH,0.982
600893.SH,0.327
600900.SH,1.28
600905.SH,0.297
600918.SH,0.116
600919.SH,0.381
600926.SH,0.206
600958.SH,0.249
600989.SH,0.187
600999.SH,0.285
601006.SH,0.197
601009.SH,0.237
601012.SH,1.633
601021.SH,0.094
601066.SH,0.162
601088.SH,0.404
601100.SH,0.17
601108.SH,0.114
601111.SH,0.143
601138.SH,0.215
601155.SH,0.133
601162.SH,0.074
601166.SH,1.558
601169.SH,0.324
601186.SH,0.178
601211.SH,0.365
601216.SH,0.081
601225.SH,0.268
601229.SH,0.337
601231.SH,0.045
601236.SH,0.045
601238.SH,0.135
601288.SH,0.508
601318.SH,2.67
601319.SH,0.064
601328.SH,0.638
601336.SH,0.154
601360.SH,0.145
601377.SH,0.213
601390.SH,0.307
601398.SH,0.793
601600.SH,0.247
601601.SH,0.439
601607.SH,0.105
601618.SH,0.141
601628.SH,0.233
601633.SH,0.218
601658.SH,0.295
601668.SH,0.518
601669.SH,0.284
601688.SH,0.396
601696.SH,0.079
601698.SH,0.029
601728.SH,0.093
601766.SH,0.342
601788.SH,0.126
601799.SH,0.107
601800.SH,0.16
601808.SH,0.049
601816.SH,0.492
601818.SH,0.268
601838.SH,0.152
601857.SH,0.272
601865.SH,0.121
601868.SH,0.17
601877.SH,0.261
601878.SH,0.087
601881.SH,0.063
601888.SH,0.96
601898.SH,0.061
601899.SH,0.785
601901.SH,0.143
601916.SH,0.139
601919.SH,0.538
601933.SH,0.064
601939.SH,0.197
601966.SH,0.093
601985.SH,0.252
601988.SH,0.317
601989.SH,0.228
601990.SH,0.095
601995.SH,0.066
601998.SH,0.068
603019.SH,0.187
603087.SH,0.048
603160.SH,0.101
603195.SH,0.056
603233.SH,0.055
603259.SH,1.035
603260.SH,0.117
603288.SH,0.607
603338.SH,0.068
603369.SH,0.159
603392.SH,0.148
603486.SH,0.15
603501.SH,0.622
603517.SH,0.095
603658.SH,0.059
603659.SH,0.245
603799.SH,0.584
603806.SH,0.219
603833.SH,0.112
603882.SH,0.114
603899.SH,0.098
603939.SH,0.086
603986.SH,0.397
603993.SH,0.206
605499.SH,0.037
688008.SH,0.17
688009.SH,0.061
688012.SH,0.153
688036.SH,0.158
688111.SH,0.191
688126.SH,0.088
688169.SH,0.082
688363.SH,0.058
688396.SH,0.075
688561.SH,0.091
688599.SH,0.31
688981.SH,0.477
