wind_code,i_weight
000016.SZ,0.14
000019.SZ,0.047
000030.SZ,0.079
000034.SZ,0.179
000035.SZ,0.134
000036.SZ,0.098
000038.SZ,0.054
000040.SZ,0.091
000049.SZ,0.139
000055.SZ,0.058
000056.SZ,0.035
000058.SZ,0.052
000059.SZ,0.134
000065.SZ,0.06
000070.SZ,0.121
000088.SZ,0.099
000150.SZ,0.054
000155.SZ,0.086
000429.SZ,0.101
000498.SZ,0.048
000507.SZ,0.09
000514.SZ,0.034
000516.SZ,0.185
000517.SZ,0.043
000520.SZ,0.076
000525.SZ,0.059
000532.SZ,0.055
000540.SZ,0.309
000544.SZ,0.059
000545.SZ,0.048
000546.SZ,0.112
000550.SZ,0.069
000552.SZ,0.067
000555.SZ,0.151
000557.SZ,0.044
000560.SZ,0.137
000561.SZ,0.048
000567.SZ,0.04
000576.SZ,0.044
000582.SZ,0.101
000584.SZ,0.061
000591.SZ,0.179
000592.SZ,0.1
000597.SZ,0.097
000601.SZ,0.099
000603.SZ,0.106
000615.SZ,0.052
000620.SZ,0.069
000626.SZ,0.044
000639.SZ,0.057
000650.SZ,0.149
000657.SZ,0.058
000662.SZ,0.054
000665.SZ,0.058
000666.SZ,0.078
000667.SZ,0.16
000672.SZ,0.168
000676.SZ,0.12
000682.SZ,0.098
000683.SZ,0.146
000687.SZ,0.067
000688.SZ,0.113
000697.SZ,0.134
000708.SZ,0.107
000710.SZ,0.208
000711.SZ,0.046
000720.SZ,0.103
000726.SZ,0.099
000733.SZ,0.141
000735.SZ,0.225
000739.SZ,0.205
000751.SZ,0.085
000789.SZ,0.125
000791.SZ,0.046
000793.SZ,0.128
000795.SZ,0.093
000796.SZ,0.073
000797.SZ,0.067
000799.SZ,0.202
000800.SZ,0.189
000801.SZ,0.078
000802.SZ,0.103
000810.SZ,0.144
000811.SZ,0.075
000815.SZ,0.057
000818.SZ,0.329
000821.SZ,0.048
000822.SZ,0.056
000828.SZ,0.079
000829.SZ,0.091
000831.SZ,0.161
000836.SZ,0.103
000838.SZ,0.033
000851.SZ,0.118
000875.SZ,0.157
000881.SZ,0.047
000882.SZ,0.086
000885.SZ,0.053
000889.SZ,0.059
000892.SZ,0.066
000900.SZ,0.108
000901.SZ,0.121
000902.SZ,0.119
000903.SZ,0.088
000905.SZ,0.041
000910.SZ,0.104
000913.SZ,0.072
000915.SZ,0.114
000917.SZ,0.174
000918.SZ,0.099
000921.SZ,0.123
000923.SZ,0.044
000925.SZ,0.068
000926.SZ,0.111
000927.SZ,0.066
000928.SZ,0.067
000931.SZ,0.117
000933.SZ,0.133
000935.SZ,0.078
000936.SZ,0.097
000950.SZ,0.073
000951.SZ,0.123
000957.SZ,0.081
000958.SZ,0.088
000965.SZ,0.042
000968.SZ,0.134
000969.SZ,0.104
000973.SZ,0.081
000976.SZ,0.115
000989.SZ,0.078
000996.SZ,0.079
001696.SZ,0.091
001896.SZ,0.037
001914.SZ,0.201
002016.SZ,0.047
002020.SZ,0.153
002022.SZ,0.16
002023.SZ,0.181
002025.SZ,0.156
002029.SZ,0.061
002031.SZ,0.082
002034.SZ,0.058
002035.SZ,0.201
002036.SZ,0.259
002041.SZ,0.084
002042.SZ,0.163
002043.SZ,0.101
002047.SZ,0.108
002055.SZ,0.079
002060.SZ,0.059
002061.SZ,0.073
002063.SZ,0.181
002067.SZ,0.087
002068.SZ,0.037
002073.SZ,0.1
002079.SZ,0.158
002080.SZ,0.21
002091.SZ,0.141
002094.SZ,0.055
002095.SZ,0.081
002097.SZ,0.119
002099.SZ,0.167
002100.SZ,0.168
002101.SZ,0.049
002104.SZ,0.1
002108.SZ,0.089
002115.SZ,0.143
002117.SZ,0.107
002121.SZ,0.052
002123.SZ,0.261
002124.SZ,0.194
002126.SZ,0.158
002130.SZ,0.105
002135.SZ,0.09
002137.SZ,0.069
002138.SZ,0.392
002139.SZ,0.114
002141.SZ,0.048
002145.SZ,0.114
002148.SZ,0.054
002151.SZ,0.189
002156.SZ,0.342
002158.SZ,0.045
002166.SZ,0.103
002167.SZ,0.077
002168.SZ,0.122
002171.SZ,0.112
002182.SZ,0.114
002185.SZ,0.495
002192.SZ,0.109
002197.SZ,0.072
002204.SZ,0.058
002206.SZ,0.084
002215.SZ,0.084
002216.SZ,0.13
002218.SZ,0.056
002219.SZ,0.061
002222.SZ,0.102
002224.SZ,0.082
002226.SZ,0.077
002228.SZ,0.065
002229.SZ,0.059
002232.SZ,0.044
002234.SZ,0.115
002235.SZ,0.096
002237.SZ,0.178
002239.SZ,0.074
002240.SZ,0.081
002243.SZ,0.08
002245.SZ,0.08
002246.SZ,0.055
002251.SZ,0.109
002254.SZ,0.12
002256.SZ,0.062
002258.SZ,0.083
002261.SZ,0.187
002262.SZ,0.142
002267.SZ,0.073
002274.SZ,0.082
002276.SZ,0.158
002277.SZ,0.081
002279.SZ,0.068
002283.SZ,0.069
002284.SZ,0.054
002292.SZ,0.144
002293.SZ,0.07
002298.SZ,0.099
002301.SZ,0.11
002303.SZ,0.093
002305.SZ,0.041
002307.SZ,0.073
002308.SZ,0.081
002309.SZ,0.077
002313.SZ,0.099
002314.SZ,0.056
002318.SZ,0.109
002320.SZ,0.103
002322.SZ,0.066
002326.SZ,0.171
002327.SZ,0.07
002332.SZ,0.188
002335.SZ,0.057
002341.SZ,0.106
002343.SZ,0.1
002344.SZ,0.064
002345.SZ,0.052
002346.SZ,0.038
002351.SZ,0.141
002355.SZ,0.064
002364.SZ,0.101
002367.SZ,0.097
002370.SZ,0.053
002376.SZ,0.131
002377.SZ,0.028
002378.SZ,0.043
002383.SZ,0.115
002389.SZ,0.168
002393.SZ,0.059
002396.SZ,0.337
002400.SZ,0.104
002402.SZ,0.209
002405.SZ,0.593
002409.SZ,0.148
002413.SZ,0.145
002421.SZ,0.112
002425.SZ,0.08
002428.SZ,0.138
002429.SZ,0.169
002430.SZ,0.136
002433.SZ,0.059
002435.SZ,0.037
002436.SZ,0.262
002443.SZ,0.064
002446.SZ,0.132
002447.SZ,0.066
002449.SZ,0.163
002451.SZ,0.048
002458.SZ,0.177
002461.SZ,0.052
002462.SZ,0.079
002464.SZ,0.054
002467.SZ,0.159
002474.SZ,0.087
002478.SZ,0.067
002481.SZ,0.143
002484.SZ,0.097
002485.SZ,0.033
002488.SZ,0.119
002489.SZ,0.125
002497.SZ,0.167
002498.SZ,0.094
002510.SZ,0.104
002511.SZ,0.203
002512.SZ,0.111
002515.SZ,0.084
002516.SZ,0.05
002518.SZ,0.069
002519.SZ,0.055
002522.SZ,0.078
002530.SZ,0.141
002531.SZ,0.132
002534.SZ,0.042
002537.SZ,0.1
002538.SZ,0.047
002539.SZ,0.067
002542.SZ,0.066
002545.SZ,0.079
002547.SZ,0.155
002550.SZ,0.097
002556.SZ,0.06
002557.SZ,0.218
002562.SZ,0.05
002564.SZ,0.074
002565.SZ,0.1
002567.SZ,0.089
002568.SZ,0.169
002581.SZ,0.064
002582.SZ,0.066
002585.SZ,0.075
002590.SZ,0.044
002596.SZ,0.092
002597.SZ,0.192
002605.SZ,0.183
002609.SZ,0.067
002610.SZ,0.135
002611.SZ,0.105
002614.SZ,0.07
002617.SZ,0.101
002618.SZ,0.116
002619.SZ,0.07
002621.SZ,0.063
002626.SZ,0.123
002630.SZ,0.053
002631.SZ,0.052
002636.SZ,0.06
002638.SZ,0.058
002639.SZ,0.106
002643.SZ,0.203
002646.SZ,0.044
002647.SZ,0.135
002648.SZ,0.208
002649.SZ,0.13
002650.SZ,0.059
002651.SZ,0.034
002656.SZ,0.022
002657.SZ,0.112
002662.SZ,0.035
002663.SZ,0.077
002664.SZ,0.072
002668.SZ,0.084
002675.SZ,0.209
002677.SZ,0.08
002683.SZ,0.244
002685.SZ,0.061
002695.SZ,0.079
002697.SZ,0.142
002698.SZ,0.1
002705.SZ,0.162
002712.SZ,0.049
002717.SZ,0.135
002721.SZ,0.062
002726.SZ,0.061
002727.SZ,0.156
002733.SZ,0.125
002737.SZ,0.085
002741.SZ,0.057
002746.SZ,0.08
002747.SZ,0.086
002751.SZ,0.058
002755.SZ,0.069
002756.SZ,0.07
002759.SZ,0.033
002768.SZ,0.079
002769.SZ,0.037
002776.SZ,0.057
002777.SZ,0.118
002782.SZ,0.033
002792.SZ,0.088
002796.SZ,0.074
002798.SZ,0.103
002822.SZ,0.104
002832.SZ,0.093
002833.SZ,0.058
002840.SZ,0.05
002850.SZ,0.11
002851.SZ,0.152
002852.SZ,0.035
002859.SZ,0.12
002895.SZ,0.034
002901.SZ,0.062
002906.SZ,0.031
002907.SZ,0.022
002911.SZ,0.022
002912.SZ,0.173
002913.SZ,0.061
002918.SZ,0.076
002928.SZ,0.066
002929.SZ,0.057
002930.SZ,0.058
002933.SZ,0.043
002947.SZ,0.052
002950.SZ,0.042
002951.SZ,0.019
002955.SZ,0.056
300006.SZ,0.074
300007.SZ,0.083
300011.SZ,0.041
300016.SZ,0.08
300020.SZ,0.099
300021.SZ,0.058
300031.SZ,0.116
300034.SZ,0.084
300036.SZ,0.215
300037.SZ,0.199
300038.SZ,0.168
300039.SZ,0.092
300043.SZ,0.1
300044.SZ,0.091
300045.SZ,0.101
300047.SZ,0.093
300053.SZ,0.177
300054.SZ,0.163
300055.SZ,0.108
300061.SZ,0.029
300064.SZ,0.045
300065.SZ,0.068
300066.SZ,0.078
300068.SZ,0.176
300073.SZ,0.266
300075.SZ,0.087
300078.SZ,0.174
300079.SZ,0.229
300081.SZ,0.079
300083.SZ,0.11
300085.SZ,0.138
300091.SZ,0.078
300096.SZ,0.083
300098.SZ,0.156
300100.SZ,0.026
300101.SZ,0.104
300102.SZ,0.078
300107.SZ,0.053
300109.SZ,0.037
300110.SZ,0.071
300118.SZ,0.236
300123.SZ,0.124
300128.SZ,0.077
300130.SZ,0.143
300131.SZ,0.099
300137.SZ,0.104
300140.SZ,0.041
300143.SZ,0.07
300145.SZ,0.11
300148.SZ,0.062
300149.SZ,0.096
300158.SZ,0.074
300170.SZ,0.171
300171.SZ,0.048
300176.SZ,0.065
300177.SZ,0.114
300178.SZ,0.038
300183.SZ,0.094
300184.SZ,0.109
300185.SZ,0.112
300188.SZ,0.241
300191.SZ,0.066
300194.SZ,0.099
300198.SZ,0.08
300203.SZ,0.111
300205.SZ,0.071
300208.SZ,0.057
300209.SZ,0.059
300212.SZ,0.34
300213.SZ,0.057
300215.SZ,0.073
300219.SZ,0.073
300222.SZ,0.084
300223.SZ,0.295
300224.SZ,0.071
300226.SZ,0.245
300229.SZ,0.081
300232.SZ,0.147
300233.SZ,0.112
300236.SZ,0.163
300237.SZ,0.051
300238.SZ,0.091
300248.SZ,0.068
300252.SZ,0.072
300255.SZ,0.065
300256.SZ,0.131
300262.SZ,0.046
300263.SZ,0.07
300266.SZ,0.092
300271.SZ,0.438
300276.SZ,0.058
300278.SZ,0.035
300284.SZ,0.133
300287.SZ,0.119
300288.SZ,0.052
300292.SZ,0.126
300294.SZ,0.19
300298.SZ,0.1
300299.SZ,0.058
300300.SZ,0.111
300302.SZ,0.077
300303.SZ,0.15
300307.SZ,0.043
300309.SZ,0.045
300310.SZ,0.084
300311.SZ,0.082
300317.SZ,0.041
300322.SZ,0.152
300323.SZ,0.094
300326.SZ,0.276
300327.SZ,0.142
300328.SZ,0.08
300332.SZ,0.049
300336.SZ,0.118
300339.SZ,0.194
300343.SZ,0.059
300348.SZ,0.176
300349.SZ,0.1
300352.SZ,0.21
300353.SZ,0.119
300355.SZ,0.086
300357.SZ,0.365
300359.SZ,0.06
300363.SZ,0.103
300364.SZ,0.048
300365.SZ,0.077
300366.SZ,0.091
300367.SZ,0.079
300368.SZ,0.062
300369.SZ,0.266
300373.SZ,0.11
300377.SZ,0.125
300378.SZ,0.066
300379.SZ,0.255
300386.SZ,0.085
300388.SZ,0.069
300393.SZ,0.057
300394.SZ,0.09
300398.SZ,0.079
300401.SZ,0.101
300406.SZ,0.098
300409.SZ,0.081
300410.SZ,0.031
300423.SZ,0.067
300424.SZ,0.054
300428.SZ,0.029
300429.SZ,0.107
300438.SZ,0.111
300439.SZ,0.042
300441.SZ,0.07
300450.SZ,0.558
300451.SZ,0.204
300456.SZ,0.186
300457.SZ,0.248
300458.SZ,0.175
300463.SZ,0.2
300467.SZ,0.056
300474.SZ,0.185
300476.SZ,0.243
300477.SZ,0.088
300482.SZ,0.25
300487.SZ,0.093
300495.SZ,0.086
300496.SZ,0.337
300497.SZ,0.076
300502.SZ,0.177
300504.SZ,0.058
300506.SZ,0.06
300510.SZ,0.069
300520.SZ,0.051
300523.SZ,0.137
300527.SZ,0.1
300531.SZ,0.05
300533.SZ,0.048
300558.SZ,0.352
300559.SZ,0.073
300567.SZ,0.191
300568.SZ,0.114
300571.SZ,0.076
300572.SZ,0.121
300595.SZ,0.202
300596.SZ,0.11
300602.SZ,0.139
300607.SZ,0.082
300613.SZ,0.058
300616.SZ,0.139
300618.SZ,0.264
300623.SZ,0.117
300624.SZ,0.055
300630.SZ,0.214
300633.SZ,0.081
300634.SZ,0.051
300638.SZ,0.065
300661.SZ,0.41
300662.SZ,0.058
300664.SZ,0.103
300666.SZ,0.166
300673.SZ,0.037
300674.SZ,0.039
300676.SZ,0.305
300679.SZ,0.134
300682.SZ,0.052
300684.SZ,0.072
300685.SZ,0.151
300699.SZ,0.292
300702.SZ,0.099
300723.SZ,0.047
300724.SZ,0.212
300725.SZ,0.147
300726.SZ,0.08
300735.SZ,0.116
300737.SZ,0.103
300740.SZ,0.033
300741.SZ,0.09
300747.SZ,0.188
300748.SZ,0.108
300751.SZ,0.067
300755.SZ,0.066
300759.SZ,0.093
300761.SZ,0.053
300765.SZ,0.051
300766.SZ,0.041
300768.SZ,0.039
300770.SZ,0.15
300771.SZ,0.043
300773.SZ,0.082
300775.SZ,0.041
300776.SZ,0.069
300777.SZ,0.036
