wind_code,i_weight
600030.SH,3.145
600031.SH,1.411
600036.SH,6.788
600048.SH,0.737
600050.SH,1.076
600150.SH,0.866
600276.SH,3.087
600309.SH,1.288
600406.SH,1.125
600438.SH,0.556
600519.SH,12.072
600690.SH,1.187
600809.SH,1.136
600887.SH,2.436
600900.SH,4.666
600941.SH,1.332
601012.SH,1.101
601088.SH,1.648
601127.SH,1.403
601166.SH,4.157
601225.SH,1.022
601288.SH,2.229
601318.SH,7.241
601328.SH,2.26
601390.SH,0.725
601398.SH,3.129
601601.SH,1.488
601628.SH,0.805
601633.SH,0.354
601658.SH,0.747
601668.SH,1.492
601728.SH,1.574
601766.SH,1.106
601816.SH,2.18
601857.SH,1.187
601888.SH,0.747
601899.SH,3.688
601919.SH,1.321
601985.SH,0.995
601988.SH,1.469
603259.SH,2.006
603288.SH,0.936
603501.SH,1.339
603993.SH,0.642
688012.SH,0.963
688041.SH,1.598
688111.SH,0.823
688256.SH,1.591
688981.SH,2.061
