wind_code,i_weight
000009.SZ,0.128
000021.SZ,0.418
000027.SZ,0.091
000032.SZ,0.09
000034.SZ,0.198
000039.SZ,0.168
000050.SZ,0.099
000060.SZ,0.214
000062.SZ,0.103
000088.SZ,0.095
000155.SZ,0.163
000400.SZ,0.155
000415.SZ,0.166
000423.SZ,0.215
000429.SZ,0.069
000513.SZ,0.094
000519.SZ,0.121
000528.SZ,0.128
000537.SZ,0.062
000539.SZ,0.046
000559.SZ,0.15
000582.SZ,0.114
000591.SZ,0.118
000598.SZ,0.11
000623.SZ,0.178
000629.SZ,0.143
000661.SZ,0.24
000683.SZ,0.163
000703.SZ,0.375
000709.SZ,0.088
000723.SZ,0.121
000728.SZ,0.203
000729.SZ,0.161
000733.SZ,0.161
000737.SZ,0.145
000738.SZ,0.125
000739.SZ,0.126
000750.SZ,0.172
000783.SZ,0.308
000785.SZ,0.057
000786.SZ,0.173
000800.SZ,0.091
000825.SZ,0.081
000830.SZ,0.149
000831.SZ,0.463
000878.SZ,0.254
000883.SZ,0.095
000887.SZ,0.17
000893.SZ,0.267
000898.SZ,0.049
000921.SZ,0.122
000932.SZ,0.125
000937.SZ,0.063
000951.SZ,0.126
000959.SZ,0.059
000960.SZ,0.359
000967.SZ,0.116
000983.SZ,0.212
000987.SZ,0.116
000997.SZ,0.146
001203.SZ,0.174
001221.SZ,0.017
001286.SZ,0.072
001309.SZ,0.696
001386.SZ,0.018
001389.SZ,0.279
001696.SZ,0.123
002007.SZ,0.144
002008.SZ,0.797
002025.SZ,0.18
002032.SZ,0.065
002044.SZ,0.147
002056.SZ,0.173
002064.SZ,0.237
002065.SZ,0.159
002078.SZ,0.251
002085.SZ,0.156
002120.SZ,0.099
002126.SZ,0.356
002130.SZ,0.217
002131.SZ,0.323
002138.SZ,0.405
002152.SZ,0.121
002153.SZ,0.065
002155.SZ,0.299
002157.SZ,0.224
002185.SZ,0.455
002195.SZ,0.368
002203.SZ,0.269
002223.SZ,0.157
002244.SZ,0.106
002252.SZ,0.226
002261.SZ,0.324
002262.SZ,0.135
002265.SZ,0.059
002266.SZ,0.154
002271.SZ,0.212
002273.SZ,0.373
002281.SZ,0.875
002299.SZ,0.104
002312.SZ,0.098
002318.SZ,0.139
002335.SZ,0.162
002340.SZ,0.335
002402.SZ,0.179
002407.SZ,0.436
002409.SZ,0.408
002410.SZ,0.149
002414.SZ,0.223
002423.SZ,0.091
002429.SZ,0.194
002430.SZ,0.135
002432.SZ,0.23
002436.SZ,0.615
002444.SZ,0.217
002461.SZ,0.039
002465.SZ,0.203
002472.SZ,0.242
002487.SZ,0.135
002500.SZ,0.118
002508.SZ,0.075
002517.SZ,0.295
002568.SZ,0.093
002583.SZ,0.093
002601.SZ,0.272
002603.SZ,0.134
002608.SZ,0.054
002624.SZ,0.149
002670.SZ,0.07
002673.SZ,0.187
002683.SZ,0.141
002738.SZ,0.391
002739.SZ,0.146
002756.SZ,0.175
002773.SZ,0.075
002797.SZ,0.279
002812.SZ,0.316
002821.SZ,0.324
002831.SZ,0.139
002841.SZ,0.201
002850.SZ,0.344
002851.SZ,0.534
002926.SZ,0.136
002939.SZ,0.132
002945.SZ,0.04
002966.SZ,0.399
002984.SZ,0.088
003021.SZ,0.073
003022.SZ,0.081
003031.SZ,0.231
003035.SZ,0.064
300001.SZ,0.259
300002.SZ,0.162
300003.SZ,0.155
300012.SZ,0.255
300017.SZ,0.41
300024.SZ,0.182
300037.SZ,0.348
300054.SZ,0.557
300058.SZ,0.509
300073.SZ,0.176
300100.SZ,0.074
300115.SZ,0.236
300136.SZ,0.595
300140.SZ,0.051
300142.SZ,0.218
300144.SZ,0.093
300146.SZ,0.1
300207.SZ,0.259
300223.SZ,0.544
300285.SZ,0.561
300339.SZ,0.289
300346.SZ,0.388
300373.SZ,0.305
300383.SZ,0.179
300390.SZ,0.376
300395.SZ,0.403
300432.SZ,0.153
300454.SZ,0.35
300458.SZ,0.237
300474.SZ,0.189
300475.SZ,0.588
300487.SZ,0.161
300496.SZ,0.221
300548.SZ,0.499
300558.SZ,0.128
300567.SZ,0.427
300570.SZ,0.319
300604.SZ,1.245
300620.SZ,0.479
300623.SZ,0.15
300627.SZ,0.158
300666.SZ,0.52
300676.SZ,0.114
300677.SZ,0.254
300679.SZ,0.149
300699.SZ,0.141
300718.SZ,0.085
300724.SZ,0.158
300735.SZ,0.085
300748.SZ,0.186
300751.SZ,0.375
300757.SZ,0.671
300759.SZ,0.45
300763.SZ,0.148
300857.SZ,0.907
300888.SZ,0.069
300919.SZ,0.188
300953.SZ,0.136
300957.SZ,0.069
300972.SZ,0.177
301200.SZ,0.242
301301.SZ,0.058
301358.SZ,0.315
301377.SZ,0.347
301498.SZ,0.046
301526.SZ,0.352
301536.SZ,0.223
301606.SZ,0.065
301611.SZ,0.175
600004.SH,0.08
600008.SH,0.123
600021.SH,0.189
600032.SH,0.049
600038.SH,0.113
600060.SH,0.22
600062.SH,0.067
600095.SH,0.109
600098.SH,0.063
600100.SH,0.166
600105.SH,0.473
600109.SH,0.227
600126.SH,0.089
600131.SH,0.089
600132.SH,0.097
600141.SH,0.264
600143.SH,0.302
600153.SH,0.144
600157.SH,0.344
600161.SH,0.122
600166.SH,0.138
600170.SH,0.122
600171.SH,0.132
600177.SH,0.186
600208.SH,0.125
600256.SH,0.304
600282.SH,0.116
600292.SH,0.059
600295.SH,0.083
600298.SH,0.253
600299.SH,0.035
600312.SH,0.163
600316.SH,0.136
600329.SH,0.103
600332.SH,0.144
600339.SH,0.058
600348.SH,0.17
600350.SH,0.07
600352.SH,0.333
600363.SH,0.059
600369.SH,0.165
600377.SH,0.062
600378.SH,0.275
600380.SH,0.102
600390.SH,0.114
600392.SH,0.328
600398.SH,0.144
600435.SH,0.115
600483.SH,0.123
600486.SH,0.136
600497.SH,0.318
600498.SH,0.348
600499.SH,0.162
600511.SH,0.101
600516.SH,0.149
600517.SH,0.088
600521.SH,0.17
600535.SH,0.11
600536.SH,0.191
600546.SH,0.142
600562.SH,0.151
600563.SH,0.175
600566.SH,0.096
600578.SH,0.11
600582.SH,0.081
600583.SH,0.137
600595.SH,0.176
600598.SH,0.092
600601.SH,0.384
600602.SH,0.122
600606.SH,0.056
600637.SH,0.173
600642.SH,0.169
600655.SH,0.089
600663.SH,0.108
600685.SH,0.107
600688.SH,0.065
600699.SH,0.188
600704.SH,0.155
600707.SH,0.135
600711.SH,0.368
600737.SH,0.162
600754.SH,0.088
600763.SH,0.109
600764.SH,0.051
600765.SH,0.145
600801.SH,0.126
600808.SH,0.062
600816.SH,0.098
600820.SH,0.122
600848.SH,0.082
600862.SH,0.151
600863.SH,0.145
600871.SH,0.093
600873.SH,0.154
600879.SH,0.393
600884.SH,0.215
600885.SH,0.431
600901.SH,0.152
600906.SH,0.088
600909.SH,0.252
600927.SH,0.038
600967.SH,0.095
600968.SH,0.081
600970.SH,0.101
600977.SH,0.095
600985.SH,0.203
600988.SH,0.782
600995.SH,0.123
600998.SH,0.123
601000.SH,0.136
601001.SH,0.154
601016.SH,0.132
601019.SH,0.044
601098.SH,0.072
601099.SH,0.245
601106.SH,0.105
601108.SH,0.29
601112.SH,0.03
601118.SH,0.112
601128.SH,0.227
601139.SH,0.056
601155.SH,0.103
601156.SH,0.121
601162.SH,0.273
601179.SH,0.326
601198.SH,0.274
601212.SH,0.204
601216.SH,0.162
601228.SH,0.047
601233.SH,0.397
601236.SH,0.099
601298.SH,0.064
601399.SH,0.092
601555.SH,0.339
601567.SH,0.1
601577.SH,0.235
601598.SH,0.106
601608.SH,0.088
601611.SH,0.13
601615.SH,0.193
601665.SH,0.304
601666.SH,0.15
601696.SH,0.201
601699.SH,0.216
601717.SH,0.154
601799.SH,0.112
601808.SH,0.077
601865.SH,0.096
601866.SH,0.095
601869.SH,0.513
601880.SH,0.107
601928.SH,0.066
601958.SH,0.22
601966.SH,0.082
601990.SH,0.15
601991.SH,0.219
601997.SH,0.162
603000.SH,0.095
603049.SH,0.049
603077.SH,0.148
603087.SH,0.248
603092.SH,0.016
603119.SH,0.146
603129.SH,0.321
603156.SH,0.217
603160.SH,0.145
603175.SH,0.045
603179.SH,0.199
603225.SH,0.177
603233.SH,0.084
603256.SH,0.268
603290.SH,0.11
603298.SH,0.137
603308.SH,0.211
603338.SH,0.146
603341.SH,0.106
603345.SH,0.154
603379.SH,0.18
603444.SH,0.167
603486.SH,0.123
603529.SH,0.057
603565.SH,0.135
603568.SH,0.119
603589.SH,0.079
603596.SH,0.177
603605.SH,0.144
603606.SH,0.168
603650.SH,0.156
603658.SH,0.057
603659.SH,0.252
603688.SH,0.139
603699.SH,0.159
603728.SH,0.107
603737.SH,0.089
603766.SH,0.184
603786.SH,0.048
603806.SH,0.16
