wind_code,i_weight
000012.SZ,0.169
000021.SZ,0.176
000027.SZ,0.203
000028.SZ,0.084
000031.SZ,0.1
000039.SZ,0.282
000046.SZ,0.068
000050.SZ,0.213
000060.SZ,0.187
000062.SZ,0.066
000089.SZ,0.118
000090.SZ,0.149
000156.SZ,0.075
000158.SZ,0.123
000400.SZ,0.191
000401.SZ,0.211
000402.SZ,0.121
000415.SZ,0.094
000488.SZ,0.13
000513.SZ,0.238
000519.SZ,0.311
000528.SZ,0.105
000537.SZ,0.157
000540.SZ,0.177
000547.SZ,0.231
000553.SZ,0.058
000559.SZ,0.119
000563.SZ,0.104
000581.SZ,0.165
000598.SZ,0.147
000623.SZ,0.273
000629.SZ,0.266
000630.SZ,0.454
000636.SZ,0.246
000656.SZ,0.261
000671.SZ,0.175
000685.SZ,0.118
000686.SZ,0.18
000690.SZ,0.174
000709.SZ,0.167
000717.SZ,0.088
000718.SZ,0.112
000723.SZ,0.544
000728.SZ,0.362
000729.SZ,0.17
000733.SZ,0.677
000738.SZ,0.253
000739.SZ,0.305
000750.SZ,0.236
000758.SZ,0.105
000778.SZ,0.198
000807.SZ,0.393
000825.SZ,0.253
000830.SZ,0.339
000869.SZ,0.062
000877.SZ,0.128
000878.SZ,0.19
000883.SZ,0.139
000887.SZ,0.196
000898.SZ,0.141
000930.SZ,0.177
000932.SZ,0.378
000937.SZ,0.124
000959.SZ,0.115
000960.SZ,0.347
000961.SZ,0.139
000967.SZ,0.08
000970.SZ,0.202
000975.SZ,0.257
000983.SZ,0.421
000987.SZ,0.147
000988.SZ,0.336
000990.SZ,0.135
000997.SZ,0.23
000998.SZ,0.338
000999.SZ,0.294
001203.SZ,0.049
001872.SZ,0.058
001914.SZ,0.124
001965.SZ,0.112
002002.SZ,0.202
002004.SZ,0.161
002010.SZ,0.128
002013.SZ,0.348
002019.SZ,0.183
002028.SZ,0.332
002030.SZ,0.303
002038.SZ,0.127
002048.SZ,0.131
002056.SZ,0.182
002065.SZ,0.226
002075.SZ,0.165
002078.SZ,0.304
002080.SZ,0.27
002081.SZ,0.121
002085.SZ,0.108
002092.SZ,0.27
002110.SZ,0.145
002124.SZ,0.213
002127.SZ,0.177
002128.SZ,0.221
002131.SZ,0.234
002138.SZ,0.273
002146.SZ,0.161
002152.SZ,0.219
002153.SZ,0.148
002155.SZ,0.148
002156.SZ,0.255
002174.SZ,0.134
002180.SZ,0.499
002183.SZ,0.126
002185.SZ,0.39
002191.SZ,0.235
002195.SZ,0.216
002203.SZ,0.206
002212.SZ,0.222
002221.SZ,0.175
002223.SZ,0.277
002233.SZ,0.152
002242.SZ,0.083
002244.SZ,0.141
002249.SZ,0.19
002250.SZ,0.167
002266.SZ,0.189
002268.SZ,0.445
002273.SZ,0.206
002281.SZ,0.126
002294.SZ,0.162
002299.SZ,0.245
002302.SZ,0.076
002340.SZ,0.664
002353.SZ,0.401
002368.SZ,0.143
002372.SZ,0.216
002373.SZ,0.196
002375.SZ,0.064
002382.SZ,0.154
002384.SZ,0.423
