wind_code,i_weight
600010.SH,1.045
600015.SH,1.396
600016.SH,6.055
600018.SH,0.416
600028.SH,1.53
600030.SH,4.366
600036.SH,6.368
600048.SH,1.516
600050.SH,1.281
600089.SH,0.791
600104.SH,1.541
600109.SH,0.913
600111.SH,0.815
600150.SH,0.731
600256.SH,0.672
600406.SH,0.622
600518.SH,1.125
600519.SH,2.426
600583.SH,0.759
600585.SH,0.884
600637.SH,1.139
600690.SH,0.952
600837.SH,3.636
600887.SH,2.388
600893.SH,0.64
600958.SH,0.623
600999.SH,1.267
601006.SH,1.721
601088.SH,0.85
601166.SH,4.064
601169.SH,2.319
601186.SH,0.992
601288.SH,2.024
601318.SH,9.148
601328.SH,3.333
601390.SH,1.929
601398.SH,2.641
601601.SH,1.955
601628.SH,1.075
601668.SH,2.569
601688.SH,1.562
601766.SH,3.469
601800.SH,0.553
601818.SH,2.199
601857.SH,1.134
601901.SH,1.009
601988.SH,2.337
601989.SH,2.801
601998.SH,0.507
