wind_code,i_weight
000011.SZ,0.034
000016.SZ,0.094
000019.SZ,0.037
000025.SZ,0.033
000030.SZ,0.064
000032.SZ,0.056
000034.SZ,0.111
000035.SZ,0.155
000036.SZ,0.06
000048.SZ,0.05
000049.SZ,0.118
000058.SZ,0.027
000059.SZ,0.102
000061.SZ,0.059
000065.SZ,0.042
000070.SZ,0.053
000088.SZ,0.071
000155.SZ,0.272
000403.SZ,0.153
000423.SZ,0.257
000426.SZ,0.137
000498.SZ,0.055
000503.SZ,0.134
000507.SZ,0.059
000517.SZ,0.025
000539.SZ,0.072
000543.SZ,0.075
000544.SZ,0.038
000546.SZ,0.135
000550.SZ,0.048
000555.SZ,0.108
000557.SZ,0.066
000560.SZ,0.074
000566.SZ,0.052
000567.SZ,0.05
000582.SZ,0.095
000591.SZ,0.312
000592.SZ,0.065
000597.SZ,0.062
000600.SZ,0.048
000601.SZ,0.043
000603.SZ,0.086
000612.SZ,0.103
000615.SZ,0.068
000627.SZ,0.095
000639.SZ,0.036
000650.SZ,0.129
000652.SZ,0.064
000657.SZ,0.115
000667.SZ,0.061
000672.SZ,0.128
000676.SZ,0.085
000682.SZ,0.089
000683.SZ,0.342
000688.SZ,0.089
000697.SZ,0.054
000710.SZ,0.063
000712.SZ,0.1
000727.SZ,0.107
000735.SZ,0.091
000761.SZ,0.046
000762.SZ,0.311
000767.SZ,0.11
000789.SZ,0.092
000791.SZ,0.056
000793.SZ,0.084
000795.SZ,0.087
000796.SZ,0.052
000797.SZ,0.031
000801.SZ,0.069
000810.SZ,0.082
000811.SZ,0.086
000813.SZ,0.049
000818.SZ,0.293
000823.SZ,0.072
000828.SZ,0.067
000829.SZ,0.166
000831.SZ,0.328
000848.SZ,0.093
000851.SZ,0.073
000860.SZ,0.209
000875.SZ,0.219
000881.SZ,0.062
000882.SZ,0.055
000885.SZ,0.041
000893.SZ,0.129
000900.SZ,0.066
000901.SZ,0.083
000902.SZ,0.166
000903.SZ,0.069
000910.SZ,0.057
000913.SZ,0.055
000915.SZ,0.099
000917.SZ,0.123
000918.SZ,0.026
000921.SZ,0.091
000923.SZ,0.107
000927.SZ,0.09
000928.SZ,0.069
000931.SZ,0.058
000933.SZ,0.307
000935.SZ,0.075
000936.SZ,0.046
000950.SZ,0.052
000951.SZ,0.117
000958.SZ,0.053
000966.SZ,0.078
000968.SZ,0.054
000969.SZ,0.099
000976.SZ,0.098
000989.SZ,0.061
001696.SZ,0.066
002015.SZ,0.136
002017.SZ,0.057
002020.SZ,0.081
002022.SZ,0.104
002023.SZ,0.111
002025.SZ,0.277
002034.SZ,0.068
002035.SZ,0.059
002036.SZ,0.293
002041.SZ,0.12
002042.SZ,0.057
002043.SZ,0.081
002055.SZ,0.073
002061.SZ,0.063
002063.SZ,0.137
002079.SZ,0.103
002091.SZ,0.166
002097.SZ,0.11
002099.SZ,0.112
002100.SZ,0.112
002106.SZ,0.085
002108.SZ,0.102
002123.SZ,0.139
002126.SZ,0.121
002130.SZ,0.107
002135.SZ,0.092
002139.SZ,0.197
002145.SZ,0.204
002151.SZ,0.197
002158.SZ,0.072
002163.SZ,0.107
002171.SZ,0.132
002176.SZ,0.608
002182.SZ,0.166
002190.SZ,0.076
002192.SZ,0.408
002194.SZ,0.048
002201.SZ,0.08
002204.SZ,0.044
002206.SZ,0.097
002214.SZ,0.108
002215.SZ,0.055
002216.SZ,0.099
002217.SZ,0.12
002218.SZ,0.063
002222.SZ,0.083
002226.SZ,0.09
002228.SZ,0.039
002232.SZ,0.054
002234.SZ,0.04
002237.SZ,0.103
002239.SZ,0.112
002240.SZ,0.525
002243.SZ,0.062
002245.SZ,0.266
002251.SZ,0.048
002254.SZ,0.139
002258.SZ,0.163
002261.SZ,0.117
002262.SZ,0.098
002267.SZ,0.046
002274.SZ,0.098
002276.SZ,0.085
002277.SZ,0.046
002283.SZ,0.117
002285.SZ,0.061
002287.SZ,0.027
002291.SZ,0.115
002292.SZ,0.058
002293.SZ,0.087
002298.SZ,0.06
002301.SZ,0.045
002303.SZ,0.041
002307.SZ,0.033
002309.SZ,0.069
002310.SZ,0.078
002312.SZ,0.262
002314.SZ,0.045
002318.SZ,0.175
002320.SZ,0.058
002324.SZ,0.11
002326.SZ,0.337
002332.SZ,0.13
002335.SZ,0.136
002344.SZ,0.043
002351.SZ,0.072
002367.SZ,0.052
002376.SZ,0.063
002378.SZ,0.048
002383.SZ,0.05
002389.SZ,0.19
002400.SZ,0.108
002402.SZ,0.312
002407.SZ,0.407
002413.SZ,0.123
002421.SZ,0.082
002425.SZ,0.078
002428.SZ,0.106
002435.SZ,0.044
002436.SZ,0.276
002437.SZ,0.067
002446.SZ,0.083
002449.SZ,0.069
002456.SZ,0.231
002461.SZ,0.052
002463.SZ,0.33
002467.SZ,0.093
002479.SZ,0.051
002481.SZ,0.1
002484.SZ,0.183
002488.SZ,0.077
002489.SZ,0.059
002497.SZ,0.619
002498.SZ,0.092
002515.SZ,0.053
002516.SZ,0.06
002518.SZ,0.085
002522.SZ,0.052
002530.SZ,0.058
002531.SZ,0.275
002534.SZ,0.087
002537.SZ,0.09
002539.SZ,0.125
002541.SZ,0.192
002542.SZ,0.049
002544.SZ,0.158
002545.SZ,0.084
002547.SZ,0.048
002550.SZ,0.072
002556.SZ,0.099
002558.SZ,0.2
002562.SZ,0.052
002567.SZ,0.126
002573.SZ,0.07
002581.SZ,0.087
002582.SZ,0.038
002585.SZ,0.252
002589.SZ,0.057
002596.SZ,0.041
002597.SZ,0.201
002605.SZ,0.065
002609.SZ,0.046
002610.SZ,0.27
002611.SZ,0.08
002612.SZ,0.09
002614.SZ,0.071
002616.SZ,0.024
002617.SZ,0.235
002625.SZ,0.388
002626.SZ,0.124
002635.SZ,0.067
002636.SZ,0.053
002639.SZ,0.081
002641.SZ,0.039
002643.SZ,0.168
002646.SZ,0.06
002647.SZ,0.06
002649.SZ,0.117
002651.SZ,0.045
002662.SZ,0.041
002664.SZ,0.048
002672.SZ,0.045
002675.SZ,0.131
002677.SZ,0.061
002695.SZ,0.038
002697.SZ,0.057
002698.SZ,0.09
002706.SZ,0.153
002717.SZ,0.061
002726.SZ,0.084
002727.SZ,0.124
002733.SZ,0.059
002737.SZ,0.063
002738.SZ,0.412
002741.SZ,0.068
002746.SZ,0.071
002747.SZ,0.181
002755.SZ,0.048
002756.SZ,0.444
002759.SZ,0.099
002768.SZ,0.052
002773.SZ,0.093
002777.SZ,0.083
002782.SZ,0.037
002792.SZ,0.038
002793.SZ,0.029
002798.SZ,0.044
002803.SZ,0.051
002807.SZ,0.125
002810.SZ,0.165
002832.SZ,0.127
002833.SZ,0.073
002837.SZ,0.093
002838.SZ,0.038
002839.SZ,0.135
002847.SZ,0.051
002850.SZ,0.326
002851.SZ,0.136
002859.SZ,0.095
002880.SZ,0.03
002891.SZ,0.054
002895.SZ,0.077
002906.SZ,0.106
002911.SZ,0.02
002912.SZ,0.047
002913.SZ,0.065
002918.SZ,0.049
002928.SZ,0.089
002929.SZ,0.051
002930.SZ,0.075
002941.SZ,0.041
002950.SZ,0.037
002955.SZ,0.03
002959.SZ,0.034
002960.SZ,0.148
002961.SZ,0.041
002967.SZ,0.072
002969.SZ,0.025
002970.SZ,0.037
002973.SZ,0.028
002975.SZ,0.034
002977.SZ,0.03
002978.SZ,0.053
002979.SZ,0.05
002980.SZ,0.02
002982.SZ,0.024
002984.SZ,0.132
002987.SZ,0.063
002989.SZ,0.014
002990.SZ,0.032
002991.SZ,0.039
002993.SZ,0.033
003006.SZ,0.011
003009.SZ,0.038
003012.SZ,0.027
003032.SZ,0.01
003039.SZ,0.026
003040.SZ,0.034
300006.SZ,0.049
300007.SZ,0.08
300012.SZ,0.514
300016.SZ,0.048
300020.SZ,0.076
300027.SZ,0.108
300031.SZ,0.096
300034.SZ,0.155
300035.SZ,0.256
300036.SZ,0.141
300039.SZ,0.072
300045.SZ,0.061
300047.SZ,0.076
300053.SZ,0.083
300054.SZ,0.211
300055.SZ,0.125
300065.SZ,0.109
300066.SZ,0.042
300068.SZ,0.126
300073.SZ,0.447
300075.SZ,0.114
300078.SZ,0.07
300079.SZ,0.155
300080.SZ,0.047
300083.SZ,0.225
300085.SZ,0.073
300087.SZ,0.127
300091.SZ,0.065
300101.SZ,0.127
300102.SZ,0.092
300109.SZ,0.066
300110.SZ,0.045
300118.SZ,0.285
300119.SZ,0.074
300123.SZ,0.079
300127.SZ,0.034
300130.SZ,0.063
300131.SZ,0.1
300132.SZ,0.05
300134.SZ,0.056
300143.SZ,0.08
300145.SZ,0.058
300149.SZ,0.076
300151.SZ,0.136
300158.SZ,0.094
300170.SZ,0.088
300171.SZ,0.179
300177.SZ,0.075
300180.SZ,0.098
300183.SZ,0.056
300184.SZ,0.087
300185.SZ,0.147
300188.SZ,0.128
300190.SZ,0.047
300191.SZ,0.068
300194.SZ,0.059
300203.SZ,0.134
300204.SZ,0.071
300205.SZ,0.076
300206.SZ,0.05
300208.SZ,0.088
300215.SZ,0.052
300219.SZ,0.074
300222.SZ,0.079
300224.SZ,0.122
300226.SZ,0.096
300229.SZ,0.073
300232.SZ,0.079
300233.SZ,0.163
300236.SZ,0.11
300238.SZ,0.049
300252.SZ,0.049
300255.SZ,0.049
300263.SZ,0.088
300266.SZ,0.068
300267.SZ,0.065
300276.SZ,0.055
300284.SZ,0.064
300287.SZ,0.092
300292.SZ,0.07
300294.SZ,0.157
300298.SZ,0.116
300302.SZ,0.046
300303.SZ,0.087
300307.SZ,0.055
300311.SZ,0.072
