wind_code,i_weight
000008.SZ,0.207
000012.SZ,0.272
000021.SZ,0.197
000028.SZ,0.228
000030.SZ,0.119
000031.SZ,0.255
000049.SZ,0.138
000050.SZ,0.269
000062.SZ,0.143
000066.SZ,0.195
000078.SZ,0.275
000088.SZ,0.144
000090.SZ,0.155
000099.SZ,0.138
000158.SZ,0.122
000400.SZ,0.269
000401.SZ,0.147
000417.SZ,0.122
000418.SZ,0.188
000426.SZ,0.152
000488.SZ,0.216
000501.SZ,0.148
000513.SZ,0.207
000517.SZ,0.074
000519.SZ,0.182
000528.SZ,0.144
000541.SZ,0.153
000543.SZ,0.22
000547.SZ,0.335
000550.SZ,0.148
000552.SZ,0.143
000563.SZ,0.235
000566.SZ,0.289
000572.SZ,0.151
000581.SZ,0.305
000587.SZ,0.166
000592.SZ,0.234
000596.SZ,0.142
000598.SZ,0.274
000600.SZ,0.169
000612.SZ,0.177
000616.SZ,0.205
000620.SZ,0.132
000631.SZ,0.098
000636.SZ,0.163
000652.SZ,0.153
000656.SZ,0.382
000661.SZ,0.408
000667.SZ,0.206
000669.SZ,0.142
000671.SZ,0.248
000680.SZ,0.144
000681.SZ,0.161
000685.SZ,0.208
000690.SZ,0.276
000697.SZ,0.257
000703.SZ,0.155
000726.SZ,0.139
000727.SZ,0.227
000748.SZ,0.337
000758.SZ,0.252
000762.SZ,0.213
000777.SZ,0.178
000786.SZ,0.229
000810.SZ,0.174
000816.SZ,0.165
000829.SZ,0.165
000830.SZ,0.139
000848.SZ,0.176
000860.SZ,0.204
000861.SZ,0.146
000869.SZ,0.13
000877.SZ,0.107
000878.SZ,0.23
000887.SZ,0.369
000897.SZ,0.145
000900.SZ,0.15
000919.SZ,0.11
000926.SZ,0.184
000930.SZ,0.278
000931.SZ,0.116
000937.SZ,0.18
000939.SZ,0.179
000961.SZ,0.264
000969.SZ,0.158
000970.SZ,0.364
000973.SZ,0.17
000975.SZ,0.248
000979.SZ,0.25
000983.SZ,0.4
000988.SZ,0.27
000997.SZ,0.314
000998.SZ,0.31
001696.SZ,0.178
002001.SZ,0.303
002002.SZ,0.179
002004.SZ,0.353
002005.SZ,0.153
002011.SZ,0.149
002013.SZ,0.284
002022.SZ,0.226
002025.SZ,0.165
002028.SZ,0.15
002029.SZ,0.123
002030.SZ,0.342
002038.SZ,0.314
002041.SZ,0.156
002048.SZ,0.26
002049.SZ,0.337
002050.SZ,0.196
002051.SZ,0.276
002056.SZ,0.153
002063.SZ,0.164
002064.SZ,0.122
002073.SZ,0.207
002074.SZ,0.235
002078.SZ,0.224
002085.SZ,0.504
002092.SZ,0.297
002093.SZ,0.123
002106.SZ,0.17
002118.SZ,0.135
002122.SZ,0.17
002128.SZ,0.155
002131.SZ,0.356
002155.SZ,0.225
002161.SZ,0.171
002168.SZ,0.302
002179.SZ,0.295
002181.SZ,0.091
002190.SZ,0.158
002191.SZ,0.248
002194.SZ,0.128
002216.SZ,0.074
002217.SZ,0.238
002221.SZ,0.272
002223.SZ,0.294
002233.SZ,0.083
002238.SZ,0.071
002242.SZ,0.152
002244.SZ,0.16
002249.SZ,0.067
002250.SZ,0.247
002251.SZ,0.113
002254.SZ,0.151
002261.SZ,0.149
002266.SZ,0.228
002267.SZ,0.115
002268.SZ,0.232
002269.SZ,0.138
002271.SZ,0.319
002273.SZ,0.278
002276.SZ,0.248
002277.SZ,0.144
002281.SZ,0.201
002285.SZ,0.166
002293.SZ,0.098
002299.SZ,0.298
002308.SZ,0.249
002309.SZ,0.122
002310.SZ,0.486
002311.SZ,0.238
002315.SZ,0.084
002317.SZ,0.17
002325.SZ,0.21
002327.SZ,0.095
002332.SZ,0.131
002340.SZ,0.379
002342.SZ,0.104
002344.SZ,0.153
002345.SZ,0.113
002353.SZ,0.221
002354.SZ,0.168
002358.SZ,0.213
002366.SZ,0.235
002368.SZ,0.199
002371.SZ,0.159
002373.SZ,0.189
002375.SZ,0.195
002384.SZ,0.172
002390.SZ,0.181
002392.SZ,0.084
002396.SZ,0.162
002400.SZ,0.315
002405.SZ,0.48
002408.SZ,0.121
002410.SZ,0.27
002414.SZ,0.163
002426.SZ,0.392
002428.SZ,0.173
002431.SZ,0.183
002437.SZ,0.191
002439.SZ,0.31
002440.SZ,0.191
002444.SZ,0.197
002461.SZ,0.068
002463.SZ,0.132
002466.SZ,0.603
002477.SZ,0.21
002479.SZ,0.167
002482.SZ,0.152
002489.SZ,0.194
002498.SZ,0.149
002503.SZ,0.146
002505.SZ,0.148
002508.SZ,0.352
002512.SZ,0.197
002551.SZ,0.126
002572.SZ,0.394
002573.SZ,0.29
002588.SZ,0.137
002589.SZ,0.175
002595.SZ,0.251
002602.SZ,0.149
002603.SZ,0.189
002624.SZ,0.178
002635.SZ,0.143
002640.SZ,0.22
002642.SZ,0.158
002646.SZ,0.089
002657.SZ,0.217
002663.SZ,0.136
002665.SZ,0.275
002672.SZ,0.193
002678.SZ,0.074
002681.SZ,0.134
002698.SZ,0.09
002699.SZ,0.227
002701.SZ,0.348
002714.SZ,0.26
002727.SZ,0.121
002745.SZ,0.074
300001.SZ,0.206
300010.SZ,0.222
300026.SZ,0.242
300032.SZ,0.144
300039.SZ,0.138
300043.SZ,0.188
300055.SZ,0.279
300072.SZ,0.657
300088.SZ,0.325
300113.SZ,0.343
300115.SZ,0.314
300134.SZ,0.298
300147.SZ,0.169
300166.SZ,0.197
300182.SZ,0.23
300199.SZ,0.241
300202.SZ,0.185
300244.SZ,0.273
300253.SZ,0.322
300257.SZ,0.14
300273.SZ,0.241
300274.SZ,0.21
300287.SZ,0.202
300291.SZ,0.186
600004.SH,0.171
600006.SH,0.155
600017.SH,0.189
600026.SH,0.237
600039.SH,0.202
600053.SH,0.151
600056.SH,0.277
600058.SH,0.183
600059.SH,0.127
600062.SH,0.209
600064.SH,0.233
600067.SH,0.197
600073.SH,0.198
600079.SH,0.469
600086.SH,0.173
600088.SH,0.078
600094.SH,0.263
600108.SH,0.219
600112.SH,0.146
600120.SH,0.247
600122.SH,0.274
600125.SH,0.178
600132.SH,0.115
600138.SH,0.336
600141.SH,0.109
600143.SH,0.31
600151.SH,0.243
600158.SH,0.317
600160.SH,0.234
600161.SH,0.267
600166.SH,0.334
600169.SH,0.179
600171.SH,0.205
600175.SH,0.193
600176.SH,0.27
600180.SH,0.121
600183.SH,0.24
600184.SH,0.085
600187.SH,0.227
600195.SH,0.118
600198.SH,0.249
600200.SH,0.239
600201.SH,0.478
600216.SH,0.237
600219.SH,0.394
600220.SH,0.163
600236.SH,0.123
600240.SH,0.281
600251.SH,0.098
600259.SH,0.206
600260.SH,0.18
600266.SH,0.317
600267.SH,0.212
600270.SH,0.176
600277.SH,0.179
600280.SH,0.101
600282.SH,0.131
600284.SH,0.157
600289.SH,0.17
600292.SH,0.128
600298.SH,0.178
600300.SH,0.146
600312.SH,0.301
600316.SH,0.211
600320.SH,0.208
600325.SH,0.236
600329.SH,0.098
600335.SH,0.104
600348.SH,0.231
600351.SH,0.145
600366.SH,0.215
600380.SH,0.21
600388.SH,0.281
600392.SH,0.203
600395.SH,0.151
600397.SH,0.094
600409.SH,0.196
600410.SH,0.286
600416.SH,0.193
600418.SH,0.313
600422.SH,0.192
600425.SH,0.094
600426.SH,0.256
600428.SH,0.128
600433.SH,0.165
600435.SH,0.279
600436.SH,0.369
600456.SH,0.105
600458.SH,0.163
600460.SH,0.127
600466.SH,0.085
600468.SH,0.076
600478.SH,0.279
600481.SH,0.134
600482.SH,0.287
600483.SH,0.091
600487.SH,0.415
600496.SH,0.136
600497.SH,0.261
600498.SH,0.379
600499.SH,0.25
600500.SH,0.265
600503.SH,0.393
600507.SH,0.085
600509.SH,0.125
600510.SH,0.072
600511.SH,0.237
600516.SH,0.28
600517.SH,0.191
600521.SH,0.397
600522.SH,0.503
600525.SH,0.373
600528.SH,0.24
600536.SH,0.206
600537.SH,0.161
600545.SH,0.094
600551.SH,0.106
600557.SH,0.202
600563.SH,0.137
600565.SH,0.256
600572.SH,0.241
600575.SH,0.177
600580.SH,0.161
600584.SH,0.518
600586.SH,0.119
600587.SH,0.179
600594.SH,0.27
600596.SH,0.12
600597.SH,0.227
600601.SH,0.283
600611.SH,0.218
600614.SH,0.253
600617.SH,0.086
600618.SH,0.077
600623.SH,0.036
600628.SH,0.137
600633.SH,0.233
600635.SH,0.321
600639.SH,0.124
600640.SH,0.116
600643.SH,0.354
600645.SH,0.239
600651.SH,0.205
600655.SH,0.284
600657.SH,0.14
600664.SH,0.353
600673.SH,0.301
600682.SH,0.377
600687.SH,0.249
600694.SH,0.188
600699.SH,0.298
600717.SH,0.217
600720.SH,0.118
600729.SH,0.161
600736.SH,0.168
600743.SH,0.114
600748.SH,0.118
600750.SH,0.154
600751.SH,0.305
600754.SH,0.126
600755.SH,0.261
600757.SH,0.134
600759.SH,0.242
600761.SH,0.13
600765.SH,0.175
600770.SH,0.231
600773.SH,0.175
600776.SH,0.118
