wind_code,i_weight
600030.SH,3.604
600031.SH,1.423
600036.SH,6.071
600048.SH,1.018
600050.SH,1.25
600089.SH,0.937
600104.SH,0.782
600150.SH,1.079
600276.SH,2.732
600309.SH,1.861
600406.SH,1.369
600436.SH,0.928
600438.SH,1.091
600519.SH,12.599
600690.SH,1.452
600809.SH,1.287
600887.SH,2.333
600900.SH,4.43
600941.SH,1.217
601012.SH,1.571
601088.SH,1.734
601166.SH,3.49
601225.SH,1.257
601288.SH,1.983
601318.SH,7.902
601328.SH,2.565
601390.SH,0.864
601398.SH,2.78
601601.SH,1.654
601628.SH,0.916
601633.SH,0.428
601658.SH,0.759
601668.SH,1.645
601669.SH,0.622
601728.SH,1.296
601857.SH,1.205
601888.SH,0.869
601899.SH,3.638
601919.SH,1.221
601985.SH,1.247
601988.SH,1.334
603259.SH,1.724
603288.SH,0.959
603501.SH,1.199
603986.SH,0.79
688012.SH,1.097
688041.SH,1.568
688111.SH,0.781
688981.SH,2.253
