wind_code,i_weight
000011.SZ,0.044
000016.SZ,0.099
000019.SZ,0.046
000025.SZ,0.038
000030.SZ,0.062
000032.SZ,0.05
000034.SZ,0.108
000035.SZ,0.147
000036.SZ,0.071
000048.SZ,0.056
000049.SZ,0.107
000058.SZ,0.028
000059.SZ,0.097
000061.SZ,0.068
000065.SZ,0.049
000070.SZ,0.053
000088.SZ,0.075
000155.SZ,0.228
000403.SZ,0.126
000423.SZ,0.251
000426.SZ,0.135
000498.SZ,0.065
000503.SZ,0.125
000507.SZ,0.06
000517.SZ,0.035
000539.SZ,0.069
000543.SZ,0.072
000544.SZ,0.04
000546.SZ,0.131
000550.SZ,0.046
000555.SZ,0.099
000557.SZ,0.059
000560.SZ,0.101
000566.SZ,0.063
000567.SZ,0.048
000582.SZ,0.099
000591.SZ,0.299
000592.SZ,0.068
000597.SZ,0.07
000600.SZ,0.048
000601.SZ,0.047
000603.SZ,0.088
000612.SZ,0.097
000615.SZ,0.076
000627.SZ,0.101
000639.SZ,0.05
000650.SZ,0.142
000652.SZ,0.075
000657.SZ,0.099
000667.SZ,0.086
000672.SZ,0.144
000676.SZ,0.086
000682.SZ,0.078
000683.SZ,0.408
000688.SZ,0.09
000697.SZ,0.056
000710.SZ,0.068
000712.SZ,0.108
000727.SZ,0.107
000735.SZ,0.099
000761.SZ,0.052
000762.SZ,0.27
000767.SZ,0.107
000789.SZ,0.101
000791.SZ,0.052
000793.SZ,0.092
000795.SZ,0.076
000796.SZ,0.065
000797.SZ,0.049
000801.SZ,0.066
000810.SZ,0.097
000811.SZ,0.08
000813.SZ,0.055
000818.SZ,0.338
000823.SZ,0.067
000828.SZ,0.073
000829.SZ,0.149
000831.SZ,0.278
000848.SZ,0.086
000851.SZ,0.069
000860.SZ,0.196
000875.SZ,0.227
000881.SZ,0.08
000882.SZ,0.065
000885.SZ,0.041
000893.SZ,0.169
000900.SZ,0.073
000901.SZ,0.083
000902.SZ,0.181
000903.SZ,0.071
000910.SZ,0.057
000913.SZ,0.053
000915.SZ,0.106
000917.SZ,0.127
000918.SZ,0.037
000921.SZ,0.081
000923.SZ,0.107
000927.SZ,0.093
000928.SZ,0.07
000931.SZ,0.066
000933.SZ,0.358
000935.SZ,0.075
000936.SZ,0.048
000950.SZ,0.068
000951.SZ,0.117
000958.SZ,0.065
000966.SZ,0.076
000968.SZ,0.049
000969.SZ,0.093
000976.SZ,0.097
000989.SZ,0.073
001696.SZ,0.066
002015.SZ,0.137
002017.SZ,0.056
002020.SZ,0.103
002022.SZ,0.126
002023.SZ,0.109
002025.SZ,0.271
002034.SZ,0.064
002035.SZ,0.06
002036.SZ,0.256
002041.SZ,0.136
002042.SZ,0.058
002043.SZ,0.074
002055.SZ,0.064
002061.SZ,0.084
002063.SZ,0.13
002079.SZ,0.097
002091.SZ,0.149
002097.SZ,0.104
002099.SZ,0.132
002100.SZ,0.133
002106.SZ,0.082
002108.SZ,0.091
002123.SZ,0.129
002126.SZ,0.118
002130.SZ,0.102
002135.SZ,0.113
002139.SZ,0.174
002145.SZ,0.195
002151.SZ,0.192
002158.SZ,0.064
002163.SZ,0.102
002171.SZ,0.121
002176.SZ,0.558
002182.SZ,0.145
002190.SZ,0.078
002192.SZ,0.385
002194.SZ,0.065
002201.SZ,0.069
002204.SZ,0.049
002206.SZ,0.084
002214.SZ,0.105
002215.SZ,0.063
002216.SZ,0.107
002217.SZ,0.115
002218.SZ,0.062
002222.SZ,0.078
002226.SZ,0.11
002228.SZ,0.044
002232.SZ,0.051
002234.SZ,0.047
002237.SZ,0.1
002239.SZ,0.105
002240.SZ,0.498
002243.SZ,0.063
002245.SZ,0.302
002251.SZ,0.051
002254.SZ,0.127
002258.SZ,0.147
002261.SZ,0.111
002262.SZ,0.102
002267.SZ,0.045
002274.SZ,0.103
002276.SZ,0.081
002277.SZ,0.055
002283.SZ,0.093
002285.SZ,0.095
002287.SZ,0.032
002291.SZ,0.132
002292.SZ,0.059
002293.SZ,0.088
002298.SZ,0.058
002301.SZ,0.051
002303.SZ,0.045
002307.SZ,0.044
002309.SZ,0.063
002310.SZ,0.079
002312.SZ,0.239
002314.SZ,0.057
002318.SZ,0.163
002320.SZ,0.058
002324.SZ,0.101
002326.SZ,0.38
002332.SZ,0.133
002335.SZ,0.115
002344.SZ,0.047
