wind_code,i_weight
000010.SZ,0.052
000011.SZ,0.073
000014.SZ,0.053
000016.SZ,0.132
000018.SZ,0.057
000029.SZ,0.077
000034.SZ,0.205
000035.SZ,0.129
000036.SZ,0.176
000038.SZ,0.032
000040.SZ,0.125
000042.SZ,0.12
000048.SZ,0.188
000055.SZ,0.098
000058.SZ,0.077
000059.SZ,0.245
000065.SZ,0.119
000070.SZ,0.084
000096.SZ,0.102
000150.SZ,0.148
000151.SZ,0.087
000159.SZ,0.066
000404.SZ,0.097
000407.SZ,0.143
000409.SZ,0.088
000410.SZ,0.093
000416.SZ,0.085
000419.SZ,0.057
000428.SZ,0.052
000498.SZ,0.077
000506.SZ,0.125
000514.SZ,0.063
000516.SZ,0.222
000518.SZ,0.186
000520.SZ,0.15
000523.SZ,0.078
000531.SZ,0.083
000532.SZ,0.074
000533.SZ,0.127
000536.SZ,0.061
000537.SZ,0.084
000545.SZ,0.095
000546.SZ,0.065
000548.SZ,0.065
000551.SZ,0.066
000553.SZ,0.079
000554.SZ,0.089
000561.SZ,0.071
000564.SZ,0.072
000570.SZ,0.043
000571.SZ,0.136
000573.SZ,0.102
000576.SZ,0.115
000584.SZ,0.129
000591.SZ,0.088
000601.SZ,0.129
000603.SZ,0.113
000607.SZ,0.074
000626.SZ,0.073
000637.SZ,0.051
000650.SZ,0.13
000657.SZ,0.078
000665.SZ,0.076
000666.SZ,0.159
000673.SZ,0.138
000676.SZ,0.112
000682.SZ,0.131
000683.SZ,0.132
000687.SZ,0.176
000688.SZ,0.062
000700.SZ,0.089
000701.SZ,0.075
000705.SZ,0.084
000722.SZ,0.059
000731.SZ,0.109
000733.SZ,0.13
000735.SZ,0.124
000739.SZ,0.132
000751.SZ,0.135
000752.SZ,0.08
000757.SZ,0.055
000760.SZ,0.078
000766.SZ,0.156
000767.SZ,0.107
000782.SZ,0.096
000789.SZ,0.064
000790.SZ,0.078
000795.SZ,0.087
000796.SZ,0.072
000797.SZ,0.109
000801.SZ,0.119
000802.SZ,0.109
000807.SZ,0.175
000811.SZ,0.11
000819.SZ,0.073
000821.SZ,0.12
000828.SZ,0.123
000836.SZ,0.188
000837.SZ,0.088
000838.SZ,0.075
000851.SZ,0.114
000863.SZ,0.104
000868.SZ,0.064
000875.SZ,0.142
000882.SZ,0.174
000885.SZ,0.047
000886.SZ,0.091
000889.SZ,0.107
000893.SZ,0.075
000899.SZ,0.058
000901.SZ,0.158
000902.SZ,0.142
000905.SZ,0.081
000909.SZ,0.05
000910.SZ,0.176
000915.SZ,0.179
000918.SZ,0.13
000920.SZ,0.087
000922.SZ,0.046
000925.SZ,0.099
000928.SZ,0.139
000932.SZ,0.154
000936.SZ,0.076
000948.SZ,0.052
000952.SZ,0.09
000957.SZ,0.114
000958.SZ,0.133
000965.SZ,0.114
000966.SZ,0.08
000971.SZ,0.087
000987.SZ,0.079
000989.SZ,0.121
000990.SZ,0.072
000996.SZ,0.107
001872.SZ,0.089
001896.SZ,0.06
001914.SZ,0.078
002009.SZ,0.075
002016.SZ,0.057
002017.SZ,0.056
002020.SZ,0.108
002021.SZ,0.077
002023.SZ,0.155
002031.SZ,0.122
002033.SZ,0.097
002036.SZ,0.119
002037.SZ,0.085
002042.SZ,0.103
002043.SZ,0.18
002047.SZ,0.16
002055.SZ,0.127
002060.SZ,0.092
002062.SZ,0.064
002067.SZ,0.158
002070.SZ,0.133
002071.SZ,0.081
002079.SZ,0.079
002080.SZ,0.104
002086.SZ,0.119
002089.SZ,0.154
002090.SZ,0.082
002091.SZ,0.152
002094.SZ,0.133
002095.SZ,0.125
002097.SZ,0.126
002099.SZ,0.136
002100.SZ,0.095
002102.SZ,0.158
002103.SZ,0.111
002104.SZ,0.13
002107.SZ,0.058
002108.SZ,0.255
002111.SZ,0.087
002114.SZ,0.048
002115.SZ,0.078
002117.SZ,0.163
002121.SZ,0.126
002124.SZ,0.065
002126.SZ,0.134
002130.SZ,0.146
002135.SZ,0.072
002137.SZ,0.056
002138.SZ,0.242
002139.SZ,0.096
002141.SZ,0.104
002144.SZ,0.053
002145.SZ,0.162
002147.SZ,0.11
002148.SZ,0.119
002151.SZ,0.147
002154.SZ,0.094
002156.SZ,0.122
002157.SZ,0.076
002162.SZ,0.072
002166.SZ,0.099
002167.SZ,0.127
002170.SZ,0.114
002171.SZ,0.075
002172.SZ,0.07
002177.SZ,0.086
002178.SZ,0.114
002182.SZ,0.078
002184.SZ,0.042
002185.SZ,0.203
002188.SZ,0.121
002192.SZ,0.105
002196.SZ,0.059
002197.SZ,0.078
002198.SZ,0.126
002203.SZ,0.099
002206.SZ,0.11
002212.SZ,0.129
002214.SZ,0.066
002215.SZ,0.106
002218.SZ,0.086
002222.SZ,0.129
002224.SZ,0.124
002226.SZ,0.079
002227.SZ,0.039
002228.SZ,0.06
002229.SZ,0.095
002231.SZ,0.071
002232.SZ,0.075
002234.SZ,0.051
002235.SZ,0.061
002239.SZ,0.101
002245.SZ,0.127
002246.SZ,0.087
002247.SZ,0.118
002253.SZ,0.108
002255.SZ,0.112
002256.SZ,0.117
002259.SZ,0.08
002260.SZ,0.126
002262.SZ,0.171
002263.SZ,0.111
002270.SZ,0.055
002274.SZ,0.059
002279.SZ,0.093
002283.SZ,0.132
002284.SZ,0.118
002287.SZ,0.044
002288.SZ,0.111
002296.SZ,0.081
002298.SZ,0.118
002301.SZ,0.095
002302.SZ,0.13
002303.SZ,0.116
002307.SZ,0.134
002313.SZ,0.122
002314.SZ,0.092
002318.SZ,0.126
002320.SZ,0.053
002321.SZ,0.1
002322.SZ,0.12
002323.SZ,0.072
002324.SZ,0.091
002326.SZ,0.168
002328.SZ,0.063
002329.SZ,0.103
002331.SZ,0.102
002334.SZ,0.091
002335.SZ,0.075
002337.SZ,0.061
002338.SZ,0.051
002339.SZ,0.141
002341.SZ,0.132
002343.SZ,0.25
002346.SZ,0.052
002348.SZ,0.086
002349.SZ,0.079
002351.SZ,0.067
002355.SZ,0.086
002356.SZ,0.06
002359.SZ,0.251
002362.SZ,0.076
002363.SZ,0.054
002364.SZ,0.098
002367.SZ,0.115
002369.SZ,0.083
002372.SZ,0.129
002376.SZ,0.142
002378.SZ,0.062
002380.SZ,0.042
002381.SZ,0.056
002383.SZ,0.206
002387.SZ,0.12
002388.SZ,0.047
002389.SZ,0.188
002393.SZ,0.079
002401.SZ,0.049
002402.SZ,0.135
002406.SZ,0.066
002411.SZ,0.311
002413.SZ,0.115
002418.SZ,0.136
002421.SZ,0.163
002425.SZ,0.073
002427.SZ,0.154
002429.SZ,0.15
002432.SZ,0.064
002433.SZ,0.106
002434.SZ,0.15
002436.SZ,0.148
002438.SZ,0.055
002441.SZ,0.059
002443.SZ,0.13
002445.SZ,0.135
002446.SZ,0.111
002447.SZ,0.154
002448.SZ,0.118
002449.SZ,0.125
002451.SZ,0.084
002452.SZ,0.062
002453.SZ,0.089
002454.SZ,0.08
002457.SZ,0.106
002462.SZ,0.197
002464.SZ,0.155
002467.SZ,0.108
002468.SZ,0.126
002471.SZ,0.111
002472.SZ,0.086
002474.SZ,0.119
002476.SZ,0.092
002481.SZ,0.132
002483.SZ,0.059
002484.SZ,0.077
002487.SZ,0.042
002488.SZ,0.098
002494.SZ,0.102
002496.SZ,0.109
002497.SZ,0.172
002499.SZ,0.084
002501.SZ,0.21
002502.SZ,0.086
002504.SZ,0.107
002509.SZ,0.29
002510.SZ,0.105
002511.SZ,0.115
002515.SZ,0.082
002516.SZ,0.079
002518.SZ,0.083
002519.SZ,0.077
002520.SZ,0.051
002521.SZ,0.101
002522.SZ,0.189
002524.SZ,0.064
002527.SZ,0.085
002528.SZ,0.046
002529.SZ,0.056
002531.SZ,0.125
002535.SZ,0.063
002537.SZ,0.076
002538.SZ,0.117
002539.SZ,0.062
002540.SZ,0.092
002542.SZ,0.185
002543.SZ,0.109
002546.SZ,0.048
002547.SZ,0.158
002550.SZ,0.138
002554.SZ,0.105
002556.SZ,0.077
002559.SZ,0.079
002564.SZ,0.137
002565.SZ,0.084
002567.SZ,0.079
002570.SZ,0.183
002571.SZ,0.05
002574.SZ,0.058
002575.SZ,0.093
002577.SZ,0.062
002579.SZ,0.051
002583.SZ,0.26
002584.SZ,0.082
002585.SZ,0.113
002586.SZ,0.079
002590.SZ,0.064
002592.SZ,0.065
002596.SZ,0.104
002597.SZ,0.138
002600.SZ,0.173
002601.SZ,0.23
002604.SZ,0.095
002605.SZ,0.052
002606.SZ,0.175
002609.SZ,0.101
002610.SZ,0.141
002611.SZ,0.113
002612.SZ,0.055
002614.SZ,0.092
002617.SZ,0.083
002618.SZ,0.12
002619.SZ,0.071
002622.SZ,0.212
002625.SZ,0.166
002626.SZ,0.08
002630.SZ,0.175
002631.SZ,0.085
002636.SZ,0.115
002638.SZ,0.159
002643.SZ,0.174
002644.SZ,0.047
002649.SZ,0.124
002650.SZ,0.104
002651.SZ,0.044
002655.SZ,0.065
002658.SZ,0.112
002660.SZ,0.039
002662.SZ,0.083
002664.SZ,0.13
002666.SZ,0.062
002667.SZ,0.038
002668.SZ,0.2
002671.SZ,0.1
002675.SZ,0.103
002677.SZ,0.069
002684.SZ,0.124
002689.SZ,0.078
002697.SZ,0.085
002703.SZ,0.039
002709.SZ,0.124
002711.SZ,0.127
002712.SZ,0.067
002713.SZ,0.04
002716.SZ,0.131
002717.SZ,0.106
002721.SZ,0.124
002724.SZ,0.042
002726.SZ,0.064
002733.SZ,0.056
002737.SZ,0.092
002741.SZ,0.05
002747.SZ,0.075
002750.SZ,0.036
002751.SZ,0.073
002752.SZ,0.052
002756.SZ,0.102
002762.SZ,0.049
002763.SZ,0.046
002766.SZ,0.09
002769.SZ,0.055
002771.SZ,0.04
002772.SZ,0.049
002776.SZ,0.056
002777.SZ,0.042
002781.SZ,0.034
002782.SZ,0.059
002783.SZ,0.041
002786.SZ,0.04
002788.SZ,0.034
002790.SZ,0.041
002791.SZ,0.059
002792.SZ,0.037
002801.SZ,0.038
002802.SZ,0.03
300004.SZ,0.094
300005.SZ,0.089
300006.SZ,0.065
300007.SZ,0.095
300008.SZ,0.097
300009.SZ,0.17
300011.SZ,0.128
300012.SZ,0.154
300014.SZ,0.171
300016.SZ,0.074
300018.SZ,0.076
300020.SZ,0.166
300021.SZ,0.093
300028.SZ,0.055
300030.SZ,0.065
300031.SZ,0.116
300034.SZ,0.099
300036.SZ,0.127
300037.SZ,0.092
300038.SZ,0.129
300041.SZ,0.095
300044.SZ,0.136
300045.SZ,0.086
300047.SZ,0.089
300048.SZ,0.089
300049.SZ,0.09
300050.SZ,0.079
300051.SZ,0.08
300052.SZ,0.068
300053.SZ,0.156
300054.SZ,0.148
300056.SZ,0.061
300063.SZ,0.065
300064.SZ,0.089
300065.SZ,0.191
300066.SZ,0.092
300068.SZ,0.197
300071.SZ,0.063
300073.SZ,0.115
300074.SZ,0.065
300075.SZ,0.14
300076.SZ,0.05
300077.SZ,0.195
300078.SZ,0.131
300079.SZ,0.205
300083.SZ,0.143
300084.SZ,0.057
300086.SZ,0.083
300090.SZ,0.223
300096.SZ,0.121
300098.SZ,0.104
300100.SZ,0.08
300101.SZ,0.128
300102.SZ,0.085
300109.SZ,0.082
300110.SZ,0.104
300111.SZ,0.109
300118.SZ,0.162
300119.SZ,0.059
300128.SZ,0.129
300130.SZ,0.054
300131.SZ,0.113
300135.SZ,0.092
300137.SZ,0.242
300139.SZ,0.058
300140.SZ,0.098
300142.SZ,0.34
300148.SZ,0.169
300149.SZ,0.147
300151.SZ,0.075
300152.SZ,0.116
300155.SZ,0.055
300157.SZ,0.145
300160.SZ,0.068
300162.SZ,0.037
300165.SZ,0.057
300170.SZ,0.162
300171.SZ,0.075
300172.SZ,0.083
300173.SZ,0.072
300175.SZ,0.056
300177.SZ,0.076
300178.SZ,0.109
300181.SZ,0.064
300183.SZ,0.132
300185.SZ,0.159
300187.SZ,0.055
300188.SZ,0.152
300190.SZ,0.063
300191.SZ,0.086
300193.SZ,0.075
300195.SZ,0.048
300197.SZ,0.185
300198.SZ,0.076
300203.SZ,0.229
300204.SZ,0.073
300205.SZ,0.068
300206.SZ,0.079
300207.SZ,0.192
300208.SZ,0.211
300209.SZ,0.083
300212.SZ,0.125
300213.SZ,0.053
300215.SZ,0.079
300216.SZ,0.167
300217.SZ,0.098
300219.SZ,0.098
300221.SZ,0.081
300222.SZ,0.113
300223.SZ,0.048
300224.SZ,0.073
300226.SZ,0.101
300227.SZ,0.049
300228.SZ,0.133
300229.SZ,0.058
300231.SZ,0.079
300232.SZ,0.087
300236.SZ,0.057
300237.SZ,0.132
300238.SZ,0.131
300245.SZ,0.08
300246.SZ,0.069
300248.SZ,0.046
300252.SZ,0.099
300254.SZ,0.046
300255.SZ,0.083
300256.SZ,0.087
300262.SZ,0.09
300263.SZ,0.074
300269.SZ,0.162
300271.SZ,0.191
300276.SZ,0.059
300278.SZ,0.093
300284.SZ,0.132
300285.SZ,0.196
300288.SZ,0.089
300292.SZ,0.109
300293.SZ,0.041
300294.SZ,0.176
300295.SZ,0.074
300298.SZ,0.068
300300.SZ,0.092
300302.SZ,0.091
300303.SZ,0.098
300307.SZ,0.082
300309.SZ,0.156
300310.SZ,0.145
300311.SZ,0.07
300312.SZ,0.041
300314.SZ,0.046
300316.SZ,0.157
300317.SZ,0.122
300318.SZ,0.103
300322.SZ,0.125
300326.SZ,0.092
300328.SZ,0.062
300332.SZ,0.148
300333.SZ,0.085
300334.SZ,0.106
300336.SZ,0.102
300337.SZ,0.073
300339.SZ,0.098
300342.SZ,0.068
300343.SZ,0.086
300347.SZ,0.187
300348.SZ,0.087
300349.SZ,0.053
300350.SZ,0.018
300351.SZ,0.071
