wind_code,i_weight
000011.SZ,0.037
000016.SZ,0.078
000019.SZ,0.039
000025.SZ,0.04
000028.SZ,0.101
000029.SZ,0.051
000030.SZ,0.045
000032.SZ,0.203
000034.SZ,0.242
000035.SZ,0.148
000036.SZ,0.079
000048.SZ,0.064
000049.SZ,0.09
000058.SZ,0.032
000059.SZ,0.089
000061.SZ,0.075
000062.SZ,0.056
000065.SZ,0.12
000088.SZ,0.072
000090.SZ,0.139
000403.SZ,0.129
000422.SZ,0.154
000426.SZ,0.163
000488.SZ,0.089
000498.SZ,0.067
000503.SZ,0.132
000517.SZ,0.048
000528.SZ,0.137
000539.SZ,0.091
000543.SZ,0.112
000550.SZ,0.055
000552.SZ,0.071
000555.SZ,0.114
000557.SZ,0.068
000560.SZ,0.085
000566.SZ,0.058
000567.SZ,0.077
000582.SZ,0.112
000597.SZ,0.047
000600.SZ,0.07
000603.SZ,0.097
000612.SZ,0.068
000627.SZ,0.104
000650.SZ,0.125
000652.SZ,0.07
000657.SZ,0.106
000672.SZ,0.072
000676.SZ,0.101
000681.SZ,0.125
000682.SZ,0.112
000685.SZ,0.108
000686.SZ,0.18
000688.SZ,0.069
000690.SZ,0.203
000712.SZ,0.101
000718.SZ,0.075
000727.SZ,0.104
000735.SZ,0.09
000736.SZ,0.077
000737.SZ,0.046
000756.SZ,0.079
000758.SZ,0.109
000761.SZ,0.045
000762.SZ,0.169
000767.SZ,0.094
000789.SZ,0.064
000791.SZ,0.057
000795.SZ,0.07
000801.SZ,0.064
000810.SZ,0.129
000811.SZ,0.12
000813.SZ,0.045
000818.SZ,0.274
000821.SZ,0.128
000828.SZ,0.061
000829.SZ,0.098
000848.SZ,0.088
000851.SZ,0.095
000860.SZ,0.208
000875.SZ,0.159
000881.SZ,0.061
000885.SZ,0.046
000901.SZ,0.088
000902.SZ,0.115
000913.SZ,0.075
000915.SZ,0.096
000917.SZ,0.142
000921.SZ,0.185
000923.SZ,0.108
000927.SZ,0.08
000928.SZ,0.084
000935.SZ,0.062
000950.SZ,0.063
000951.SZ,0.147
000966.SZ,0.086
000968.SZ,0.058
000969.SZ,0.112
000982.SZ,0.122
000989.SZ,0.092
000990.SZ,0.077
001213.SZ,0.063
001236.SZ,0.022
001258.SZ,0.038
001269.SZ,0.049
001270.SZ,0.066
001301.SZ,0.067
001308.SZ,0.031
001322.SZ,0.027
001323.SZ,0.026
001338.SZ,0.038
001696.SZ,0.075
002002.SZ,0.105
002003.SZ,0.097
002004.SZ,0.125
002006.SZ,0.104
002011.SZ,0.119
002015.SZ,0.16
002017.SZ,0.062
002020.SZ,0.11
002023.SZ,0.088
002034.SZ,0.055
002036.SZ,0.168
002038.SZ,0.105
002041.SZ,0.087
002043.SZ,0.073
002044.SZ,0.346
002048.SZ,0.117
002051.SZ,0.082
002053.SZ,0.048
002055.SZ,0.072
002060.SZ,0.107
002061.SZ,0.103
002063.SZ,0.162
002068.SZ,0.087
002079.SZ,0.129
002085.SZ,0.137
002088.SZ,0.054
002091.SZ,0.116
002097.SZ,0.075
002099.SZ,0.138
002100.SZ,0.111
002101.SZ,0.074
002106.SZ,0.085
002108.SZ,0.091
002123.SZ,0.165
002124.SZ,0.107
002125.SZ,0.071
002126.SZ,0.236
002130.SZ,0.114
002135.SZ,0.067
002139.SZ,0.177
002145.SZ,0.195
002151.SZ,0.191
002158.SZ,0.088
002163.SZ,0.089
002171.SZ,0.106
002174.SZ,0.155
002176.SZ,0.252
002182.SZ,0.145
002190.SZ,0.058
002191.SZ,0.1
002194.SZ,0.061
002201.SZ,0.057
