wind_code,i_weight
600030.SH,2.681
600031.SH,1.418
600036.SH,6.26
600048.SH,1.083
600050.SH,1.287
600089.SH,1.112
600104.SH,0.97
600111.SH,0.706
600150.SH,1.225
600276.SH,2.791
600309.SH,2.433
600406.SH,1.334
600436.SH,1.01
600438.SH,0.917
600519.SH,15.277
600690.SH,1.65
600809.SH,1.738
600887.SH,2.659
600893.SH,0.734
600900.SH,3.843
600905.SH,0.986
601012.SH,1.663
601088.SH,2.06
601166.SH,3.838
601225.SH,1.489
601288.SH,2.068
601318.SH,6.839
601390.SH,0.997
601398.SH,2.808
601601.SH,1.453
601628.SH,0.771
601633.SH,0.473
601668.SH,1.741
601669.SH,0.68
601728.SH,1.361
601857.SH,1.696
601888.SH,1.023
601899.SH,4.231
601919.SH,1.416
601988.SH,1.381
603259.SH,1.275
603288.SH,0.881
603501.SH,1.012
603799.SH,0.581
603986.SH,0.818
688041.SH,0.978
688111.SH,0.882
688599.SH,0.354
688981.SH,1.306
