wind_code,i_weight
000008.SZ,0.267
000009.SZ,0.302
000012.SZ,0.162
000021.SZ,0.139
000025.SZ,0.044
000027.SZ,0.188
000028.SZ,0.212
000031.SZ,0.182
000039.SZ,0.301
000049.SZ,0.099
000061.SZ,0.106
000062.SZ,0.126
000066.SZ,0.346
000078.SZ,0.187
000089.SZ,0.254
000090.SZ,0.128
000156.SZ,0.144
000158.SZ,0.108
000400.SZ,0.138
000401.SZ,0.298
000418.SZ,0.305
000426.SZ,0.148
000488.SZ,0.27
000501.SZ,0.12
000513.SZ,0.331
000519.SZ,0.162
000528.SZ,0.262
000536.SZ,0.103
000541.SZ,0.115
000543.SZ,0.148
000547.SZ,0.251
000552.SZ,0.108
000553.SZ,0.174
000563.SZ,0.173
000566.SZ,0.181
000572.SZ,0.097
000581.SZ,0.341
000587.SZ,0.089
000592.SZ,0.126
000596.SZ,0.275
000598.SZ,0.231
000600.SZ,0.117
000612.SZ,0.135
000636.SZ,0.357
000656.SZ,0.421
000661.SZ,0.954
000667.SZ,0.175
000681.SZ,0.297
000685.SZ,0.2
000686.SZ,0.261
000690.SZ,0.372
000703.SZ,0.589
000712.SZ,0.109
000718.SZ,0.156
000727.SZ,0.145
000729.SZ,0.259
000732.SZ,0.236
000738.SZ,0.187
000750.SZ,0.303
000758.SZ,0.174
000761.SZ,0.056
000762.SZ,0.124
000766.SZ,0.091
000778.SZ,0.358
000806.SZ,0.067
000807.SZ,0.259
000813.SZ,0.218
000825.SZ,0.399
000829.SZ,0.134
000830.SZ,0.486
000848.SZ,0.149
000860.SZ,0.514
000877.SZ,0.158
000878.SZ,0.237
000887.SZ,0.26
000926.SZ,0.168
000930.SZ,0.274
000937.SZ,0.133
000960.SZ,0.262
000969.SZ,0.103
000970.SZ,0.221
000975.SZ,0.253
000977.SZ,0.615
000979.SZ,0.165
000980.SZ,0.105
000987.SZ,0.058
000988.SZ,0.252
000990.SZ,0.108
000997.SZ,0.301
000999.SZ,0.314
001696.SZ,0.094
002002.SZ,0.091
002004.SZ,0.214
002011.SZ,0.107
002013.SZ,0.346
002019.SZ,0.235
002022.SZ,0.141
002028.SZ,0.236
002030.SZ,0.307
002038.SZ,0.433
002041.SZ,0.068
002048.SZ,0.125
002049.SZ,0.561
002051.SZ,0.258
002056.SZ,0.168
002064.SZ,0.152
002073.SZ,0.127
002078.SZ,0.402
002092.SZ,0.34
002093.SZ,0.114
002110.SZ,0.376
002118.SZ,0.085
002127.SZ,0.289
002128.SZ,0.169
002129.SZ,0.378
002131.SZ,0.203
002147.SZ,0.328
002152.SZ,0.204
002155.SZ,0.164
002174.SZ,0.202
002176.SZ,0.273
002179.SZ,0.497
002180.SZ,0.164
002183.SZ,0.273
002190.SZ,0.096
002191.SZ,0.224
002195.SZ,0.363
002212.SZ,0.149
002221.SZ,0.257
002223.SZ,0.346
002233.SZ,0.182
002242.SZ,0.154
002244.SZ,0.205
002249.SZ,0.154
002250.SZ,0.159
002251.SZ,0.096
002254.SZ,0.155
002261.SZ,0.087
002266.SZ,0.174
002268.SZ,0.37
002273.SZ,0.241
002276.SZ,0.1
002277.SZ,0.126
002280.SZ,0.201
002281.SZ,0.305
002285.SZ,0.19
002299.SZ,0.257
002302.SZ,0.161
002308.SZ,0.119
002317.SZ,0.172
002332.SZ,0.143
002340.SZ,0.45
002342.SZ,0.071
002344.SZ,0.093
002345.SZ,0.082
002353.SZ,0.266
002354.SZ,0.117
002358.SZ,0.202
002359.SZ,0.307
002366.SZ,0.158
002368.SZ,0.253
002371.SZ,0.29
002373.SZ,0.273
002375.SZ,0.107
002384.SZ,0.317
002390.SZ,0.143
002399.SZ,0.195
002400.SZ,0.16
002407.SZ,0.209
002408.SZ,0.332
002410.SZ,0.609
002414.SZ,0.118
002416.SZ,0.063
002424.SZ,0.126
002426.SZ,0.207
002428.SZ,0.109
002431.SZ,0.172
002434.SZ,0.164
002437.SZ,0.115
002439.SZ,0.296
002440.SZ,0.228
002444.SZ,0.165
002463.SZ,0.225
002465.SZ,0.396
002477.SZ,0.188
002479.SZ,0.069
002482.SZ,0.109
002489.SZ,0.097
