wind_code,i_weight
000012.SZ,0.142
000021.SZ,0.181
000027.SZ,0.193
000028.SZ,0.07
000031.SZ,0.073
000039.SZ,0.237
000050.SZ,0.184
000060.SZ,0.183
000062.SZ,0.066
000089.SZ,0.11
000156.SZ,0.109
000158.SZ,0.108
000400.SZ,0.223
000401.SZ,0.154
000402.SZ,0.103
000415.SZ,0.088
000488.SZ,0.103
000513.SZ,0.186
000519.SZ,0.406
000528.SZ,0.096
000537.SZ,0.132
000540.SZ,0.104
000547.SZ,0.216
000553.SZ,0.077
000559.SZ,0.115
000563.SZ,0.101
000581.SZ,0.147
000598.SZ,0.147
000623.SZ,0.209
000629.SZ,0.392
000630.SZ,0.34
000636.SZ,0.219
000656.SZ,0.149
000671.SZ,0.085
000685.SZ,0.103
000686.SZ,0.16
000690.SZ,0.177
000709.SZ,0.163
000717.SZ,0.063
000718.SZ,0.084
000728.SZ,0.305
000729.SZ,0.205
000738.SZ,0.28
000739.SZ,0.169
000750.SZ,0.216
000778.SZ,0.15
000783.SZ,0.35
000785.SZ,0.129
000807.SZ,0.278
000825.SZ,0.177
000830.SZ,0.252
000831.SZ,0.246
000869.SZ,0.066
000878.SZ,0.207
000883.SZ,0.154
000887.SZ,0.205
000898.SZ,0.111
000930.SZ,0.157
000932.SZ,0.294
000937.SZ,0.115
000959.SZ,0.102
000960.SZ,0.221
000961.SZ,0.081
000967.SZ,0.098
000970.SZ,0.24
000975.SZ,0.304
000983.SZ,0.418
000987.SZ,0.155
000988.SZ,0.338
000990.SZ,0.109
000997.SZ,0.176
000998.SZ,0.261
000999.SZ,0.248
001203.SZ,0.038
001227.SZ,0.045
001872.SZ,0.056
001914.SZ,0.115
001965.SZ,0.104
002002.SZ,0.172
002004.SZ,0.151
002010.SZ,0.099
002019.SZ,0.139
002028.SZ,0.398
002030.SZ,0.276
002048.SZ,0.11
002056.SZ,0.275
002065.SZ,0.208
002078.SZ,0.307
002081.SZ,0.107
002092.SZ,0.242
002110.SZ,0.101
002124.SZ,0.174
002127.SZ,0.151
002128.SZ,0.171
002131.SZ,0.215
002138.SZ,0.255
002146.SZ,0.097
002152.SZ,0.174
002153.SZ,0.13
002155.SZ,0.158
002156.SZ,0.275
002174.SZ,0.103
002180.SZ,0.498
002183.SZ,0.169
002185.SZ,0.342
002191.SZ,0.161
002195.SZ,0.192
002203.SZ,0.206
002212.SZ,0.186
002221.SZ,0.162
002223.SZ,0.261
002233.SZ,0.105
002240.SZ,0.512
002242.SZ,0.077
002244.SZ,0.184
002249.SZ,0.187
002250.SZ,0.256
002266.SZ,0.148
002268.SZ,0.316
002273.SZ,0.285
002281.SZ,0.117
002294.SZ,0.227
002299.SZ,0.265
002326.SZ,0.267
002353.SZ,0.31
002368.SZ,0.118
002372.SZ,0.211
002373.SZ,0.171
002382.SZ,0.093
002384.SZ,0.562
002385.SZ,0.456
002387.SZ,0.096
002390.SZ,0.097
002396.SZ,0.148
002399.SZ,0.094
002407.SZ,0.495
002408.SZ,0.199
002409.SZ,0.284
002416.SZ,0.116
002422.SZ,0.341
002423.SZ,0.1
002429.SZ,0.135
002430.SZ,0.221
002434.SZ,0.113
002439.SZ,0.198
002444.SZ,0.249
002465.SZ,0.256
002468.SZ,0.136
002497.SZ,0.522
002500.SZ,0.199
002505.SZ,0.161
002506.SZ,0.239
002507.SZ,0.301
002508.SZ,0.19
002511.SZ,0.138
002532.SZ,0.17
002557.SZ,0.229
002563.SZ,0.067
002572.SZ,0.188
002595.SZ,0.159
002603.SZ,0.284
002624.SZ,0.319
002625.SZ,0.374
002653.SZ,0.065
002670.SZ,0.155
002673.SZ,0.276
002683.SZ,0.251
002690.SZ,0.135
002701.SZ,0.133
002705.SZ,0.101
002739.SZ,0.201
002745.SZ,0.144
002756.SZ,0.434
002797.SZ,0.329
002815.SZ,0.066
002831.SZ,0.175
002867.SZ,0.089
002901.SZ,0.024
002925.SZ,0.101
002926.SZ,0.201
002936.SZ,0.209
002939.SZ,0.179
002945.SZ,0.062
002946.SZ,0.033
002948.SZ,0.097
002958.SZ,0.189
002966.SZ,0.19
002985.SZ,0.149
003035.SZ,0.115
300001.SZ,0.198
300009.SZ,0.17
300012.SZ,0.588
300017.SZ,0.196
300024.SZ,0.193
300026.SZ,0.161
300037.SZ,0.347
300058.SZ,0.225
300070.SZ,0.19
300072.SZ,0.123
300073.SZ,0.443
300088.SZ,0.272
300115.SZ,0.177
300136.SZ,0.26
300144.SZ,0.316
300146.SZ,0.302
300166.SZ,0.121
300168.SZ,0.162
300182.SZ,0.179
300212.SZ,0.093
300244.SZ,0.244
300251.SZ,0.173
300253.SZ,0.193
300257.SZ,0.119
300285.SZ,0.405
300296.SZ,0.203
300308.SZ,0.224
300357.SZ,0.231
300363.SZ,0.317
300376.SZ,0.142
300383.SZ,0.186
300390.SZ,0.51
300418.SZ,0.223
300463.SZ,0.118
300474.SZ,0.199
300482.SZ,0.138
300558.SZ,0.18
300618.SZ,0.169
300630.SZ,0.113
300676.SZ,0.238
300677.SZ,0.161
300699.SZ,0.375
300724.SZ,0.515
300741.SZ,0.049
300769.SZ,0.531
300832.SZ,0.179
300869.SZ,0.061
300888.SZ,0.142
600006.SH,0.078
600008.SH,0.197
600021.SH,0.176
600022.SH,0.139
600026.SH,0.312
600027.SH,0.283
600037.SH,0.13
600038.SH,0.198
600039.SH,0.326
600056.SH,0.152
600060.SH,0.155
600062.SH,0.126
600064.SH,0.133
600066.SH,0.162
600079.SH,0.29
600095.SH,0.097
600096.SH,0.541
600109.SH,0.307
600118.SH,0.197
600120.SH,0.112
600126.SH,0.094
600131.SH,0.105
600141.SH,0.478
600143.SH,0.308
600153.SH,0.278
600155.SH,0.161
600157.SH,0.611
600160.SH,0.337
600166.SH,0.192
600167.SH,0.105
600170.SH,0.23
600171.SH,0.178
600177.SH,0.283
600195.SH,0.127
600201.SH,0.154
600208.SH,0.18
600216.SH,0.151
600233.SH,0.429
600236.SH,0.232
600256.SH,0.924
600258.SH,0.191
600259.SH,0.141
600271.SH,0.185
600282.SH,0.144
600297.SH,0.152
600298.SH,0.386
600299.SH,0.068
600307.SH,0.088
600315.SH,0.18
600316.SH,0.166
600325.SH,0.213
600329.SH,0.105
600339.SH,0.078
600348.SH,0.357
600350.SH,0.052
600369.SH,0.208
600372.SH,0.228
600373.SH,0.101
600376.SH,0.09
600377.SH,0.06
600380.SH,0.199
600390.SH,0.175
600392.SH,0.386
600398.SH,0.123
600399.SH,0.424
600409.SH,0.132
600415.SH,0.213
600418.SH,0.431
600435.SH,0.127
600446.SH,0.114
600482.SH,0.274
600486.SH,0.336
600487.SH,0.506
600497.SH,0.306
600498.SH,0.163
600499.SH,0.382
600500.SH,0.16
600507.SH,0.12
600511.SH,0.156
600516.SH,0.253
600517.SH,0.151
600521.SH,0.284
600522.SH,0.966
600528.SH,0.172
600529.SH,0.213
600535.SH,0.145
600536.SH,0.238
600546.SH,0.271
600549.SH,0.342
600556.SH,0.104
600563.SH,0.381
600566.SH,0.13
600567.SH,0.135
600572.SH,0.122
600580.SH,0.195
600582.SH,0.134
600597.SH,0.124
600598.SH,0.166
600623.SH,0.086
600637.SH,0.218
600642.SH,0.234
600648.SH,0.072
600663.SH,0.139
600667.SH,0.148
600673.SH,0.244
600699.SH,0.236
600704.SH,0.228
600705.SH,0.288
600707.SH,0.101
600717.SH,0.095
600718.SH,0.145
600728.SH,0.138
600732.SH,0.46
600737.SH,0.129
600739.SH,0.225
600755.SH,0.146
600764.SH,0.106
600765.SH,0.414
600782.SH,0.13
600787.SH,0.074
600801.SH,0.188
600808.SH,0.115
600811.SH,0.116
600820.SH,0.197
600823.SH,0.046
600827.SH,0.144
600835.SH,0.064
600839.SH,0.161
600848.SH,0.193
600859.SH,0.25
600862.SH,0.309
600863.SH,0.194
600867.SH,0.205
600871.SH,0.124
600875.SH,0.348
600879.SH,0.219
600885.SH,0.5
600895.SH,0.143
600901.SH,0.097
600906.SH,0.084
600909.SH,0.223
600917.SH,0.023
600927.SH,0.047
600928.SH,0.074
600956.SH,0.026
600959.SH,0.151
600967.SH,0.115
600968.SH,0.085
600970.SH,0.177
600985.SH,0.233
600988.SH,0.412
600998.SH,0.177
601000.SH,0.123
601003.SH,0.03
601005.SH,0.181
601016.SH,0.239
601058.SH,0.443
601077.SH,0.352
601098.SH,0.114
601106.SH,0.133
601108.SH,0.392
601118.SH,0.122
601128.SH,0.34
601139.SH,0.069
601156.SH,0.05
601162.SH,0.335
601168.SH,0.323
601179.SH,0.154
601187.SH,0.095
601198.SH,0.213
601200.SH,0.104
601228.SH,0.065
601298.SH,0.059
601333.SH,0.111
601456.SH,0.126
601555.SH,0.437
601568.SH,0.117
601577.SH,0.218
601598.SH,0.094
601607.SH,0.305
601608.SH,0.104
601611.SH,0.107
601615.SH,0.675
601636.SH,0.29
601665.SH,0.035
601696.SH,0.331
601699.SH,0.302
601717.SH,0.204
601718.SH,0.132
601778.SH,0.145
601828.SH,0.043
601860.SH,0.133
601866.SH,0.181
601869.SH,0.076
601872.SH,0.386
601880.SH,0.15
601928.SH,0.103
601958.SH,0.123
601969.SH,0.074
601990.SH,0.3
601991.SH,0.126
601992.SH,0.174
601997.SH,0.26
603000.SH,0.104
603026.SH,0.257
603056.SH,0.064
603077.SH,0.37
603127.SH,0.278
603156.SH,0.155
603198.SH,0.204
603218.SH,0.183
603225.SH,0.121
603228.SH,0.089
603233.SH,0.201
603267.SH,0.263
603317.SH,0.09
603345.SH,0.362
603355.SH,0.061
603379.SH,0.077
603444.SH,0.196
603456.SH,0.327
603515.SH,0.041
603517.SH,0.274
603568.SH,0.206
603589.SH,0.289
603605.SH,0.358
603613.SH,0.55
603638.SH,0.093
603650.SH,0.085
603658.SH,0.172
603707.SH,0.138
603712.SH,0.148
603719.SH,0.039
603786.SH,0.039
603858.SH,0.163
603866.SH,0.119
603868.SH,0.056
603883.SH,0.123
603885.SH,0.166
603927.SH,0.127
603939.SH,0.305
603983.SH,0.022
605117.SH,0.419
688002.SH,0.185
688006.SH,0.12
688009.SH,0.182
688029.SH,0.092
688088.SH,0.087
688099.SH,0.338
688122.SH,0.451
688180.SH,0.291
688185.SH,0.138
688188.SH,0.143
688208.SH,0.123
688256.SH,0.188
688289.SH,0.127
688321.SH,0.107
688390.SH,0.305
688521.SH,0.191
688777.SH,0.377
688819.SH,0.078
689009.SH,0.25
