wind_code,i_weight
000011.SZ,0.032
000016.SZ,0.077
000019.SZ,0.041
000025.SZ,0.042
000028.SZ,0.097
000029.SZ,0.056
000030.SZ,0.049
000032.SZ,0.145
000034.SZ,0.242
000035.SZ,0.156
000036.SZ,0.079
000048.SZ,0.064
000049.SZ,0.092
000058.SZ,0.037
000059.SZ,0.091
000061.SZ,0.075
000062.SZ,0.06
000065.SZ,0.09
000088.SZ,0.075
000090.SZ,0.108
000403.SZ,0.206
000422.SZ,0.134
000426.SZ,0.162
000488.SZ,0.079
000498.SZ,0.058
000503.SZ,0.167
000517.SZ,0.04
000528.SZ,0.119
000539.SZ,0.074
000543.SZ,0.124
000550.SZ,0.07
000552.SZ,0.071
000555.SZ,0.115
000557.SZ,0.066
000560.SZ,0.065
000566.SZ,0.062
000567.SZ,0.074
000582.SZ,0.109
000597.SZ,0.053
000600.SZ,0.061
000603.SZ,0.088
000612.SZ,0.078
000627.SZ,0.097
000650.SZ,0.127
000652.SZ,0.069
000657.SZ,0.103
000672.SZ,0.066
000676.SZ,0.133
000681.SZ,0.122
000682.SZ,0.104
000685.SZ,0.105
000686.SZ,0.167
000688.SZ,0.056
000690.SZ,0.164
000712.SZ,0.111
000718.SZ,0.068
000727.SZ,0.118
000735.SZ,0.088
000736.SZ,0.06
000737.SZ,0.048
000756.SZ,0.086
000758.SZ,0.102
000761.SZ,0.047
000762.SZ,0.157
000767.SZ,0.092
000789.SZ,0.056
000791.SZ,0.061
000795.SZ,0.07
000801.SZ,0.087
000810.SZ,0.118
000811.SZ,0.104
000813.SZ,0.051
000818.SZ,0.303
000821.SZ,0.108
000828.SZ,0.072
000829.SZ,0.148
000848.SZ,0.084
000851.SZ,0.123
000860.SZ,0.208
000875.SZ,0.143
000881.SZ,0.057
000885.SZ,0.046
000901.SZ,0.092
000902.SZ,0.121
000913.SZ,0.07
000915.SZ,0.105
000917.SZ,0.138
000921.SZ,0.167
000923.SZ,0.123
000927.SZ,0.078
000928.SZ,0.085
000935.SZ,0.058
000950.SZ,0.059
000951.SZ,0.15
000966.SZ,0.082
000968.SZ,0.063
000969.SZ,0.115
000982.SZ,0.108
000989.SZ,0.093
000990.SZ,0.083
001213.SZ,0.062
001236.SZ,0.023
001258.SZ,0.036
001269.SZ,0.039
001270.SZ,0.061
001301.SZ,0.053
001308.SZ,0.031
001322.SZ,0.021
001323.SZ,0.023
001338.SZ,0.031
001696.SZ,0.076
002003.SZ,0.1
002004.SZ,0.127
002006.SZ,0.093
002011.SZ,0.124
002015.SZ,0.167
002017.SZ,0.061
002020.SZ,0.134
002023.SZ,0.093
002034.SZ,0.053
002036.SZ,0.2
002038.SZ,0.133
002041.SZ,0.094
002043.SZ,0.064
002044.SZ,0.316
002048.SZ,0.109
002051.SZ,0.068
002053.SZ,0.044
002055.SZ,0.082
002060.SZ,0.092
002061.SZ,0.094
002063.SZ,0.152
002068.SZ,0.081
002079.SZ,0.123
002085.SZ,0.13
002088.SZ,0.051
002091.SZ,0.125
002097.SZ,0.077
002099.SZ,0.13
002100.SZ,0.121
002101.SZ,0.071
002106.SZ,0.098
002108.SZ,0.089
002123.SZ,0.16
002124.SZ,0.094
002125.SZ,0.065
002126.SZ,0.238
002130.SZ,0.121
002135.SZ,0.065
002139.SZ,0.164
002145.SZ,0.175
002151.SZ,0.207
002158.SZ,0.079
002163.SZ,0.088
002171.SZ,0.115
002174.SZ,0.137
002176.SZ,0.289
002182.SZ,0.158
002190.SZ,0.059
002191.SZ,0.099
002194.SZ,0.071
002201.SZ,0.046
002204.SZ,0.058
002206.SZ,0.071
002212.SZ,0.193
002214.SZ,0.095
002215.SZ,0.103
002216.SZ,0.103
002217.SZ,0.105
002218.SZ,0.072
002219.SZ,0.127
002222.SZ,0.167
002226.SZ,0.077
002233.SZ,0.098
002234.SZ,0.052
002237.SZ,0.104
002239.SZ,0.118
002242.SZ,0.068
002243.SZ,0.081
002245.SZ,0.136
002254.SZ,0.11
002258.SZ,0.099
002261.SZ,0.27
002262.SZ,0.211
002267.SZ,0.054
002274.SZ,0.069
002276.SZ,0.139
002283.SZ,0.083
002285.SZ,0.052
002287.SZ,0.027
002291.SZ,0.119
002292.SZ,0.109
002302.SZ,0.054
002307.SZ,0.056
002310.SZ,0.073
002312.SZ,0.174
002314.SZ,0.054
002317.SZ,0.192
002318.SZ,0.214
002320.SZ,0.064
