wind_code,i_weight
000011.SZ,0.049
000016.SZ,0.144
000019.SZ,0.045
000025.SZ,0.034
000030.SZ,0.101
000032.SZ,0.081
000034.SZ,0.156
000035.SZ,0.168
000036.SZ,0.077
000038.SZ,0.047
000040.SZ,0.053
000049.SZ,0.177
000058.SZ,0.035
000059.SZ,0.12
000065.SZ,0.047
000070.SZ,0.081
000088.SZ,0.099
000155.SZ,0.199
000403.SZ,0.218
000498.SZ,0.048
000503.SZ,0.117
000507.SZ,0.075
000516.SZ,0.516
000517.SZ,0.035
000544.SZ,0.05
000546.SZ,0.069
000550.SZ,0.1
000555.SZ,0.133
000557.SZ,0.063
000560.SZ,0.127
000561.SZ,0.039
000566.SZ,0.096
000567.SZ,0.036
000582.SZ,0.145
000591.SZ,0.259
000592.SZ,0.089
000597.SZ,0.054
000601.SZ,0.068
000603.SZ,0.113
000620.SZ,0.036
000639.SZ,0.053
000650.SZ,0.153
000652.SZ,0.085
000657.SZ,0.073
000665.SZ,0.037
000666.SZ,0.025
000667.SZ,0.088
000672.SZ,0.157
000676.SZ,0.081
000682.SZ,0.074
000683.SZ,0.165
000688.SZ,0.062
000697.SZ,0.067
000710.SZ,0.105
000711.SZ,0.018
000720.SZ,0.061
000726.SZ,0.054
000733.SZ,0.348
000735.SZ,0.153
000751.SZ,0.077
000789.SZ,0.127
000791.SZ,0.044
000793.SZ,0.089
000795.SZ,0.069
000796.SZ,0.081
000797.SZ,0.049
000799.SZ,0.902
000801.SZ,0.075
000802.SZ,0.055
000810.SZ,0.086
000811.SZ,0.068
000815.SZ,0.033
000818.SZ,0.211
000823.SZ,0.079
000828.SZ,0.084
000829.SZ,0.086
000831.SZ,0.2
000836.SZ,0.053
000848.SZ,0.087
000851.SZ,0.108
000875.SZ,0.154
000881.SZ,0.084
000882.SZ,0.059
000885.SZ,0.053
000889.SZ,0.056
000900.SZ,0.09
000901.SZ,0.089
000902.SZ,0.216
000903.SZ,0.095
000905.SZ,0.034
000910.SZ,0.09
000913.SZ,0.113
000915.SZ,0.11
000917.SZ,0.114
000918.SZ,0.1
000921.SZ,0.153
000923.SZ,0.173
000925.SZ,0.075
000926.SZ,0.068
000928.SZ,0.131
000931.SZ,0.073
000933.SZ,0.247
000935.SZ,0.059
000936.SZ,0.066
000950.SZ,0.056
000951.SZ,0.17
000957.SZ,0.057
000958.SZ,0.059
000968.SZ,0.046
000969.SZ,0.103
000973.SZ,0.063
000976.SZ,0.138
000989.SZ,0.075
001696.SZ,0.094
002015.SZ,0.063
002016.SZ,0.03
002017.SZ,0.058
002020.SZ,0.122
002022.SZ,0.143
002023.SZ,0.124
002025.SZ,0.227
002029.SZ,0.058
002031.SZ,0.063
002034.SZ,0.077
002035.SZ,0.101
002036.SZ,0.163
002041.SZ,0.107
002042.SZ,0.106
002043.SZ,0.112
002047.SZ,0.05
002055.SZ,0.067
002061.SZ,0.06
002063.SZ,0.146
002079.SZ,0.103
002083.SZ,0.061
002091.SZ,0.122
002095.SZ,0.041
002097.SZ,0.126
002099.SZ,0.21
002100.SZ,0.152
002104.SZ,0.063
002106.SZ,0.135
002108.SZ,0.091
002115.SZ,0.053
002117.SZ,0.059
002123.SZ,0.185
002126.SZ,0.162
002130.SZ,0.127
002135.SZ,0.087
002137.SZ,0.037
002139.SZ,0.253
002145.SZ,0.242
002151.SZ,0.247
002158.SZ,0.113
002161.SZ,0.059
002163.SZ,0.238
002166.SZ,0.074
002168.SZ,0.049
002171.SZ,0.128
002180.SZ,0.327
002181.SZ,0.039
002182.SZ,0.102
002194.SZ,0.065
002197.SZ,0.064
002201.SZ,0.047
002204.SZ,0.056
002206.SZ,0.101
002214.SZ,0.161
002215.SZ,0.06
002216.SZ,0.191
002218.SZ,0.063
002222.SZ,0.103
002224.SZ,0.052
002226.SZ,0.084
002228.SZ,0.055
002232.SZ,0.042
002234.SZ,0.051
002237.SZ,0.139
002239.SZ,0.139
002240.SZ,0.237
002243.SZ,0.033
002245.SZ,0.179
002246.SZ,0.037
002251.SZ,0.078
002254.SZ,0.138
002258.SZ,0.126
002261.SZ,0.112
002262.SZ,0.16
002267.SZ,0.058
002274.SZ,0.08
002276.SZ,0.089
002277.SZ,0.067
002279.SZ,0.044
002283.SZ,0.1
002287.SZ,0.035
002291.SZ,0.135
002292.SZ,0.116
002298.SZ,0.081
002301.SZ,0.094
002303.SZ,0.066
002307.SZ,0.05
002308.SZ,0.056
002309.SZ,0.056
002310.SZ,0.137
002312.SZ,0.177
002313.SZ,0.045
002314.SZ,0.052
002318.SZ,0.174
002320.SZ,0.088
002322.SZ,0.059
002324.SZ,0.146
002326.SZ,0.116
002332.SZ,0.234
002335.SZ,0.094
002341.SZ,0.05
002343.SZ,0.043
002344.SZ,0.05
002351.SZ,0.112
002358.SZ,0.04
002364.SZ,0.066
002367.SZ,0.091
002376.SZ,0.085
002378.SZ,0.084
002383.SZ,0.055
002389.SZ,0.213
002393.SZ,0.035
002400.SZ,0.136
002402.SZ,0.383
002407.SZ,0.332
002409.SZ,0.328
002413.SZ,0.16
002421.SZ,0.108
002425.SZ,0.099
002428.SZ,0.105
002430.SZ,0.264
002435.SZ,0.075
002436.SZ,0.217
002437.SZ,0.072
002446.SZ,0.083
002449.SZ,0.086
002459.SZ,0.166
002461.SZ,0.073
002462.SZ,0.066
002467.SZ,0.122
002474.SZ,0.056
002479.SZ,0.077
002481.SZ,0.195
002482.SZ,0.039
002484.SZ,0.135
002488.SZ,0.093
002489.SZ,0.076
002497.SZ,0.367
002498.SZ,0.098
002510.SZ,0.062
002512.SZ,0.057
002515.SZ,0.076
002516.SZ,0.049
002518.SZ,0.06
002519.SZ,0.052
002522.SZ,0.06
002530.SZ,0.061
002531.SZ,0.152
002532.SZ,0.103
002537.SZ,0.082
002539.SZ,0.122
002541.SZ,0.29
002542.SZ,0.052
002545.SZ,0.087
002547.SZ,0.046
002550.SZ,0.076
002556.SZ,0.109
002562.SZ,0.049
002565.SZ,0.06
002567.SZ,0.104
002573.SZ,0.072
002581.SZ,0.112
002582.SZ,0.085
002585.SZ,0.203
002596.SZ,0.084
002597.SZ,0.22
002605.SZ,0.103
002609.SZ,0.077
002610.SZ,0.213
002611.SZ,0.097
002614.SZ,0.145
002616.SZ,0.038
002617.SZ,0.132
002618.SZ,0.035
002619.SZ,0.029
002621.SZ,0.049
002626.SZ,0.206
002631.SZ,0.031
002636.SZ,0.087
002639.SZ,0.071
002641.SZ,0.102
002643.SZ,0.17
002646.SZ,0.059
002647.SZ,0.09
002649.SZ,0.099
002651.SZ,0.056
002657.SZ,0.056
002662.SZ,0.041
002663.SZ,0.044
002664.SZ,0.054
002668.SZ,0.089
002672.SZ,0.062
002675.SZ,0.232
002677.SZ,0.113
002685.SZ,0.038
002695.SZ,0.095
002697.SZ,0.099
002698.SZ,0.137
002706.SZ,0.414
002712.SZ,0.034
002717.SZ,0.062
002726.SZ,0.094
002727.SZ,0.292
002733.SZ,0.058
002737.SZ,0.093
002741.SZ,0.061
002746.SZ,0.047
002747.SZ,0.27
002755.SZ,0.053
002756.SZ,0.233
002761.SZ,0.052
002768.SZ,0.072
002777.SZ,0.061
002782.SZ,0.029
002792.SZ,0.04
002793.SZ,0.089
002796.SZ,0.029
002798.SZ,0.073
002803.SZ,0.103
002822.SZ,0.057
002832.SZ,0.112
002833.SZ,0.14
002837.SZ,0.058
002838.SZ,0.062
002840.SZ,0.047
002847.SZ,0.138
002850.SZ,0.171
002851.SZ,0.238
002852.SZ,0.043
002859.SZ,0.121
002869.SZ,0.042
002880.SZ,0.045
002895.SZ,0.019
002906.SZ,0.053
002907.SZ,0.013
002911.SZ,0.02
002912.SZ,0.069
002913.SZ,0.067
002918.SZ,0.112
002928.SZ,0.154
002929.SZ,0.041
002930.SZ,0.076
002933.SZ,0.027
002947.SZ,0.03
002950.SZ,0.109
002951.SZ,0.017
002955.SZ,0.038
002959.SZ,0.068
002960.SZ,0.074
002961.SZ,0.026
002962.SZ,0.03
002967.SZ,0.115
002969.SZ,0.011
002970.SZ,0.04
002973.SZ,0.015
002975.SZ,0.067
002977.SZ,0.037
002978.SZ,0.043
002979.SZ,0.055
002980.SZ,0.03
002982.SZ,0.028
002987.SZ,0.043
002989.SZ,0.033
002990.SZ,0.049
002991.SZ,0.044
300006.SZ,0.089
300007.SZ,0.066
300016.SZ,0.065
300020.SZ,0.085
300021.SZ,0.047
300031.SZ,0.105
300034.SZ,0.111
300036.SZ,0.143
300037.SZ,0.379
300039.SZ,0.055
300043.SZ,0.045
300044.SZ,0.048
300045.SZ,0.083
300047.SZ,0.062
300053.SZ,0.088
300054.SZ,0.212
300055.SZ,0.1
300065.SZ,0.064
300066.SZ,0.054
300068.SZ,0.183
300073.SZ,0.353
300075.SZ,0.067
300078.SZ,0.091
300079.SZ,0.109
300080.SZ,0.037
300081.SZ,0.067
300083.SZ,0.289
300085.SZ,0.105
300091.SZ,0.065
300096.SZ,0.05
300101.SZ,0.122
