wind_code,i_weight
000002.SZ,0.531
000063.SZ,0.531
000069.SZ,0.101
000100.SZ,0.31
000157.SZ,0.158
000166.SZ,0.192
000301.SZ,0.138
000333.SZ,1.348
000338.SZ,0.35
000408.SZ,0.078
000425.SZ,0.21
000538.SZ,0.201
000568.SZ,0.96
000596.SZ,0.248
000625.SZ,0.303
000651.SZ,0.847
000661.SZ,0.271
000708.SZ,0.092
000723.SZ,0.122
000725.SZ,0.852
000733.SZ,0.167
000768.SZ,0.182
000776.SZ,0.239
000786.SZ,0.139
000792.SZ,0.622
000800.SZ,0.04
000858.SZ,1.957
000876.SZ,0.154
000877.SZ,0.043
000895.SZ,0.138
000938.SZ,0.3
000963.SZ,0.208
000977.SZ,0.184
001289.SZ,0.013
001979.SZ,0.216
002001.SZ,0.17
002007.SZ,0.122
002008.SZ,0.131
002027.SZ,0.355
002032.SZ,0.045
002049.SZ,0.387
002050.SZ,0.284
002064.SZ,0.076
002074.SZ,0.163
002120.SZ,0.088
002129.SZ,0.641
002142.SZ,0.554
002179.SZ,0.22
002180.SZ,0.195
002202.SZ,0.156
002230.SZ,0.606
002236.SZ,0.211
002241.SZ,0.262
002252.SZ,0.155
002271.SZ,0.345
002304.SZ,0.51
002311.SZ,0.248
002352.SZ,0.694
002371.SZ,0.36
002410.SZ,0.362
002414.SZ,0.081
002415.SZ,1.03
002459.SZ,0.276
002460.SZ,0.384
002466.SZ,0.4
002475.SZ,0.771
002493.SZ,0.235
002555.SZ,0.194
002594.SZ,1.188
002600.SZ,0.089
002601.SZ,0.149
002602.SZ,0.161
002648.SZ,0.138
002709.SZ,0.248
002714.SZ,0.667
002736.SZ,0.138
002756.SZ,0.089
002812.SZ,0.312
002821.SZ,0.14
002841.SZ,0.133
002916.SZ,0.097
002920.SZ,0.158
002938.SZ,0.111
003816.SZ,0.116
300014.SZ,0.437
300015.SZ,0.571
300033.SZ,0.225
300059.SZ,1.084
300122.SZ,0.335
300124.SZ,0.669
300142.SZ,0.283
300207.SZ,0.134
300223.SZ,0.11
300274.SZ,0.558
300316.SZ,0.219
300347.SZ,0.257
300408.SZ,0.207
300413.SZ,0.143
300433.SZ,0.138
300450.SZ,0.227
300454.SZ,0.189
300496.SZ,0.178
300498.SZ,0.549
300529.SZ,0.075
300595.SZ,0.076
300601.SZ,0.109
300628.SZ,0.14
300661.SZ,0.198
300750.SZ,3.045
300751.SZ,0.135
300759.SZ,0.124
300760.SZ,0.774
300763.SZ,0.136
300769.SZ,0.118
300782.SZ,0.204
300896.SZ,0.309
300919.SZ,0.074
300957.SZ,0.083
300979.SZ,0.041
300999.SZ,0.132
600000.SH,0.432
600009.SH,0.284
600010.SH,0.22
600011.SH,0.193
600015.SH,0.175
600016.SH,0.438
600018.SH,0.086
600019.SH,0.284
600025.SH,0.065
600028.SH,0.385
600029.SH,0.217
600030.SH,1.023
600031.SH,0.52
600036.SH,2.171
600039.SH,0.132
600048.SH,0.519
600050.SH,0.529
600061.SH,0.091
600085.SH,0.193
600089.SH,0.43
600104.SH,0.343
600111.SH,0.291
600115.SH,0.135
600132.SH,0.155
600150.SH,0.214
600176.SH,0.18
600183.SH,0.11
600188.SH,0.166
600196.SH,0.211
600219.SH,0.122
600233.SH,0.161
600276.SH,0.978
600309.SH,0.924
600332.SH,0.119
600346.SH,0.175
600362.SH,0.105
600383.SH,0.136
600406.SH,0.464
600426.SH,0.268
600436.SH,0.439
600438.SH,0.538
600460.SH,0.161
600519.SH,5.85
600547.SH,0.204
600570.SH,0.414
600584.SH,0.236
600585.SH,0.347
600588.SH,0.265
600600.SH,0.219
600606.SH,0.062
600660.SH,0.285
600674.SH,0.12
600690.SH,0.439
600741.SH,0.135
600745.SH,0.211
600760.SH,0.216
600763.SH,0.148
600795.SH,0.173
600803.SH,0.099
600809.SH,0.68
600837.SH,0.435
600845.SH,0.176
600884.SH,0.099
600886.SH,0.165
600887.SH,0.954
600893.SH,0.294
600900.SH,1.237
600905.SH,0.241
600918.SH,0.096
600919.SH,0.424
600926.SH,0.176
600941.SH,0.249
600958.SH,0.262
600989.SH,0.166
600999.SH,0.262
601006.SH,0.219
601009.SH,0.236
601012.SH,1.254
601021.SH,0.125
601066.SH,0.17
601088.SH,0.475
601100.SH,0.177
601111.SH,0.191
601117.SH,0.174
601138.SH,0.35
601155.SH,0.076
601166.SH,1.257
601169.SH,0.333
601186.SH,0.212
601211.SH,0.331
601216.SH,0.078
601225.SH,0.404
601229.SH,0.305
601236.SH,0.042
601238.SH,0.126
601288.SH,0.508
601318.SH,2.528
601319.SH,0.085
601328.SH,0.718
601336.SH,0.13
601360.SH,0.255
601377.SH,0.216
601390.SH,0.362
601398.SH,0.8
601600.SH,0.224
601601.SH,0.454
601615.SH,0.183
601618.SH,0.143
601628.SH,0.284
601633.SH,0.176
601658.SH,0.259
601668.SH,0.622
601669.SH,0.251
601688.SH,0.337
601689.SH,0.145
601698.SH,0.046
601728.SH,0.503
601766.SH,0.381
601788.SH,0.152
601799.SH,0.088
601800.SH,0.19
601808.SH,0.044
601816.SH,0.656
601818.SH,0.357
601838.SH,0.153
601857.SH,0.294
601865.SH,0.089
601868.SH,0.16
601877.SH,0.154
601878.SH,0.1
601881.SH,0.066
601888.SH,0.915
601898.SH,0.074
601899.SH,0.914
601901.SH,0.147
601919.SH,0.36
601939.SH,0.204
601966.SH,0.059
601985.SH,0.308
601988.SH,0.365
601989.SH,0.221
601995.SH,0.175
601998.SH,0.085
603019.SH,0.23
603185.SH,0.107
603195.SH,0.063
603259.SH,0.835
603260.SH,0.1
603288.SH,0.545
603290.SH,0.096
603369.SH,0.208
603392.SH,0.108
603486.SH,0.097
603501.SH,0.331
603659.SH,0.178
603799.SH,0.36
603806.SH,0.16
603833.SH,0.113
603882.SH,0.126
603899.SH,0.093
603986.SH,0.416
603993.SH,0.217
605117.SH,0.126
605499.SH,0.043
688005.SH,0.095
688008.SH,0.282
688012.SH,0.326
688036.SH,0.167
688065.SH,0.055
688111.SH,0.447
688126.SH,0.131
688169.SH,0.105
688187.SH,0.064
688303.SH,0.074
688363.SH,0.056
688396.SH,0.163
688561.SH,0.097
688599.SH,0.289
688981.SH,0.502
