wind_code,i_weight
000021.SZ,0.303
000027.SZ,0.093
000032.SZ,0.1
000034.SZ,0.204
000039.SZ,0.217
000050.SZ,0.107
000060.SZ,0.199
000062.SZ,0.147
000088.SZ,0.089
000155.SZ,0.214
000400.SZ,0.171
000415.SZ,0.165
000423.SZ,0.235
000426.SZ,0.572
000429.SZ,0.062
000513.SZ,0.112
000519.SZ,0.141
000528.SZ,0.149
000537.SZ,0.078
000539.SZ,0.055
000559.SZ,0.203
000563.SZ,0.095
000582.SZ,0.111
000591.SZ,0.13
000598.SZ,0.098
000623.SZ,0.171
000629.SZ,0.161
000657.SZ,0.504
000683.SZ,0.221
000703.SZ,0.384
000709.SZ,0.092
000723.SZ,0.131
000728.SZ,0.183
000729.SZ,0.178
000733.SZ,0.157
000738.SZ,0.155
000739.SZ,0.101
000750.SZ,0.166
000783.SZ,0.252
000785.SZ,0.061
000825.SZ,0.092
000830.SZ,0.185
000831.SZ,0.384
000878.SZ,0.264
000883.SZ,0.098
000887.SZ,0.131
000893.SZ,0.285
000898.SZ,0.052
000921.SZ,0.106
000932.SZ,0.152
000933.SZ,0.48
000937.SZ,0.057
000951.SZ,0.122
000958.SZ,0.088
000959.SZ,0.067
000960.SZ,0.331
000967.SZ,0.163
000987.SZ,0.129
000997.SZ,0.134
001213.SZ,0.034
001221.SZ,0.019
001286.SZ,0.084
001389.SZ,0.264
001696.SZ,0.132
002007.SZ,0.15
002008.SZ,0.788
002025.SZ,0.19
002032.SZ,0.072
002044.SZ,0.162
002056.SZ,0.146
002064.SZ,0.222
002065.SZ,0.175
002078.SZ,0.234
002080.SZ,0.352
002085.SZ,0.192
002120.SZ,0.108
002126.SZ,0.369
002128.SZ,0.345
002130.SZ,0.272
002131.SZ,0.415
002138.SZ,0.26
002152.SZ,0.138
002153.SZ,0.078
002155.SZ,0.302
002156.SZ,0.597
002157.SZ,0.244
002185.SZ,0.319
002195.SZ,0.464
002202.SZ,0.632
002203.SZ,0.235
002223.SZ,0.167
002244.SZ,0.113
002261.SZ,0.424
002262.SZ,0.13
002265.SZ,0.066
002266.SZ,0.131
002271.SZ,0.272
002273.SZ,0.436
002281.SZ,0.663
002294.SZ,0.272
002299.SZ,0.11
002312.SZ,0.118
002318.SZ,0.196
002335.SZ,0.209
002340.SZ,0.444
002353.SZ,0.799
002372.SZ,0.067
002385.SZ,0.127
002402.SZ,0.278
002409.SZ,0.23
002410.SZ,0.172
002414.SZ,0.241
002423.SZ,0.09
002429.SZ,0.238
002430.SZ,0.146
002432.SZ,0.227
002436.SZ,0.447
002439.SZ,0.108
002444.SZ,0.233
002461.SZ,0.044
002465.SZ,0.304
002472.SZ,0.254
002500.SZ,0.116
002508.SZ,0.08
002517.SZ,0.292
002532.SZ,0.441
002558.SZ,0.422
002568.SZ,0.095
002583.SZ,0.103
002595.SZ,0.332
002603.SZ,0.135
002607.SZ,0.124
002608.SZ,0.055
002624.SZ,0.196
002670.SZ,0.07
002673.SZ,0.183
002683.SZ,0.157
002738.SZ,0.622
002739.SZ,0.142
002756.SZ,0.313
002773.SZ,0.086
002797.SZ,0.305
002821.SZ,0.238
002831.SZ,0.132
002837.SZ,0.522
002841.SZ,0.146
002850.SZ,0.347
002851.SZ,0.465
002926.SZ,0.13
002939.SZ,0.136
002945.SZ,0.04
002958.SZ,0.128
002966.SZ,0.362
002984.SZ,0.101
003021.SZ,0.088
003022.SZ,0.092
003031.SZ,0.212
003035.SZ,0.08
300001.SZ,0.207
300002.SZ,0.182
300003.SZ,0.176
300012.SZ,0.264
300017.SZ,0.374
300024.SZ,0.178
300037.SZ,0.344
300054.SZ,0.448
300058.SZ,0.584
300070.SZ,0.081
300073.SZ,0.262
300100.SZ,0.093
300115.SZ,0.3
300136.SZ,0.839
300140.SZ,0.039
300142.SZ,0.197
300144.SZ,0.115
300146.SZ,0.101
300207.SZ,0.385
300223.SZ,0.398
300285.SZ,0.271
300339.SZ,0.342
300346.SZ,0.338
300373.SZ,0.235
300383.SZ,0.217
300390.SZ,0.61
300395.SZ,0.433
300432.SZ,0.274
300450.SZ,0.575
300454.SZ,0.281
300458.SZ,0.236
300474.SZ,0.229
300487.SZ,0.154
300496.SZ,0.224
300529.SZ,0.087
300558.SZ,0.125
300567.SZ,0.27
300570.SZ,0.205
300601.SZ,0.09
300604.SZ,0.735
300623.SZ,0.137
300627.SZ,0.166
300676.SZ,0.111
300677.SZ,0.248
300679.SZ,0.127
300699.SZ,0.182
300718.SZ,0.08
300724.SZ,0.247
300735.SZ,0.091
300748.SZ,0.214
300751.SZ,0.38
300757.SZ,0.461
300763.SZ,0.216
300857.SZ,0.837
300888.SZ,0.069
300919.SZ,0.284
300957.SZ,0.082
300972.SZ,0.203
301200.SZ,0.111
301301.SZ,0.064
301308.SZ,0.639
301358.SZ,0.409
301498.SZ,0.063
301536.SZ,0.132
301611.SZ,0.174
600004.SH,0.085
600007.SH,0.04
600008.SH,0.128
600021.SH,0.228
600032.SH,0.068
600038.SH,0.122
600060.SH,0.19
600062.SH,0.07
600095.SH,0.096
600096.SH,0.439
600098.SH,0.071
600109.SH,0.221
600118.SH,0.577
600126.SH,0.112
600131.SH,0.098
600132.SH,0.126
600141.SH,0.261
600143.SH,0.344
600153.SH,0.157
600157.SH,0.367
600166.SH,0.159
600170.SH,0.137
600171.SH,0.155
600177.SH,0.169
600208.SH,0.184
600282.SH,0.126
600295.SH,0.088
600298.SH,0.217
600299.SH,0.051
600312.SH,0.17
600316.SH,0.15
600329.SH,0.11
600332.SH,0.151
600339.SH,0.065
600348.SH,0.179
600352.SH,0.324
600363.SH,0.164
600369.SH,0.161
600378.SH,0.178
600380.SH,0.114
600390.SH,0.112
600392.SH,0.347
600398.SH,0.151
600435.SH,0.145
600483.SH,0.106
600486.SH,0.167
600487.SH,1.232
600497.SH,0.258
600498.SH,0.362
600499.SH,0.21
600511.SH,0.103
600516.SH,0.152
600517.SH,0.096
600521.SH,0.162
600528.SH,0.082
600535.SH,0.107
600536.SH,0.201
600546.SH,0.132
600549.SH,0.61
600562.SH,0.13
600563.SH,0.151
600566.SH,0.097
600578.SH,0.093
600580.SH,0.393
600582.SH,0.089
600583.SH,0.142
600598.SH,0.113
600601.SH,0.332
600602.SH,0.133
600606.SH,0.063
600637.SH,0.191
600642.SH,0.168
600655.SH,0.091
600663.SH,0.092
600673.SH,0.506
600685.SH,0.125
600688.SH,0.065
600699.SH,0.265
600704.SH,0.151
600707.SH,0.11
600720.SH,0.058
600737.SH,0.153
600739.SH,0.104
600754.SH,0.111
600763.SH,0.125
600764.SH,0.064
600765.SH,0.167
600801.SH,0.137
600808.SH,0.088
600816.SH,0.11
600820.SH,0.124
600848.SH,0.082
600862.SH,0.159
600863.SH,0.138
600871.SH,0.105
600873.SH,0.185
600879.SH,0.601
600884.SH,0.285
600885.SH,0.366
600901.SH,0.152
600906.SH,0.079
600909.SH,0.159
600927.SH,0.041
600959.SH,0.092
600967.SH,0.114
600968.SH,0.086
600970.SH,0.116
600977.SH,0.098
600985.SH,0.152
600988.SH,0.601
600995.SH,0.131
600998.SH,0.124
601000.SH,0.131
601001.SH,0.154
601016.SH,0.156
601019.SH,0.044
601061.SH,0.071
601098.SH,0.078
601099.SH,0.238
601106.SH,0.148
601108.SH,0.255
601118.SH,0.117
601128.SH,0.231
601139.SH,0.057
601155.SH,0.127
601156.SH,0.097
601162.SH,0.24
601168.SH,0.469
601179.SH,0.412
601198.SH,0.243
601212.SH,0.215
601216.SH,0.179
601228.SH,0.046
601231.SH,0.257
601233.SH,0.332
601333.SH,0.104
