wind_code,i_weight
000002.SZ,0.128
000063.SZ,0.484
000100.SZ,0.402
000157.SZ,0.193
000166.SZ,0.176
000301.SZ,0.134
000333.SZ,1.506
000338.SZ,0.587
000408.SZ,0.263
000425.SZ,0.448
000538.SZ,0.195
000568.SZ,0.316
000596.SZ,0.077
000617.SZ,0.089
000625.SZ,0.214
000630.SZ,0.248
000651.SZ,0.653
000661.SZ,0.122
000708.SZ,0.071
000725.SZ,0.64
000768.SZ,0.167
000776.SZ,0.239
000786.SZ,0.111
000792.SZ,0.472
000807.SZ,0.253
000858.SZ,0.786
000876.SZ,0.076
000895.SZ,0.106
000938.SZ,0.202
000963.SZ,0.123
000975.SZ,0.201
000977.SZ,0.255
000983.SZ,0.081
000999.SZ,0.075
001391.SZ,0.023
001965.SZ,0.077
001979.SZ,0.139
002001.SZ,0.188
002027.SZ,0.278
002028.SZ,0.519
002049.SZ,0.211
002050.SZ,0.446
002074.SZ,0.16
002142.SZ,0.402
002179.SZ,0.176
002230.SZ,0.502
002236.SZ,0.148
002241.SZ,0.262
002252.SZ,0.13
002304.SZ,0.125
002311.SZ,0.177
002352.SZ,0.354
002371.SZ,0.795
002384.SZ,0.427
002415.SZ,0.448
002422.SZ,0.133
002459.SZ,0.093
002460.SZ,0.321
002463.SZ,0.438
002466.SZ,0.228
002475.SZ,0.996
002493.SZ,0.182
002594.SZ,0.944
002600.SZ,0.219
002601.SZ,0.152
002625.SZ,0.281
002648.SZ,0.153
002709.SZ,0.234
002714.SZ,0.498
002736.SZ,0.15
002916.SZ,0.296
002920.SZ,0.144
002938.SZ,0.16
003816.SZ,0.121
300014.SZ,0.302
300015.SZ,0.192
300033.SZ,0.278
300059.SZ,1.108
300122.SZ,0.08
300124.SZ,0.536
300251.SZ,0.111
300274.SZ,0.816
300308.SZ,2.308
300316.SZ,0.142
300347.SZ,0.12
300394.SZ,0.669
300408.SZ,0.329
300413.SZ,0.071
300418.SZ,0.209
300433.SZ,0.273
300442.SZ,0.329
300476.SZ,0.721
300498.SZ,0.331
300502.SZ,1.391
300628.SZ,0.074
300661.SZ,0.116
300750.SZ,3.518
300759.SZ,0.119
300760.SZ,0.438
300782.SZ,0.117
300803.SZ,0.162
300832.SZ,0.08
300866.SZ,0.081
300896.SZ,0.084
