wind_code,i_weight
600009.SH,1.214
600016.SH,2.606
600028.SH,1.063
600030.SH,3.598
600031.SH,2.065
600036.SH,6.45
600048.SH,2.072
600050.SH,0.866
600104.SH,1.181
600196.SH,0.603
600276.SH,5.131
600309.SH,1.259
600340.SH,0.514
600519.SH,11.334
600547.SH,0.673
600585.SH,2.137
600690.SH,1.016
600703.SH,0.958
600837.SH,1.859
600887.SH,3.177
601012.SH,1.45
601066.SH,0.279
601088.SH,0.936
601111.SH,0.386
601138.SH,0.468
601166.SH,4.307
601186.SH,0.802
601211.SH,1.36
601236.SH,0.138
601288.SH,2.362
601318.SH,14.375
601319.SH,0.121
601328.SH,2.536
601336.SH,0.668
601390.SH,0.851
601398.SH,1.987
601601.SH,1.724
601628.SH,0.847
601668.SH,1.96
601688.SH,1.427
601766.SH,1.073
601818.SH,1.059
601857.SH,0.769
601888.SH,1.588
601939.SH,0.77
601988.SH,1.307
601989.SH,0.68
603259.SH,1.331
603993.SH,0.438
