wind_code,i_weight
600009.SH,0.578
600016.SH,1.171
600028.SH,0.79
600030.SH,3.032
600031.SH,2.159
600036.SH,8.398
600048.SH,1.134
600050.SH,1.08
600104.SH,0.938
600196.SH,1.058
600276.SH,2.805
600309.SH,2.321
600438.SH,2.283
600519.SH,13.562
600547.SH,0.451
600570.SH,0.803
600585.SH,1.329
600588.SH,0.759
600690.SH,1.419
600703.SH,1.352
600745.SH,1.03
600809.SH,1.877
600837.SH,1.701
600887.SH,2.867
600893.SH,1.006
600918.SH,0.104
601012.SH,5.369
601066.SH,0.378
601088.SH,0.914
601138.SH,0.474
601166.SH,3.728
601211.SH,1.11
601288.SH,1.179
601318.SH,7.491
601336.SH,0.47
601398.SH,2.244
601601.SH,1.247
601628.SH,0.666
601668.SH,1.395
601688.SH,1.169
601818.SH,0.768
601857.SH,0.665
601888.SH,3.089
601899.SH,2.127
601995.SH,0.197
603259.SH,3.3
603288.SH,1.663
603501.SH,1.748
603986.SH,1.127
