wind_code,i_weight
000021.SZ,0.345
000027.SZ,0.092
000032.SZ,0.115
000034.SZ,0.212
000039.SZ,0.228
000050.SZ,0.137
000060.SZ,0.236
000062.SZ,0.097
000088.SZ,0.09
000155.SZ,0.171
000400.SZ,0.209
000415.SZ,0.179
000423.SZ,0.225
000426.SZ,0.719
000429.SZ,0.059
000513.SZ,0.118
000519.SZ,0.155
000528.SZ,0.178
000537.SZ,0.068
000539.SZ,0.042
000559.SZ,0.244
000563.SZ,0.102
000582.SZ,0.099
000591.SZ,0.147
000598.SZ,0.101
000623.SZ,0.167
000629.SZ,0.181
000657.SZ,0.554
000683.SZ,0.224
000703.SZ,0.212
000709.SZ,0.101
000723.SZ,0.148
000728.SZ,0.2
000729.SZ,0.167
000733.SZ,0.205
000738.SZ,0.202
000739.SZ,0.096
000750.SZ,0.173
000783.SZ,0.242
000785.SZ,0.068
000825.SZ,0.111
000830.SZ,0.196
000831.SZ,0.443
000878.SZ,0.318
000883.SZ,0.093
000887.SZ,0.158
000893.SZ,0.287
000898.SZ,0.059
000921.SZ,0.101
000932.SZ,0.213
000933.SZ,0.469
000937.SZ,0.056
000951.SZ,0.111
000958.SZ,0.095
000959.SZ,0.081
000960.SZ,0.402
000967.SZ,0.097
000987.SZ,0.133
000997.SZ,0.164
001213.SZ,0.034
001221.SZ,0.023
001286.SZ,0.073
001389.SZ,0.187
001696.SZ,0.156
002007.SZ,0.156
002008.SZ,0.546
002025.SZ,0.133
002032.SZ,0.065
002044.SZ,0.201
002056.SZ,0.165
002064.SZ,0.226
002065.SZ,0.199
002078.SZ,0.265
002080.SZ,0.312
002085.SZ,0.223
002120.SZ,0.095
002126.SZ,0.377
002128.SZ,0.316
002130.SZ,0.33
002131.SZ,0.598
002138.SZ,0.309
002152.SZ,0.157
002153.SZ,0.089
002155.SZ,0.378
002156.SZ,0.579
002157.SZ,0.218
002185.SZ,0.357
002195.SZ,0.576
002202.SZ,0.631
002203.SZ,0.186
002223.SZ,0.214
002244.SZ,0.128
002261.SZ,0.422
002262.SZ,0.133
002265.SZ,0.071
002266.SZ,0.125
002271.SZ,0.316
002273.SZ,0.36
002281.SZ,0.337
002294.SZ,0.251
002299.SZ,0.11
002312.SZ,0.142
002318.SZ,0.217
002335.SZ,0.207
002340.SZ,0.466
002353.SZ,0.661
002372.SZ,0.072
002385.SZ,0.128
002402.SZ,0.309
002409.SZ,0.251
002410.SZ,0.212
002414.SZ,0.244
002423.SZ,0.094
002429.SZ,0.222
002430.SZ,0.146
002432.SZ,0.133
002436.SZ,0.405
002439.SZ,0.097
002444.SZ,0.235
002461.SZ,0.039
002465.SZ,0.322
002472.SZ,0.258
002500.SZ,0.119
002508.SZ,0.091
002517.SZ,0.356
002532.SZ,0.452
002558.SZ,0.461
002568.SZ,0.093
002583.SZ,0.111
002595.SZ,0.354
002603.SZ,0.134
002607.SZ,0.135
002608.SZ,0.057
002624.SZ,0.269
002670.SZ,0.085
002673.SZ,0.197
002683.SZ,0.199
002738.SZ,0.602
002739.SZ,0.148
002756.SZ,0.225
002773.SZ,0.099
002797.SZ,0.29
002821.SZ,0.179
002831.SZ,0.107
002837.SZ,0.579
002841.SZ,0.148
002850.SZ,0.291
002851.SZ,0.465
002926.SZ,0.129
002939.SZ,0.147
002945.SZ,0.045
002958.SZ,0.129
002966.SZ,0.333
002984.SZ,0.118
003021.SZ,0.105
003022.SZ,0.078
003031.SZ,0.133
003035.SZ,0.086
300001.SZ,0.205
300002.SZ,0.21
300003.SZ,0.217
300012.SZ,0.252
300017.SZ,0.456
300024.SZ,0.201
300037.SZ,0.274
300054.SZ,0.319
300058.SZ,0.609
300070.SZ,0.084
300073.SZ,0.228
300100.SZ,0.115
300115.SZ,0.337
300136.SZ,0.68
300140.SZ,0.044
300142.SZ,0.181
300144.SZ,0.12
300146.SZ,0.112
300207.SZ,0.355
300223.SZ,0.413
300285.SZ,0.28
300339.SZ,0.378
300346.SZ,0.361
300373.SZ,0.261
300383.SZ,0.23
300390.SZ,0.269
300395.SZ,0.515
300432.SZ,0.169
300450.SZ,0.551
300454.SZ,0.304
300458.SZ,0.226
300474.SZ,0.242
300487.SZ,0.174
300496.SZ,0.247
300529.SZ,0.087
300558.SZ,0.107
300567.SZ,0.274
300570.SZ,0.198
300601.SZ,0.093
300604.SZ,0.589
300623.SZ,0.157
300627.SZ,0.191
300676.SZ,0.131
300677.SZ,0.185
300679.SZ,0.118
300699.SZ,0.217
300718.SZ,0.088
300724.SZ,0.316
300735.SZ,0.112
300748.SZ,0.258
300751.SZ,0.449
300757.SZ,0.381
300763.SZ,0.184
300857.SZ,0.593
300888.SZ,0.076
300919.SZ,0.247
300957.SZ,0.092
300972.SZ,0.178
301200.SZ,0.092
301301.SZ,0.07
301308.SZ,0.449
301358.SZ,0.281
301498.SZ,0.068
301536.SZ,0.13
301611.SZ,0.202
600004.SH,0.089
600007.SH,0.038
600008.SH,0.128
600021.SH,0.283
600032.SH,0.055
600038.SH,0.146
600060.SH,0.162
600062.SH,0.07
600095.SH,0.111
600096.SH,0.519
600098.SH,0.071
600109.SH,0.217
600118.SH,0.497
600126.SH,0.123
600131.SH,0.109
600132.SH,0.123
600141.SH,0.305
600143.SH,0.374
600153.SH,0.155
600157.SH,0.366
600166.SH,0.139
600170.SH,0.146
600171.SH,0.164
600177.SH,0.155
600208.SH,0.146
600282.SH,0.134
600295.SH,0.095
600298.SH,0.245
600299.SH,0.041
600312.SH,0.17
600316.SH,0.163
600329.SH,0.112
600332.SH,0.163
600339.SH,0.065
600348.SH,0.167
600352.SH,0.391
600363.SH,0.213
600369.SH,0.167
600378.SH,0.179
600380.SH,0.115
600390.SH,0.118
600392.SH,0.432
600398.SH,0.143
600435.SH,0.166
600483.SH,0.106
600486.SH,0.18
600487.SH,0.86
600497.SH,0.306
600498.SH,0.386
600499.SH,0.19
600511.SH,0.101
600516.SH,0.163
600517.SH,0.117
600521.SH,0.154
600528.SH,0.086
600535.SH,0.099
600536.SH,0.229
600546.SH,0.107
600549.SH,0.715
600562.SH,0.133
600563.SH,0.144
600566.SH,0.094
600578.SH,0.102
600580.SH,0.45
600582.SH,0.093
600583.SH,0.146
600598.SH,0.105
600601.SH,0.311
600602.SH,0.131
600606.SH,0.066
600637.SH,0.213
600642.SH,0.154
600655.SH,0.092
600663.SH,0.091
600673.SH,0.522
600685.SH,0.141
600688.SH,0.064
600699.SH,0.251
600704.SH,0.167
600707.SH,0.092
600720.SH,0.062
600737.SH,0.154
600739.SH,0.102
600754.SH,0.118
600763.SH,0.145
600764.SH,0.076
600765.SH,0.218
600801.SH,0.144
600808.SH,0.091
600816.SH,0.105
600820.SH,0.134
600848.SH,0.099
600862.SH,0.208
600863.SH,0.146
600871.SH,0.12
600873.SH,0.206
600879.SH,0.625
600884.SH,0.249
600885.SH,0.354
600901.SH,0.137
600906.SH,0.082
600909.SH,0.165
600927.SH,0.042
600959.SH,0.096
600967.SH,0.135
600968.SH,0.085
600970.SH,0.133
600977.SH,0.102
600985.SH,0.134
600988.SH,0.609
600995.SH,0.131
600998.SH,0.122
601000.SH,0.118
601001.SH,0.13
601016.SH,0.117
601019.SH,0.053
601061.SH,0.079
601098.SH,0.073
601099.SH,0.261
601106.SH,0.162
601108.SH,0.259
601118.SH,0.121
601128.SH,0.219
601139.SH,0.055
601155.SH,0.138
601156.SH,0.111
601162.SH,0.265
601168.SH,0.53
601179.SH,0.378
601198.SH,0.248
601212.SH,0.291
601216.SH,0.186
601228.SH,0.05
601231.SH,0.313
601233.SH,0.322
601333.SH,0.096
601399.SH,0.139
601555.SH,0.339
601567.SH,0.17
601577.SH,0.217
601598.SH,0.085
601608.SH,0.133
601611.SH,0.181
601615.SH,0.38
601665.SH,0.225
601666.SH,0.121
601696.SH,0.219
601699.SH,0.163
601717.SH,0.248
601799.SH,0.2
601865.SH,0.119
601866.SH,0.104
601880.SH,0.117
601918.SH,0.11
601921.SH,0.033
601928.SH,0.07
601958.SH,0.218
601965.SH,0.074
601966.SH,0.103
601990.SH,0.159
601991.SH,0.136
601997.SH,0.156
603000.SH,0.118
603049.SH,0.044
603077.SH,0.166
603087.SH,0.217
603129.SH,0.242
603156.SH,0.14
603160.SH,0.2
603179.SH,0.277
603225.SH,0.119
603228.SH,0.3
603233.SH,0.082
603290.SH,0.12
603298.SH,0.143
603338.SH,0.138
603341.SH,0.101
603345.SH,0.181
603379.SH,0.164
603444.SH,0.166
603486.SH,0.147
603529.SH,0.07
603565.SH,0.084
603568.SH,0.176
603589.SH,0.108
603596.SH,0.215
603605.SH,0.155
603606.SH,0.224
603650.SH,0.136
603658.SH,0.057
603659.SH,0.279
603688.SH,0.122
603699.SH,0.159
603707.SH,0.044
603728.SH,0.133
603737.SH,0.142
603766.SH,0.178
603786.SH,0.075
603806.SH,0.173
603816.SH,0.162
603833.SH,0.096
603858.SH,0.083
603885.SH,0.112
603899.SH,0.092
603920.SH,0.268
603927.SH,0.103
603939.SH,0.135
603979.SH,0.266
605358.SH,0.206
605589.SH,0.209
688002.SH,0.395
688017.SH,0.274
688018.SH,0.155
688019.SH,0.291
688027.SH,0.384
688037.SH,0.322
688052.SH,0.178
688065.SH,0.181
688099.SH,0.294
688100.SH,0.059
688114.SH,0.146
688120.SH,0.44
688122.SH,0.377
688166.SH,0.124
688172.SH,0.114
688180.SH,0.167
688183.SH,0.197
688188.SH,0.161
688192.SH,0.065
688213.SH,0.251
688220.SH,0.225
688234.SH,0.184
688235.SH,0.272
688248.SH,0.082
688266.SH,0.14
688278.SH,0.113
688281.SH,0.126
688295.SH,0.053
688297.SH,0.124
688301.SH,0.141
688318.SH,0.09
688322.SH,0.168
688336.SH,0.067
688347.SH,0.474
688349.SH,0.06
688361.SH,0.38
688363.SH,0.084
688375.SH,0.202
688385.SH,0.296
688387.SH,0.218
688425.SH,0.08
688469.SH,0.359
688475.SH,0.043
688520.SH,0.048
688525.SH,0.497
688538.SH,0.132
688561.SH,0.09
688563.SH,0.091
688568.SH,0.251
688578.SH,0.23
688582.SH,0.123
688599.SH,0.246
688608.SH,0.224
688615.SH,0.145
688617.SH,0.191
688629.SH,0.217
688676.SH,0.255
688692.SH,0.133
688702.SH,0.222
688709.SH,0.083
688728.SH,0.121
688772.SH,0.117
688777.SH,0.466
688778.SH,0.154
688819.SH,0.042
689009.SH,0.268
