wind_code,i_weight
000002.SZ,1.228
000060.SZ,0.111
000063.SZ,0.42
000069.SZ,0.197
000100.SZ,0.279
000157.SZ,0.156
000166.SZ,0.314
000333.SZ,1.781
000338.SZ,0.376
000402.SZ,0.081
000413.SZ,0.188
000415.SZ,0.077
000423.SZ,0.187
000425.SZ,0.163
000503.SZ,0.108
000538.SZ,0.381
000540.SZ,0.215
000559.SZ,0.072
000568.SZ,0.291
000623.SZ,0.149
000625.SZ,0.13
000627.SZ,0.09
000630.SZ,0.138
000651.SZ,1.909
000671.SZ,0.092
000709.SZ,0.14
000723.SZ,0.046
000725.SZ,0.679
000728.SZ,0.152
000768.SZ,0.214
000776.SZ,0.383
000783.SZ,0.208
000786.SZ,0.123
000792.SZ,0.11
000826.SZ,0.081
000839.SZ,0.089
000858.SZ,0.974
000876.SZ,0.131
000895.SZ,0.233
000898.SZ,0.112
000938.SZ,0.071
000959.SZ,0.068
000961.SZ,0.111
000963.SZ,0.271
000983.SZ,0.106
001965.SZ,0.048
001979.SZ,0.465
002007.SZ,0.198
002008.SZ,0.279
002024.SZ,0.442
002027.SZ,0.459
002044.SZ,0.19
002050.SZ,0.1
002065.SZ,0.14
002074.SZ,0.087
002081.SZ,0.133
002085.SZ,0.105
002142.SZ,0.465
002146.SZ,0.144
002153.SZ,0.097
002202.SZ,0.186
002230.SZ,0.343
002236.SZ,0.209
002241.SZ,0.148
002252.SZ,0.304
002294.SZ,0.107
002304.SZ,0.555
002310.SZ,0.112
002352.SZ,0.104
002385.SZ,0.074
002411.SZ,0.066
002415.SZ,0.931
002450.SZ,0.375
002456.SZ,0.259
002460.SZ,0.192
002466.SZ,0.208
002468.SZ,0.058
002470.SZ,0.093
002475.SZ,0.428
002493.SZ,0.135
002500.SZ,0.105
002508.SZ,0.104
002555.SZ,0.099
002558.SZ,0.12
002572.SZ,0.121
002594.SZ,0.442
002601.SZ,0.082
002602.SZ,0.099
002608.SZ,0.039
002624.SZ,0.1
002625.SZ,0.033
002673.SZ,0.153
002714.SZ,0.149
002736.SZ,0.215
002739.SZ,0.254
002797.SZ,0.113
002925.SZ,0.032
300003.SZ,0.319
300015.SZ,0.269
300017.SZ,0.119
300024.SZ,0.162
300027.SZ,0.079
300033.SZ,0.088
300059.SZ,0.466
300070.SZ,0.16
300072.SZ,0.139
300122.SZ,0.179
300124.SZ,0.232
300136.SZ,0.216
300144.SZ,0.16
300251.SZ,0.064
300408.SZ,0.202
300433.SZ,0.064
600000.SH,1.344
600008.SH,0.081
600009.SH,0.498
600010.SH,0.231
600011.SH,0.283
600015.SH,0.535
600016.SH,1.889
600018.SH,0.17
600019.SH,0.71
600023.SH,0.201
600025.SH,0.056
600028.SH,0.691
600029.SH,0.218
600030.SH,1.408
600031.SH,0.379
600036.SH,3.108
600038.SH,0.112
600048.SH,0.934
600050.SH,0.526
600061.SH,0.079
600066.SH,0.148
600068.SH,0.185
600085.SH,0.163
600089.SH,0.269
600100.SH,0.162
600104.SH,0.99
600109.SH,0.158
600111.SH,0.239
600115.SH,0.204
600118.SH,0.1
600153.SH,0.111
600157.SH,0.108
600170.SH,0.14
600176.SH,0.206
600177.SH,0.193
600188.SH,0.095
600196.SH,0.266
600208.SH,0.139
600219.SH,0.153
600221.SH,0.233
600233.SH,0.038
600271.SH,0.274
600276.SH,1.418
600297.SH,0.105
600309.SH,0.484
600332.SH,0.216
600339.SH,0.083
600340.SH,0.288
600346.SH,0.112
600352.SH,0.241
600362.SH,0.146
600369.SH,0.12
600372.SH,0.075
600373.SH,0.066
600376.SH,0.091
600383.SH,0.215
600390.SH,0.041
600398.SH,0.145
600406.SH,0.332
600415.SH,0.104
600436.SH,0.244
600438.SH,0.129
600482.SH,0.188
600487.SH,0.227
600489.SH,0.142
600498.SH,0.154
600516.SH,0.222
600518.SH,0.384
600519.SH,2.875
600522.SH,0.187
600535.SH,0.19
600547.SH,0.204
600549.SH,0.121
600570.SH,0.241
600583.SH,0.129
600585.SH,0.682
600588.SH,0.237
600606.SH,0.235
600637.SH,0.163
600660.SH,0.317
