wind_code,i_weight
000008.SZ,0.284
000009.SZ,0.343
000012.SZ,0.156
000021.SZ,0.15
000025.SZ,0.048
000027.SZ,0.211
000028.SZ,0.225
000031.SZ,0.184
000039.SZ,0.326
000049.SZ,0.122
000061.SZ,0.111
000062.SZ,0.132
000066.SZ,0.313
000078.SZ,0.178
000089.SZ,0.272
000090.SZ,0.123
000156.SZ,0.171
000158.SZ,0.116
000400.SZ,0.181
000401.SZ,0.366
000418.SZ,0.336
000426.SZ,0.125
000488.SZ,0.262
000501.SZ,0.128
000513.SZ,0.313
000519.SZ,0.157
000528.SZ,0.228
000536.SZ,0.102
000541.SZ,0.119
000543.SZ,0.167
000547.SZ,0.272
000552.SZ,0.103
000553.SZ,0.153
000563.SZ,0.195
000566.SZ,0.192
000572.SZ,0.091
000581.SZ,0.352
000587.SZ,0.095
000592.SZ,0.154
000596.SZ,0.219
000598.SZ,0.252
000600.SZ,0.115
000612.SZ,0.129
000636.SZ,0.281
000656.SZ,0.534
000661.SZ,0.892
000667.SZ,0.215
000681.SZ,0.289
000685.SZ,0.209
000686.SZ,0.32
000690.SZ,0.408
000703.SZ,0.452
000712.SZ,0.151
000718.SZ,0.161
000727.SZ,0.139
000729.SZ,0.268
000732.SZ,0.258
000738.SZ,0.186
000750.SZ,0.417
000758.SZ,0.179
000761.SZ,0.055
000762.SZ,0.109
000766.SZ,0.105
000778.SZ,0.354
000806.SZ,0.099
000807.SZ,0.216
000813.SZ,0.291
000825.SZ,0.35
000829.SZ,0.101
000830.SZ,0.377
000848.SZ,0.159
000860.SZ,0.465
000877.SZ,0.16
000878.SZ,0.233
000887.SZ,0.265
000926.SZ,0.171
000930.SZ,0.253
000937.SZ,0.137
000960.SZ,0.279
000969.SZ,0.105
000970.SZ,0.225
000975.SZ,0.272
000977.SZ,0.454
000979.SZ,0.063
000980.SZ,0.099
000987.SZ,0.075
000988.SZ,0.24
000990.SZ,0.116
000997.SZ,0.37
000999.SZ,0.321
001696.SZ,0.114
002002.SZ,0.105
002004.SZ,0.248
002011.SZ,0.098
002013.SZ,0.373
002019.SZ,0.252
002022.SZ,0.143
002028.SZ,0.182
002030.SZ,0.215
002038.SZ,0.41
002041.SZ,0.069
002048.SZ,0.141
002049.SZ,0.455
002051.SZ,0.208
002056.SZ,0.163
002064.SZ,0.16
002073.SZ,0.123
002078.SZ,0.313
002092.SZ,0.323
002093.SZ,0.112
002110.SZ,0.289
002118.SZ,0.084
002127.SZ,0.321
002128.SZ,0.167
002129.SZ,0.368
002131.SZ,0.176
002147.SZ,0.129
002152.SZ,0.236
002155.SZ,0.195
002174.SZ,0.234
002176.SZ,0.25
002179.SZ,0.518
002180.SZ,0.179
002183.SZ,0.258
002190.SZ,0.105
002191.SZ,0.224
002195.SZ,0.344
002212.SZ,0.161
002221.SZ,0.268
002223.SZ,0.361
002233.SZ,0.17
002242.SZ,0.145
002244.SZ,0.205
002249.SZ,0.145
002250.SZ,0.201
002251.SZ,0.091
002254.SZ,0.152
002261.SZ,0.104
002266.SZ,0.218
002268.SZ,0.365
002273.SZ,0.235
002276.SZ,0.115
002277.SZ,0.113
002280.SZ,0.184
002281.SZ,0.344
002285.SZ,0.174
002299.SZ,0.287
002302.SZ,0.145
002308.SZ,0.092
002317.SZ,0.174
002332.SZ,0.16
002340.SZ,0.4
002342.SZ,0.08
002344.SZ,0.103
002345.SZ,0.073
002353.SZ,0.276
002354.SZ,0.114
002358.SZ,0.267
002359.SZ,0.16
002366.SZ,0.205
002368.SZ,0.205
002371.SZ,0.249
002373.SZ,0.292
002375.SZ,0.119
002384.SZ,0.246
002390.SZ,0.129
002399.SZ,0.253
002400.SZ,0.171
002407.SZ,0.225
002408.SZ,0.237
002410.SZ,0.514
002414.SZ,0.138
002416.SZ,0.075
002424.SZ,0.125
002426.SZ,0.183
002428.SZ,0.094
002431.SZ,0.138
002434.SZ,0.122
002437.SZ,0.1
002439.SZ,0.37
002440.SZ,0.212
002444.SZ,0.175
002463.SZ,0.287
002465.SZ,0.41
002477.SZ,0.109
002479.SZ,0.073
002482.SZ,0.11
002489.SZ,0.106
002491.SZ,0.201
002503.SZ,0.105
002505.SZ,0.139
002506.SZ,0.337
002509.SZ,0.138
002512.SZ,0.142
002517.SZ,0.154
002544.SZ,0.125
002563.SZ,0.164
002573.SZ,0.175
002583.SZ,0.249
002588.SZ,0.08
002589.SZ,0.286
002600.SZ,0.129
002603.SZ,0.209
002635.SZ,0.113
002640.SZ,0.247
002642.SZ,0.091
002657.SZ,0.12
002663.SZ,0.096
002665.SZ,0.109
002670.SZ,0.269
002672.SZ,0.183
002681.SZ,0.083
