wind_code,i_weight
600028.SH,0.789
600030.SH,2.747
600031.SH,1.455
600036.SH,6.232
600048.SH,1.719
600104.SH,1.086
600111.SH,0.982
600196.SH,0.761
600276.SH,2.262
600309.SH,1.887
600346.SH,0.612
600436.SH,1.281
600438.SH,2.087
600519.SH,17.12
600570.SH,0.713
600585.SH,1.12
600588.SH,0.514
600690.SH,1.347
600745.SH,0.737
600809.SH,1.921
600837.SH,1.295
600887.SH,2.634
600893.SH,0.952
600900.SH,3.899
600905.SH,0.774
601012.SH,5.353
601066.SH,0.485
601088.SH,1.331
601166.SH,3.71
601211.SH,0.935
601288.SH,1.306
601318.SH,6.551
601398.SH,2.204
601601.SH,0.992
601628.SH,0.667
601633.SH,0.61
601668.SH,1.517
601688.SH,1.121
601728.SH,0.289
601857.SH,0.725
601888.SH,2.942
601899.SH,1.848
601919.SH,1.247
601995.SH,0.356
603259.SH,2.75
603288.SH,1.65
603501.SH,1.073
603799.SH,1.539
603986.SH,1.133
