wind_code,i_weight
000021.SZ,0.207
000027.SZ,0.163
000031.SZ,0.055
000039.SZ,0.283
000050.SZ,0.163
000060.SZ,0.197
000066.SZ,0.307
000089.SZ,0.108
000155.SZ,0.125
000156.SZ,0.126
000400.SZ,0.286
000401.SZ,0.092
000402.SZ,0.06
000423.SZ,0.446
000513.SZ,0.216
000519.SZ,0.171
000537.SZ,0.085
000539.SZ,0.074
000547.SZ,0.154
000553.SZ,0.041
000559.SZ,0.108
000563.SZ,0.145
000581.SZ,0.136
000591.SZ,0.231
000598.SZ,0.185
000623.SZ,0.231
000629.SZ,0.229
000630.SZ,0.485
000636.SZ,0.175
000683.SZ,0.24
000703.SZ,0.231
000709.SZ,0.142
000723.SZ,0.319
000728.SZ,0.275
000729.SZ,0.208
000738.SZ,0.196
000739.SZ,0.119
000750.SZ,0.206
000778.SZ,0.152
000783.SZ,0.319
000785.SZ,0.116
000825.SZ,0.132
000830.SZ,0.176
000831.SZ,0.282
000878.SZ,0.3
000883.SZ,0.164
000887.SZ,0.146
000893.SZ,0.203
000898.SZ,0.093
000930.SZ,0.086
000932.SZ,0.352
000933.SZ,0.504
000937.SZ,0.13
000958.SZ,0.097
000959.SZ,0.08
000960.SZ,0.239
000967.SZ,0.104
000970.SZ,0.147
000975.SZ,0.565
000987.SZ,0.135
000988.SZ,0.546
000997.SZ,0.231
000998.SZ,0.218
001203.SZ,0.07
001227.SZ,0.113
001286.SZ,0.118
001872.SZ,0.068
001914.SZ,0.069
002008.SZ,0.253
002010.SZ,0.099
002019.SZ,0.131
002025.SZ,0.167
002028.SZ,0.591
002030.SZ,0.132
002032.SZ,0.151
002044.SZ,0.254
002056.SZ,0.19
002064.SZ,0.214
002065.SZ,0.202
002078.SZ,0.392
002080.SZ,0.166
002092.SZ,0.152
002120.SZ,0.17
002128.SZ,0.242
002131.SZ,0.243
002138.SZ,0.346
002152.SZ,0.242
002153.SZ,0.092
002155.SZ,0.185
002156.SZ,0.383
002185.SZ,0.328
002192.SZ,0.129
002195.SZ,0.272
002203.SZ,0.179
002223.SZ,0.332
002240.SZ,0.2
002244.SZ,0.133
002262.SZ,0.218
002266.SZ,0.138
002268.SZ,0.184
002273.SZ,0.339
002281.SZ,0.246
002294.SZ,0.261
002299.SZ,0.196
002326.SZ,0.122
002340.SZ,0.518
002353.SZ,0.299
002368.SZ,0.172
002372.SZ,0.197
002373.SZ,0.187
002384.SZ,0.321
002385.SZ,0.263
002399.SZ,0.05
002407.SZ,0.218
002408.SZ,0.113
002409.SZ,0.256
002414.SZ,0.198
002422.SZ,0.579
002423.SZ,0.113
002429.SZ,0.182
002430.SZ,0.229
002432.SZ,0.275
002439.SZ,0.246
002444.SZ,0.293
002463.SZ,0.647
002465.SZ,0.311
002468.SZ,0.104
002472.SZ,0.253
002487.SZ,0.132
002497.SZ,0.192
002500.SZ,0.174
002505.SZ,0.075
002506.SZ,0.19
002507.SZ,0.175
002508.SZ,0.182
002511.SZ,0.109
002517.SZ,0.381
002518.SZ,0.088
002531.SZ,0.146
002532.SZ,0.345
002557.SZ,0.179
002558.SZ,0.265
002563.SZ,0.071
002568.SZ,0.15
002572.SZ,0.143
002595.SZ,0.23
002600.SZ,0.247
002607.SZ,0.205
002608.SZ,0.096
002624.SZ,0.23
002625.SZ,0.541
002653.SZ,0.146
002670.SZ,0.175
002673.SZ,0.3
002683.SZ,0.142
002690.SZ,0.11
002738.SZ,0.342
002739.SZ,0.375
002756.SZ,0.289
002761.SZ,0.076
002791.SZ,0.072
002797.SZ,0.291
002831.SZ,0.148
002850.SZ,0.178
002865.SZ,0.144
002867.SZ,0.135
002925.SZ,0.079
002926.SZ,0.187
002936.SZ,0.177
002939.SZ,0.193
002945.SZ,0.051
002958.SZ,0.169
002966.SZ,0.422
003022.SZ,0.106
003031.SZ,0.071
003035.SZ,0.122
300001.SZ,0.229
300003.SZ,0.292
300009.SZ,0.183
300012.SZ,0.346
300017.SZ,0.364
300024.SZ,0.229
300026.SZ,0.151
300037.SZ,0.29
300058.SZ,0.285
300070.SZ,0.173
300073.SZ,0.255
300088.SZ,0.21
300118.SZ,0.215
300136.SZ,0.313
300144.SZ,0.346
300146.SZ,0.276
300207.SZ,0.332
300212.SZ,0.169
300244.SZ,0.141
300251.SZ,0.252
300253.SZ,0.199
300257.SZ,0.083
300285.SZ,0.222
300296.SZ,0.166
300357.SZ,0.115
300363.SZ,0.094
300373.SZ,0.196
300383.SZ,0.219
300390.SZ,0.187
300394.SZ,0.672
300395.SZ,0.247
300418.SZ,0.545
300438.SZ,0.153
300474.SZ,0.324
300487.SZ,0.181
300502.SZ,0.764
300529.SZ,0.173
300558.SZ,0.165
300568.SZ,0.228
300595.SZ,0.157
300601.SZ,0.236
300604.SZ,0.236
300676.SZ,0.163
300677.SZ,0.166
300682.SZ,0.123
300699.SZ,0.284
300724.SZ,0.266
300748.SZ,0.169
300776.SZ,0.097
300850.SZ,0.068
300861.SZ,0.083
300866.SZ,0.252
300888.SZ,0.131
301029.SZ,0.072
301236.SZ,0.427
302132.SZ,0.2
600004.SH,0.192
600008.SH,0.197
600021.SH,0.196
600022.SH,0.114
600032.SH,0.025
600038.SH,0.242
600056.SH,0.132
600060.SH,0.301
600062.SH,0.138
600066.SH,0.424
600079.SH,0.356
600095.SH,0.094
600096.SH,0.392
600109.SH,0.357
600118.SH,0.244
600126.SH,0.118
600129.SH,0.208
600131.SH,0.182
600141.SH,0.229
600143.SH,0.208
600153.SH,0.248
600155.SH,0.259
600157.SH,0.475
600160.SH,0.513
600161.SH,0.358
600166.SH,0.211
600167.SH,0.084
600170.SH,0.234
600177.SH,0.316
600208.SH,0.141
600258.SH,0.154
600271.SH,0.171
600282.SH,0.233
600298.SH,0.281
600299.SH,0.056
600315.SH,0.099
600316.SH,0.126
600325.SH,0.187
600329.SH,0.128
600339.SH,0.089
600348.SH,0.272
600350.SH,0.093
600352.SH,0.353
600369.SH,0.249
600373.SH,0.166
600377.SH,0.093
600378.SH,0.145
600380.SH,0.163
600390.SH,0.171
600392.SH,0.219
600398.SH,0.25
600399.SH,0.157
600415.SH,0.38
600416.SH,0.198
600418.SH,0.463
600435.SH,0.153
600481.SH,0.135
600482.SH,0.356
600486.SH,0.201
600497.SH,0.325
600498.SH,0.205
600499.SH,0.264
600500.SH,0.117
600511.SH,0.2
600516.SH,0.219
600517.SH,0.128
600521.SH,0.184
600528.SH,0.136
600529.SH,0.308
600535.SH,0.233
600536.SH,0.3
600546.SH,0.273
600549.SH,0.267
600563.SH,0.215
600566.SH,0.222
600580.SH,0.249
600582.SH,0.187
600583.SH,0.24
600597.SH,0.101
600598.SH,0.141
600637.SH,0.237
600642.SH,0.311
600655.SH,0.192
600663.SH,0.102
600673.SH,0.255
600699.SH,0.274
600704.SH,0.221
600707.SH,0.17
600737.SH,0.165
600739.SH,0.175
600755.SH,0.154
600764.SH,0.098
600765.SH,0.255
600801.SH,0.148
600808.SH,0.094
600820.SH,0.216
600827.SH,0.113
600839.SH,0.325
600848.SH,0.151
600859.SH,0.17
600862.SH,0.263
600863.SH,0.241
600867.SH,0.23
600871.SH,0.124
600873.SH,0.341
600879.SH,0.227
600884.SH,0.213
600885.SH,0.337
600895.SH,0.247
600901.SH,0.129
600906.SH,0.147
600909.SH,0.208
600925.SH,0.064
600927.SH,0.062
600928.SH,0.073
600956.SH,0.046
600959.SH,0.15
600967.SH,0.107
600968.SH,0.116
600970.SH,0.191
600977.SH,0.146
600985.SH,0.265
600988.SH,0.437
600995.SH,0.146
600998.SH,0.253
601000.SH,0.195
601016.SH,0.184
601058.SH,0.621
601061.SH,0.063
601077.SH,0.464
601098.SH,0.146
601106.SH,0.118
601108.SH,0.389
601118.SH,0.14
601128.SH,0.314
601139.SH,0.069
601156.SH,0.132
601158.SH,0.053
601162.SH,0.322
601168.SH,0.591
601179.SH,0.181
601187.SH,0.111
601198.SH,0.249
601216.SH,0.2
601228.SH,0.086
601231.SH,0.147
601233.SH,0.373
601298.SH,0.083
601456.SH,0.217
601555.SH,0.441
601568.SH,0.086
601577.SH,0.301
601598.SH,0.15
601608.SH,0.119
601611.SH,0.139
601636.SH,0.191
601665.SH,0.158
601666.SH,0.274
601696.SH,0.27
601717.SH,0.259
601778.SH,0.146
601828.SH,0.058
601866.SH,0.148
601880.SH,0.169
601928.SH,0.135
601933.SH,0.133
601958.SH,0.177
601966.SH,0.245
601990.SH,0.275
601991.SH,0.175
601992.SH,0.125
601997.SH,0.253
603000.SH,0.234
603026.SH,0.09
603056.SH,0.078
603077.SH,0.228
603127.SH,0.11
603156.SH,0.207
603160.SH,0.259
603185.SH,0.106
603218.SH,0.098
603225.SH,0.18
603228.SH,0.107
603233.SH,0.156
603267.SH,0.089
603305.SH,0.084
603317.SH,0.067
603338.SH,0.233
603355.SH,0.043
603379.SH,0.17
603444.SH,0.133
603456.SH,0.155
603517.SH,0.119
603529.SH,0.13
603568.SH,0.151
603589.SH,0.234
603596.SH,0.272
603606.SH,0.294
603650.SH,0.102
603658.SH,0.215
603688.SH,0.262
603707.SH,0.087
603712.SH,0.179
603737.SH,0.108
603786.SH,0.08
603816.SH,0.292
603826.SH,0.099
603858.SH,0.149
603866.SH,0.081
603868.SH,0.037
603882.SH,0.254
603883.SH,0.141
603885.SH,0.173
603893.SH,0.135
603927.SH,0.154
603939.SH,0.323
605358.SH,0.189
688002.SH,0.228
688005.SH,0.133
688006.SH,0.082
688029.SH,0.101
688032.SH,0.144
688052.SH,0.138
688063.SH,0.149
688072.SH,0.284
688082.SH,0.122
688099.SH,0.255
688105.SH,0.045
688107.SH,0.064
688114.SH,0.198
688120.SH,0.267
688122.SH,0.269
688153.SH,0.055
688169.SH,0.434
688180.SH,0.201
688188.SH,0.259
688200.SH,0.136
688208.SH,0.085
688220.SH,0.138
688234.SH,0.133
688248.SH,0.038
688276.SH,0.088
688281.SH,0.083
688295.SH,0.062
688297.SH,0.085
688301.SH,0.18
688331.SH,0.154
688348.SH,0.053
688349.SH,0.107
688375.SH,0.04
688385.SH,0.135
688387.SH,0.076
688390.SH,0.196
688425.SH,0.1
688516.SH,0.186
688520.SH,0.088
688521.SH,0.169
688536.SH,0.131
688538.SH,0.145
688567.SH,0.139
688690.SH,0.066
688728.SH,0.209
688772.SH,0.146
688778.SH,0.087
688779.SH,0.083
688819.SH,0.062
689009.SH,0.208
