wind_code,i_weight
600030.SH,3.347
600031.SH,1.398
600036.SH,6.505
600048.SH,0.677
600050.SH,0.99
600150.SH,0.907
600276.SH,3.319
600309.SH,1.387
600406.SH,1.038
600519.SH,10.551
600690.SH,1.101
600760.SH,0.843
600809.SH,1.032
600887.SH,2.049
600900.SH,4.024
600941.SH,1.158
601012.SH,1.129
601088.SH,1.487
601127.SH,1.225
601166.SH,4.446
601211.SH,2.71
601225.SH,0.923
601288.SH,2.376
601318.SH,7.464
601328.SH,2.411
601398.SH,3.131
601600.SH,0.696
601601.SH,1.515
601628.SH,0.805
601658.SH,0.748
601668.SH,1.382
601728.SH,1.374
601766.SH,1.062
601816.SH,1.873
601857.SH,1.188
601888.SH,0.749
601899.SH,3.727
601919.SH,1.165
601985.SH,0.893
601988.SH,0.939
603259.SH,2.845
603501.SH,1.221
603993.SH,0.742
688008.SH,1.15
688012.SH,1.022
688041.SH,1.529
688111.SH,0.858
688256.SH,1.75
688981.SH,2.103
