wind_code,i_weight
600030.SH,3.13
600031.SH,1.247
600036.SH,5.97
600048.SH,1.056
600050.SH,1.379
600089.SH,1.133
600104.SH,1.053
600111.SH,0.718
600150.SH,1.195
600276.SH,2.866
600309.SH,2.256
600406.SH,1.402
600436.SH,1.013
600438.SH,1.078
600519.SH,16.027
600690.SH,1.373
600809.SH,1.712
600887.SH,2.717
600893.SH,0.69
600900.SH,3.691
600905.SH,0.995
601012.SH,1.938
601088.SH,1.917
601166.SH,3.645
601225.SH,1.506
601288.SH,2.014
601318.SH,6.951
601390.SH,0.982
601398.SH,2.812
601601.SH,1.32
601628.SH,0.761
601633.SH,0.435
601668.SH,1.688
601669.SH,0.663
601728.SH,1.367
601857.SH,1.508
601888.SH,1.28
601899.SH,3.251
601919.SH,1.008
601988.SH,1.418
603259.SH,1.684
603288.SH,1.021
603501.SH,1.054
603799.SH,0.57
603986.SH,0.736
688041.SH,1.191
688111.SH,0.942
688599.SH,0.41
688981.SH,1.437
