wind_code,i_weight
600009.SH,0.983
600016.SH,1.733
600028.SH,0.805
600030.SH,3.763
600031.SH,2.364
600036.SH,6.335
600048.SH,1.697
600050.SH,0.685
600104.SH,1.252
600196.SH,1.012
600276.SH,5.092
600309.SH,1.901
600519.SH,12.947
600547.SH,0.668
600585.SH,1.882
600588.SH,1.081
600690.SH,1.452
600703.SH,0.768
600745.SH,0.58
600837.SH,2.091
600887.SH,3.718
601012.SH,3.096
601066.SH,0.337
601088.SH,0.847
601138.SH,0.419
601166.SH,3.423
601186.SH,0.591
601211.SH,1.28
601236.SH,0.107
601288.SH,1.396
601318.SH,13.008
601319.SH,0.218
601328.SH,1.92
601336.SH,0.826
601398.SH,2.661
601601.SH,1.339
601628.SH,1.184
601658.SH,0.191
601668.SH,1.654
601688.SH,1.849
601816.SH,0.254
601818.SH,0.963
601857.SH,0.61
601888.SH,3.003
601988.SH,1.034
601989.SH,0.585
603160.SH,0.484
603259.SH,1.802
603993.SH,0.431
