wind_code,i_weight
600028.SH,0.707
600030.SH,2.809
600031.SH,1.693
600036.SH,7.529
600048.SH,1.402
600050.SH,0.913
600104.SH,1.204
600196.SH,0.737
600276.SH,2.835
600309.SH,1.98
600436.SH,1.647
600438.SH,1.516
600519.SH,16.079
600547.SH,0.425
600570.SH,0.907
600585.SH,1.208
600588.SH,0.733
600690.SH,1.413
600745.SH,1.206
600809.SH,1.925
600837.SH,1.478
600887.SH,2.651
600893.SH,1.056
600900.SH,3.223
601012.SH,4.661
601066.SH,0.475
601088.SH,0.928
601138.SH,0.591
601166.SH,3.458
601211.SH,1.008
601288.SH,1.289
601318.SH,6.819
601336.SH,0.405
601398.SH,2.026
601601.SH,1.159
601628.SH,0.626
601633.SH,0.744
601668.SH,1.31
601688.SH,1.142
601728.SH,0.252
601857.SH,0.596
601888.SH,2.675
601899.SH,1.746
601919.SH,1.477
601995.SH,0.197
603259.SH,3.037
603288.SH,1.659
603501.SH,2.024
603986.SH,1.172
