wind_code,i_weight
000002.SZ,1.387
000008.SZ,0.07
000009.SZ,0.188
000027.SZ,0.087
000039.SZ,0.128
000060.SZ,0.166
000061.SZ,0.066
000063.SZ,0.441
000069.SZ,0.279
000100.SZ,0.269
000156.SZ,0.097
000157.SZ,0.206
000166.SZ,0.371
000333.SZ,1.581
000338.SZ,0.284
000402.SZ,0.147
000413.SZ,0.206
000415.SZ,0.135
000423.SZ,0.36
000425.SZ,0.165
000503.SZ,0.247
000538.SZ,0.465
000540.SZ,0.195
000555.SZ,0.052
000559.SZ,0.133
000568.SZ,0.341
000623.SZ,0.215
000625.SZ,0.312
000627.SZ,0.091
000630.SZ,0.188
000651.SZ,1.659
000671.SZ,0.091
000686.SZ,0.164
000709.SZ,0.224
000712.SZ,0.107
000718.SZ,0.084
000725.SZ,1.001
000728.SZ,0.259
000738.SZ,0.111
000750.SZ,0.183
000768.SZ,0.346
000776.SZ,0.517
000778.SZ,0.147
000783.SZ,0.333
000792.SZ,0.125
000793.SZ,0.231
000800.SZ,0.092
000826.SZ,0.198
000839.SZ,0.262
000858.SZ,0.902
000876.SZ,0.178
000895.SZ,0.225
000917.SZ,0.147
000938.SZ,0.079
000963.SZ,0.226
000977.SZ,0.12
000983.SZ,0.145
001979.SZ,0.474
002007.SZ,0.213
002008.SZ,0.262
002024.SZ,0.394
002027.SZ,0.081
002049.SZ,0.117
002065.SZ,0.208
002074.SZ,0.145
002081.SZ,0.182
002085.SZ,0.192
002129.SZ,0.114
002131.SZ,0.083
002142.SZ,0.359
002146.SZ,0.16
002152.SZ,0.103
002153.SZ,0.071
002174.SZ,0.107
002183.SZ,0.134
002195.SZ,0.101
002202.SZ,0.245
002230.SZ,0.303
002236.SZ,0.279
002241.SZ,0.332
002252.SZ,0.21
002292.SZ,0.093
002299.SZ,0.078
002304.SZ,0.504
002310.SZ,0.197
002385.SZ,0.137
002415.SZ,0.699
002424.SZ,0.073
002426.SZ,0.137
002450.SZ,0.513
002456.SZ,0.308
002465.SZ,0.2
002466.SZ,0.3
002470.SZ,0.121
002475.SZ,0.24
002500.SZ,0.122
002568.SZ,0.037
002594.SZ,0.295
002673.SZ,0.259
002714.SZ,0.101
002736.SZ,0.354
002739.SZ,0.259
002797.SZ,0.065
300002.SZ,0.121
300015.SZ,0.138
300017.SZ,0.197
300024.SZ,0.23
300027.SZ,0.15
300033.SZ,0.127
300058.SZ,0.107
300059.SZ,0.297
300070.SZ,0.426
300072.SZ,0.348
300085.SZ,0.056
300104.SZ,0.381
300124.SZ,0.236
300133.SZ,0.079
300144.SZ,0.122
300146.SZ,0.082
300168.SZ,0.118
300182.SZ,0.103
300251.SZ,0.079
300315.SZ,0.179
600000.SH,1.374
600008.SH,0.189
600009.SH,0.345
600010.SH,0.308
600015.SH,0.593
600016.SH,1.944
600018.SH,0.205
600019.SH,0.576
600021.SH,0.116
600023.SH,0.233
600028.SH,0.635
600029.SH,0.282
600030.SH,1.334
600031.SH,0.279
600036.SH,2.061
600037.SH,0.112
600038.SH,0.117
600048.SH,0.7
600050.SH,0.662
600060.SH,0.141
600061.SH,0.17
600066.SH,0.279
600068.SH,0.345
600074.SH,0.128
600085.SH,0.178
600089.SH,0.384
600100.SH,0.262
600104.SH,0.998
600109.SH,0.293
600111.SH,0.259
600115.SH,0.202
600118.SH,0.188
600150.SH,0.192
600153.SH,0.216
600157.SH,0.189
600170.SH,0.176
600177.SH,0.219
600188.SH,0.047
600196.SH,0.31
600208.SH,0.174
600221.SH,0.229
600252.SH,0.131
600256.SH,0.142
600271.SH,0.235
600276.SH,0.789
600297.SH,0.165
600309.SH,0.332
600332.SH,0.162
600340.SH,0.338
600352.SH,0.226
600362.SH,0.142
600369.SH,0.18
600372.SH,0.102
600373.SH,0.124
600376.SH,0.129
600383.SH,0.271
600406.SH,0.253
600415.SH,0.204
600446.SH,0.126
600482.SH,0.111
600485.SH,0.223
600489.SH,0.206
600498.SH,0.126
600518.SH,0.602
600519.SH,2.17
600535.SH,0.283
600547.SH,0.28
600549.SH,0.092
600570.SH,0.201
600582.SH,0.09
600583.SH,0.16
600585.SH,0.443
600588.SH,0.131
600606.SH,0.189
600637.SH,0.286
600648.SH,0.074
600649.SH,0.157
600654.SH,0.14
600660.SH,0.33
600663.SH,0.181
600666.SH,0.134
600674.SH,0.216
600685.SH,0.112
600688.SH,0.151
600690.SH,0.388
600703.SH,0.365
600704.SH,0.13
600705.SH,0.29
600718.SH,0.185
600737.SH,0.107
600739.SH,0.219
600741.SH,0.247
600754.SH,0.045
600783.SH,0.066
600795.SH,0.415
600804.SH,0.234
600816.SH,0.218
600820.SH,0.202
600827.SH,0.129
600837.SH,1.255
600839.SH,0.146
600867.SH,0.225
600871.SH,0.061
600873.SH,0.13
600875.SH,0.119
600886.SH,0.319
600887.SH,1.157
600893.SH,0.28
600895.SH,0.131
600900.SH,0.958
600958.SH,0.473
600959.SH,0.168
600999.SH,0.381
601006.SH,0.485
601009.SH,0.401
601018.SH,0.232
601021.SH,0.082
601088.SH,0.402
601099.SH,0.305
601111.SH,0.185
601118.SH,0.071
601127.SH,0.04
601155.SH,0.147
601166.SH,2.013
601169.SH,1.142
601186.SH,0.627
601198.SH,0.198
601211.SH,0.87
601216.SH,0.124
601225.SH,0.124
601258.SH,0.18
601288.SH,1.35
601318.SH,4.296
601328.SH,1.728
601333.SH,0.167
601336.SH,0.391
601377.SH,0.371
601390.SH,0.684
601398.SH,1.1
601555.SH,0.262
601600.SH,0.333
601601.SH,0.911
601607.SH,0.286
601608.SH,0.075
601611.SH,0.085
601618.SH,0.283
601628.SH,0.455
601633.SH,0.159
601668.SH,1.467
601669.SH,0.399
601688.SH,0.58
601718.SH,0.115
601727.SH,0.276
601766.SH,1.027
601788.SH,0.301
601800.SH,0.276
601818.SH,0.642
601857.SH,0.396
601866.SH,0.129
601872.SH,0.114
601877.SH,0.086
601888.SH,0.271
601899.SH,0.391
601901.SH,0.363
601919.SH,0.219
601928.SH,0.078
601933.SH,0.243
601939.SH,0.42
601958.SH,0.075
601985.SH,0.378
601988.SH,0.79
601989.SH,0.675
601998.SH,0.193
603000.SH,0.086
603885.SH,0.06
