wind_code,i_weight
000016.SZ,0.234
000019.SZ,0.065
000030.SZ,0.096
000034.SZ,0.207
000035.SZ,0.117
000036.SZ,0.088
000038.SZ,0.045
000040.SZ,0.087
000049.SZ,0.107
000055.SZ,0.055
000056.SZ,0.031
000058.SZ,0.046
000059.SZ,0.136
000065.SZ,0.056
000070.SZ,0.112
000088.SZ,0.086
000150.SZ,0.067
000155.SZ,0.075
000429.SZ,0.089
000498.SZ,0.061
000507.SZ,0.083
000514.SZ,0.036
000516.SZ,0.166
000517.SZ,0.043
000520.SZ,0.076
000525.SZ,0.069
000532.SZ,0.052
000540.SZ,0.328
000544.SZ,0.062
000545.SZ,0.047
000546.SZ,0.103
000550.SZ,0.061
000552.SZ,0.064
000555.SZ,0.146
000557.SZ,0.041
000560.SZ,0.117
000561.SZ,0.046
000567.SZ,0.049
000576.SZ,0.048
000582.SZ,0.112
000584.SZ,0.058
000591.SZ,0.171
000592.SZ,0.097
000597.SZ,0.085
000601.SZ,0.09
000603.SZ,0.097
000615.SZ,0.051
000620.SZ,0.054
000626.SZ,0.038
000639.SZ,0.082
000650.SZ,0.138
000652.SZ,0.241
000657.SZ,0.048
000662.SZ,0.046
000665.SZ,0.065
000666.SZ,0.074
000667.SZ,0.174
000672.SZ,0.201
000676.SZ,0.097
000682.SZ,0.097
000683.SZ,0.136
000687.SZ,0.043
000688.SZ,0.154
000697.SZ,0.121
000708.SZ,0.131
000710.SZ,0.19
000711.SZ,0.042
000720.SZ,0.103
000726.SZ,0.098
000733.SZ,0.146
000735.SZ,0.253
000739.SZ,0.294
000751.SZ,0.079
000789.SZ,0.141
000791.SZ,0.044
000793.SZ,0.128
000795.SZ,0.087
000796.SZ,0.063
000797.SZ,0.066
000799.SZ,0.163
000800.SZ,0.178
000801.SZ,0.074
000802.SZ,0.095
000810.SZ,0.123
000811.SZ,0.07
000815.SZ,0.06
000818.SZ,0.259
000821.SZ,0.053
000822.SZ,0.05
000828.SZ,0.073
000829.SZ,0.082
000831.SZ,0.148
000836.SZ,0.112
000838.SZ,0.031
000851.SZ,0.139
000875.SZ,0.146
000881.SZ,0.048
000882.SZ,0.084
000885.SZ,0.05
000889.SZ,0.06
000892.SZ,0.051
000900.SZ,0.101
000901.SZ,0.127
000902.SZ,0.133
000903.SZ,0.149
000905.SZ,0.038
000910.SZ,0.091
000913.SZ,0.07
000915.SZ,0.109
000917.SZ,0.173
000918.SZ,0.082
000921.SZ,0.108
000923.SZ,0.039
000925.SZ,0.08
000926.SZ,0.099
000927.SZ,0.07
000928.SZ,0.065
000931.SZ,0.113
000933.SZ,0.119
000935.SZ,0.073
000936.SZ,0.11
000950.SZ,0.067
000951.SZ,0.136
000957.SZ,0.087
000958.SZ,0.076
000965.SZ,0.043
000968.SZ,0.129
000969.SZ,0.094
000973.SZ,0.086
000976.SZ,0.121
000989.SZ,0.069
000996.SZ,0.071
001696.SZ,0.095
001896.SZ,0.038
001914.SZ,0.251
002016.SZ,0.041
002020.SZ,0.15
002022.SZ,0.166
002023.SZ,0.209
002025.SZ,0.157
002029.SZ,0.059
002031.SZ,0.084
002034.SZ,0.055
002035.SZ,0.195
002036.SZ,0.194
002041.SZ,0.107
002042.SZ,0.121
002043.SZ,0.102
002047.SZ,0.095
002055.SZ,0.089
002060.SZ,0.066
002061.SZ,0.07
002063.SZ,0.22
002067.SZ,0.086
002068.SZ,0.033
002073.SZ,0.095
002079.SZ,0.124
002080.SZ,0.192
002091.SZ,0.114
002094.SZ,0.051
002095.SZ,0.072
002097.SZ,0.123
002099.SZ,0.15
002100.SZ,0.206
002101.SZ,0.05
002104.SZ,0.09
002108.SZ,0.083
002115.SZ,0.116
002117.SZ,0.104
002121.SZ,0.049
002123.SZ,0.19
002124.SZ,0.238
002126.SZ,0.163
002130.SZ,0.098
002135.SZ,0.13
002137.SZ,0.061
002138.SZ,0.328
002139.SZ,0.111
002141.SZ,0.048
002145.SZ,0.117
002148.SZ,0.051
002151.SZ,0.185
002156.SZ,0.272
002158.SZ,0.063
002166.SZ,0.077
002167.SZ,0.073
002168.SZ,0.116
002171.SZ,0.125
002182.SZ,0.106
002185.SZ,0.543
002192.SZ,0.088
002197.SZ,0.073
002204.SZ,0.057
002206.SZ,0.075
002215.SZ,0.083
002216.SZ,0.203
002218.SZ,0.059
002219.SZ,0.067
002222.SZ,0.089
002224.SZ,0.08
002226.SZ,0.073
002228.SZ,0.059
002229.SZ,0.056
002232.SZ,0.045
002234.SZ,0.133
002235.SZ,0.083
002237.SZ,0.174
002239.SZ,0.149
002240.SZ,0.079
002243.SZ,0.072
002245.SZ,0.067
002246.SZ,0.051
002251.SZ,0.123
002254.SZ,0.121
002256.SZ,0.055
002258.SZ,0.097
002261.SZ,0.167
002262.SZ,0.146
002267.SZ,0.065
002274.SZ,0.078
002276.SZ,0.149
002277.SZ,0.096
002279.SZ,0.065
002283.SZ,0.068
002284.SZ,0.051
002292.SZ,0.124
002293.SZ,0.074
002298.SZ,0.096
002301.SZ,0.126
002303.SZ,0.095
002305.SZ,0.046
002307.SZ,0.081
002308.SZ,0.085
002309.SZ,0.081
002313.SZ,0.096
002314.SZ,0.054
002318.SZ,0.094
002320.SZ,0.13
002322.SZ,0.069
002326.SZ,0.179
002327.SZ,0.073
002332.SZ,0.257
002335.SZ,0.075
002341.SZ,0.11
002343.SZ,0.077
002344.SZ,0.061
002345.SZ,0.047
002346.SZ,0.034
002351.SZ,0.113
