wind_code,i_weight
000016.SZ,0.125
000018.SZ,0.049
000030.SZ,0.092
000034.SZ,0.117
000035.SZ,0.133
000036.SZ,0.149
000038.SZ,0.068
000040.SZ,0.227
000055.SZ,0.097
000056.SZ,0.056
000058.SZ,0.059
000059.SZ,0.189
000065.SZ,0.078
000070.SZ,0.096
000088.SZ,0.133
000150.SZ,0.147
000151.SZ,0.061
000155.SZ,0.089
000301.SZ,0.201
000404.SZ,0.065
000407.SZ,0.088
000429.SZ,0.155
000498.SZ,0.077
000506.SZ,0.058
000507.SZ,0.138
000514.SZ,0.041
000516.SZ,0.262
000517.SZ,0.049
000520.SZ,0.107
000525.SZ,0.104
000532.SZ,0.061
000533.SZ,0.044
000544.SZ,0.065
000545.SZ,0.073
000546.SZ,0.122
000550.SZ,0.111
000555.SZ,0.118
000558.SZ,0.064
000560.SZ,0.139
000561.SZ,0.059
000571.SZ,0.071
000576.SZ,0.06
000582.SZ,0.117
000584.SZ,0.087
000591.SZ,0.238
000592.SZ,0.157
000601.SZ,0.083
000603.SZ,0.125
000615.SZ,0.08
000620.SZ,0.129
000626.SZ,0.045
000631.SZ,0.074
000639.SZ,0.077
000650.SZ,0.156
000657.SZ,0.062
000665.SZ,0.061
000666.SZ,0.107
000672.SZ,0.122
000673.SZ,0.049
000676.SZ,0.116
000683.SZ,0.244
000687.SZ,0.097
000688.SZ,0.138
000697.SZ,0.162
000700.SZ,0.049
000701.SZ,0.053
000710.SZ,0.11
000711.SZ,0.057
000722.SZ,0.034
000731.SZ,0.107
000733.SZ,0.118
000735.SZ,0.326
000739.SZ,0.159
000751.SZ,0.108
000789.SZ,0.14
000791.SZ,0.066
000793.SZ,0.145
000795.SZ,0.069
000796.SZ,0.05
000797.SZ,0.109
000799.SZ,0.138
000800.SZ,0.187
000801.SZ,0.102
000802.SZ,0.132
000810.SZ,0.095
000811.SZ,0.07
000815.SZ,0.062
000818.SZ,0.144
000820.SZ,0.054
000821.SZ,0.078
000822.SZ,0.086
000828.SZ,0.114
000831.SZ,0.169
000836.SZ,0.16
000837.SZ,0.065
000838.SZ,0.042
000851.SZ,0.116
000869.SZ,0.121
000875.SZ,0.138
000881.SZ,0.075
000882.SZ,0.123
000883.SZ,0.248
000885.SZ,0.047
000889.SZ,0.088
000892.SZ,0.073
000901.SZ,0.145
000902.SZ,0.194
000905.SZ,0.054
000910.SZ,0.122
000913.SZ,0.08
000915.SZ,0.095
000917.SZ,0.222
000918.SZ,0.155
000921.SZ,0.137
000923.SZ,0.055
000925.SZ,0.08
000927.SZ,0.069
000928.SZ,0.088
000933.SZ,0.149
000935.SZ,0.111
000936.SZ,0.108
000951.SZ,0.113
000957.SZ,0.073
000958.SZ,0.091
000965.SZ,0.07
000967.SZ,0.079
000968.SZ,0.21
000971.SZ,0.052
000973.SZ,0.088
000976.SZ,0.084
000977.SZ,0.523
000989.SZ,0.126
000996.SZ,0.113
001896.SZ,0.047
001914.SZ,0.083
002003.SZ,0.108
002005.SZ,0.071
002016.SZ,0.073
002020.SZ,0.146
002022.SZ,0.125
002023.SZ,0.208
002025.SZ,0.219
002031.SZ,0.116
002033.SZ,0.065
002035.SZ,0.237
002036.SZ,0.115
002042.SZ,0.175
002043.SZ,0.086
002047.SZ,0.196
002053.SZ,0.049
002055.SZ,0.107
002060.SZ,0.085
002061.SZ,0.145
002067.SZ,0.127
002068.SZ,0.069
002071.SZ,0.04
002073.SZ,0.128
002079.SZ,0.076
002080.SZ,0.129
002086.SZ,0.055
002089.SZ,0.156
002091.SZ,0.149
002094.SZ,0.071
002095.SZ,0.09
002097.SZ,0.126
002099.SZ,0.147
002101.SZ,0.071
002104.SZ,0.109
002108.SZ,0.136
002113.SZ,0.078
002115.SZ,0.119
002117.SZ,0.112
002121.SZ,0.077
002124.SZ,0.161
002126.SZ,0.206
002130.SZ,0.148
002135.SZ,0.07
002137.SZ,0.043
002138.SZ,0.337
002139.SZ,0.119
002141.SZ,0.072
002143.SZ,0.047
002145.SZ,0.146
002148.SZ,0.087
002151.SZ,0.18
002156.SZ,0.141
002157.SZ,0.261
002158.SZ,0.058
002166.SZ,0.064
002167.SZ,0.092
002168.SZ,0.255
002171.SZ,0.093
002178.SZ,0.055
002182.SZ,0.082
002185.SZ,0.254
002192.SZ,0.121
002196.SZ,0.058
002197.SZ,0.082
002203.SZ,0.153
002204.SZ,0.078
002206.SZ,0.114
002210.SZ,0.055
002215.SZ,0.102
002218.SZ,0.072
002219.SZ,0.103
002222.SZ,0.118
002224.SZ,0.081
002226.SZ,0.083
002229.SZ,0.074
002232.SZ,0.048
002234.SZ,0.094
002235.SZ,0.073
002237.SZ,0.145
002239.SZ,0.081
002240.SZ,0.096
002245.SZ,0.087
002246.SZ,0.049
002247.SZ,0.056
002253.SZ,0.083
002256.SZ,0.107
002258.SZ,0.131
002261.SZ,0.089
002262.SZ,0.161
002267.SZ,0.111
002279.SZ,0.078
002283.SZ,0.091
002284.SZ,0.062
002287.SZ,0.037
002292.SZ,0.118
002293.SZ,0.092
002298.SZ,0.097
002301.SZ,0.089
002303.SZ,0.111
002305.SZ,0.082
002307.SZ,0.098
002309.SZ,0.097
002313.SZ,0.163
002314.SZ,0.081
002318.SZ,0.136
002320.SZ,0.089
002321.SZ,0.068
002322.SZ,0.06
002326.SZ,0.12
002327.SZ,0.115
002329.SZ,0.053
