product,index_code,weight_date,stock_code,stock_name,weight_pct
IC,000905,2026-07-31,002568,百润股份,0.114
IC,000905,2026-07-31,002583,海能达,0.096
IC,000905,2026-07-31,002601,龙佰集团,0.291
IC,000905,2026-07-31,002603,以岭药业,0.15
IC,000905,2026-07-31,002608,江苏国信,0.06
IC,000905,2026-07-31,002624,完美世界,0.159
IC,000905,2026-07-31,002670,国盛证券,0.075
IC,000905,2026-07-31,002673,西部证券,0.193
IC,000905,2026-07-31,002683,广东宏大,0.136
IC,000905,2026-07-31,002738,中矿资源,0.362
IC,000905,2026-07-31,002739,儒意电影,0.156
IC,000905,2026-07-31,002756,永兴材料,0.181
IC,000905,2026-07-31,002773,康弘药业,0.085
IC,000905,2026-07-31,002797,第一创业,0.294
IC,000905,2026-07-31,002812,恩捷股份,0.33
IC,000905,2026-07-31,002821,凯莱英,0.325
IC,000905,2026-07-31,002831,裕同科技,0.144
IC,000905,2026-07-31,002841,视源股份,0.201
IC,000905,2026-07-31,002850,科达利,0.377
IC,000905,2026-07-31,002851,麦格米特,0.462
IC,000905,2026-07-31,002926,华西证券,0.141
IC,000905,2026-07-31,002939,长城证券,0.143
IC,000905,2026-07-31,002945,华林证券,0.042
IC,000905,2026-07-31,002966,苏州银行,0.405
IC,000905,2026-07-31,002984,森麒麟,0.098
IC,000905,2026-07-31,003021,兆威机电,0.08
IC,000905,2026-07-31,003022,联泓新科,0.08
IC,000905,2026-07-31,003031,中瓷电子,0.182
IC,000905,2026-07-31,003035,南网能源,0.067
IC,000905,2026-07-31,300001,特锐德,0.276
IC,000905,2026-07-31,300002,神州泰岳,0.179
IC,000905,2026-07-31,300003,乐普医疗,0.18
IC,000905,2026-07-31,300012,华测检测,0.258
IC,000905,2026-07-31,300017,网宿科技,0.373
IC,000905,2026-07-31,300024,机器人,0.205
IC,000905,2026-07-31,300037,新宙邦,0.352
IC,000905,2026-07-31,300054,鼎龙股份,0.558
IC,000905,2026-07-31,300058,蓝色光标,0.549
IC,000905,2026-07-31,300073,当升科技,0.193
IC,000905,2026-07-31,300100,双林股份,0.082
IC,000905,2026-07-31,300115,长盈精密,0.279
IC,000905,2026-07-31,300136,信维通信,0.593
IC,000905,2026-07-31,300140,节能环境,0.055
IC,000905,2026-07-31,300142,沃森生物,0.21
IC,000905,2026-07-31,300144,宋城演艺,0.106
IC,000905,2026-07-31,300146,汤臣倍健,0.113
IC,000905,2026-07-31,300207,欣旺达,0.3
IC,000905,2026-07-31,300223,北京君正,0.523
IC,000905,2026-07-31,300285,国瓷材料,0.527
IC,000905,2026-07-31,300339,润和软件,0.32
IC,000905,2026-07-31,300346,南大光电,0.356
IC,000905,2026-07-31,300373,扬杰科技,0.292
IC,000905,2026-07-31,300383,光环新网,0.207
IC,000905,2026-07-31,300390,天华新能,0.336
IC,000905,2026-07-31,300395,菲利华,0.326
IC,000905,2026-07-31,300432,富临精工,0.171
IC,000905,2026-07-31,300454,深信服,0.33
IC,000905,2026-07-31,300458,全志科技,0.249
IC,000905,2026-07-31,300474,景嘉微,0.205
IC,000905,2026-07-31,300475,香农芯创,0.511
IC,000905,2026-07-31,300487,蓝晓科技,0.159
IC,000905,2026-07-31,300496,中科创达,0.238
IC,000905,2026-07-31,300548,长芯博创,0.353
IC,000905,2026-07-31,300558,贝达药业,0.155
IC,000905,2026-07-31,300567,精测电子,0.399
IC,000905,2026-07-31,300570,太辰光,0.193
IC,000905,2026-07-31,300604,长川科技,1.229
IC,000905,2026-07-31,300620,光库科技,0.327
IC,000905,2026-07-31,300623,捷捷微电,0.124
IC,000905,2026-07-31,300627,华测导航,0.168
IC,000905,2026-07-31,300666,江丰电子,0.46
IC,000905,2026-07-31,300676,华大基因,0.119
IC,000905,2026-07-31,300677,英科医疗,0.246
IC,000905,2026-07-31,300679,电连技术,0.116
IC,000905,2026-07-31,300699,光威复材,0.161
IC,000905,2026-07-31,300718,长盛轴承,0.103
IC,000905,2026-07-31,300724,捷佳伟创,0.17
IC,000905,2026-07-31,300735,光弘科技,0.081
IC,000905,2026-07-31,300748,金力永磁,0.187
IC,000905,2026-07-31,300751,迈为股份,0.266
IC,000905,2026-07-31,300757,罗博特科,0.52
IC,000905,2026-07-31,300759,康龙化成,0.406
