wind_code,i_weight
000012.SZ,0.205
000021.SZ,0.161
000025.SZ,0.054
000027.SZ,0.178
000028.SZ,0.235
000031.SZ,0.202
000039.SZ,0.319
000049.SZ,0.147
000050.SZ,0.44
000061.SZ,0.139
000062.SZ,0.136
000066.SZ,0.354
000078.SZ,0.239
000089.SZ,0.207
000090.SZ,0.15
000099.SZ,0.111
000158.SZ,0.163
000400.SZ,0.228
000401.SZ,0.256
000417.SZ,0.12
000418.SZ,0.233
000426.SZ,0.143
000488.SZ,0.406
000501.SZ,0.163
000513.SZ,0.215
000517.SZ,0.063
000519.SZ,0.146
000528.SZ,0.163
000536.SZ,0.073
000541.SZ,0.123
000543.SZ,0.138
000547.SZ,0.278
000552.SZ,0.129
000563.SZ,0.189
000566.SZ,0.242
000572.SZ,0.144
000581.SZ,0.285
000587.SZ,0.151
000592.SZ,0.207
000596.SZ,0.166
000598.SZ,0.238
000600.SZ,0.191
000612.SZ,0.205
000616.SZ,0.121
000620.SZ,0.126
000636.SZ,0.158
000652.SZ,0.123
000656.SZ,0.307
000661.SZ,0.47
000662.SZ,0.094
000667.SZ,0.201
000669.SZ,0.126
000680.SZ,0.131
000681.SZ,0.119
000685.SZ,0.222
000690.SZ,0.282
000697.SZ,0.272
000703.SZ,0.185
000712.SZ,0.222
000726.SZ,0.125
000727.SZ,0.178
000729.SZ,0.211
000732.SZ,0.204
000758.SZ,0.204
000761.SZ,0.042
000762.SZ,0.193
000766.SZ,0.126
000777.SZ,0.123
000778.SZ,0.293
000786.SZ,0.357
000806.SZ,0.165
000810.SZ,0.13
000816.SZ,0.184
000825.SZ,0.267
000829.SZ,0.137
000830.SZ,0.265
000848.SZ,0.138
000860.SZ,0.183
000877.SZ,0.171
000878.SZ,0.288
000897.SZ,0.127
000926.SZ,0.219
000930.SZ,0.311
000937.SZ,0.169
000939.SZ,0.211
000960.SZ,0.305
000969.SZ,0.154
000970.SZ,0.355
000975.SZ,0.21
000979.SZ,0.227
000988.SZ,0.245
000997.SZ,0.371
000998.SZ,0.456
000999.SZ,0.254
001696.SZ,0.119
002001.SZ,0.324
002002.SZ,0.186
002004.SZ,0.254
002005.SZ,0.113
002011.SZ,0.132
002013.SZ,0.266
002018.SZ,0.174
002019.SZ,0.286
002022.SZ,0.164
002028.SZ,0.209
002030.SZ,0.237
002038.SZ,0.259
002041.SZ,0.119
002048.SZ,0.258
002050.SZ,0.317
002051.SZ,0.207
002056.SZ,0.208
002063.SZ,0.129
002064.SZ,0.146
002073.SZ,0.144
002078.SZ,0.354
002092.SZ,0.463
002093.SZ,0.105
002106.SZ,0.134
002118.SZ,0.081
002120.SZ,0.117
002122.SZ,0.176
002123.SZ,0.152
002127.SZ,0.281
002128.SZ,0.2
002147.SZ,0.111
002155.SZ,0.17
002176.SZ,0.397
002179.SZ,0.342
002190.SZ,0.112
002191.SZ,0.22
002194.SZ,0.079
002217.SZ,0.327
002221.SZ,0.21
002223.SZ,0.239
002233.SZ,0.11
002242.SZ,0.138
002244.SZ,0.246
002249.SZ,0.188
002250.SZ,0.166
002251.SZ,0.081
002254.SZ,0.129
002261.SZ,0.158
002266.SZ,0.174
002268.SZ,0.22
002269.SZ,0.109
002271.SZ,0.475
002273.SZ,0.315
002276.SZ,0.166
002277.SZ,0.112
002281.SZ,0.186
002285.SZ,0.222
002308.SZ,0.21
002309.SZ,0.107
002311.SZ,0.272
002315.SZ,0.06
002317.SZ,0.132
002325.SZ,0.125
002332.SZ,0.13
002340.SZ,0.538
002342.SZ,0.138
002344.SZ,0.098
002345.SZ,0.119
002353.SZ,0.173
002354.SZ,0.21
002358.SZ,0.137
002366.SZ,0.343
002368.SZ,0.161
002371.SZ,0.127
002373.SZ,0.214
002375.SZ,0.173
002384.SZ,0.286
002390.SZ,0.2
002392.SZ,0.101
002396.SZ,0.168
002400.SZ,0.197
002405.SZ,0.535
002407.SZ,0.384
002408.SZ,0.254
002410.SZ,0.319
002414.SZ,0.088
002416.SZ,0.077
002422.SZ,0.366
002428.SZ,0.146
002431.SZ,0.211
002437.SZ,0.137
002439.SZ,0.277
002440.SZ,0.197
002444.SZ,0.188
002460.SZ,1.069
002463.SZ,0.135
002468.SZ,0.184
002477.SZ,0.192
