product,index_code,weight_date,stock_code,stock_name,weight_pct
IM,000852,2026-07-31,002091,江苏国泰,0.099
IM,000852,2026-07-31,002093,国脉科技,0.045
IM,000852,2026-07-31,002096,易普力,0.061
IM,000852,2026-07-31,002097,山河智能,0.07
IM,000852,2026-07-31,002099,海翔药业,0.079
IM,000852,2026-07-31,002100,天康生物,0.102
IM,000852,2026-07-31,002101,广东鸿图,0.038
IM,000852,2026-07-31,002104,恒宝股份,0.093
IM,000852,2026-07-31,002110,三钢闽光,0.051
IM,000852,2026-07-31,002121,科陆电子,0.075
IM,000852,2026-07-31,002123,梦网科技,0.085
IM,000852,2026-07-31,002125,湘潭电化,0.06
IM,000852,2026-07-31,002127,南极电商,0.068
IM,000852,2026-07-31,002139,拓邦股份,0.163
IM,000852,2026-07-31,002145,钛能化学,0.158
IM,000852,2026-07-31,002149,西部材料,0.142
IM,000852,2026-07-31,002151,北斗星通,0.158
IM,000852,2026-07-31,002158,汉钟精机,0.07
IM,000852,2026-07-31,002163,海南发展,0.06
IM,000852,2026-07-31,002170,芭田股份,0.115
IM,000852,2026-07-31,002171,楚江新材,0.154
IM,000852,2026-07-31,002174,游族网络,0.142
IM,000852,2026-07-31,002176,江特电机,0.179
IM,000852,2026-07-31,002181,粤传媒,0.051
IM,000852,2026-07-31,002182,宝武镁业,0.103
IM,000852,2026-07-31,002183,怡亚通,0.107
IM,000852,2026-07-31,002192,融捷股份,0.163
IM,000852,2026-07-31,002194,武汉凡谷,0.046
IM,000852,2026-07-31,002204,大连重工,0.067
IM,000852,2026-07-31,002212,天融信,0.099
IM,000852,2026-07-31,002215,诺普信,0.083
IM,000852,2026-07-31,002216,三全食品,0.059
IM,000852,2026-07-31,002221,东华能源,0.068
IM,000852,2026-07-31,002222,福晶科技,0.294
IM,000852,2026-07-31,002226,江南化工,0.084
IM,000852,2026-07-31,002233,塔牌集团,0.079
IM,000852,2026-07-31,002237,恒邦股份,0.147
IM,000852,2026-07-31,002239,奥特佳,0.092
IM,000852,2026-07-31,002243,力合科创,0.055
IM,000852,2026-07-31,002245,蔚蓝锂芯,0.346
IM,000852,2026-07-31,002246,北化股份,0.083
IM,000852,2026-07-31,002249,大洋电机,0.163
IM,000852,2026-07-31,002250,联化科技,0.139
IM,000852,2026-07-31,002251,步步高,0.089
IM,000852,2026-07-31,002254,泰和新材,0.087
IM,000852,2026-07-31,002258,利尔化学,0.097
IM,000852,2026-07-31,002267,陕天然气,0.042
IM,000852,2026-07-31,002268,电科网安,0.11
IM,000852,2026-07-31,002270,华明装备,0.14
IM,000852,2026-07-31,002276,万马股份,0.107
IM,000852,2026-07-31,002287,奇正藏药,0.031
IM,000852,2026-07-31,002290,禾盛新材,0.097
IM,000852,2026-07-31,002292,奥飞娱乐,0.093
IM,000852,2026-07-31,002315,焦点科技,0.085
IM,000852,2026-07-31,002317,众生药业,0.228
IM,000852,2026-07-31,002320,海峡股份,0.058
IM,000852,2026-07-31,002324,普利特,0.078
IM,000852,2026-07-31,002326,永太科技,0.151
IM,000852,2026-07-31,002332,仙琚制药,0.087
IM,000852,2026-07-31,002338,奥普光电,0.073
IM,000852,2026-07-31,002345,潮宏基,0.086
IM,000852,2026-07-31,002351,漫步者,0.059
IM,000852,2026-07-31,002354,天娱数科,0.138
IM,000852,2026-07-31,002364,中恒电气,0.153
IM,000852,2026-07-31,002368,太极股份,0.082
IM,000852,2026-07-31,002372,伟星新材,0.071
IM,000852,2026-07-31,002373,千方科技,0.112
IM,000852,2026-07-31,002378,章源钨业,0.17
