wind_code,i_weight
000008.SZ,0.174
000010.SZ,0.065
000011.SZ,0.045
000014.SZ,0.064
000016.SZ,0.169
000026.SZ,0.042
000029.SZ,0.075
000035.SZ,0.08
000036.SZ,0.121
000042.SZ,0.076
000055.SZ,0.074
000058.SZ,0.078
000065.SZ,0.068
000089.SZ,0.165
000096.SZ,0.089
000151.SZ,0.093
000153.SZ,0.053
000158.SZ,0.135
000159.SZ,0.056
000301.SZ,0.104
000404.SZ,0.081
000407.SZ,0.087
000409.SZ,0.063
000410.SZ,0.282
000416.SZ,0.089
000419.SZ,0.056
000428.SZ,0.078
000498.SZ,0.063
000507.SZ,0.093
000514.SZ,0.055
000516.SZ,0.211
000517.SZ,0.077
000518.SZ,0.129
000521.SZ,0.069
000523.SZ,0.095
000529.SZ,0.084
000530.SZ,0.055
000531.SZ,0.071
000532.SZ,0.083
000533.SZ,0.068
000537.SZ,0.076
000544.SZ,0.05
000545.SZ,0.081
000548.SZ,0.068
000551.SZ,0.069
000553.SZ,0.056
000554.SZ,0.088
000561.SZ,0.064
000570.SZ,0.051
000571.SZ,0.105
000573.SZ,0.087
000576.SZ,0.092
000589.SZ,0.054
000591.SZ,0.074
000597.SZ,0.045
000601.SZ,0.186
000606.SZ,0.06
000607.SZ,0.107
000627.SZ,0.229
000637.SZ,0.047
000657.SZ,0.082
000663.SZ,0.041
000665.SZ,0.077
000666.SZ,0.143
000670.SZ,0.138
000673.SZ,0.103
000682.SZ,0.13
000683.SZ,0.07
000687.SZ,0.249
000700.SZ,0.1
000701.SZ,0.085
000705.SZ,0.089
000707.SZ,0.061
000708.SZ,0.051
000713.SZ,0.049
000722.SZ,0.091
000727.SZ,0.057
000731.SZ,0.116
000733.SZ,0.114
000739.SZ,0.11
000751.SZ,0.145
000752.SZ,0.09
000757.SZ,0.078
000760.SZ,0.124
000767.SZ,0.14
000789.SZ,0.058
000790.SZ,0.133
000797.SZ,0.091
000801.SZ,0.153
000802.SZ,0.155
000806.SZ,0.394
000807.SZ,0.118
000811.SZ,0.067
000812.SZ,0.101
000819.SZ,0.116
000828.SZ,0.101
000837.SZ,0.084
000851.SZ,0.129
000868.SZ,0.094
000875.SZ,0.251
000882.SZ,0.217
000886.SZ,0.11
000889.SZ,0.074
000899.SZ,0.075
000901.SZ,0.244
000902.SZ,0.134
000903.SZ,0.078
000905.SZ,0.07
000906.SZ,0.072
000909.SZ,0.064
000915.SZ,0.099
000916.SZ,0.051
000918.SZ,0.057
000920.SZ,0.093
000922.SZ,0.059
000925.SZ,0.074
000928.SZ,0.066
000932.SZ,0.073
000935.SZ,0.031
000938.SZ,0.292
000948.SZ,0.112
000949.SZ,0.053
000952.SZ,0.091
000957.SZ,0.109
000958.SZ,0.144
000965.SZ,0.025
000966.SZ,0.097
000968.SZ,0.037
000987.SZ,0.106
000989.SZ,0.099
000996.SZ,0.137
001872.SZ,0.052
001914.SZ,0.084
002002.SZ,0.206
002009.SZ,0.095
002012.SZ,0.079
002016.SZ,0.068
002017.SZ,0.071
002019.SZ,0.123
002020.SZ,0.101
002021.SZ,0.098
002023.SZ,0.206
002031.SZ,0.138
002033.SZ,0.085
002035.SZ,0.079
002037.SZ,0.13
002042.SZ,0.105
002045.SZ,0.112
002046.SZ,0.047
002047.SZ,0.134
002055.SZ,0.198
002060.SZ,0.08
002061.SZ,0.044
002067.SZ,0.226
002070.SZ,0.145
002071.SZ,0.064
002074.SZ,0.195
002075.SZ,0.318
002079.SZ,0.082
002080.SZ,0.094
002083.SZ,0.096
002085.SZ,0.297
002086.SZ,0.111
002089.SZ,0.173
002094.SZ,0.052
002095.SZ,0.224
002097.SZ,0.112
002099.SZ,0.147
002100.SZ,0.096
002102.SZ,0.059
002104.SZ,0.236
002107.SZ,0.092
