wind_code,i_weight
000010.SZ,0.079
000011.SZ,0.07
000014.SZ,0.046
000016.SZ,0.155
000018.SZ,0.12
000029.SZ,0.069
000034.SZ,0.162
000035.SZ,0.104
000036.SZ,0.175
000038.SZ,0.031
000040.SZ,0.135
000042.SZ,0.103
000048.SZ,0.15
000055.SZ,0.094
000058.SZ,0.078
000059.SZ,0.233
000065.SZ,0.117
000070.SZ,0.08
000088.SZ,0.156
000150.SZ,0.14
000151.SZ,0.066
000159.SZ,0.055
000404.SZ,0.075
000407.SZ,0.11
000409.SZ,0.057
000416.SZ,0.073
000419.SZ,0.05
000498.SZ,0.079
000506.SZ,0.121
000514.SZ,0.056
000516.SZ,0.185
000518.SZ,0.173
000520.SZ,0.117
000523.SZ,0.067
000525.SZ,0.114
000531.SZ,0.073
000532.SZ,0.059
000533.SZ,0.114
000537.SZ,0.187
000544.SZ,0.054
000545.SZ,0.088
000546.SZ,0.105
000548.SZ,0.059
000551.SZ,0.058
000553.SZ,0.09
000554.SZ,0.079
000561.SZ,0.064
000570.SZ,0.039
000571.SZ,0.101
000573.SZ,0.081
000576.SZ,0.101
000582.SZ,0.113
000584.SZ,0.149
000591.SZ,0.127
000601.SZ,0.139
000603.SZ,0.106
000607.SZ,0.069
000615.SZ,0.146
000626.SZ,0.065
000637.SZ,0.046
000639.SZ,0.062
000650.SZ,0.119
000657.SZ,0.076
000665.SZ,0.067
000666.SZ,0.161
000673.SZ,0.107
000676.SZ,0.097
000683.SZ,0.138
000687.SZ,0.152
000688.SZ,0.086
000700.SZ,0.076
000701.SZ,0.079
000719.SZ,0.071
000722.SZ,0.05
000731.SZ,0.106
000733.SZ,0.119
000735.SZ,0.16
000739.SZ,0.114
000751.SZ,0.14
000752.SZ,0.084
000757.SZ,0.051
000760.SZ,0.092
000767.SZ,0.092
000782.SZ,0.095
000789.SZ,0.071
000790.SZ,0.072
000795.SZ,0.088
000796.SZ,0.081
000797.SZ,0.148
000801.SZ,0.104
000802.SZ,0.101
000807.SZ,0.286
000811.SZ,0.081
000818.SZ,0.122
000819.SZ,0.067
000820.SZ,0.212
000821.SZ,0.1
000828.SZ,0.117
000836.SZ,0.168
000837.SZ,0.082
000838.SZ,0.077
000851.SZ,0.123
000863.SZ,0.088
000875.SZ,0.116
000881.SZ,0.117
000882.SZ,0.129
000885.SZ,0.07
000889.SZ,0.095
000892.SZ,0.073
000893.SZ,0.064
000899.SZ,0.047
000901.SZ,0.156
000902.SZ,0.16
000905.SZ,0.082
000909.SZ,0.044
000910.SZ,0.168
000915.SZ,0.157
000918.SZ,0.114
000920.SZ,0.065
000921.SZ,0.134
000925.SZ,0.075
000927.SZ,0.085
000928.SZ,0.111
000936.SZ,0.068
000948.SZ,0.045
000952.SZ,0.09
000957.SZ,0.118
000958.SZ,0.121
000965.SZ,0.075
000967.SZ,0.102
000971.SZ,0.079
000976.SZ,0.139
000989.SZ,0.156
000990.SZ,0.076
000996.SZ,0.106
001872.SZ,0.081
001896.SZ,0.049
001914.SZ,0.08
002009.SZ,0.092
002016.SZ,0.052
002017.SZ,0.05
002020.SZ,0.127
002023.SZ,0.148
002031.SZ,0.108
002033.SZ,0.071
002035.SZ,0.316
002036.SZ,0.195
002042.SZ,0.108
002043.SZ,0.141
002047.SZ,0.178
002053.SZ,0.06
002055.SZ,0.144
002059.SZ,0.061
002060.SZ,0.081
002067.SZ,0.167
002071.SZ,0.072
002079.SZ,0.078
002080.SZ,0.161
002086.SZ,0.121
002089.SZ,0.141
002091.SZ,0.146
002094.SZ,0.119
002095.SZ,0.145
002097.SZ,0.118
002099.SZ,0.121
002100.SZ,0.09
002102.SZ,0.169
002103.SZ,0.067
002104.SZ,0.125
002108.SZ,0.236
002110.SZ,0.064
002111.SZ,0.074
002114.SZ,0.055
002115.SZ,0.068
002117.SZ,0.143
002121.SZ,0.13
002124.SZ,0.065
002126.SZ,0.125
002130.SZ,0.128
002135.SZ,0.076
002137.SZ,0.044
002138.SZ,0.251
002139.SZ,0.142
002141.SZ,0.101
002145.SZ,0.181
002148.SZ,0.114
002151.SZ,0.131
002154.SZ,0.084
002156.SZ,0.122
002157.SZ,0.116
