wind_code,i_weight
000011.SZ,0.048
000014.SZ,0.052
000016.SZ,0.127
000018.SZ,0.052
000029.SZ,0.062
000035.SZ,0.112
000036.SZ,0.146
000042.SZ,0.102
000048.SZ,0.208
000055.SZ,0.123
000058.SZ,0.081
000065.SZ,0.074
000070.SZ,0.088
000089.SZ,0.212
000096.SZ,0.071
000150.SZ,0.13
000151.SZ,0.073
000153.SZ,0.059
000159.SZ,0.066
000301.SZ,0.083
000404.SZ,0.083
000407.SZ,0.093
000409.SZ,0.065
000410.SZ,0.184
000416.SZ,0.079
000419.SZ,0.067
000422.SZ,0.125
000428.SZ,0.059
000498.SZ,0.066
000506.SZ,0.097
000507.SZ,0.081
000514.SZ,0.059
000516.SZ,0.204
000518.SZ,0.151
000520.SZ,0.188
000523.SZ,0.084
000529.SZ,0.061
000531.SZ,0.088
000532.SZ,0.063
000533.SZ,0.114
000536.SZ,0.095
000537.SZ,0.074
000545.SZ,0.098
000546.SZ,0.057
000548.SZ,0.061
000551.SZ,0.061
000553.SZ,0.061
000554.SZ,0.073
000561.SZ,0.077
000564.SZ,0.064
000570.SZ,0.048
000571.SZ,0.109
000573.SZ,0.113
000576.SZ,0.081
000584.SZ,0.096
000589.SZ,0.074
000591.SZ,0.062
000597.SZ,0.07
000601.SZ,0.164
000607.SZ,0.106
000627.SZ,0.256
000637.SZ,0.045
000657.SZ,0.107
000665.SZ,0.092
000666.SZ,0.132
000673.SZ,0.103
000676.SZ,0.112
000682.SZ,0.116
000683.SZ,0.121
000687.SZ,0.195
000700.SZ,0.124
000701.SZ,0.089
000705.SZ,0.107
000713.SZ,0.048
000722.SZ,0.072
000731.SZ,0.095
000733.SZ,0.148
000735.SZ,0.116
000739.SZ,0.119
000751.SZ,0.14
000752.SZ,0.091
000757.SZ,0.075
000760.SZ,0.124
000767.SZ,0.091
000782.SZ,0.08
000788.SZ,0.108
000789.SZ,0.052
000790.SZ,0.114
000797.SZ,0.082
000801.SZ,0.131
000802.SZ,0.151
000807.SZ,0.138
000811.SZ,0.062
000819.SZ,0.132
000821.SZ,0.103
000828.SZ,0.09
000837.SZ,0.093
000838.SZ,0.101
000851.SZ,0.15
000863.SZ,0.09
000868.SZ,0.076
000875.SZ,0.156
000882.SZ,0.158
000886.SZ,0.104
000888.SZ,0.103
000889.SZ,0.062
000899.SZ,0.06
000901.SZ,0.193
000902.SZ,0.172
000903.SZ,0.098
000905.SZ,0.062
000906.SZ,0.053
000909.SZ,0.073
000910.SZ,0.118
000915.SZ,0.145
000916.SZ,0.049
000918.SZ,0.111
000920.SZ,0.094
000922.SZ,0.054
