wind_code,i_weight
600016.SH,4.082
600019.SH,1.534
600028.SH,1.494
600029.SH,0.472
600030.SH,3.041
600036.SH,6.715
600048.SH,2.019
600050.SH,1.136
600104.SH,2.14
600111.SH,0.515
600276.SH,3.064
600309.SH,1.046
600340.SH,0.621
600519.SH,6.211
600547.SH,0.44
600585.SH,1.474
600606.SH,0.507
600690.SH,1.043
600703.SH,0.775
600887.SH,3.022
600958.SH,0.743
600999.SH,0.682
601006.SH,1.079
601088.SH,0.893
601166.SH,4.524
601169.SH,2.026
601186.SH,1.14
601211.SH,1.291
601229.SH,1.502
601288.SH,3.338
601318.SH,15.521
601328.SH,3.712
601336.SH,0.879
601360.SH,0.198
601390.SH,0.93
601398.SH,2.734
601601.SH,2.383
601628.SH,0.82
601668.SH,2.544
601688.SH,1.225
601766.SH,1.394
601800.SH,0.429
601818.SH,1.438
601857.SH,1.212
601878.SH,0.06
601881.SH,0.213
601988.SH,1.766
601989.SH,0.859
603993.SH,0.21
