wind_code,i_weight
600030.SH,2.569
600031.SH,1.415
600036.SH,6.109
600048.SH,0.908
600050.SH,1.295
600089.SH,1.012
600104.SH,0.926
600150.SH,1.314
600276.SH,2.479
600309.SH,2.199
600406.SH,1.447
600436.SH,0.902
600438.SH,0.745
600519.SH,13.305
600690.SH,1.551
600809.SH,1.486
600887.SH,2.375
600900.SH,5.108
600941.SH,1.401
601012.SH,1.227
601088.SH,2.113
601166.SH,3.699
601225.SH,1.443
601288.SH,2.009
601318.SH,6.426
601328.SH,2.963
601390.SH,0.967
601398.SH,2.884
601601.SH,1.376
601628.SH,0.747
601633.SH,0.455
601658.SH,0.813
601668.SH,1.595
601669.SH,0.695
601728.SH,1.378
601857.SH,1.689
601888.SH,0.881
601899.SH,4.178
601919.SH,1.427
601985.SH,1.453
601988.SH,1.406
603259.SH,1.428
603288.SH,0.83
603501.SH,1.221
603986.SH,0.921
688012.SH,0.885
688041.SH,0.944
688111.SH,0.759
688981.SH,1.313
