wind_code,i_weight
600030.SH,2.694
600031.SH,1.309
600036.SH,5.587
600050.SH,0.799
600104.SH,0.77
600111.SH,1.385
600150.SH,1.599
600276.SH,2.831
600309.SH,1.713
600406.SH,1.198
600519.SH,10.422
600690.SH,0.921
600760.SH,0.479
600809.SH,0.801
600887.SH,1.913
600900.SH,3.798
600930.SH,0.211
601012.SH,1.221
601088.SH,1.916
601127.SH,0.852
601166.SH,3.658
601211.SH,2.152
601225.SH,1.139
601288.SH,2.21
601318.SH,6.948
601328.SH,2.144
601398.SH,2.838
601601.SH,1.457
601628.SH,0.695
601658.SH,0.649
601668.SH,1.188
601728.SH,1.011
601816.SH,1.705
601857.SH,1.586
601888.SH,0.789
601899.SH,6.187
601919.SH,1.086
601985.SH,0.855
601988.SH,0.965
603019.SH,1.32
603259.SH,2.785
603501.SH,0.923
603993.SH,1.719
688008.SH,1.647
688012.SH,1.542
688041.SH,2.244
688111.SH,0.621
688256.SH,2.379
688981.SH,2.159
