wind_code,i_weight
000012.SZ,0.324
000021.SZ,0.205
000028.SZ,0.188
000030.SZ,0.119
000031.SZ,0.294
000049.SZ,0.161
000050.SZ,0.277
000062.SZ,0.183
000066.SZ,0.329
000078.SZ,0.333
000088.SZ,0.155
000090.SZ,0.168
000099.SZ,0.145
000401.SZ,0.136
000417.SZ,0.138
000418.SZ,0.122
000426.SZ,0.097
000488.SZ,0.183
000501.SZ,0.131
000511.SZ,0.312
000513.SZ,0.166
000519.SZ,0.203
000525.SZ,0.079
000528.SZ,0.151
000541.SZ,0.264
000543.SZ,0.21
000547.SZ,0.314
000550.SZ,0.144
000552.SZ,0.053
000563.SZ,0.216
000566.SZ,0.391
000572.SZ,0.17
000582.SZ,0.045
000587.SZ,0.208
000592.SZ,0.267
000596.SZ,0.097
000600.SZ,0.176
000603.SZ,0.126
000612.SZ,0.148
000616.SZ,0.26
000620.SZ,0.133
000631.SZ,0.134
000636.SZ,0.141
000650.SZ,0.212
000652.SZ,0.17
000656.SZ,0.302
000661.SZ,0.292
000667.SZ,0.234
000669.SZ,0.125
000671.SZ,0.251
000680.SZ,0.175
000681.SZ,0.246
000685.SZ,0.193
000690.SZ,0.273
000693.SZ,0.117
000697.SZ,0.288
000703.SZ,0.101
000718.SZ,0.37
000719.SZ,0.056
000726.SZ,0.14
000732.SZ,0.211
000748.SZ,0.525
000758.SZ,0.203
000762.SZ,0.231
000777.SZ,0.222
000786.SZ,0.155
000816.SZ,0.219
000829.SZ,0.187
000830.SZ,0.164
000848.SZ,0.172
000852.SZ,0.068
000860.SZ,0.196
000861.SZ,0.201
000869.SZ,0.144
000877.SZ,0.114
000887.SZ,0.365
000897.SZ,0.17
000900.SZ,0.137
000919.SZ,0.12
000921.SZ,0.079
000926.SZ,0.222
000930.SZ,0.329
000931.SZ,0.158
000933.SZ,0.131
000939.SZ,0.251
000951.SZ,0.07
000961.SZ,0.167
000969.SZ,0.155
000970.SZ,0.276
000973.SZ,0.232
000975.SZ,0.156
000979.SZ,0.17
000988.SZ,0.305
000997.SZ,0.384
000998.SZ,0.382
001696.SZ,0.219
002001.SZ,0.219
002004.SZ,0.399
002005.SZ,0.229
002011.SZ,0.195
002013.SZ,0.244
002022.SZ,0.275
002025.SZ,0.154
002028.SZ,0.16
002029.SZ,0.143
002030.SZ,0.439
002041.SZ,0.137
002048.SZ,0.17
002049.SZ,0.337
002050.SZ,0.216
002051.SZ,0.181
002056.SZ,0.133
002063.SZ,0.233
002064.SZ,0.176
002073.SZ,0.256
002078.SZ,0.132
002085.SZ,0.338
002092.SZ,0.198
002093.SZ,0.149
002106.SZ,0.152
002118.SZ,0.116
002122.SZ,0.114
002128.SZ,0.064
002140.SZ,0.088
002143.SZ,0.207
002155.SZ,0.141
002161.SZ,0.305
002168.SZ,0.211
002174.SZ,0.228
002179.SZ,0.264
002180.SZ,0.182
002181.SZ,0.17
002190.SZ,0.174
002191.SZ,0.327
002194.SZ,0.087
002203.SZ,0.127
002204.SZ,0.089
002216.SZ,0.085
002217.SZ,0.223
002219.SZ,0.26
002221.SZ,0.187
002223.SZ,0.26
002233.SZ,0.121
002237.SZ,0.126
002238.SZ,0.079
002242.SZ,0.161
002244.SZ,0.199
002249.SZ,0.063
002250.SZ,0.255
002251.SZ,0.147
002254.SZ,0.157
002266.SZ,0.26
002267.SZ,0.097
002269.SZ,0.196
002271.SZ,0.262
002273.SZ,0.286
002276.SZ,0.392
002277.SZ,0.127
002281.SZ,0.126
002285.SZ,0.217
002293.SZ,0.118
002299.SZ,0.226
002308.SZ,0.333
002309.SZ,0.124
002311.SZ,0.198
002315.SZ,0.104
002317.SZ,0.135
002325.SZ,0.253
002327.SZ,0.119
002332.SZ,0.128
002340.SZ,0.358
002342.SZ,0.135
002344.SZ,0.198
002345.SZ,0.165
002354.SZ,0.127
002358.SZ,0.136
002368.SZ,0.322
002371.SZ,0.078
002373.SZ,0.233
002384.SZ,0.157
002390.SZ,0.249
002392.SZ,0.108
002396.SZ,0.18
002400.SZ,0.42
002405.SZ,0.51
002408.SZ,0.099
002414.SZ,0.169
002419.SZ,0.075
002428.SZ,0.214
002430.SZ,0.066
002431.SZ,0.205
002437.SZ,0.205
002439.SZ,0.429
002440.SZ,0.202
002444.SZ,0.291
002461.SZ,0.072
002463.SZ,0.175
002466.SZ,0.51
002477.SZ,0.204
002479.SZ,0.148
002482.SZ,0.169
002489.SZ,0.272
002493.SZ,0.088
002498.SZ,0.229
002503.SZ,0.114
002505.SZ,0.17
002508.SZ,0.252
002551.SZ,0.166
002568.SZ,0.265
002573.SZ,0.331
002588.SZ,0.175
002595.SZ,0.251
002603.SZ,0.189
002635.SZ,0.1
002642.SZ,0.227
002646.SZ,0.095
002648.SZ,0.06
002653.SZ,0.164
002657.SZ,0.293
002663.SZ,0.125
002665.SZ,0.257
002672.SZ,0.187
002678.SZ,0.076
002681.SZ,0.187
002698.SZ,0.138
002701.SZ,0.384
002714.SZ,0.169
002727.SZ,0.139
002745.SZ,0.046
300026.SZ,0.196
300039.SZ,0.16
300043.SZ,0.227
300055.SZ,0.258
300072.SZ,0.305
300085.SZ,0.271
300088.SZ,0.262
300115.SZ,0.215
300122.SZ,0.269
300134.SZ,0.181
300147.SZ,0.267
300182.SZ,0.314
300199.SZ,0.253
300202.SZ,0.204
300244.SZ,0.26
300253.SZ,0.37
300257.SZ,0.306
300267.SZ,0.239
300273.SZ,0.228
300274.SZ,0.25
300291.SZ,0.291
600004.SH,0.151
600006.SH,0.164
600017.SH,0.279
600022.SH,0.121
600026.SH,0.292
600039.SH,0.213
600056.SH,0.194
600058.SH,0.225
600059.SH,0.123
600062.SH,0.191
600064.SH,0.237
600067.SH,0.209
600073.SH,0.153
600074.SH,0.345
600079.SH,0.463
600086.SH,0.192
600088.SH,0.092
600094.SH,0.267
600108.SH,0.264
600112.SH,0.158
600120.SH,0.139
600122.SH,0.411
600125.SH,0.194
600132.SH,0.089
600138.SH,0.312
600141.SH,0.107
600143.SH,0.305
600151.SH,0.25
600158.SH,0.406
600160.SH,0.491
600161.SH,0.208
600169.SH,0.225
600171.SH,0.264
600175.SH,0.205
600176.SH,0.256
600180.SH,0.156
600183.SH,0.164
600184.SH,0.112
600187.SH,0.209
600195.SH,0.106
600198.SH,0.301
600200.SH,0.345
600201.SH,0.489
600216.SH,0.187
600219.SH,0.301
600220.SH,0.189
600236.SH,0.126
600240.SH,0.297
600251.SH,0.123
600259.SH,0.12
600260.SH,0.161
600267.SH,0.212
600270.SH,0.226
600280.SH,0.148
600282.SH,0.145
600284.SH,0.175
600289.SH,0.206
600292.SH,0.186
600298.SH,0.139
600300.SH,0.138
600312.SH,0.307
600316.SH,0.232
600320.SH,0.229
600325.SH,0.264
600329.SH,0.111
600335.SH,0.081
600337.SH,0.14
600348.SH,0.179
600351.SH,0.199
600366.SH,0.189
600376.SH,0.324
600380.SH,0.253
600388.SH,0.341
600392.SH,0.134
600395.SH,0.125
600397.SH,0.093
600409.SH,0.166
600410.SH,0.393
600416.SH,0.178
600418.SH,0.296
600422.SH,0.254
600425.SH,0.112
600426.SH,0.222
600428.SH,0.2
600429.SH,0.076
600433.SH,0.202
600435.SH,0.247
600436.SH,0.319
600456.SH,0.101
600458.SH,0.162
600460.SH,0.153
600468.SH,0.075
600478.SH,0.329
600481.SH,0.169
600482.SH,0.408
600483.SH,0.1
600487.SH,0.32
600496.SH,0.147
600497.SH,0.255
600498.SH,0.345
600499.SH,0.295
600500.SH,0.308
600503.SH,0.405
600507.SH,0.075
600509.SH,0.123
600510.SH,0.087
600511.SH,0.252
600516.SH,0.298
600517.SH,0.198
600521.SH,0.279
600522.SH,0.386
600525.SH,0.379
600528.SH,0.241
600536.SH,0.247
600537.SH,0.102
600545.SH,0.138
600546.SH,0.101
600551.SH,0.106
600557.SH,0.208
600563.SH,0.13
600566.SH,0.15
600572.SH,0.207
600575.SH,0.124
600580.SH,0.198
600584.SH,0.369
600586.SH,0.144
600587.SH,0.239
600594.SH,0.31
600596.SH,0.128
600597.SH,0.226
600601.SH,0.313
600611.SH,0.295
600614.SH,0.16
600617.SH,0.104
600618.SH,0.084
600628.SH,0.178
600635.SH,0.449
600639.SH,0.132
600640.SH,0.105
600643.SH,0.389
600645.SH,0.406
600651.SH,0.235
600654.SH,0.513
600655.SH,0.375
600657.SH,0.122
600664.SH,0.317
600673.SH,0.407
600694.SH,0.35
600699.SH,0.249
600704.SH,0.27
600720.SH,0.127
600729.SH,0.182
600736.SH,0.182
600743.SH,0.114
600748.SH,0.134
600750.SH,0.147
600751.SH,0.069
600754.SH,0.231
600755.SH,0.251
600757.SH,0.154
600759.SH,0.205
600761.SH,0.133
600765.SH,0.212
600770.SH,0.329
600773.SH,0.123
600776.SH,0.101
600780.SH,0.075
600787.SH,0.255
600790.SH,0.138
600797.SH,0.243
600801.SH,0.037
600803.SH,0.108
600805.SH,0.199
600808.SH,0.217
600809.SH,0.116
600811.SH,0.267
600812.SH,0.162
600816.SH,0.465
600823.SH,0.162
600825.SH,0.144
600826.SH,0.167
600831.SH,0.144
600835.SH,0.226
600850.SH,0.153
600851.SH,0.251
600859.SH,0.174
600864.SH,0.082
600869.SH,0.131
600872.SH,0.201
600874.SH,0.106
600879.SH,0.343
600880.SH,0.133
600881.SH,0.304
600884.SH,0.261
600885.SH,0.184
600894.SH,0.198
600917.SH,0.06
600967.SH,0.27
600970.SH,0.194
600971.SH,0.073
600978.SH,0.612
600993.SH,0.153
600997.SH,0.08
601000.SH,0.171
601001.SH,0.107
601002.SH,0.127
601005.SH,0.148
601010.SH,0.155
601012.SH,0.335
601101.SH,0.087
601126.SH,0.125
601139.SH,0.092
601168.SH,0.325
601226.SH,0.067
601233.SH,0.117
601311.SH,0.215
601369.SH,0.132
601515.SH,0.128
601666.SH,0.127
601678.SH,0.128
601717.SH,0.167
601777.SH,0.151
601801.SH,0.137
601880.SH,0.185
601886.SH,0.134
601908.SH,0.113
601929.SH,0.311
601965.SH,0.083
603001.SH,0.093
603005.SH,0.105
603019.SH,0.189
603025.SH,0.046
603077.SH,0.154
603169.SH,0.08
603188.SH,0.179
603328.SH,0.1
603355.SH,0.048
603366.SH,0.078
603369.SH,0.155
603555.SH,0.1
603567.SH,0.102
603568.SH,0.058
603589.SH,0.059
603698.SH,0.067
603699.SH,0.113
603766.SH,0.229
603806.SH,0.07
603883.SH,0.131
603899.SH,0.063
