wind_code,i_weight
600028.SH,0.85
600030.SH,2.938
600031.SH,1.465
600036.SH,7.172
600048.SH,1.589
600104.SH,0.987
600111.SH,0.89
600196.SH,0.608
600276.SH,2.65
600309.SH,2.559
600346.SH,0.52
600406.SH,1.242
600436.SH,1.318
600438.SH,1.603
600519.SH,16.302
600585.SH,0.993
600690.SH,1.368
600745.SH,0.614
600809.SH,2.001
600887.SH,2.932
600893.SH,0.85
600900.SH,3.324
600905.SH,0.694
601012.SH,4.107
601066.SH,0.493
601088.SH,1.317
601166.SH,3.603
601225.SH,1.066
601288.SH,1.306
601318.SH,7.765
601398.SH,2.129
601601.SH,1.242
601628.SH,0.797
601633.SH,0.537
601668.SH,1.633
601669.SH,0.68
601688.SH,0.939
601857.SH,0.706
601888.SH,2.914
601899.SH,2.39
601919.SH,0.952
601995.SH,0.492
603259.SH,2.691
603260.SH,0.281
603288.SH,1.551
603501.SH,0.941
603799.SH,1.182
603986.SH,1.074
688599.SH,1.089
