wind_code,i_weight
000012.SZ,0.361
000021.SZ,0.231
000028.SZ,0.189
000030.SZ,0.12
000031.SZ,0.353
000049.SZ,0.121
000062.SZ,0.236
000066.SZ,0.294
000078.SZ,0.266
000088.SZ,0.227
000090.SZ,0.194
000099.SZ,0.156
000401.SZ,0.146
000415.SZ,0.277
000417.SZ,0.138
000418.SZ,0.109
000422.SZ,0.171
000426.SZ,0.102
000488.SZ,0.165
000501.SZ,0.112
000511.SZ,0.292
000513.SZ,0.135
000519.SZ,0.198
000525.SZ,0.094
000528.SZ,0.192
000540.SZ,0.448
000541.SZ,0.162
000543.SZ,0.279
000547.SZ,0.366
000550.SZ,0.157
000552.SZ,0.067
000563.SZ,0.141
000566.SZ,0.45
000572.SZ,0.199
000582.SZ,0.038
000587.SZ,0.186
000592.SZ,0.364
000596.SZ,0.111
000600.SZ,0.163
000603.SZ,0.13
000612.SZ,0.163
000616.SZ,0.306
000620.SZ,0.16
000631.SZ,0.098
000636.SZ,0.146
000650.SZ,0.307
000652.SZ,0.217
000656.SZ,0.236
000661.SZ,0.282
000667.SZ,0.248
000669.SZ,0.189
000671.SZ,0.222
000680.SZ,0.182
000681.SZ,0.227
000685.SZ,0.189
000688.SZ,0.12
000690.SZ,0.315
000693.SZ,0.092
000697.SZ,0.195
000703.SZ,0.091
000718.SZ,0.243
000719.SZ,0.054
000726.SZ,0.129
000732.SZ,0.287
000735.SZ,0.171
000748.SZ,0.469
000758.SZ,0.239
000762.SZ,0.149
000777.SZ,0.182
000780.SZ,0.078
000786.SZ,0.217
000788.SZ,0.153
000816.SZ,0.182
000823.SZ,0.104
000829.SZ,0.203
000830.SZ,0.211
000848.SZ,0.17
000850.SZ,0.128
000852.SZ,0.096
000860.SZ,0.108
000861.SZ,0.158
000869.SZ,0.137
000877.SZ,0.149
000887.SZ,0.285
000897.SZ,0.255
000900.SZ,0.15
000919.SZ,0.122
000921.SZ,0.091
000926.SZ,0.166
000930.SZ,0.3
000931.SZ,0.157
000933.SZ,0.222
000939.SZ,0.228
000951.SZ,0.1
000961.SZ,0.144
000962.SZ,0.081
000969.SZ,0.154
000973.SZ,0.192
000975.SZ,0.154
000979.SZ,0.23
000988.SZ,0.229
000997.SZ,0.36
000998.SZ,0.39
001696.SZ,0.245
002004.SZ,0.303
002005.SZ,0.232
002011.SZ,0.151
002013.SZ,0.268
002018.SZ,0.436
002022.SZ,0.361
002025.SZ,0.139
002028.SZ,0.142
002029.SZ,0.196
002030.SZ,0.422
002041.SZ,0.128
002048.SZ,0.182
002049.SZ,0.24
002050.SZ,0.183
002056.SZ,0.133
002063.SZ,0.238
002064.SZ,0.157
002069.SZ,0.116
002073.SZ,0.283
002078.SZ,0.167
002091.SZ,0.136
002092.SZ,0.205
002093.SZ,0.143
002106.SZ,0.167
002118.SZ,0.092
002122.SZ,0.157
002128.SZ,0.111
002140.SZ,0.103
002143.SZ,0.146
002155.SZ,0.174
002161.SZ,0.266
002168.SZ,0.194
002174.SZ,0.106
002179.SZ,0.205
002181.SZ,0.141
002183.SZ,0.939
002190.SZ,0.182
002191.SZ,0.365
002194.SZ,0.093
002195.SZ,0.224
002203.SZ,0.131
002204.SZ,0.106
002216.SZ,0.098
002219.SZ,0.278
002221.SZ,0.17
002223.SZ,0.405
002225.SZ,0.069
002233.SZ,0.127
002237.SZ,0.157
002238.SZ,0.076
002240.SZ,0.096
002242.SZ,0.123
002244.SZ,0.205
002249.SZ,0.137
002250.SZ,0.27
002251.SZ,0.157
002254.SZ,0.118
002266.SZ,0.301
002267.SZ,0.107
002269.SZ,0.247
002271.SZ,0.221
002273.SZ,0.173
002275.SZ,0.093
002276.SZ,0.331
002277.SZ,0.14
002281.SZ,0.083
002285.SZ,0.256
002293.SZ,0.105
002299.SZ,0.186
002308.SZ,0.267
002309.SZ,0.157
002311.SZ,0.173
002315.SZ,0.116
002317.SZ,0.129
002325.SZ,0.257
002327.SZ,0.087
002332.SZ,0.128
002340.SZ,0.264
002342.SZ,0.131
002345.SZ,0.171
002358.SZ,0.141
002368.SZ,0.281
002371.SZ,0.138
002373.SZ,0.135
002384.SZ,0.155
