wind_code,i_weight
000009.SZ,0.344
000012.SZ,0.18
000021.SZ,0.297
000027.SZ,0.154
000028.SZ,0.121
000031.SZ,0.1
000039.SZ,0.284
000046.SZ,0.091
000050.SZ,0.257
000060.SZ,0.214
000061.SZ,0.085
000062.SZ,0.069
000078.SZ,0.117
000089.SZ,0.149
000090.SZ,0.138
000156.SZ,0.087
000158.SZ,0.105
000301.SZ,0.162
000400.SZ,0.155
000401.SZ,0.237
000402.SZ,0.137
000415.SZ,0.105
000488.SZ,0.139
000501.SZ,0.095
000513.SZ,0.266
000519.SZ,0.124
000528.SZ,0.135
000537.SZ,0.062
000540.SZ,0.235
000543.SZ,0.084
000547.SZ,0.626
000553.SZ,0.06
000559.SZ,0.125
000563.SZ,0.132
000564.SZ,0.11
000581.SZ,0.206
000598.SZ,0.152
000600.SZ,0.071
000623.SZ,0.272
000629.SZ,0.165
000630.SZ,0.336
000636.SZ,0.428
000681.SZ,0.097
000685.SZ,0.13
000686.SZ,0.244
000690.SZ,0.225
000709.SZ,0.169
000717.SZ,0.092
000718.SZ,0.092
000729.SZ,0.213
000732.SZ,0.058
000738.SZ,0.233
000739.SZ,0.243
000750.SZ,0.396
000758.SZ,0.124
000778.SZ,0.156
000807.SZ,0.209
000813.SZ,0.07
000825.SZ,0.146
000826.SZ,0.103
000830.SZ,0.232
000869.SZ,0.105
000877.SZ,0.168
000878.SZ,0.262
000883.SZ,0.134
000887.SZ,0.152
000898.SZ,0.129
000930.SZ,0.167
000932.SZ,0.156
000937.SZ,0.078
000959.SZ,0.108
000960.SZ,0.199
000967.SZ,0.137
000970.SZ,0.143
000975.SZ,0.254
000983.SZ,0.205
000988.SZ,0.331
000990.SZ,0.132
000997.SZ,0.199
000998.SZ,0.324
000999.SZ,0.173
001872.SZ,0.03
001914.SZ,0.162
002002.SZ,0.096
002004.SZ,0.156
002010.SZ,0.109
002013.SZ,0.394
002019.SZ,0.249
002028.SZ,0.216
002030.SZ,0.373
002038.SZ,0.11
002048.SZ,0.138
002051.SZ,0.062
002056.SZ,0.221
002064.SZ,0.249
002074.SZ,0.71
002075.SZ,0.343
002078.SZ,0.399
002080.SZ,0.288
002081.SZ,0.268
002085.SZ,0.178
002092.SZ,0.187
002093.SZ,0.065
002110.SZ,0.146
002124.SZ,0.238
002128.SZ,0.149
002131.SZ,0.363
002138.SZ,0.28
002152.SZ,0.228
002155.SZ,0.127
002156.SZ,0.297
002174.SZ,0.171
002183.SZ,0.115
002185.SZ,0.529
002191.SZ,0.144
002195.SZ,0.229
002203.SZ,0.128
002212.SZ,0.349
002217.SZ,0.136
002221.SZ,0.207
002223.SZ,0.301
002233.SZ,0.162
002242.SZ,0.174
002244.SZ,0.127
002249.SZ,0.113
002250.SZ,0.314
002266.SZ,0.129
002268.SZ,0.174
002273.SZ,0.25
002281.SZ,0.215
002294.SZ,0.21
002299.SZ,0.293
002302.SZ,0.079
002317.SZ,0.127
002340.SZ,0.474
002353.SZ,0.357
002368.SZ,0.188
002372.SZ,0.209
002373.SZ,0.268
002375.SZ,0.088
002382.SZ,0.216
002385.SZ,0.503
002387.SZ,0.166
002390.SZ,0.175
002396.SZ,0.191
002399.SZ,0.114
002408.SZ,0.105
002416.SZ,0.082
002419.SZ,0.065
002423.SZ,0.032
002424.SZ,0.098
002429.SZ,0.199
002434.SZ,0.106
002440.SZ,0.114
002444.SZ,0.296
002458.SZ,0.118
002465.SZ,0.354
002468.SZ,0.109
002500.SZ,0.342
002503.SZ,0.074
002505.SZ,0.114
002506.SZ,0.23
002507.SZ,0.414
002511.SZ,0.243
002544.SZ,0.103
002557.SZ,0.29
002563.SZ,0.144
002568.SZ,0.495
