wind_code,i_weight
000002.SZ,0.203
000063.SZ,0.511
000100.SZ,0.402
000157.SZ,0.169
000166.SZ,0.221
000301.SZ,0.109
000333.SZ,1.596
000338.SZ,0.379
000408.SZ,0.167
000425.SZ,0.319
000538.SZ,0.231
000568.SZ,0.418
000596.SZ,0.104
000617.SZ,0.101
000625.SZ,0.295
000630.SZ,0.124
000651.SZ,0.945
000661.SZ,0.159
000708.SZ,0.06
000725.SZ,0.686
000768.SZ,0.183
000776.SZ,0.262
000786.SZ,0.122
000792.SZ,0.309
000800.SZ,0.032
000807.SZ,0.15
000858.SZ,1.087
000876.SZ,0.101
000895.SZ,0.119
000938.SZ,0.229
000963.SZ,0.18
000975.SZ,0.138
000977.SZ,0.266
000983.SZ,0.093
000999.SZ,0.097
001289.SZ,0.012
001391.SZ,0.027
001965.SZ,0.106
001979.SZ,0.146
002001.SZ,0.159
002027.SZ,0.351
002028.SZ,0.225
002049.SZ,0.219
002050.SZ,0.274
002074.SZ,0.146
002129.SZ,0.122
002142.SZ,0.426
002179.SZ,0.224
002180.SZ,0.108
002230.SZ,0.521
002236.SZ,0.149
002241.SZ,0.26
002252.SZ,0.169
002304.SZ,0.188
002311.SZ,0.217
002352.SZ,0.512
002371.SZ,0.671
002415.SZ,0.48
002422.SZ,0.195
002459.SZ,0.102
002460.SZ,0.188
002463.SZ,0.35
002466.SZ,0.183
002475.SZ,0.859
002493.SZ,0.128
002594.SZ,1.322
002600.SZ,0.117
002601.SZ,0.132
002648.SZ,0.152
002709.SZ,0.117
002714.SZ,0.586
002736.SZ,0.177
002916.SZ,0.175
002920.SZ,0.13
002938.SZ,0.17
003816.SZ,0.134
300014.SZ,0.251
300015.SZ,0.277
300033.SZ,0.282
300059.SZ,1.358
300122.SZ,0.133
300124.SZ,0.553
300274.SZ,0.483
300308.SZ,0.894
300316.SZ,0.084
300347.SZ,0.163
300394.SZ,0.228
300408.SZ,0.205
300413.SZ,0.076
300418.SZ,0.146
300433.SZ,0.21
300442.SZ,0.151
300498.SZ,0.426
300502.SZ,0.868
300628.SZ,0.078
300661.SZ,0.142
300750.SZ,3.233
300759.SZ,0.127
300760.SZ,0.648
300782.SZ,0.129
300832.SZ,0.101
300896.SZ,0.129
300979.SZ,0.037
300999.SZ,0.083
301236.SZ,0.145
301269.SZ,0.111
302132.SZ,0.115
600000.SH,0.695
600009.SH,0.185
600010.SH,0.282
600011.SH,0.149
600015.SH,0.234
600016.SH,0.561
600018.SH,0.073
600019.SH,0.297
600023.SH,0.097
600025.SH,0.077
600026.SH,0.065
600027.SH,0.09
600028.SH,0.405
600029.SH,0.141
600030.SH,1.31
600031.SH,0.547
600036.SH,2.546
600039.SH,0.1
600048.SH,0.265
600050.SH,0.387
600061.SH,0.089
600066.SH,0.153
600085.SH,0.114
600089.SH,0.316
600104.SH,0.368
600111.SH,0.439
600115.SH,0.15
600150.SH,0.355
600160.SH,0.167
600161.SH,0.11
600176.SH,0.138
600183.SH,0.241
600188.SH,0.104
600196.SH,0.162
600219.SH,0.127
600233.SH,0.117
600276.SH,1.299
600309.SH,0.543
600332.SH,0.087
600346.SH,0.151
600362.SH,0.108
600372.SH,0.14
600377.SH,0.032
600406.SH,0.406
600415.SH,0.27
600426.SH,0.165
600436.SH,0.278
600438.SH,0.255
600460.SH,0.138
600482.SH,0.119
600489.SH,0.193
600515.SH,0.104
600519.SH,4.129
600547.SH,0.245
600570.SH,0.253
600584.SH,0.232
600585.SH,0.261
600588.SH,0.15
600600.SH,0.111
600660.SH,0.405
600674.SH,0.141
600690.SH,0.431
600741.SH,0.128
600760.SH,0.33
600795.SH,0.189
600803.SH,0.079
600809.SH,0.404
600845.SH,0.099
600875.SH,0.114
600886.SH,0.175
600887.SH,0.802
600893.SH,0.261
600900.SH,1.575
600905.SH,0.287
600918.SH,0.086
600919.SH,0.767
600926.SH,0.377
600938.SH,0.289
600941.SH,0.453
600958.SH,0.272
600989.SH,0.158
600999.SH,0.307
601006.SH,0.366
601009.SH,0.394
601012.SH,0.442
601021.SH,0.118
601058.SH,0.157
601059.SH,0.073
601066.SH,0.154
601077.SH,0.194
601088.SH,0.582
601100.SH,0.183
601111.SH,0.126
601117.SH,0.135
601127.SH,0.479
601136.SH,0.051
601138.SH,0.636
601166.SH,1.74
601169.SH,0.441
601186.SH,0.171
601211.SH,1.061
601225.SH,0.361
601229.SH,0.47
601236.SH,0.057
601238.SH,0.077
601288.SH,0.93
601318.SH,2.921
601319.SH,0.121
601328.SH,0.944
601336.SH,0.258
601360.SH,0.183
601377.SH,0.208
601390.SH,0.27
601398.SH,1.225
601600.SH,0.272
601601.SH,0.593
601607.SH,0.074
601618.SH,0.1
601628.SH,0.315
601633.SH,0.125
601658.SH,0.293
601668.SH,0.541
601669.SH,0.272
601688.SH,0.474
601689.SH,0.185
601698.SH,0.078
601699.SH,0.076
601728.SH,0.538
601766.SH,0.416
601788.SH,0.164
601799.SH,0.078
601800.SH,0.151
601808.SH,0.038
601816.SH,0.733
601818.SH,0.348
601825.SH,0.243
601838.SH,0.217
601857.SH,0.465
601865.SH,0.057
601868.SH,0.155
601872.SH,0.091
601877.SH,0.113
601878.SH,0.144
601881.SH,0.173
601888.SH,0.293
601898.SH,0.1
601899.SH,1.459
601901.SH,0.155
601916.SH,0.236
601919.SH,0.456
601939.SH,0.369
601985.SH,0.35
601988.SH,0.367
601989.SH,0.247
601995.SH,0.196
601998.SH,0.201
603019.SH,0.467
603195.SH,0.059
603259.SH,1.113
603260.SH,0.086
603288.SH,0.296
603296.SH,0.116
603369.SH,0.136
603392.SH,0.103
603501.SH,0.478
603799.SH,0.278
603806.SH,0.071
603833.SH,0.044
603986.SH,0.372
603993.SH,0.29
605117.SH,0.085
605499.SH,0.271
688008.SH,0.45
688009.SH,0.063
688012.SH,0.4
688036.SH,0.161
688041.SH,0.598
688047.SH,0.097
688082.SH,0.051
688111.SH,0.336
688126.SH,0.142
688169.SH,0.166
688187.SH,0.053
688223.SH,0.097
688256.SH,0.685
688271.SH,0.305
688303.SH,0.077
688396.SH,0.115
688472.SH,0.061
688506.SH,0.114
688599.SH,0.094
688981.SH,0.823
