wind_code,i_weight
000011.SZ,0.058
000016.SZ,0.139
000019.SZ,0.049
000025.SZ,0.035
000030.SZ,0.106
000032.SZ,0.095
000034.SZ,0.173
000035.SZ,0.188
000036.SZ,0.086
000038.SZ,0.047
000040.SZ,0.066
000049.SZ,0.172
000058.SZ,0.037
000059.SZ,0.112
000065.SZ,0.059
000070.SZ,0.079
000088.SZ,0.109
000155.SZ,0.19
000403.SZ,0.219
000498.SZ,0.059
000503.SZ,0.107
000507.SZ,0.072
000516.SZ,0.446
000517.SZ,0.037
000544.SZ,0.056
000546.SZ,0.074
000550.SZ,0.121
000555.SZ,0.145
000557.SZ,0.069
000560.SZ,0.123
000561.SZ,0.04
000566.SZ,0.094
000567.SZ,0.033
000582.SZ,0.176
000591.SZ,0.292
000592.SZ,0.089
000597.SZ,0.05
000601.SZ,0.085
000603.SZ,0.109
000620.SZ,0.034
000639.SZ,0.055
000650.SZ,0.114
000652.SZ,0.091
000657.SZ,0.066
000665.SZ,0.039
000666.SZ,0.025
000667.SZ,0.093
000672.SZ,0.18
000676.SZ,0.074
000682.SZ,0.078
000683.SZ,0.145
000688.SZ,0.061
000697.SZ,0.076
000710.SZ,0.116
000711.SZ,0.021
000720.SZ,0.06
000726.SZ,0.06
000733.SZ,0.398
000735.SZ,0.155
000751.SZ,0.075
000789.SZ,0.137
000791.SZ,0.056
000793.SZ,0.089
000795.SZ,0.072
000796.SZ,0.08
000797.SZ,0.047
000799.SZ,0.701
000801.SZ,0.071
000802.SZ,0.055
000810.SZ,0.083
000811.SZ,0.067
000815.SZ,0.037
000818.SZ,0.194
000823.SZ,0.074
000828.SZ,0.081
000829.SZ,0.072
000831.SZ,0.214
000836.SZ,0.058
000848.SZ,0.083
000851.SZ,0.104
000875.SZ,0.173
000881.SZ,0.094
000882.SZ,0.059
000885.SZ,0.051
000889.SZ,0.058
000900.SZ,0.099
000901.SZ,0.089
000902.SZ,0.235
000903.SZ,0.108
000905.SZ,0.036
000910.SZ,0.104
000913.SZ,0.133
000915.SZ,0.088
000917.SZ,0.105
000918.SZ,0.105
000921.SZ,0.153
000923.SZ,0.184
000925.SZ,0.072
000926.SZ,0.073
000928.SZ,0.086
000931.SZ,0.071
000933.SZ,0.215
000935.SZ,0.067
000936.SZ,0.061
000950.SZ,0.054
000951.SZ,0.195
000957.SZ,0.061
000958.SZ,0.072
000968.SZ,0.05
000969.SZ,0.098
000973.SZ,0.063
000976.SZ,0.142
000989.SZ,0.076
001696.SZ,0.1
002015.SZ,0.076
002016.SZ,0.03
002017.SZ,0.057
002020.SZ,0.133
002022.SZ,0.126
002023.SZ,0.147
002025.SZ,0.245
002029.SZ,0.057
002031.SZ,0.064
002034.SZ,0.078
002035.SZ,0.11
002036.SZ,0.148
002041.SZ,0.118
002042.SZ,0.085
002043.SZ,0.119
002047.SZ,0.051
002055.SZ,0.068
002061.SZ,0.063
002063.SZ,0.157
002079.SZ,0.102
002083.SZ,0.061
002091.SZ,0.126
002095.SZ,0.041
002097.SZ,0.144
002099.SZ,0.175
002100.SZ,0.165
002104.SZ,0.073
002106.SZ,0.122
002108.SZ,0.084
002115.SZ,0.052
002117.SZ,0.063
002123.SZ,0.198
002126.SZ,0.158
002130.SZ,0.13
002135.SZ,0.091
002137.SZ,0.037
002139.SZ,0.203
002145.SZ,0.191
002151.SZ,0.266
002158.SZ,0.108
002161.SZ,0.054
002163.SZ,0.245
002166.SZ,0.073
002168.SZ,0.049
002171.SZ,0.115
002180.SZ,0.324
002181.SZ,0.039
002182.SZ,0.091
002194.SZ,0.066
002197.SZ,0.067
002201.SZ,0.045
002204.SZ,0.056
002206.SZ,0.102
002214.SZ,0.164
002215.SZ,0.061
002216.SZ,0.22
002218.SZ,0.073
002222.SZ,0.106
002224.SZ,0.056
002226.SZ,0.089
002228.SZ,0.057
002232.SZ,0.045
002234.SZ,0.057
002237.SZ,0.136
002239.SZ,0.137
002240.SZ,0.184
002243.SZ,0.034
002245.SZ,0.164
002246.SZ,0.036
002251.SZ,0.085
002254.SZ,0.131
002258.SZ,0.128
002261.SZ,0.114
002262.SZ,0.151
002267.SZ,0.059
002274.SZ,0.076
002276.SZ,0.1
002277.SZ,0.065
002279.SZ,0.047
002283.SZ,0.107
002287.SZ,0.034
002291.SZ,0.133
002292.SZ,0.105
002298.SZ,0.095
002301.SZ,0.085
002303.SZ,0.068
002307.SZ,0.056
002308.SZ,0.058
002309.SZ,0.059
002310.SZ,0.166
002312.SZ,0.196
002313.SZ,0.045
002314.SZ,0.057
002318.SZ,0.17
002320.SZ,0.09
002322.SZ,0.064
002324.SZ,0.149
002326.SZ,0.111
002332.SZ,0.206
002335.SZ,0.108
002341.SZ,0.06
002343.SZ,0.045
002344.SZ,0.049
002351.SZ,0.102
002358.SZ,0.048
002364.SZ,0.073
002367.SZ,0.098
002376.SZ,0.089
002378.SZ,0.064
002383.SZ,0.057
002389.SZ,0.241
002393.SZ,0.033
002400.SZ,0.138
002402.SZ,0.38
002407.SZ,0.281
002409.SZ,0.313
002413.SZ,0.155
002421.SZ,0.119
002425.SZ,0.093
002428.SZ,0.104
002430.SZ,0.233
002435.SZ,0.045
002436.SZ,0.22
002437.SZ,0.07
002446.SZ,0.082
002449.SZ,0.082
002459.SZ,0.187
002461.SZ,0.07
002462.SZ,0.065
002467.SZ,0.153
002474.SZ,0.058
002479.SZ,0.084
002481.SZ,0.172
002482.SZ,0.041
002484.SZ,0.145
002488.SZ,0.102
002489.SZ,0.078
002497.SZ,0.314
002498.SZ,0.103
002510.SZ,0.059
002512.SZ,0.062
002515.SZ,0.076
002516.SZ,0.048
002518.SZ,0.061
002519.SZ,0.051
002522.SZ,0.068
002530.SZ,0.072
002531.SZ,0.167
002532.SZ,0.093
002537.SZ,0.078
002539.SZ,0.112
002541.SZ,0.261
002542.SZ,0.054
002545.SZ,0.092
002547.SZ,0.049
002550.SZ,0.072
002556.SZ,0.112
002562.SZ,0.053
002565.SZ,0.065
002567.SZ,0.119
002573.SZ,0.076
002581.SZ,0.063
002582.SZ,0.084
