wind_code,i_weight
000010.SZ,0.072
000011.SZ,0.055
000014.SZ,0.053
000016.SZ,0.15
000029.SZ,0.065
000035.SZ,0.111
000036.SZ,0.163
000042.SZ,0.108
000055.SZ,0.091
000058.SZ,0.093
000065.SZ,0.092
000089.SZ,0.19
000096.SZ,0.092
000151.SZ,0.092
000153.SZ,0.071
000158.SZ,0.113
000159.SZ,0.081
000301.SZ,0.097
000404.SZ,0.083
000407.SZ,0.088
000409.SZ,0.081
000410.SZ,0.204
000416.SZ,0.07
000419.SZ,0.06
000422.SZ,0.141
000428.SZ,0.073
000498.SZ,0.065
000506.SZ,0.107
000507.SZ,0.088
000514.SZ,0.082
000516.SZ,0.199
000517.SZ,0.079
000518.SZ,0.189
000521.SZ,0.057
000523.SZ,0.086
000529.SZ,0.064
000530.SZ,0.064
000531.SZ,0.078
000532.SZ,0.077
000533.SZ,0.108
000536.SZ,0.093
000537.SZ,0.075
000544.SZ,0.052
000545.SZ,0.072
000548.SZ,0.074
000551.SZ,0.058
000553.SZ,0.075
000554.SZ,0.103
000561.SZ,0.085
000570.SZ,0.047
000571.SZ,0.102
000573.SZ,0.118
000576.SZ,0.101
000584.SZ,0.111
000589.SZ,0.083
000591.SZ,0.067
000597.SZ,0.077
000601.SZ,0.147
000606.SZ,0.114
000607.SZ,0.083
000627.SZ,0.293
000637.SZ,0.05
000657.SZ,0.09
000663.SZ,0.042
000665.SZ,0.063
000666.SZ,0.161
000670.SZ,0.15
000673.SZ,0.092
000682.SZ,0.129
000683.SZ,0.088
000687.SZ,0.19
000700.SZ,0.117
000701.SZ,0.107
000705.SZ,0.097
000708.SZ,0.064
000713.SZ,0.049
000722.SZ,0.082
000727.SZ,0.047
000731.SZ,0.111
000733.SZ,0.138
000735.SZ,0.148
000739.SZ,0.11
000751.SZ,0.165
000752.SZ,0.089
000757.SZ,0.075
000760.SZ,0.116
000767.SZ,0.13
000789.SZ,0.065
000790.SZ,0.109
000797.SZ,0.097
000801.SZ,0.147
000802.SZ,0.161
000806.SZ,0.351
000807.SZ,0.203
000811.SZ,0.057
000819.SZ,0.129
000828.SZ,0.101
000837.SZ,0.077
000851.SZ,0.148
000863.SZ,0.057
000868.SZ,0.083
000875.SZ,0.187
000882.SZ,0.171
000886.SZ,0.1
000889.SZ,0.058
000899.SZ,0.065
000901.SZ,0.213
000902.SZ,0.172
000903.SZ,0.081
000905.SZ,0.064
000906.SZ,0.057
000909.SZ,0.055
000910.SZ,0.126
000915.SZ,0.091
000916.SZ,0.049
000918.SZ,0.066
000920.SZ,0.124
000922.SZ,0.048
000925.SZ,0.098
000928.SZ,0.06
000932.SZ,0.131
000935.SZ,0.038
000936.SZ,0.086
000938.SZ,0.218
000948.SZ,0.096
000949.SZ,0.075
000952.SZ,0.142
000957.SZ,0.1
000958.SZ,0.093
000965.SZ,0.062
000966.SZ,0.093
000968.SZ,0.061
000987.SZ,0.103
000989.SZ,0.149
000996.SZ,0.1
001872.SZ,0.058
001914.SZ,0.071
002002.SZ,0.146
002009.SZ,0.094
002010.SZ,0.124
002012.SZ,0.112
002016.SZ,0.052
002017.SZ,0.074
002019.SZ,0.295
002020.SZ,0.13
002021.SZ,0.078
002023.SZ,0.18
002031.SZ,0.186
002033.SZ,0.093
002035.SZ,0.098
002037.SZ,0.106
002042.SZ,0.091
002046.SZ,0.047
002047.SZ,0.206
002055.SZ,0.182
002060.SZ,0.07
002067.SZ,0.167
002070.SZ,0.205
002071.SZ,0.113
002074.SZ,0.225
002075.SZ,0.196
002079.SZ,0.087
002080.SZ,0.096
002083.SZ,0.097
002086.SZ,0.087
002089.SZ,0.222
002094.SZ,0.101
002095.SZ,0.176
002096.SZ,0.053
002097.SZ,0.116
002099.SZ,0.16
002100.SZ,0.095
002102.SZ,0.075
002104.SZ,0.236
002107.SZ,0.072
002108.SZ,0.126
002111.SZ,0.095
002114.SZ,0.054
002115.SZ,0.086
002116.SZ,0.064
002117.SZ,0.131
002121.SZ,0.132
002123.SZ,0.187
002126.SZ,0.084
002130.SZ,0.154
002131.SZ,0.241
002135.SZ,0.06
002138.SZ,0.158
002139.SZ,0.066
002144.SZ,0.07
002145.SZ,0.085
002148.SZ,0.067
002151.SZ,0.138
002154.SZ,0.121
002156.SZ,0.091
002157.SZ,0.096
002162.SZ,0.073
002165.SZ,0.065
002166.SZ,0.09
002167.SZ,0.09
002170.SZ,0.111
002171.SZ,0.063
002172.SZ,0.084
002176.SZ,0.236
002177.SZ,0.11
002178.SZ,0.101
002182.SZ,0.06
002184.SZ,0.07
002185.SZ,0.157
002197.SZ,0.122
002198.SZ,0.061
002206.SZ,0.074
002207.SZ,0.112
002212.SZ,0.051
002214.SZ,0.087
002215.SZ,0.13
002218.SZ,0.049
002222.SZ,0.105
002224.SZ,0.207
002225.SZ,0.069
002226.SZ,0.091
002227.SZ,0.073
002228.SZ,0.076
002229.SZ,0.116
002231.SZ,0.096
002232.SZ,0.061
002235.SZ,0.092
002245.SZ,0.101
002246.SZ,0.096
002253.SZ,0.107
002255.SZ,0.079
002256.SZ,0.079
002259.SZ,0.074
002260.SZ,0.151
002261.SZ,0.156
002262.SZ,0.097
002263.SZ,0.098
002268.SZ,0.207
002274.SZ,0.064
002279.SZ,0.1
002283.SZ,0.146
002284.SZ,0.111
002288.SZ,0.158
002289.SZ,0.087
002296.SZ,0.102
002297.SZ,0.079
002298.SZ,0.129
002302.SZ,0.05
002303.SZ,0.178
002307.SZ,0.065
002312.SZ,0.173
002313.SZ,0.078
002318.SZ,0.143
002320.SZ,0.063
002321.SZ,0.108
002322.SZ,0.06
002324.SZ,0.085
002326.SZ,0.139
002328.SZ,0.068
002329.SZ,0.125
002331.SZ,0.09
002334.SZ,0.098
002335.SZ,0.079
002337.SZ,0.076
002338.SZ,0.079
002339.SZ,0.122
002341.SZ,0.093
002346.SZ,0.046
002348.SZ,0.087
002349.SZ,0.119
002351.SZ,0.048
002355.SZ,0.154
002356.SZ,0.056
002362.SZ,0.07
002363.SZ,0.072
002364.SZ,0.155
002366.SZ,0.202
002367.SZ,0.113
002369.SZ,0.079
002372.SZ,0.095
002376.SZ,0.127
002378.SZ,0.064
002379.SZ,0.077
002381.SZ,0.075
002382.SZ,0.052
002383.SZ,0.153
002386.SZ,0.067
002387.SZ,0.086
002388.SZ,0.06
002389.SZ,0.151
002391.SZ,0.062
002393.SZ,0.084
002394.SZ,0.076
002398.SZ,0.072
002401.SZ,0.058
002406.SZ,0.097
002407.SZ,0.307
002411.SZ,0.124
002416.SZ,0.14
002421.SZ,0.136
002425.SZ,0.11
002426.SZ,0.288
002429.SZ,0.126
002432.SZ,0.093
002433.SZ,0.112
002434.SZ,0.129
002436.SZ,0.111
002438.SZ,0.055
002441.SZ,0.08
002443.SZ,0.101
002445.SZ,0.113
002446.SZ,0.086
002447.SZ,0.094
002448.SZ,0.103
002449.SZ,0.111
002451.SZ,0.044
002452.SZ,0.077
002453.SZ,0.108
002454.SZ,0.093
002457.SZ,0.055
002460.SZ,0.223
002462.SZ,0.167
002467.SZ,0.167
002468.SZ,0.151
002469.SZ,0.079
002471.SZ,0.152
002472.SZ,0.066
002474.SZ,0.137
002476.SZ,0.103
002483.SZ,0.056
002484.SZ,0.067
002486.SZ,0.083
002487.SZ,0.061
002488.SZ,0.1
002491.SZ,0.291
002494.SZ,0.108
002496.SZ,0.093
002497.SZ,0.12
002499.SZ,0.05
002501.SZ,0.176
002502.SZ,0.116
002509.SZ,0.089
002510.SZ,0.093
002511.SZ,0.077
002512.SZ,0.179
002516.SZ,0.104
002518.SZ,0.083
002519.SZ,0.05
002520.SZ,0.066
002521.SZ,0.092
002522.SZ,0.13
002524.SZ,0.066
002526.SZ,0.079
002527.SZ,0.106
002528.SZ,0.059
002529.SZ,0.047
002531.SZ,0.083
002534.SZ,0.044
002535.SZ,0.062
002538.SZ,0.083
002540.SZ,0.097
002542.SZ,0.13
002543.SZ,0.047
002544.SZ,0.251
002546.SZ,0.082
002547.SZ,0.095
002550.SZ,0.155
002554.SZ,0.084
002555.SZ,0.192
002556.SZ,0.094
002559.SZ,0.073
002561.SZ,0.093
002564.SZ,0.089
002565.SZ,0.077
002566.SZ,0.056
002567.SZ,0.063
002571.SZ,0.069
002572.SZ,0.279
002577.SZ,0.093
002579.SZ,0.041
002581.SZ,0.124
002583.SZ,0.149
002584.SZ,0.068
002585.SZ,0.107
002586.SZ,0.087
002589.SZ,0.182
002592.SZ,0.086
002596.SZ,0.087
002597.SZ,0.096
002600.SZ,0.121
002601.SZ,0.104
002602.SZ,0.123
002604.SZ,0.083
002605.SZ,0.043
002606.SZ,0.07
002609.SZ,0.084
002610.SZ,0.133
002611.SZ,0.07
002612.SZ,0.165
002613.SZ,0.048
002614.SZ,0.081
002617.SZ,0.097
002618.SZ,0.096
002622.SZ,0.121
002625.SZ,0.178
002626.SZ,0.113
002628.SZ,0.17
002630.SZ,0.16
002631.SZ,0.155
002636.SZ,0.109
002638.SZ,0.109
002640.SZ,0.11
002643.SZ,0.116
002649.SZ,0.117
002650.SZ,0.095
002651.SZ,0.041
002658.SZ,0.108
002660.SZ,0.05
002664.SZ,0.174
002666.SZ,0.064
002671.SZ,0.1
002677.SZ,0.045
002684.SZ,0.108
002689.SZ,0.092
002693.SZ,0.055
002697.SZ,0.076
002699.SZ,0.149
002700.SZ,0.069
002706.SZ,0.051
002707.SZ,0.241
002711.SZ,0.079
002712.SZ,0.06
002713.SZ,0.049
002716.SZ,0.076
002717.SZ,0.126
002721.SZ,0.138
002724.SZ,0.022
002726.SZ,0.035
002731.SZ,0.026
002733.SZ,0.048
002737.SZ,0.075
002747.SZ,0.042
002751.SZ,0.094
002752.SZ,0.034
002756.SZ,0.057
002763.SZ,0.052
002769.SZ,0.054
300001.SZ,0.217
300004.SZ,0.094
300005.SZ,0.131
300006.SZ,0.13
300007.SZ,0.081
300009.SZ,0.165
300010.SZ,0.196
300011.SZ,0.117
300012.SZ,0.136
300014.SZ,0.112
300016.SZ,0.118
300020.SZ,0.173
300021.SZ,0.043
300025.SZ,0.124
300028.SZ,0.262
300030.SZ,0.069
300032.SZ,0.129
300034.SZ,0.095
300037.SZ,0.076
300038.SZ,0.148
300041.SZ,0.054
300044.SZ,0.071
300045.SZ,0.11
300047.SZ,0.109
300048.SZ,0.082
300049.SZ,0.104
300050.SZ,0.083
300051.SZ,0.059
300052.SZ,0.071
300053.SZ,0.127
300054.SZ,0.212
300056.SZ,0.095
300057.SZ,0.063
300064.SZ,0.087
300065.SZ,0.115
300067.SZ,0.051
300068.SZ,0.154
300071.SZ,0.084
300073.SZ,0.085
300074.SZ,0.073
300075.SZ,0.125
300076.SZ,0.06
300077.SZ,0.218
300078.SZ,0.171
300079.SZ,0.296
300080.SZ,0.077
300082.SZ,0.04
300083.SZ,0.08
300084.SZ,0.05
300086.SZ,0.08
300090.SZ,0.184
300096.SZ,0.132
300098.SZ,0.136
300100.SZ,0.092
300101.SZ,0.185
300102.SZ,0.056
300103.SZ,0.042
300105.SZ,0.062
300110.SZ,0.087
300111.SZ,0.149
300113.SZ,0.375
300118.SZ,0.142
300119.SZ,0.061
300127.SZ,0.032
300128.SZ,0.087
300129.SZ,0.074
300130.SZ,0.079
300131.SZ,0.097
300135.SZ,0.078
300136.SZ,0.291
300137.SZ,0.116
300139.SZ,0.074
300140.SZ,0.058
300142.SZ,0.293
300148.SZ,0.086
300150.SZ,0.089
300152.SZ,0.087
300155.SZ,0.075
300156.SZ,0.244
300157.SZ,0.106
300159.SZ,0.19
300162.SZ,0.079
300164.SZ,0.055
300165.SZ,0.058
300166.SZ,0.152
300170.SZ,0.188
300171.SZ,0.115
300172.SZ,0.068
300173.SZ,0.078
300175.SZ,0.054
300177.SZ,0.084
300178.SZ,0.162
300181.SZ,0.077
300183.SZ,0.105
300185.SZ,0.09
300187.SZ,0.088
300188.SZ,0.166
300190.SZ,0.073
300191.SZ,0.102
300193.SZ,0.079
300195.SZ,0.053
300197.SZ,0.113
300198.SZ,0.082
300200.SZ,0.039
300203.SZ,0.196
300204.SZ,0.078
300205.SZ,0.087
300206.SZ,0.053
300207.SZ,0.22
300208.SZ,0.206
300209.SZ,0.056
300212.SZ,0.134
300213.SZ,0.06
300215.SZ,0.053
300216.SZ,0.15
300217.SZ,0.096
300219.SZ,0.072
300222.SZ,0.079
300223.SZ,0.061
300224.SZ,0.085
300226.SZ,0.157
300227.SZ,0.045
300228.SZ,0.096
300229.SZ,0.102
300231.SZ,0.095
300234.SZ,0.041
300238.SZ,0.307
300245.SZ,0.085
300246.SZ,0.062
300248.SZ,0.088
300252.SZ,0.111
300254.SZ,0.048
300255.SZ,0.083
300259.SZ,0.046
300262.SZ,0.098
300263.SZ,0.085
300269.SZ,0.174
300271.SZ,0.211
300272.SZ,0.059
300276.SZ,0.102
300284.SZ,0.113
300285.SZ,0.116
300287.SZ,0.185
300288.SZ,0.114
300289.SZ,0.056
300292.SZ,0.015
300293.SZ,0.045
300294.SZ,0.134
300295.SZ,0.093
300296.SZ,0.138
300297.SZ,0.193
300298.SZ,0.07
300300.SZ,0.107
300301.SZ,0.05
300302.SZ,0.12
300303.SZ,0.064
300304.SZ,0.043
300307.SZ,0.075
300310.SZ,0.105
300311.SZ,0.062
300312.SZ,0.052
300314.SZ,0.068
300318.SZ,0.075
300322.SZ,0.084
300323.SZ,0.056
300324.SZ,0.338
300326.SZ,0.081
300328.SZ,0.045
300331.SZ,0.092
300332.SZ,0.146
300333.SZ,0.165
300334.SZ,0.055
300335.SZ,0.084
300336.SZ,0.247
300337.SZ,0.046
300339.SZ,0.133
300342.SZ,0.089
300343.SZ,0.062
300347.SZ,0.221
300348.SZ,0.062
300349.SZ,0.056
300350.SZ,0.036
300351.SZ,0.077
300352.SZ,0.099
300353.SZ,0.087
300355.SZ,0.081
300356.SZ,0.061
300357.SZ,0.053
300358.SZ,0.054
300359.SZ,0.157
300360.SZ,0.064
300363.SZ,0.08
300364.SZ,0.08
300367.SZ,0.24
300368.SZ,0.084
300369.SZ,0.092
300370.SZ,0.062
300373.SZ,0.065
300376.SZ,0.098
300377.SZ,0.062
300378.SZ,0.066
300379.SZ,0.122
300380.SZ,0.062
300382.SZ,0.026
300383.SZ,0.235
300384.SZ,0.053
300386.SZ,0.073
300389.SZ,0.04
300392.SZ,0.134
300393.SZ,0.062
300398.SZ,0.043
300399.SZ,0.039
300403.SZ,0.045
