wind_code,i_weight
600030.SH,2.887
600031.SH,1.312
600036.SH,5.147
600050.SH,0.768
600104.SH,0.689
600111.SH,1.459
600150.SH,2.049
600276.SH,2.614
600309.SH,1.828
600406.SH,1.133
600519.SH,9.422
600690.SH,0.878
600760.SH,0.434
600809.SH,0.76
600887.SH,1.887
600900.SH,3.632
600930.SH,0.196
601012.SH,1.084
601088.SH,1.863
601127.SH,0.788
601166.SH,3.299
601211.SH,1.979
601225.SH,1.101
601288.SH,2.161
601318.SH,6.877
601328.SH,1.971
601398.SH,2.619
601601.SH,1.385
601628.SH,0.664
601658.SH,0.607
601668.SH,1.102
601728.SH,1.017
601816.SH,1.563
601857.SH,1.505
601888.SH,0.696
601899.SH,5.96
601919.SH,0.967
601985.SH,0.804
601988.SH,0.894
603019.SH,1.478
603259.SH,2.944
603501.SH,0.904
603993.SH,1.766
688008.SH,2.157
688012.SH,1.792
688041.SH,2.993
688111.SH,0.634
688256.SH,3.895
688981.SH,2.58
