wind_code,i_weight
600028.SH,0.811
600030.SH,2.938
600031.SH,1.291
600036.SH,5.192
600050.SH,0.738
600089.SH,1.12
600111.SH,1.064
600150.SH,1.682
600183.SH,1.63
600276.SH,2.557
600309.SH,1.482
600406.SH,1.035
600519.SH,8.937
600760.SH,0.522
600809.SH,0.657
600887.SH,1.815
600900.SH,3.768
600930.SH,0.15
601012.SH,0.834
601088.SH,1.329
601127.SH,0.538
601166.SH,3.388
601211.SH,2.196
601288.SH,2.099
601318.SH,6.196
601328.SH,2.028
601398.SH,2.737
601600.SH,0.803
601601.SH,1.173
601628.SH,0.697
601658.SH,0.605
601668.SH,1.028
601688.SH,1.214
601728.SH,1.036
601857.SH,1.519
601888.SH,0.6
601899.SH,5.749
601919.SH,1.039
601988.SH,0.918
603019.SH,1.293
603259.SH,3.363
603501.SH,0.796
603986.SH,2.677
603993.SH,1.804
688008.SH,2.487
688012.SH,2.73
688041.SH,2.726
688111.SH,0.661
688256.SH,3.678
688981.SH,2.674
