wind_code,i_weight
600028.SH,1.115
600030.SH,2.964
600031.SH,1.507
600036.SH,6.29
600048.SH,1.505
600104.SH,0.995
600111.SH,0.843
600196.SH,0.61
600276.SH,2.835
600309.SH,2.678
600346.SH,0.507
600406.SH,1.346
600436.SH,1.272
600438.SH,1.558
600519.SH,16.951
600585.SH,1.005
600690.SH,1.273
600745.SH,0.613
600809.SH,1.971
600887.SH,2.763
600893.SH,0.853
600900.SH,3.583
600905.SH,0.698
601012.SH,3.634
601066.SH,0.494
601088.SH,1.378
601166.SH,3.642
601225.SH,1.17
601288.SH,1.472
601318.SH,7.325
601398.SH,2.318
601601.SH,1.315
601628.SH,0.822
601633.SH,0.511
601668.SH,1.803
601669.SH,0.729
601688.SH,0.975
601857.SH,0.853
601888.SH,2.653
601899.SH,2.648
601919.SH,1.042
601995.SH,0.506
603259.SH,2.419
603260.SH,0.291
603288.SH,1.578
603501.SH,0.96
603799.SH,1.043
603986.SH,1.207
688599.SH,0.838
