wind_code,i_weight
000012.SZ,0.323
000021.SZ,0.269
000028.SZ,0.202
000030.SZ,0.115
000031.SZ,0.322
000049.SZ,0.171
000062.SZ,0.203
000066.SZ,0.353
000078.SZ,0.258
000088.SZ,0.153
000090.SZ,0.181
000099.SZ,0.16
000401.SZ,0.137
000415.SZ,0.315
000417.SZ,0.123
000418.SZ,0.116
000422.SZ,0.163
000426.SZ,0.104
000488.SZ,0.193
000501.SZ,0.119
000511.SZ,0.255
000513.SZ,0.141
000519.SZ,0.238
000525.SZ,0.083
000528.SZ,0.157
000540.SZ,0.432
000541.SZ,0.232
000543.SZ,0.238
000547.SZ,0.375
000550.SZ,0.147
000552.SZ,0.05
000563.SZ,0.134
000566.SZ,0.408
000572.SZ,0.174
000582.SZ,0.042
000587.SZ,0.202
000592.SZ,0.299
000596.SZ,0.093
000600.SZ,0.135
000603.SZ,0.102
000612.SZ,0.118
000616.SZ,0.28
000620.SZ,0.142
000631.SZ,0.15
000636.SZ,0.143
000650.SZ,0.223
000652.SZ,0.159
000656.SZ,0.218
000661.SZ,0.299
000667.SZ,0.22
000669.SZ,0.143
000671.SZ,0.241
000680.SZ,0.157
000681.SZ,0.24
000685.SZ,0.197
000688.SZ,0.144
000690.SZ,0.337
000693.SZ,0.121
000697.SZ,0.174
000703.SZ,0.101
000718.SZ,0.344
000719.SZ,0.061
000726.SZ,0.149
000732.SZ,0.237
000735.SZ,0.157
000748.SZ,0.563
000758.SZ,0.213
000762.SZ,0.245
000777.SZ,0.209
000780.SZ,0.055
000786.SZ,0.17
000788.SZ,0.134
000816.SZ,0.172
000823.SZ,0.112
000829.SZ,0.201
000830.SZ,0.17
000848.SZ,0.155
000850.SZ,0.153
000852.SZ,0.071
000860.SZ,0.099
000861.SZ,0.149
000869.SZ,0.132
000877.SZ,0.119
000887.SZ,0.303
000897.SZ,0.169
000900.SZ,0.141
000919.SZ,0.123
000921.SZ,0.098
000926.SZ,0.219
000930.SZ,0.299
000931.SZ,0.15
000933.SZ,0.124
000939.SZ,0.26
000951.SZ,0.065
000961.SZ,0.135
000962.SZ,0.096
000969.SZ,0.179
000973.SZ,0.241
000975.SZ,0.128
000979.SZ,0.218
000988.SZ,0.249
000997.SZ,0.373
000998.SZ,0.336
001696.SZ,0.246
002004.SZ,0.375
002005.SZ,0.232
002011.SZ,0.178
002013.SZ,0.251
002018.SZ,0.523
002022.SZ,0.284
002025.SZ,0.166
002028.SZ,0.137
002029.SZ,0.138
002030.SZ,0.472
002041.SZ,0.139
002048.SZ,0.183
002049.SZ,0.366
002050.SZ,0.213
002056.SZ,0.13
002063.SZ,0.315
002064.SZ,0.133
002069.SZ,0.096
002073.SZ,0.282
002078.SZ,0.138
002091.SZ,0.164
002092.SZ,0.282
002093.SZ,0.146
002106.SZ,0.163
002118.SZ,0.118
002122.SZ,0.139
002128.SZ,0.08
002140.SZ,0.11
002143.SZ,0.2
002155.SZ,0.135
002161.SZ,0.353
002168.SZ,0.157
002174.SZ,0.122
002179.SZ,0.302
002181.SZ,0.155
002183.SZ,0.679
002190.SZ,0.173
002191.SZ,0.438
002194.SZ,0.065
002195.SZ,0.225
002203.SZ,0.132
002204.SZ,0.107
002216.SZ,0.085
002219.SZ,0.279
002221.SZ,0.178
002223.SZ,0.288
002225.SZ,0.064
002233.SZ,0.103
002237.SZ,0.148
002238.SZ,0.085
002240.SZ,0.104
002242.SZ,0.16
002244.SZ,0.199
002249.SZ,0.149
002250.SZ,0.267
002251.SZ,0.124
002254.SZ,0.166
002266.SZ,0.292
002267.SZ,0.102
002269.SZ,0.156
002271.SZ,0.19
002273.SZ,0.233
002275.SZ,0.092
002276.SZ,0.333
002277.SZ,0.133
002281.SZ,0.136
002285.SZ,0.252
002293.SZ,0.117
002299.SZ,0.231
002308.SZ,0.216
002309.SZ,0.114
002311.SZ,0.195
002315.SZ,0.154
002317.SZ,0.137
002325.SZ,0.196
002327.SZ,0.09
002332.SZ,0.122
002340.SZ,0.345
002342.SZ,0.119
002345.SZ,0.155
002358.SZ,0.14
002368.SZ,0.337
002371.SZ,0.084
002373.SZ,0.179
002384.SZ,0.186
002390.SZ,0.167
002392.SZ,0.116
002393.SZ,0.121
002396.SZ,0.144
002400.SZ,0.411
002405.SZ,0.559
002408.SZ,0.1
002414.SZ,0.183
002419.SZ,0.073
002424.SZ,0.375
002428.SZ,0.191
002430.SZ,0.065
002431.SZ,0.167
002437.SZ,0.223
002440.SZ,0.179
002444.SZ,0.21
002461.SZ,0.069
002463.SZ,0.137
002466.SZ,0.599
002477.SZ,0.167
002479.SZ,0.158
002480.SZ,0.136
002482.SZ,0.163
002489.SZ,0.323
002490.SZ,0.069
002503.SZ,0.11
002508.SZ,0.237
002551.SZ,0.157
002557.SZ,0.086
002573.SZ,0.356
002574.SZ,0.119
002588.SZ,0.18
002595.SZ,0.266
002635.SZ,0.099
002642.SZ,0.203
002646.SZ,0.098
002648.SZ,0.058
002662.SZ,0.087
002663.SZ,0.134
002665.SZ,0.304
002672.SZ,0.168
002678.SZ,0.069
002681.SZ,0.195
002698.SZ,0.15
002701.SZ,0.399
002705.SZ,0.063
002727.SZ,0.124
300033.SZ,0.431
300039.SZ,0.164
300043.SZ,0.185
300072.SZ,0.34
300088.SZ,0.247
300115.SZ,0.226
300134.SZ,0.148
300144.SZ,0.405
300147.SZ,0.263
300199.SZ,0.301
300202.SZ,0.197
300244.SZ,0.296
300253.SZ,0.355
300267.SZ,0.265
300273.SZ,0.252
300274.SZ,0.272
300291.SZ,0.325
600004.SH,0.151
600006.SH,0.175
600017.SH,0.276
600021.SH,0.332
600026.SH,0.375
600037.SH,0.398
600039.SH,0.182
600056.SH,0.19
600058.SH,0.356
600059.SH,0.12
600062.SH,0.183
600064.SH,0.245
600067.SH,0.218
600073.SH,0.145
600079.SH,0.417
600086.SH,0.216
600088.SH,0.11
600110.SH,0.391
600112.SH,0.22
600120.SH,0.149
600122.SH,0.393
600125.SH,0.205
600132.SH,0.09
600138.SH,0.243
600141.SH,0.101
600143.SH,0.309
600151.SH,0.267
600158.SH,0.352
600160.SH,0.405
600161.SH,0.178
600169.SH,0.249
600171.SH,0.277
600175.SH,0.176
600176.SH,0.256
600180.SH,0.207
600183.SH,0.227
600184.SH,0.092
600187.SH,0.205
600195.SH,0.091
600198.SH,0.245
600199.SH,0.088
600200.SH,0.37
600201.SH,0.455
600216.SH,0.165
600219.SH,0.323
600220.SH,0.19
600240.SH,0.295
600251.SH,0.127
600259.SH,0.157
600260.SH,0.179
600261.SH,0.172
600267.SH,0.166
600270.SH,0.223
600280.SH,0.092
600284.SH,0.179
600289.SH,0.211
600292.SH,0.186
600298.SH,0.139
600300.SH,0.129
600312.SH,0.311
600320.SH,0.244
600325.SH,0.24
600329.SH,0.108
600335.SH,0.083
600337.SH,0.146
600351.SH,0.17
600366.SH,0.191
600376.SH,0.331
600380.SH,0.208
600387.SH,0.134
600389.SH,0.057
600392.SH,0.171
600395.SH,0.088
600397.SH,0.056
600403.SH,0.054
600409.SH,0.175
600410.SH,0.36
600416.SH,0.216
600418.SH,0.27
600422.SH,0.221
600425.SH,0.075
600426.SH,0.223
600428.SH,0.298
600429.SH,0.081
600433.SH,0.241
600435.SH,0.336
600436.SH,0.274
600446.SH,0.555
600456.SH,0.107
600458.SH,0.178
600460.SH,0.166
600468.SH,0.072
600478.SH,0.337
600481.SH,0.205
600482.SH,0.413
600487.SH,0.278
600488.SH,0.096
600496.SH,0.13
600498.SH,0.345
600499.SH,0.3
600500.SH,0.289
600507.SH,0.081
600509.SH,0.131
600510.SH,0.09
600511.SH,0.235
600517.SH,0.26
600521.SH,0.268
600522.SH,0.361
600525.SH,0.505
600528.SH,0.216
600536.SH,0.244
600537.SH,0.118
600545.SH,0.157
600546.SH,0.109
600551.SH,0.142
600557.SH,0.208
600563.SH,0.136
600566.SH,0.14
600572.SH,0.207
600575.SH,0.13
600580.SH,0.195
600584.SH,0.395
600586.SH,0.126
600587.SH,0.26
600594.SH,0.299
600596.SH,0.156
600601.SH,0.339
600611.SH,0.255
600614.SH,0.154
600617.SH,0.102
600618.SH,0.067
600628.SH,0.169
600635.SH,0.469
600636.SH,0.104
600639.SH,0.141
600640.SH,0.111
600643.SH,0.417
600645.SH,0.334
600651.SH,0.22
600654.SH,0.51
600655.SH,0.407
