wind_code,i_weight
600028.SH,0.899
600030.SH,2.907
600031.SH,1.606
600036.SH,6.66
600048.SH,1.563
600104.SH,1.013
600111.SH,0.913
600196.SH,0.618
600276.SH,2.801
600309.SH,2.832
600346.SH,0.537
600406.SH,1.267
600436.SH,1.343
600438.SH,1.632
600519.SH,16.428
600585.SH,1.062
600690.SH,1.436
600745.SH,0.581
600809.SH,1.989
600887.SH,2.811
600893.SH,0.882
600900.SH,3.47
600905.SH,0.692
601012.SH,3.87
601066.SH,0.502
601088.SH,1.332
601166.SH,3.546
601225.SH,1.118
601288.SH,1.349
601318.SH,7.53
601398.SH,2.173
601601.SH,1.363
601628.SH,0.859
601633.SH,0.614
601668.SH,1.699
601669.SH,0.713
601688.SH,0.936
601857.SH,0.733
601888.SH,2.782
601899.SH,2.372
601919.SH,0.99
601995.SH,0.53
603259.SH,2.447
603260.SH,0.334
603288.SH,1.647
603501.SH,0.881
603799.SH,1.09
603986.SH,1.009
688599.SH,0.965
