wind_code,i_weight
000012.SZ,0.142
000021.SZ,0.171
000027.SZ,0.189
000028.SZ,0.067
000031.SZ,0.072
000039.SZ,0.252
000050.SZ,0.186
000060.SZ,0.182
000062.SZ,0.06
000089.SZ,0.109
000156.SZ,0.107
000158.SZ,0.112
000400.SZ,0.243
000401.SZ,0.16
000402.SZ,0.107
000415.SZ,0.083
000488.SZ,0.104
000513.SZ,0.185
000519.SZ,0.427
000528.SZ,0.098
000537.SZ,0.113
000540.SZ,0.114
000547.SZ,0.228
000553.SZ,0.073
000559.SZ,0.135
000563.SZ,0.097
000581.SZ,0.152
000598.SZ,0.142
000623.SZ,0.209
000629.SZ,0.495
000630.SZ,0.347
000636.SZ,0.22
000656.SZ,0.152
000671.SZ,0.088
000685.SZ,0.103
000686.SZ,0.151
000690.SZ,0.171
000709.SZ,0.184
000717.SZ,0.064
000718.SZ,0.085
000728.SZ,0.263
000729.SZ,0.182
000738.SZ,0.279
000739.SZ,0.177
000750.SZ,0.206
000778.SZ,0.164
000783.SZ,0.327
000785.SZ,0.124
000807.SZ,0.271
000825.SZ,0.175
000830.SZ,0.252
000831.SZ,0.26
000869.SZ,0.058
000878.SZ,0.213
000883.SZ,0.153
000887.SZ,0.277
000898.SZ,0.112
000930.SZ,0.151
000932.SZ,0.293
000937.SZ,0.111
000959.SZ,0.103
000960.SZ,0.234
000961.SZ,0.085
000967.SZ,0.101
000970.SZ,0.322
000975.SZ,0.281
000983.SZ,0.373
000987.SZ,0.15
000988.SZ,0.345
000990.SZ,0.098
000997.SZ,0.195
000998.SZ,0.244
000999.SZ,0.222
001203.SZ,0.039
001227.SZ,0.044
001872.SZ,0.055
001914.SZ,0.108
001965.SZ,0.099
002002.SZ,0.143
002004.SZ,0.145
002010.SZ,0.1
002019.SZ,0.138
002028.SZ,0.42
002030.SZ,0.287
002048.SZ,0.13
002056.SZ,0.312
002065.SZ,0.216
002078.SZ,0.294
002081.SZ,0.102
002092.SZ,0.237
002110.SZ,0.106
002124.SZ,0.171
002127.SZ,0.153
002128.SZ,0.159
002131.SZ,0.204
002138.SZ,0.247
002146.SZ,0.095
002152.SZ,0.178
002153.SZ,0.139
002155.SZ,0.162
002156.SZ,0.239
002174.SZ,0.103
002180.SZ,0.552
002183.SZ,0.183
002185.SZ,0.309
002191.SZ,0.148
002195.SZ,0.196
002203.SZ,0.221
002212.SZ,0.169
002221.SZ,0.149
002223.SZ,0.252
002233.SZ,0.107
002240.SZ,0.534
002242.SZ,0.084
002244.SZ,0.184
002249.SZ,0.191
002250.SZ,0.215
002266.SZ,0.157
002268.SZ,0.404
002273.SZ,0.262
002281.SZ,0.116
002294.SZ,0.208
002299.SZ,0.23
002326.SZ,0.293
002353.SZ,0.286
002368.SZ,0.124
002372.SZ,0.195
002373.SZ,0.176
002382.SZ,0.096
002384.SZ,0.568
002385.SZ,0.374
002387.SZ,0.099
002390.SZ,0.103
002396.SZ,0.163
002399.SZ,0.093
002407.SZ,0.579
002408.SZ,0.199
002409.SZ,0.225
002416.SZ,0.1
002422.SZ,0.342
002423.SZ,0.096
002429.SZ,0.137
002430.SZ,0.237
002434.SZ,0.104
002439.SZ,0.19
002444.SZ,0.207
002465.SZ,0.256
002468.SZ,0.142
002497.SZ,0.523
002500.SZ,0.183
002505.SZ,0.182
002506.SZ,0.282
002507.SZ,0.288
002508.SZ,0.209
002511.SZ,0.137
002532.SZ,0.158
002557.SZ,0.226
002563.SZ,0.067
002572.SZ,0.177
002595.SZ,0.138
002603.SZ,0.288
002624.SZ,0.315
002625.SZ,0.361
002653.SZ,0.052
002670.SZ,0.15
002673.SZ,0.265
002683.SZ,0.246
002690.SZ,0.119
002701.SZ,0.142
002705.SZ,0.117
002739.SZ,0.215
002745.SZ,0.135
002756.SZ,0.451
002797.SZ,0.319
002815.SZ,0.069
002831.SZ,0.158
002867.SZ,0.094
002901.SZ,0.025
002925.SZ,0.098
002926.SZ,0.182
002936.SZ,0.207
002939.SZ,0.13
002945.SZ,0.064
002946.SZ,0.03
002948.SZ,0.094
002958.SZ,0.188
002966.SZ,0.183
002985.SZ,0.188
003035.SZ,0.123
300001.SZ,0.215
300009.SZ,0.163
300012.SZ,0.537
300017.SZ,0.201
300024.SZ,0.208
300026.SZ,0.177
300037.SZ,0.359
300058.SZ,0.23
300070.SZ,0.188
300072.SZ,0.128
300073.SZ,0.528
300088.SZ,0.274
300115.SZ,0.151
300136.SZ,0.258
300144.SZ,0.312
300146.SZ,0.293
300166.SZ,0.129
300168.SZ,0.172
300182.SZ,0.175
300212.SZ,0.109
300244.SZ,0.237
300251.SZ,0.152
300253.SZ,0.212
300257.SZ,0.095
300285.SZ,0.398
300296.SZ,0.203
300308.SZ,0.245
300357.SZ,0.223
300363.SZ,0.316
300376.SZ,0.157
300383.SZ,0.188
300390.SZ,0.499
300418.SZ,0.214
300463.SZ,0.127
300474.SZ,0.209
300482.SZ,0.155
300558.SZ,0.194
300618.SZ,0.181
300630.SZ,0.117
300676.SZ,0.24
300677.SZ,0.165
300699.SZ,0.339
300724.SZ,0.504
300741.SZ,0.047
300769.SZ,0.581
300832.SZ,0.197
300869.SZ,0.067
300888.SZ,0.139
600006.SH,0.089
600008.SH,0.201
600021.SH,0.157
600022.SH,0.143
600026.SH,0.274
600027.SH,0.219
600037.SH,0.135
600038.SH,0.201
600039.SH,0.302
600056.SH,0.169
600060.SH,0.158
600062.SH,0.135
600064.SH,0.125
600066.SH,0.163
600079.SH,0.268
600095.SH,0.094
600096.SH,0.521
600109.SH,0.295
600118.SH,0.205
600120.SH,0.108
600126.SH,0.102
600131.SH,0.125
600141.SH,0.451
600143.SH,0.282
600153.SH,0.26
600155.SH,0.152
600157.SH,0.605
600160.SH,0.363
600166.SH,0.203
600167.SH,0.106
600170.SH,0.244
600171.SH,0.19
600177.SH,0.282
600195.SH,0.107
600201.SH,0.147
600208.SH,0.177
600216.SH,0.15
600233.SH,0.413
600236.SH,0.23
600256.SH,0.695
600258.SH,0.182
600259.SH,0.15
600271.SH,0.185
600282.SH,0.146
600297.SH,0.17
600298.SH,0.345
600299.SH,0.059
600307.SH,0.09
600315.SH,0.187
600316.SH,0.19
600325.SH,0.205
600329.SH,0.099
600339.SH,0.075
600348.SH,0.398
600350.SH,0.051
600369.SH,0.197
600372.SH,0.231
600373.SH,0.098
600376.SH,0.089
600377.SH,0.063
600380.SH,0.197
600390.SH,0.169
600392.SH,0.453
600398.SH,0.122
600399.SH,0.446
600409.SH,0.132
600415.SH,0.226
600418.SH,0.522
600435.SH,0.129
600446.SH,0.099
