wind_code,i_weight
000002.SZ,0.452
000063.SZ,0.474
000069.SZ,0.082
000100.SZ,0.365
000157.SZ,0.186
000166.SZ,0.236
000301.SZ,0.155
000333.SZ,1.474
000338.SZ,0.469
000408.SZ,0.11
000425.SZ,0.152
000538.SZ,0.21
000568.SZ,0.886
000596.SZ,0.245
000617.SZ,0.084
000625.SZ,0.588
000651.SZ,0.862
000661.SZ,0.302
000708.SZ,0.084
000723.SZ,0.109
000725.SZ,0.842
000733.SZ,0.145
000768.SZ,0.177
000776.SZ,0.248
000786.SZ,0.137
000792.SZ,0.5
000800.SZ,0.053
000858.SZ,1.68
000876.SZ,0.132
000877.SZ,0.07
000895.SZ,0.157
000938.SZ,0.268
000963.SZ,0.208
000977.SZ,0.211
000983.SZ,0.128
001289.SZ,0.017
001979.SZ,0.219
002001.SZ,0.183
002007.SZ,0.154
002027.SZ,0.384
002049.SZ,0.286
002050.SZ,0.362
002064.SZ,0.079
002074.SZ,0.137
002120.SZ,0.072
002129.SZ,0.313
002142.SZ,0.527
002179.SZ,0.293
002180.SZ,0.159
002202.SZ,0.139
002230.SZ,0.481
002236.SZ,0.187
002241.SZ,0.25
002252.SZ,0.218
002271.SZ,0.252
002304.SZ,0.408
002311.SZ,0.213
002352.SZ,0.6
002371.SZ,0.36
002410.SZ,0.151
002414.SZ,0.077
002415.SZ,0.945
002459.SZ,0.191
002460.SZ,0.255
002466.SZ,0.301
002475.SZ,0.922
002493.SZ,0.19
002555.SZ,0.2
002594.SZ,1.048
002601.SZ,0.144
002648.SZ,0.156
002709.SZ,0.162
002714.SZ,0.62
002736.SZ,0.159
002756.SZ,0.083
002812.SZ,0.2
002821.SZ,0.2
002841.SZ,0.111
002916.SZ,0.087
002920.SZ,0.209
002938.SZ,0.087
003816.SZ,0.138
300014.SZ,0.301
300015.SZ,0.462
300033.SZ,0.175
300059.SZ,1.078
300122.SZ,0.454
300124.SZ,0.714
300142.SZ,0.231
300207.SZ,0.132
300223.SZ,0.095
300274.SZ,0.502
300316.SZ,0.164
300347.SZ,0.189
300408.SZ,0.228
300413.SZ,0.112
300433.SZ,0.151
300450.SZ,0.166
300454.SZ,0.123
300496.SZ,0.149
300498.SZ,0.586
300601.SZ,0.125
300628.SZ,0.094
300661.SZ,0.17
300750.SZ,2.557
300751.SZ,0.087
300759.SZ,0.173
300760.SZ,0.819
300763.SZ,0.077
300769.SZ,0.084
300782.SZ,0.3
300896.SZ,0.191
300919.SZ,0.077
300957.SZ,0.053
300979.SZ,0.042
300999.SZ,0.121
600000.SH,0.467
600009.SH,0.259
600010.SH,0.202
600011.SH,0.197
600015.SH,0.214
600016.SH,0.555
600018.SH,0.082
600019.SH,0.321
600025.SH,0.087
600028.SH,0.604
600029.SH,0.192
600030.SH,1.215
600031.SH,0.471
600036.SH,2.068
600039.SH,0.117
600048.SH,0.428
600050.SH,0.486
600061.SH,0.103
600085.SH,0.212
600089.SH,0.408
600104.SH,0.404
600111.SH,0.291
600115.SH,0.167
600132.SH,0.1
600150.SH,0.359
600176.SH,0.154
600183.SH,0.116
600188.SH,0.164
600196.SH,0.206
600219.SH,0.117
600233.SH,0.131
600276.SH,1.245
600309.SH,0.882
600332.SH,0.123
600346.SH,0.172
600362.SH,0.107
600383.SH,0.094
600406.SH,0.513
600426.SH,0.258
600436.SH,0.443
600438.SH,0.384
600460.SH,0.119
600519.SH,6.531
600547.SH,0.243
600570.SH,0.265
600584.SH,0.252
600585.SH,0.32
600588.SH,0.2
600600.SH,0.153
600606.SH,0.06
600660.SH,0.35
600674.SH,0.185
600690.SH,0.486
600732.SH,0.103
600741.SH,0.159
600745.SH,0.244
600754.SH,0.09
600760.SH,0.269
600763.SH,0.107
600795.SH,0.204
600803.SH,0.086
600809.SH,0.677
600837.SH,0.545
600845.SH,0.175
600875.SH,0.094
600884.SH,0.088
600886.SH,0.215
600887.SH,1.007
600893.SH,0.278
600900.SH,1.297
600905.SH,0.382
600918.SH,0.116
600919.SH,0.553
600926.SH,0.171
600941.SH,0.477
600958.SH,0.264
600989.SH,0.187
600999.SH,0.303
601006.SH,0.251
601009.SH,0.217
601012.SH,0.747
601021.SH,0.121
601066.SH,0.194
601088.SH,0.603
601100.SH,0.175
601111.SH,0.164
601117.SH,0.141
601138.SH,0.348
601155.SH,0.067
601166.SH,1.232
601169.SH,0.389
601186.SH,0.203
601211.SH,0.395
601216.SH,0.076
601225.SH,0.438
601229.SH,0.34
601236.SH,0.043
601238.SH,0.128
601288.SH,0.678
601318.SH,2.565
601319.SH,0.094
601328.SH,0.931
601336.SH,0.151
601360.SH,0.18
601377.SH,0.244
601390.SH,0.336
601398.SH,0.979
601600.SH,0.255
601601.SH,0.479
601607.SH,0.116
601615.SH,0.124
601618.SH,0.128
601628.SH,0.29
601633.SH,0.193
601658.SH,0.283
601668.SH,0.605
601669.SH,0.2
601688.SH,0.428
601689.SH,0.189
601698.SH,0.045
601699.SH,0.152
601728.SH,0.468
601766.SH,0.367
601788.SH,0.184
601799.SH,0.12
601800.SH,0.159
601808.SH,0.051
601816.SH,0.72
601818.SH,0.311
601838.SH,0.147
601857.SH,0.472
601865.SH,0.084
601868.SH,0.16
601872.SH,0.113
601877.SH,0.137
601878.SH,0.118
601881.SH,0.149
601888.SH,0.505
601898.SH,0.099
601899.SH,1.165
601901.SH,0.207
601919.SH,0.37
601939.SH,0.249
601985.SH,0.385
601988.SH,0.488
601989.SH,0.263
601995.SH,0.207
601998.SH,0.096
603019.SH,0.252
603185.SH,0.055
603195.SH,0.066
603259.SH,0.984
603260.SH,0.102
603288.SH,0.369
603290.SH,0.093
603369.SH,0.196
603392.SH,0.108
603486.SH,0.057
603501.SH,0.521
603659.SH,0.114
603799.SH,0.253
603806.SH,0.101
603833.SH,0.084
603899.SH,0.085
603986.SH,0.364
603993.SH,0.214
605117.SH,0.063
605499.SH,0.05
688005.SH,0.066
688008.SH,0.272
688012.SH,0.427
688036.SH,0.207
