wind_code,i_weight
000002.SZ,0.21
000063.SZ,0.502
000100.SZ,0.39
000157.SZ,0.172
000166.SZ,0.217
000301.SZ,0.106
000333.SZ,1.704
000338.SZ,0.4
000408.SZ,0.161
000425.SZ,0.307
000538.SZ,0.239
000568.SZ,0.4
000596.SZ,0.104
000617.SZ,0.089
000625.SZ,0.304
000630.SZ,0.123
000651.SZ,0.966
000661.SZ,0.155
000708.SZ,0.057
000725.SZ,0.703
000768.SZ,0.182
000776.SZ,0.238
000786.SZ,0.129
000792.SZ,0.304
000800.SZ,0.032
000807.SZ,0.16
000858.SZ,1.107
000876.SZ,0.102
000895.SZ,0.122
000938.SZ,0.23
000963.SZ,0.17
000975.SZ,0.151
000977.SZ,0.252
000983.SZ,0.087
000999.SZ,0.1
001289.SZ,0.012
001391.SZ,0.028
001965.SZ,0.118
001979.SZ,0.153
002001.SZ,0.157
002027.SZ,0.354
002028.SZ,0.218
002049.SZ,0.215
002050.SZ,0.283
002074.SZ,0.169
002129.SZ,0.119
002142.SZ,0.433
002179.SZ,0.246
002180.SZ,0.11
002230.SZ,0.531
002236.SZ,0.151
002241.SZ,0.273
002252.SZ,0.175
002304.SZ,0.187
002311.SZ,0.234
002352.SZ,0.564
002371.SZ,0.68
002415.SZ,0.491
002422.SZ,0.193
002459.SZ,0.095
002460.SZ,0.183
002463.SZ,0.275
002466.SZ,0.159
002475.SZ,0.844
002493.SZ,0.121
002594.SZ,1.442
002600.SZ,0.116
002601.SZ,0.13
002648.SZ,0.14
002709.SZ,0.117
002714.SZ,0.551
002736.SZ,0.159
002916.SZ,0.138
002920.SZ,0.136
002938.SZ,0.107
003816.SZ,0.137
300014.SZ,0.27
300015.SZ,0.279
300033.SZ,0.282
300059.SZ,1.403
300122.SZ,0.113
300124.SZ,0.585
300274.SZ,0.472
300308.SZ,0.622
300316.SZ,0.085
300347.SZ,0.132
300394.SZ,0.179
300408.SZ,0.215
300413.SZ,0.078
300418.SZ,0.142
300433.SZ,0.213
300442.SZ,0.164
300498.SZ,0.436
300502.SZ,0.605
300628.SZ,0.084
300661.SZ,0.151
300750.SZ,3.198
300759.SZ,0.104
300760.SZ,0.654
300782.SZ,0.128
300832.SZ,0.107
300896.SZ,0.127
300979.SZ,0.038
300999.SZ,0.085
301236.SZ,0.15
301269.SZ,0.129
302132.SZ,0.124
600000.SH,0.782
600009.SH,0.19
600010.SH,0.194
600011.SH,0.151
600015.SH,0.242
600016.SH,0.566
600018.SH,0.077
600019.SH,0.277
600023.SH,0.102
600025.SH,0.082
600026.SH,0.069
600027.SH,0.096
600028.SH,0.395
600029.SH,0.153
600030.SH,1.294
600031.SH,0.511
600036.SH,2.729
600039.SH,0.124
600048.SH,0.279
600050.SH,0.401
600061.SH,0.092
600066.SH,0.158
600085.SH,0.119
600089.SH,0.289
600104.SH,0.357
600111.SH,0.302
600115.SH,0.165
600150.SH,0.349
600160.SH,0.186
600161.SH,0.109
600176.SH,0.131
600183.SH,0.176
600188.SH,0.104
600196.SH,0.153
600219.SH,0.128
600233.SH,0.107
600276.SH,1.112
600309.SH,0.49
600332.SH,0.089
600346.SH,0.144
600362.SH,0.117
600372.SH,0.14
600377.SH,0.037
600406.SH,0.432
600415.SH,0.272
600426.SH,0.155
600436.SH,0.29
600438.SH,0.217
600460.SH,0.139
600482.SH,0.125
600489.SH,0.204
600515.SH,0.097
600519.SH,4.248
600547.SH,0.277
600570.SH,0.244
600584.SH,0.231
600585.SH,0.247
600588.SH,0.132
600600.SH,0.118
600660.SH,0.438
600674.SH,0.15
600690.SH,0.446
600741.SH,0.134
600760.SH,0.31
600795.SH,0.207
600803.SH,0.084
600809.SH,0.413
600845.SH,0.098
600875.SH,0.098
600886.SH,0.17
600887.SH,0.846
600893.SH,0.246
600900.SH,1.769
600905.SH,0.292
600918.SH,0.086
600919.SH,0.841
600926.SH,0.371
600938.SH,0.3
600941.SH,0.488
600958.SH,0.243
600989.SH,0.17
600999.SH,0.313
601006.SH,0.383
601009.SH,0.328
601012.SH,0.437
601021.SH,0.131
601058.SH,0.166
601059.SH,0.08
601066.SH,0.15
601077.SH,0.212
