date,600832,600891,600978,600240,600270,600401,600432,600485,600614,600634,600677,600680,600687,600701,600705,600747,600069,600074,600086,600146,600175,000018,000024,000038,000403,000418,000511,000562,000662,000670,000688,000693
2007-01-04,11.77,,,,8.0,3.24,16.55,12.73,5.07,4.75,,8.25,4.65,,,2.27,,,,,,,30.0,4.71,,4.81,4.91,12.18,,1.98,,2.57
2007-01-05,12.08,,,,8.47,3.32,17.39,13.35,5.15,4.86,,8.47,4.69,,,2.34,,2.66,,3.64,,,28.0,4.71,,4.82,5.08,11.52,,2.0,,2.44
2007-01-08,12.63,,,,8.76,3.5,18.01,13.94,5.21,5.01,,8.8,4.8,4.08,,2.44,,2.77,,3.82,,,27.6,4.85,,5.13,5.25,12.12,,2.02,,2.56
2007-01-09,12.68,,,,8.79,3.54,18.15,14.57,5.33,5.09,,8.87,4.82,4.28,,2.47,,2.79,,3.84,,,27.6,5.02,,5.3,5.29,12.46,,2.12,,2.69
2007-01-10,12.96,,,,9.02,3.79,18.72,14.7,5.32,5.18,,9.05,4.76,4.49,,2.69,,2.88,,3.99,,,28.8,4.93,,5.23,5.44,13.38,,2.23,,2.82
2007-01-11,12.79,,,,8.9,3.73,18.17,14.42,5.38,5.15,,9.18,4.87,4.71,,2.87,,3.06,,3.99,,,27.5,5.18,,5.49,5.36,,,,,2.96
2007-01-12,11.97,,,,8.71,3.84,17.29,13.33,5.65,4.9,,8.48,4.56,4.95,,2.62,,2.81,,3.74,,,26.45,5.01,,5.09,5.08,14.72,,2.34,,2.83
2007-01-15,12.45,,,,9.45,4.13,17.91,14.14,5.76,5.11,,9.04,4.69,5.08,,2.82,,3.0,,3.92,,,27.48,5.04,,5.28,5.31,15.86,,2.35,,2.8
2007-01-16,12.88,,,,9.5,4.12,18.38,14.21,5.61,5.27,,9.18,4.76,5.33,,2.84,,3.02,,4.06,,,29.11,5.09,,5.76,5.49,16.97,,2.46,,2.75
2007-01-17,12.29,,,,9.05,3.98,17.58,15.1,5.5,5.15,,9.62,4.66,5.6,,2.93,,2.97,,3.96,,,26.2,5.04,,5.89,5.24,15.58,,2.58,,2.88
2007-01-18,13.52,,,,9.1,4.08,18.72,15.3,5.47,5.32,,9.39,4.82,5.88,,2.9,,3.1,,4.36,,,25.0,4.94,,5.95,5.15,16.37,,2.45,,2.85
2007-01-19,14.17,,,,9.57,4.15,19.61,15.78,5.68,5.49,,9.58,4.96,,,3.07,,3.41,,4.4,,,23.75,5.08,,6.02,5.29,16.6,,2.42,,2.96
2007-01-22,14.59,,,,10.27,4.44,20.84,16.25,5.76,5.72,,9.89,5.15,,,3.38,,3.61,,4.53,,,24.1,5.3,,6.39,5.6,16.64,,2.49,,3.11
2007-01-23,14.29,,,,10.69,4.73,22.92,15.29,6.05,5.61,,10.63,5.34,,,3.72,,3.57,,4.44,,,23.93,5.38,,6.19,6.16,15.99,,2.52,,3.13
2007-01-24,14.65,,,,10.63,4.66,22.47,15.26,6.13,6.17,,10.27,5.31,,,3.69,,3.57,,4.88,,,24.9,5.4,,6.17,6.11,16.46,,2.52,,3.12
2007-01-25,13.81,,,,9.99,4.24,22.75,14.36,5.85,5.8,,9.41,4.94,,,3.77,,3.33,,4.46,,6.0,24.68,5.13,,5.75,6.07,16.32,,2.63,,3.25
2007-01-26,13.67,,,,9.99,4.31,24.69,14.39,5.74,5.96,,10.35,4.9,,,3.87,,3.2,,4.3,,5.9,25.1,4.95,,5.65,6.29,16.28,,2.5,,3.09
2007-01-29,14.19,,,,10.18,4.45,25.48,15.83,6.03,6.22,,10.76,5.19,,,3.89,,3.27,,4.73,,6.49,26.95,5.07,,5.97,6.29,17.91,,2.48,,3.11
2007-01-30,14.22,,,,10.15,4.3,24.45,15.07,5.97,5.98,,10.39,5.27,,,3.72,,3.24,,5.01,,6.82,24.26,5.19,,6.08,5.94,17.16,,2.6,,3.15
2007-01-31,13.27,,,,9.43,4.22,22.32,,5.69,5.89,,10.44,4.93,,,3.4,,3.11,,5.21,,6.25,22.42,5.01,,5.82,5.58,15.76,,2.5,,2.99
2007-02-01,14.25,,,,9.38,4.3,23.17,14.28,5.97,6.15,,10.42,,,1.77,3.43,,3.19,,4.98,,6.56,23.4,4.97,,5.75,5.61,17.1,,2.43,,2.84
2007-02-02,13.73,,,,9.21,4.41,,13.8,6.01,5.89,,9.7,4.87,,1.8,3.32,,3.13,,5.19,,6.27,22.12,4.97,,5.51,5.57,16.48,,2.33,,2.72
2007-02-05,14.58,,,,9.25,4.61,,14.3,6.11,6.13,,9.58,5.02,,1.84,3.44,,3.12,,5.71,,6.3,23.0,4.97,,5.65,5.73,16.35,,2.4,,2.78
2007-02-06,14.69,,,,9.57,4.59,23.75,14.64,6.15,6.45,,9.85,5.16,,1.84,3.78,,3.21,,5.59,,6.5,22.9,5.09,,5.76,6.16,16.84,,2.41,,2.79
2007-02-07,15.3,,,,9.8,4.64,24.23,14.68,6.13,6.6,,10.12,5.19,,1.84,3.8,,3.2,,5.52,,6.64,22.8,5.14,,5.87,6.76,17.9,,2.38,,2.88
2007-02-08,15.8,,,,10.78,,24.25,15.09,6.3,6.56,,10.39,5.31,,1.91,3.76,,3.33,,5.72,,6.62,22.22,5.16,,5.89,6.92,18.6,,2.42,,2.86
2007-02-09,15.51,,,,11.07,4.72,25.99,14.72,6.51,6.58,,10.69,5.41,,1.92,3.85,,3.27,,5.46,,6.78,21.65,5.3,,6.11,7.18,18.33,,2.52,,2.94
2007-02-12,15.81,,,,11.11,4.9,26.28,15.38,6.6,6.64,,11.08,5.54,,2.02,4.14,,3.33,,5.61,,6.78,23.0,5.57,,6.11,7.73,19.7,,2.65,,3.09
2007-02-13,15.83,,,,11.64,4.84,26.8,15.81,6.63,6.54,,11.08,5.56,4.79,2.12,4.15,,,,5.94,,6.76,24.15,5.6,,6.05,7.85,19.9,,2.78,,3.17
2007-02-14,15.81,,,,11.69,4.91,26.56,15.6,6.96,6.58,,10.98,5.59,4.72,2.23,4.18,,3.45,,6.11,,6.89,24.4,5.68,,6.59,7.82,21.56,,2.77,,3.28
2007-02-15,16.09,,,,12.86,5.08,29.22,16.68,7.1,6.79,,12.08,5.66,4.74,2.34,4.4,,3.65,,6.18,,7.1,24.74,5.77,,6.52,8.41,23.72,,2.82,,3.27
2007-02-16,15.88,,,,13.62,5.08,29.34,16.93,7.09,6.78,,11.91,5.91,4.8,2.46,4.43,,3.76,,6.56,,7.03,23.95,5.98,,6.65,9.03,23.78,,2.96,,3.28
2007-02-26,16.13,,,,13.64,5.49,32.27,17.59,7.44,7.1,,12.65,6.14,5.28,2.57,4.59,,4.09,,6.63,,7.32,23.0,6.28,,6.92,9.24,23.0,,3.11,,3.44
2007-02-27,14.52,,,,12.28,4.94,33.47,15.83,7.07,6.4,,11.96,5.76,4.75,2.44,4.14,,3.68,,5.97,,7.41,20.7,5.97,,6.24,8.32,20.7,,2.95,,3.32
2007-02-28,14.85,,,,12.47,5.22,36.82,16.94,7.15,6.62,,13.16,6.34,5.08,2.56,4.55,,4.05,,6.07,,8.15,21.32,6.1,,6.66,8.93,20.61,,3.1,,3.49
2007-03-01,13.97,,,,11.78,4.92,34.08,16.46,6.92,6.59,,13.43,6.97,4.83,2.46,4.69,,4.38,,5.64,,8.97,21.6,5.88,,7.06,8.62,19.0,,3.12,,3.66
2007-03-02,14.14,,,,11.88,5.12,32.73,16.83,7.1,7.25,,13.07,6.72,4.92,2.58,4.58,,4.32,,5.71,,9.05,23.76,6.17,,7.08,9.11,19.7,,3.28,,3.84
2007-03-05,14.08,,,,12.39,5.04,31.3,16.54,7.04,7.76,,12.31,6.38,4.72,2.71,4.33,,,,5.84,,,26.14,6.48,,7.02,9.28,19.18,,3.44,,4.03
2007-03-06,14.16,,,,12.68,5.2,,17.15,7.11,7.33,,12.18,6.39,4.8,2.59,4.35,,4.11,,5.93,,8.53,,6.26,,7.02,9.13,20.44,,3.27,,3.83
2007-03-07,14.47,,,,12.88,5.72,32.87,16.72,7.18,7.37,,12.35,6.55,4.9,2.63,4.45,,4.16,,6.03,,8.52,,6.38,,7.02,9.41,21.88,,3.36,,4.02
2007-03-08,14.49,4.12,,,13.43,5.88,35.5,16.34,7.18,7.38,,12.34,6.6,5.03,2.66,4.5,,4.37,,6.23,,8.79,,6.7,,7.47,9.49,22.61,,3.35,,3.99
2007-03-09,14.2,4.15,,,13.14,6.29,35.96,16.13,7.54,7.48,,12.18,6.59,5.0,2.56,4.4,,4.3,,6.11,,9.15,,7.03,,7.33,10.05,22.07,,3.28,,3.9
2007-03-12,14.79,4.36,,,13.08,6.36,33.97,16.18,7.72,7.62,,12.71,6.89,5.25,2.54,4.69,,4.42,,6.28,,9.2,,6.8,,7.36,11.05,21.78,,3.25,,3.95
2007-03-13,14.67,4.58,,,13.1,6.19,34.12,16.4,7.9,7.92,,12.95,6.92,5.29,2.67,4.77,,4.69,,6.36,,9.21,,7.14,,7.35,10.86,23.0,,3.41,,4.15
2007-03-14,14.78,4.81,,,13.65,6.29,32.81,16.01,8.01,8.07,,12.46,7.26,5.23,2.8,4.66,,4.87,,6.55,,8.85,28.75,7.24,,7.11,10.98,22.9,,3.58,,4.36
2007-03-15,14.94,5.05,,,14.01,6.3,33.74,16.17,8.41,8.12,,12.88,7.24,5.26,2.94,4.84,,4.86,,6.57,,9.0,28.51,7.58,,7.15,11.05,22.44,,3.76,,4.58
2007-03-16,14.51,5.22,,,13.34,6.06,35.3,16.39,8.07,7.76,,12.36,6.88,5.2,3.09,5.17,,4.76,,6.58,,8.6,27.4,7.27,,7.05,10.69,21.2,,3.86,,4.73
2007-03-19,14.55,5.12,,,13.3,6.04,35.87,16.63,8.1,7.75,,12.68,6.78,5.1,3.24,5.19,,4.83,,6.88,,8.63,28.58,7.15,,7.51,10.75,21.8,,3.76,,4.56
2007-03-20,14.69,5.19,,,13.35,6.24,35.07,16.47,8.18,8.03,,12.75,6.89,5.15,,5.21,,4.9,,7.06,,,28.46,7.47,,7.92,11.11,21.45,,3.79,,4.63
2007-03-21,15.15,5.45,,,13.47,6.77,,16.2,8.59,8.07,,13.08,7.02,5.67,3.4,5.22,,4.92,,7.03,,9.02,29.55,7.84,,8.09,11.54,21.82,,3.98,,4.86
2007-03-22,15.0,5.72,,11.85,13.47,6.65,34.81,16.07,8.95,8.77,,12.76,7.56,5.68,3.57,5.23,,5.09,,6.91,,8.96,29.5,8.23,,,11.31,21.58,,4.18,,5.08
2007-03-23,14.9,5.79,,11.61,13.65,6.87,34.47,15.9,9.4,8.78,,12.52,,5.71,3.75,5.24,,5.18,,6.85,,9.2,27.9,8.2,,8.2,11.15,20.95,,4.33,,5.05
2007-03-26,15.4,5.52,,11.69,14.55,,33.41,16.47,9.87,9.66,,13.77,,5.89,3.56,5.42,,5.32,,7.18,,9.51,27.72,7.79,,8.24,11.45,21.0,,4.11,,4.8
2007-03-27,15.44,5.56,,12.21,15.0,6.98,34.2,16.6,9.79,,,14.29,,5.97,3.72,5.82,,5.53,,7.22,,9.61,28.12,7.61,,8.49,11.82,21.67,,4.02,,4.67
2007-03-28,15.06,5.28,,12.02,14.54,6.99,33.26,16.44,10.28,10.08,,13.79,,5.74,3.53,5.72,,5.39,,7.38,,9.99,27.6,7.75,,9.24,11.59,21.22,,3.82,,4.44
2007-03-29,14.66,5.02,,11.44,14.03,6.48,32.27,15.65,10.79,9.09,,13.17,,5.33,3.35,5.3,,5.32,,7.14,,9.05,28.6,7.36,,9.2,11.28,22.01,,3.63,,4.22
2007-03-30,14.76,5.26,,11.47,13.91,6.66,33.69,,10.73,9.35,,13.31,,5.53,3.22,5.41,,5.59,,6.96,,8.93,,7.22,,8.79,,21.88,,3.79,,4.42
2007-04-02,14.91,5.4,,11.97,14.32,6.95,35.17,15.87,10.69,10.29,,13.38,,5.67,3.38,5.48,,5.64,,7.1,,9.5,29.6,7.58,,9.0,11.47,23.1,,3.98,,4.64
2007-04-03,15.17,5.59,,12.07,14.29,7.34,35.36,15.72,10.78,10.9,,13.29,,5.77,3.55,5.74,,5.57,,7.19,,9.97,29.55,7.96,,9.1,11.44,23.16,,4.02,,4.66
2007-04-04,15.58,5.52,,11.79,14.2,7.21,36.54,16.06,10.5,10.69,,13.64,,5.71,3.47,5.77,,5.73,,7.18,,9.79,29.9,8.03,,9.1,11.47,23.0,,4.05,,4.68
2007-04-05,15.58,5.56,,12.18,14.49,7.4,36.61,15.88,10.31,10.92,,13.46,,5.96,3.51,5.81,,5.69,,7.23,,9.76,30.0,8.14,,9.5,11.59,25.3,,3.97,,4.7
2007-04-06,15.89,5.84,,12.61,14.65,7.41,40.27,15.88,10.51,10.9,,13.39,,6.04,3.33,5.85,,5.63,,7.38,,,30.7,8.0,5.32,9.45,12.48,26.9,,3.8,,4.51
2007-04-09,16.25,5.55,,12.67,14.84,7.43,40.92,16.34,10.72,10.69,,13.64,,6.59,3.21,5.89,,5.65,,7.44,,9.64,30.21,7.73,5.08,,12.66,29.59,,3.8,2.89,4.3
2007-04-10,16.32,5.44,,13.08,14.86,8.17,44.06,16.24,10.61,10.5,,13.6,,6.67,3.37,5.83,,5.54,,7.72,,9.58,,7.68,5.06,9.66,12.85,28.35,,3.71,2.97,4.39
2007-04-11,16.15,5.44,,,14.87,8.25,43.75,16.66,10.38,10.21,,13.82,,6.54,3.54,6.09,,5.98,,7.61,,9.58,29.31,7.85,,9.38,12.7,27.81,,3.9,2.99,4.54
2007-04-12,17.77,5.6,,13.23,15.48,8.42,45.22,16.77,10.9,10.54,,14.16,,6.6,3.39,6.1,,6.02,,7.8,,9.78,29.58,7.89,,9.39,13.71,27.99,,3.96,3.05,4.52
2007-04-13,17.67,5.75,,12.72,15.17,8.1,42.8,16.27,10.92,10.65,,13.64,,6.36,3.56,5.94,,5.95,,7.8,,9.8,28.02,8.28,,10.33,13.69,27.18,,4.16,3.2,4.75
2007-04-16,19.25,6.04,,12.87,15.48,,43.34,16.66,,11.05,,13.89,,6.45,3.74,6.3,,6.13,,8.08,,10.01,29.4,8.69,,11.36,13.9,28.06,,4.37,3.36,4.99
2007-04-17,19.29,6.34,,12.9,16.09,8.46,44.76,16.73,11.36,10.87,,14.26,,6.85,3.93,6.89,,6.71,,8.35,,10.45,31.1,9.12,,11.89,14.15,28.19,,4.59,3.53,5.24
2007-04-18,18.26,6.66,,13.04,16.3,8.69,48.15,17.14,11.93,11.28,,14.6,,6.97,4.13,7.31,,6.99,,8.31,,10.59,33.09,9.58,,11.44,14.25,29.13,,4.82,3.71,5.5
2007-04-19,16.9,6.99,,12.35,15.16,8.16,44.36,16.13,12.18,10.69,,14.72,,6.35,4.34,6.73,,7.04,,7.48,,9.67,32.06,10.06,,11.0,14.86,27.0,,5.06,3.9,5.78
2007-04-20,17.45,7.34,,12.83,15.94,8.98,46.87,16.48,12.39,11.14,,15.58,,6.67,4.56,7.09,,7.74,,7.89,,10.1,32.8,10.56,,11.56,16.35,28.58,,5.1,4.1,6.07
2007-04-23,18.1,7.24,,13.29,16.68,,51.56,17.39,12.9,11.49,,15.79,,7.28,4.51,7.39,,8.09,,8.2,,10.59,36.08,11.09,,11.68,17.99,30.1,,4.85,4.11,6.37
2007-04-24,17.69,6.88,,13.03,16.31,,52.38,17.76,13.33,,,15.32,,7.57,4.28,8.07,,8.17,,9.0,,10.54,37.86,10.65,,11.2,17.78,29.62,,4.61,3.9,
2007-04-25,18.14,7.22,,12.51,15.98,,54.94,17.39,13.2,11.16,,14.69,,7.5,4.23,7.94,,7.98,,8.6,,10.27,36.75,11.18,,11.24,17.51,29.18,,4.52,3.71,6.69
2007-04-26,18.4,7.58,,13.76,15.97,,54.66,17.31,12.94,10.98,,14.97,,7.67,4.44,7.94,,7.88,,8.63,,10.9,38.02,11.74,,11.68,10.5,32.1,,4.75,3.78,7.02
2007-04-27,19.32,7.96,,13.66,15.7,,56.17,16.67,13.32,10.85,,14.46,,7.35,,8.34,,7.99,,8.53,,10.8,36.58,12.33,,12.18,10.1,33.68,,4.72,,7.37
2007-04-30,20.49,,,14.29,15.91,9.46,57.05,16.38,12.65,11.23,,14.21,,7.37,,8.17,,7.52,,8.36,,10.46,36.85,,,,9.89,37.05,,,,
2007-05-08,,7.86,,15.37,16.41,10.1,59.63,17.0,12.48,11.64,,14.95,,7.53,,8.43,,7.96,,8.65,,10.86,39.0,,,,10.28,39.54,,,,
2007-05-09,21.98,8.25,,15.34,16.09,9.64,57.96,17.22,12.91,11.31,,15.35,,8.06,,9.03,,8.09,,9.21,,11.1,38.4,,,,10.06,37.2,,,,
2007-05-10,21.13,8.66,,15.6,16.74,9.57,56.44,16.97,13.49,11.61,,15.06,,8.09,,8.97,,8.9,,9.1,,11.38,38.82,,,,10.24,,,,,
2007-05-11,20.62,9.09,,15.08,16.38,9.74,54.33,17.53,12.97,11.37,,14.5,,8.34,,9.4,,8.87,,9.31,,11.1,38.0,,,,10.34,36.05,,,,
2007-05-14,20.79,8.73,,15.59,16.59,9.48,54.51,17.29,12.6,11.93,,14.58,,8.21,,9.26,,8.76,,9.15,,11.39,40.5,,,11.75,10.69,36.93,,,,
2007-05-15,19.67,9.01,,15.21,16.59,8.74,51.35,,12.17,12.01,,13.81,,7.7,,8.6,,8.0,,,,10.85,38.55,,,12.01,11.16,35.5,14.29,,,
2007-05-16,20.68,9.08,,15.42,17.72,9.0,53.58,16.85,12.32,13.21,,13.95,,7.88,,8.74,,8.39,,8.9,,10.98,39.0,,,12.0,11.15,36.38,14.98,,,
2007-05-17,20.97,9.53,,16.3,17.72,9.9,54.22,17.04,12.84,13.0,,14.58,,,,8.97,,8.4,,9.29,,11.27,40.35,,,12.1,11.19,37.05,15.58,,,
2007-05-18,20.46,10.01,,16.32,,9.83,52.12,16.65,12.99,13.14,,14.22,,7.96,,8.96,,8.23,,9.23,,11.12,41.7,,,11.77,11.44,36.26,15.15,,,
2007-05-21,20.33,10.51,,16.41,18.17,,52.39,16.56,13.64,12.92,,14.1,,8.47,,8.95,,8.26,,9.65,,11.24,40.88,,,11.65,11.62,35.61,15.07,,,
2007-05-22,20.59,11.04,,16.93,18.58,9.98,52.69,16.83,14.32,13.42,,14.35,,8.61,,9.08,,8.72,,9.84,23.99,11.73,39.89,,,11.7,11.72,35.85,15.0,,,
2007-05-23,20.85,11.59,,17.69,18.65,10.08,52.42,17.42,14.88,13.45,,14.96,,9.38,,9.52,,9.06,,10.1,23.24,12.37,42.0,,,12.35,12.23,36.09,15.49,,,
2007-05-24,20.45,11.45,,17.67,17.82,9.83,52.06,18.04,14.14,12.93,,14.58,,9.15,,9.85,,9.74,,10.72,22.88,12.09,42.1,,,11.88,13.24,37.7,15.11,,,
2007-05-25,22.23,12.02,,18.21,17.81,10.4,55.42,18.5,,12.93,,14.91,,9.05,,,,9.62,,10.42,25.17,12.38,43.5,,,12.8,13.12,40.3,16.6,,,
2007-05-28,22.7,,,19.58,18.16,10.93,56.76,18.41,,13.29,27.0,15.18,,9.19,,10.34,,10.12,,10.62,25.79,12.4,46.8,,,13.0,13.17,39.15,16.51,,,
2007-05-29,22.77,11.55,,20.02,18.95,10.97,57.14,18.44,14.85,13.66,27.12,15.25,,9.17,,10.37,,10.19,,11.68,26.96,12.3,49.2,,,12.91,13.89,38.9,16.51,,,
2007-05-30,20.49,10.97,,18.02,17.06,9.87,51.43,16.6,14.19,12.29,24.41,13.73,,8.25,,10.0,,9.17,,10.51,24.26,11.07,48.99,,,11.62,13.01,35.01,14.86,,,
2007-05-31,19.48,10.42,,18.49,16.83,8.88,51.3,15.38,13.67,11.06,21.97,12.36,,7.43,,9.57,,8.25,,9.46,23.96,10.12,53.89,,,10.46,12.78,31.5,13.77,,,
2007-06-01,17.9,9.9,,16.64,17.0,7.99,51.98,13.84,12.99,9.95,22.99,11.12,,6.69,,8.61,,7.43,,8.51,24.84,9.11,48.98,,,9.41,11.5,31.6,12.39,,,
2007-06-04,16.5,9.41,,14.98,15.3,7.19,46.81,14.32,12.34,8.96,20.69,10.01,,6.02,,7.75,,6.69,,7.66,23.17,8.2,44.08,,,8.47,10.35,28.59,11.16,,,
2007-06-05,17.6,8.94,,14.85,15.59,6.62,48.68,14.49,11.72,8.47,20.8,10.49,,5.79,,6.98,,,,7.26,22.02,8.17,48.49,,,8.77,9.45,31.45,12.22,,,
2007-06-06,17.58,8.49,,15.54,15.51,6.79,50.2,14.52,11.22,8.63,19.93,10.4,,5.92,,7.11,,6.54,,7.22,24.22,8.28,49.65,,,8.68,9.99,31.98,12.22,,,
2007-06-07,18.3,8.07,,16.49,16.09,7.17,50.68,14.86,11.41,9.09,21.09,11.3,,6.22,,7.35,,6.99,,7.68,25.99,8.6,49.0,,,9.17,10.44,35.0,12.8,,,
2007-06-08,18.2,8.43,,16.12,16.05,7.44,52.94,14.6,11.5,9.08,21.48,11.58,,6.21,,7.37,,6.82,,7.82,26.83,8.82,47.5,,,10.09,10.32,35.4,12.98,,,
2007-06-11,19.09,8.01,,16.3,16.62,7.16,54.83,14.48,12.08,9.13,21.81,11.49,,6.2,,7.08,,6.85,,7.83,29.51,8.72,48.3,,,10.92,10.1,35.63,12.97,,,
