date,600832,600856,600891,600978,600240,600270,600275,600317,600401,600432,600485,600556,600614,600634,600677,600680,600687,600701,600747,600069,600074,600086,600146,600175,600209,000018,000024,000418,000511,000562,000587,000662,000673
2008-09-17,7.0,3.03,2.89,3.37,3.22,6.24,1.81,7.74,2.43,10.76,8.32,2.5,5.98,5.5,5.98,5.27,4.21,2.38,3.05,4.17,3.28,3.8,3.14,3.37,2.38,4.28,11.0,3.98,2.54,14.69,2.8,3.6,
2008-09-18,7.09,2.89,2.79,3.22,3.19,5.97,1.8,7.47,2.31,11.11,8.65,2.38,5.94,5.2,5.68,5.12,4.63,2.28,3.01,4.02,3.24,3.68,3.02,3.3,2.28,4.07,11.23,3.77,2.41,13.78,2.78,,
2008-09-19,7.8,3.18,2.93,3.54,3.51,6.57,1.89,8.22,2.43,12.22,9.52,2.5,6.53,5.72,6.25,5.63,5.09,2.51,3.31,4.42,3.56,4.05,3.32,3.63,2.51,4.27,12.35,4.15,2.65,15.16,2.92,3.96,
2008-09-22,7.97,3.31,3.08,3.66,3.57,7.01,1.96,8.8,2.44,13.4,9.87,2.63,6.73,5.83,6.88,5.83,5.52,2.61,3.64,4.58,3.73,4.18,3.44,3.84,2.59,4.12,,4.32,2.8,16.68,3.0,4.36,
2008-09-23,7.53,2.98,2.93,3.48,3.21,6.54,1.86,8.63,2.32,12.41,9.25,2.5,6.08,5.25,6.92,5.26,5.04,2.42,3.55,4.48,3.37,3.79,3.1,3.47,2.33,4.02,11.59,4.01,2.56,17.6,2.85,3.99,
2008-09-24,7.96,3.07,2.93,3.43,3.22,6.53,1.8,8.99,2.21,12.59,9.82,2.39,6.39,5.38,6.83,5.6,5.11,2.48,3.71,4.69,3.51,3.87,3.31,3.55,2.44,3.86,11.24,4.05,2.58,18.15,2.8,4.33,
2008-09-25,8.05,3.13,3.0,3.5,3.3,7.06,1.8,8.17,2.32,12.89,9.9,2.51,6.41,5.49,7.09,5.66,5.05,2.73,3.83,4.86,3.61,3.88,3.35,3.64,2.47,3.91,12.12,4.13,2.66,19.8,2.83,4.34,
2008-09-26,7.89,3.09,3.1,3.49,3.44,7.24,,8.1,2.44,12.76,9.74,2.64,6.3,6.04,6.64,5.74,4.86,3.0,3.82,4.7,3.63,3.84,3.28,3.77,2.46,4.0,13.33,4.14,2.83,19.27,2.97,4.2,
2008-10-06,7.86,2.97,2.95,3.32,3.24,6.94,1.74,7.66,2.56,11.48,9.62,2.77,5.96,5.5,5.98,5.4,4.81,2.99,3.77,4.3,,3.62,3.15,3.56,2.4,3.9,12.75,3.95,2.65,20.17,3.12,3.98,
2008-10-07,8.19,2.93,2.97,3.26,3.27,7.11,1.72,7.59,2.56,10.83,9.66,2.66,6.01,5.57,5.81,5.4,4.73,2.79,3.52,4.27,3.37,3.98,3.28,3.6,2.43,3.95,13.55,3.9,2.67,18.15,3.14,3.91,
2008-10-08,7.85,2.85,2.94,3.16,3.19,6.89,1.76,7.41,2.51,10.67,9.12,2.53,5.94,5.26,5.52,5.1,4.76,2.66,3.41,4.09,3.29,4.16,3.19,3.5,2.45,3.92,13.19,3.73,2.66,16.34,3.12,3.88,
2008-10-09,,2.84,2.9,3.1,3.2,6.79,1.72,7.32,2.46,10.39,9.27,2.4,5.79,5.2,5.46,5.02,4.47,2.68,3.31,3.99,3.24,3.92,3.35,3.45,2.38,3.99,12.9,3.69,2.62,15.92,3.08,3.84,
2008-10-10,7.12,2.59,2.76,2.91,3.19,6.11,1.63,6.83,2.34,9.38,8.9,2.28,5.51,4.68,4.91,4.53,4.02,2.42,3.04,3.67,2.92,3.54,3.43,3.15,2.17,3.82,12.05,3.35,2.43,14.6,,3.5,
2008-10-13,7.51,2.67,2.76,2.97,3.28,6.36,1.6,6.88,2.45,9.53,9.11,2.2,5.77,4.87,4.98,4.62,4.17,2.52,3.23,3.78,3.05,3.5,3.28,3.17,2.24,4.0,12.98,3.41,2.54,16.06,3.23,3.57,3.68
2008-10-14,7.26,2.58,2.79,2.85,3.4,6.06,1.57,6.69,2.43,9.26,8.82,2.09,5.48,4.66,5.0,4.44,3.89,2.48,3.09,3.65,2.87,3.4,3.49,3.21,2.34,3.96,13.3,3.27,2.53,14.97,3.39,3.4,3.86
2008-10-15,7.38,2.57,2.72,2.83,3.54,6.12,1.51,6.68,2.47,9.05,8.02,1.99,5.58,4.61,5.06,4.5,3.9,2.43,3.07,3.66,2.98,3.46,3.78,3.33,,4.16,13.1,3.24,2.55,14.93,3.24,3.35,4.05
2008-10-16,6.83,2.33,2.58,2.93,3.52,5.51,1.43,6.31,2.42,8.22,8.4,1.89,5.33,4.19,4.65,4.37,3.64,2.32,2.9,3.35,2.82,3.63,3.77,3.66,2.37,4.36,13.55,3.01,2.57,13.44,3.08,3.14,4.25
2008-10-17,6.96,2.37,2.6,2.87,3.5,5.58,1.41,6.4,2.39,8.37,7.91,1.98,5.33,4.31,4.54,4.45,4.0,2.35,2.98,3.48,2.8,3.73,,3.8,2.31,4.58,13.4,3.07,2.58,13.25,2.93,3.23,4.25
2008-10-20,7.25,2.48,2.62,2.92,3.6,5.76,1.48,6.58,2.4,8.74,8.09,1.94,5.43,4.47,4.7,4.61,4.04,2.45,3.16,3.61,2.92,3.74,,3.8,2.3,4.43,13.81,3.15,2.79,14.14,2.91,3.32,4.04
2008-10-21,7.11,2.45,2.63,2.85,3.43,5.79,1.48,6.66,2.4,8.96,8.07,1.93,5.39,4.62,4.72,4.61,4.06,2.4,3.13,3.58,2.91,3.58,3.93,3.62,2.27,4.42,13.22,3.25,2.68,13.68,2.79,3.27,3.89
2008-10-22,6.95,2.7,2.64,2.92,3.42,5.63,1.47,6.5,2.38,8.68,7.55,1.83,5.21,4.6,4.59,4.44,3.92,2.38,3.17,3.51,2.83,3.46,3.54,3.28,2.22,4.47,12.57,3.26,2.6,13.2,2.7,3.22,3.7
2008-10-23,7.07,2.71,2.65,2.86,3.66,5.76,1.45,6.64,2.5,8.65,7.6,1.77,5.29,4.64,4.65,4.48,3.96,2.42,3.17,3.62,2.86,3.5,,3.41,2.22,4.44,13.8,3.4,2.7,13.59,2.68,3.29,3.79
2008-10-24,6.85,2.52,2.59,2.75,3.5,5.61,1.46,6.56,2.63,8.71,7.7,1.85,5.28,4.4,4.82,4.46,3.97,2.35,3.11,3.55,2.81,3.56,3.2,3.2,2.17,4.5,13.2,3.35,2.58,13.88,2.7,3.25,3.76
2008-10-27,6.22,2.27,2.46,2.48,3.29,5.05,1.39,5.95,,7.89,6.94,1.76,4.99,3.96,4.86,4.36,3.57,2.13,2.8,3.2,2.53,3.2,3.07,2.88,1.95,4.28,11.88,3.02,2.34,13.06,2.57,3.02,3.57
2008-10-28,6.39,2.33,2.39,2.52,3.33,5.17,1.35,6.22,,8.49,7.17,1.67,5.15,3.9,5.27,4.56,3.55,2.24,2.98,3.26,2.58,3.27,3.19,2.96,1.99,4.19,12.22,3.13,2.39,13.86,2.47,3.14,3.62
2008-10-29,6.04,2.2,2.39,2.49,3.21,4.97,1.28,6.06,,8.16,7.13,1.59,4.86,3.65,4.74,4.79,3.91,2.13,2.84,3.05,2.47,3.0,2.87,2.76,1.88,4.07,12.51,3.2,2.35,12.69,2.57,3.06,3.46
2008-10-30,6.17,2.25,2.44,2.51,3.26,5.06,1.26,6.12,,8.51,7.3,1.51,4.99,3.72,4.51,4.93,3.73,2.15,2.92,3.07,2.72,2.77,2.8,2.82,1.91,3.92,13.1,3.32,2.38,12.74,2.51,3.2,3.37
2008-10-31,6.12,2.19,2.39,2.5,3.2,5.01,1.21,6.12,,8.03,7.11,1.43,4.87,3.55,4.51,4.45,3.63,2.09,2.64,2.99,2.63,2.59,2.7,2.76,1.82,3.72,13.05,3.16,2.34,11.82,2.48,3.12,3.2
2008-11-03,5.66,2.13,2.29,2.44,3.04,4.96,1.19,6.03,,7.51,,1.45,4.86,3.6,4.22,4.01,3.54,2.06,2.51,3.0,2.59,2.5,2.72,2.71,1.76,3.53,12.44,3.14,2.31,10.64,2.43,3.01,3.04
2008-11-04,5.37,2.23,2.25,2.4,2.87,4.97,1.22,5.97,,7.24,6.75,1.38,4.7,3.48,4.01,3.84,3.47,2.02,2.53,2.99,2.46,2.47,2.91,2.58,1.94,3.35,12.27,3.18,2.26,9.93,2.48,3.0,2.89
2008-11-05,5.5,2.28,2.34,2.5,2.92,5.19,1.24,6.26,,7.58,7.11,1.38,4.8,3.6,4.14,3.98,3.61,2.08,2.57,3.11,2.54,2.55,2.89,2.66,2.0,3.28,12.5,3.3,2.34,10.29,2.55,3.09,2.95
2008-11-06,5.52,2.23,2.28,2.43,2.86,5.09,1.19,6.16,,7.27,6.97,1.31,4.75,3.55,4.17,3.79,3.53,2.03,2.59,3.03,2.43,2.39,2.81,2.75,1.88,3.12,11.94,3.25,2.3,10.4,2.54,3.06,2.84
2008-11-07,5.6,2.31,2.33,2.5,2.94,5.17,1.21,6.22,,7.4,7.21,1.27,4.84,3.57,4.2,3.88,3.53,2.07,2.65,3.09,2.47,2.5,2.88,2.77,2.07,3.03,11.99,3.27,2.33,10.7,2.59,3.1,2.82
2008-11-10,6.1,2.47,2.45,2.71,3.11,5.56,1.27,6.59,,8.14,7.8,1.33,5.13,3.81,4.55,4.19,3.79,2.22,2.92,3.38,2.66,2.75,3.08,2.96,2.26,3.18,12.6,3.49,2.49,,2.72,3.35,2.96
2008-11-11,5.99,2.52,2.42,2.65,3.12,5.37,1.33,6.45,,8.8,7.87,1.36,4.97,3.72,4.5,4.28,3.75,2.15,2.79,3.27,2.57,2.89,3.18,2.91,2.15,3.21,12.72,3.73,2.47,11.02,2.86,3.27,3.11
2008-11-12,6.19,2.64,2.52,2.73,3.17,5.6,1.38,6.61,,8.97,8.11,1.42,5.15,3.92,4.8,4.45,3.97,2.26,2.95,3.39,2.71,2.88,3.29,3.01,2.24,3.23,13.35,3.71,2.52,12.04,2.89,3.34,3.23
2008-11-13,6.41,2.74,2.61,3.0,3.42,5.77,1.45,6.79,,9.8,8.51,1.49,5.36,4.02,5.01,4.61,4.09,2.34,3.25,3.52,2.81,2.95,3.36,3.11,2.29,3.38,13.98,3.82,2.63,13.11,2.98,3.46,3.29
2008-11-14,6.66,2.89,2.68,3.14,3.59,6.05,1.51,7.09,,10.78,8.81,1.54,5.51,4.29,5.24,4.79,4.25,2.4,3.28,3.73,2.91,3.08,3.43,3.27,2.37,3.52,14.49,4.01,2.8,13.9,3.08,3.59,3.38
2008-11-17,7.0,3.02,2.8,3.36,3.62,6.29,1.56,7.17,,11.86,9.69,1.62,5.66,4.46,5.55,5.03,4.44,2.54,3.38,3.94,3.03,3.39,3.77,3.38,2.46,3.7,14.35,4.09,2.9,13.76,3.13,3.78,3.53
2008-11-18,6.33,2.72,2.66,3.02,3.26,5.66,1.48,6.6,,10.67,8.72,1.54,5.2,4.01,5.0,4.53,4.0,2.29,3.04,3.55,2.73,3.09,3.39,3.04,2.28,3.58,13.49,3.68,2.61,13.1,2.97,3.4,3.35
2008-11-19,6.9,2.91,2.74,3.2,3.59,5.99,1.51,7.02,,,9.59,1.59,5.49,4.38,5.5,4.98,4.34,2.42,3.2,3.84,2.94,3.26,3.51,3.24,2.51,3.63,14.71,3.9,2.75,14.2,3.04,3.63,3.37
2008-11-20,7.18,2.98,2.75,3.11,3.74,5.91,1.48,7.28,,11.18,10.55,1.54,5.66,4.6,5.68,5.48,4.52,2.48,3.31,3.98,3.12,3.29,3.54,3.32,2.56,3.63,14.93,4.08,2.86,13.7,2.95,3.78,3.21
2008-11-21,7.22,2.86,2.81,3.03,3.79,5.76,1.44,7.38,,10.71,9.82,1.46,5.63,4.68,5.59,,4.34,2.41,3.26,3.84,3.33,3.39,3.71,3.48,2.44,3.52,15.28,3.9,2.97,13.24,2.9,3.7,3.24
2008-11-24,6.87,2.9,2.95,2.86,3.48,5.48,1.42,7.12,,10.0,8.95,1.53,5.22,4.3,5.06,4.93,4.25,2.34,3.08,3.61,3.27,3.22,3.59,3.2,2.28,3.44,13.75,3.72,2.73,12.5,3.04,3.89,3.2
2008-11-25,6.71,2.79,2.87,2.84,3.32,5.39,1.37,6.97,,9.98,9.8,1.48,5.36,4.33,4.98,5.06,4.18,2.31,3.12,3.53,3.08,3.54,3.49,3.12,2.51,3.35,13.2,4.09,2.76,13.24,3.09,3.71,3.21
2008-11-26,6.65,2.77,3.01,2.86,3.3,5.43,1.37,6.99,2.76,10.08,10.08,1.46,5.4,4.32,4.93,4.85,4.17,2.34,3.11,3.54,3.03,3.8,3.44,3.17,2.48,3.38,,,2.78,13.09,3.19,3.8,3.25
2008-11-27,6.83,2.8,3.01,2.88,3.48,5.49,1.43,7.09,2.9,10.91,9.71,1.53,5.42,4.43,4.97,4.97,4.18,2.36,3.13,3.57,3.02,3.91,3.56,3.49,2.51,3.48,,,2.87,13.65,3.31,3.89,3.26
2008-11-28,6.7,3.08,2.87,2.82,3.19,5.33,1.38,6.83,2.76,10.4,9.32,,5.42,4.36,4.95,4.84,4.09,2.25,3.04,3.43,2.91,3.71,3.42,3.26,2.39,3.58,,,2.74,13.17,3.15,3.79,3.2
2008-12-01,7.26,3.39,2.96,2.9,3.33,5.52,1.42,6.93,,11.29,9.69,1.61,5.81,4.68,5.2,5.14,4.49,2.33,3.17,3.57,3.04,3.8,3.56,3.32,2.49,3.53,13.93,4.5,2.78,13.75,3.15,3.9,3.24
2008-12-02,7.15,3.24,2.95,3.04,3.37,5.69,1.43,6.91,,11.51,9.91,1.69,6.09,,5.44,5.25,4.42,2.56,3.25,3.69,3.05,3.74,3.58,3.4,2.65,3.53,14.05,4.95,2.79,14.16,3.18,4.09,3.23
2008-12-03,7.32,3.31,3.05,3.2,3.52,5.92,1.5,7.26,2.76,11.85,10.43,1.77,6.15,5.15,5.64,5.6,4.86,2.6,3.31,3.93,3.17,3.82,3.72,3.51,2.92,3.69,14.67,5.2,2.89,14.47,3.34,4.17,3.31
2008-12-04,7.32,3.25,3.12,3.14,3.53,6.03,1.49,7.21,2.75,12.39,10.4,1.86,6.04,5.67,5.52,5.43,4.76,2.61,3.52,3.94,3.13,3.75,3.62,3.62,2.99,3.73,14.88,5.15,2.85,15.05,3.33,4.05,3.31
2008-12-05,7.39,3.31,3.2,3.21,3.88,6.23,1.56,7.4,2.79,12.61,10.9,1.95,6.26,6.24,,5.97,5.24,2.66,3.55,4.08,3.28,3.78,3.98,3.78,3.0,3.91,15.46,5.34,3.02,15.2,3.4,4.2,3.48
2008-12-08,7.62,3.52,3.36,3.44,4.03,6.5,1.64,7.68,2.93,13.05,11.14,1.96,6.71,6.86,6.07,6.15,5.76,2.75,3.62,4.24,3.37,4.16,4.38,3.89,3.06,4.11,15.85,5.45,3.14,15.53,3.52,4.31,3.62
2008-12-09,7.27,3.36,3.37,3.26,3.87,6.17,1.72,7.29,2.98,12.79,10.62,2.06,6.35,6.45,6.06,6.38,5.68,2.61,3.41,4.33,3.19,3.98,4.82,3.67,2.9,4.23,15.55,5.06,3.01,14.55,,4.4,3.7
2008-12-10,7.49,3.7,3.54,3.32,4.09,6.34,1.81,7.53,3.02,12.82,11.16,2.16,6.48,6.38,6.41,6.52,5.8,2.7,3.53,4.39,3.29,4.03,4.82,3.74,3.04,4.3,15.91,5.16,3.07,15.6,3.7,4.54,3.74
2008-12-11,7.2,3.51,3.54,3.39,3.98,6.07,1.9,7.25,3.02,12.37,10.76,2.27,6.18,6.19,6.02,6.12,5.47,2.64,3.49,4.12,3.22,3.87,4.63,3.86,2.91,4.35,16.09,,3.05,15.0,3.89,4.28,3.87
2008-12-12,7.12,3.24,3.36,3.19,3.77,5.85,1.81,6.92,,11.88,11.3,2.38,5.76,5.9,5.84,6.27,5.05,2.49,3.3,3.88,3.04,3.59,4.25,3.54,2.72,4.13,15.51,4.8,2.86,14.46,3.83,4.08,3.68
2008-12-15,7.24,3.27,3.22,3.34,3.85,5.97,1.72,7.01,2.87,11.96,11.13,2.26,5.93,6.49,5.95,6.32,,2.54,3.32,3.91,3.08,3.63,4.42,3.55,2.76,3.97,15.0,4.81,2.87,14.4,3.64,4.1,3.52
2008-12-16,7.27,3.38,3.29,3.33,4.0,5.97,1.72,7.02,2.74,11.9,10.79,2.29,,6.62,5.87,6.06,5.15,2.55,3.27,3.95,3.09,3.72,4.3,3.72,2.75,4.08,15.65,4.83,3.01,14.88,3.65,4.11,3.62
2008-12-17,7.31,3.36,3.38,3.32,3.97,6.18,1.73,7.1,2.7,12.18,11.07,2.4,5.99,6.53,5.99,6.14,5.33,2.81,3.31,3.96,3.1,3.85,4.31,3.73,2.77,4.02,15.37,4.85,3.04,14.68,3.83,4.15,3.59
2008-12-18,7.43,3.42,3.52,3.31,4.0,6.18,1.82,7.32,2.84,12.45,11.16,2.52,6.17,6.65,6.24,6.55,5.41,2.84,3.37,4.07,3.15,4.24,4.54,3.81,3.05,4.05,15.42,5.03,3.09,14.66,4.02,4.29,3.64
2008-12-19,7.37,3.48,3.59,3.38,3.98,6.21,1.87,7.26,2.84,12.33,11.34,2.65,6.29,6.53,6.16,6.39,5.39,2.77,3.37,4.16,3.18,4.66,4.54,3.82,3.03,4.08,15.4,4.95,3.04,14.8,4.22,4.23,3.67
2008-12-22,7.59,3.47,3.69,3.34,3.75,6.43,1.95,7.08,2.79,12.1,12.32,2.78,6.24,6.22,6.2,6.74,5.51,2.85,3.41,4.06,3.23,5.13,4.34,3.71,2.97,4.16,14.73,4.83,,14.97,4.24,4.25,3.61
2008-12-23,7.16,3.17,3.51,3.05,3.41,7.07,1.88,6.62,2.65,11.23,11.95,2.92,5.67,5.74,5.6,6.14,4.99,2.58,3.31,3.73,3.13,5.64,3.94,3.43,2.76,3.97,13.77,4.45,2.81,13.47,4.06,4.17,3.43
2008-12-24,7.15,3.2,3.37,3.0,3.26,6.95,1.93,6.44,2.55,10.6,11.55,3.07,5.43,5.52,5.4,,4.6,2.63,3.1,3.62,3.01,5.63,3.81,3.37,2.67,3.96,13.61,4.29,2.73,12.53,3.86,3.94,3.26
2008-12-25,6.95,3.08,3.41,2.93,3.22,6.28,1.99,6.38,,10.66,12.13,3.22,5.38,5.64,5.35,5.89,4.88,2.53,3.3,3.66,2.95,5.24,3.81,3.29,2.94,3.96,13.5,4.72,2.66,12.83,3.92,3.84,3.42
2008-12-26,6.88,2.95,3.48,2.94,3.26,6.01,2.09,,2.42,10.52,11.74,3.06,5.38,5.57,5.38,5.9,4.84,2.51,3.08,3.62,,4.97,3.77,3.37,2.82,3.96,12.99,4.42,2.66,12.71,3.87,3.88,3.59
2008-12-29,6.86,3.0,3.31,2.92,3.19,6.17,1.99,6.35,2.3,10.33,11.56,,5.64,5.5,5.59,5.8,5.14,2.47,3.05,,2.88,5.13,3.78,3.34,2.79,4.14,13.16,4.43,2.64,12.67,3.68,3.87,3.65
2008-12-30,6.9,2.92,3.27,2.87,3.15,6.03,1.89,6.27,2.42,10.0,11.6,,5.55,5.28,5.93,5.8,4.94,2.43,3.0,3.52,2.85,5.32,3.7,3.31,2.72,4.07,12.97,4.43,2.59,12.06,3.72,3.7,3.6
2008-12-31,6.83,2.85,3.23,2.86,3.13,5.88,1.81,6.18,2.38,9.87,11.81,,5.19,5.53,5.5,5.69,4.7,2.33,2.92,3.45,2.77,4.82,3.46,3.18,2.62,3.98,13.12,4.48,2.59,11.7,3.79,3.6,3.62
