date,open,high,low,close
2016-04-29,8253.484,8340.58,8239.793,8291.699
2016-05-03,8290.793,8558.578,8256.678,8558.578
2016-05-04,8526.311,8632.703,8514.491,8565.114
2016-05-05,8549.33,8631.981,8522.146,8628.741
2016-05-06,8632.452,8663.071,8275.966,8276.033
2016-05-09,8180.629,8180.695,7876.169,7918.148
2016-05-10,7898.651,7961.585,7855.292,7898.662
2016-05-11,7950.379,7973.6,7800.971,7823.98
2016-05-12,7706.127,7822.759,7570.916,7821.912
2016-05-13,7794.619,7901.999,7758.263,7806.957
2016-05-16,7783.295,7961.426,7744.884,7961.146
2016-05-17,7964.512,8040.204,7901.183,7961.502
2016-05-18,7886.25,7886.499,7614.204,7711.955
2016-05-19,7707.326,7868.72,7707.326,7767.315
2016-05-20,7699.074,7860.128,7665.862,7860.128
2016-05-23,7876.118,7995.992,7876.118,7995.581
2016-05-24,7981.007,7981.221,7852.689,7913.675
2016-05-25,7965.747,8012.16,7848.525,7889.73
2016-05-26,7864.03,7929.672,7703.522,7929.468
2016-05-27,7904.767,7976.51,7879.641,7912.864
2016-05-30,7863.314,7946.133,7787.465,7867.597
2016-05-31,7872.311,8197.642,7872.311,8197.557
2016-06-01,8207.251,8324.09,8202.718,8270.517
2016-06-02,8261.6,8369.668,8255.959,8369.432
2016-06-03,8370.785,8442.901,8336.958,8391.763
2016-06-06,8418.337,8443.567,8359.019,8422.472
2016-06-07,8421.61,8439.14,8363.412,8434.669
2016-06-08,8417.752,8481.654,8340.898,8431.892
2016-06-13,8307.188,8387.419,8000.649,8000.819
2016-06-14,7957.932,8053.537,7931.227,8038.589
2016-06-15,7948.181,8369.94,7936.618,8340.539
2016-06-16,8339.819,8421.331,8314.977,8358.034
2016-06-17,8374.074,8480.651,8338.727,8414.508
2016-06-20,8417.359,8476.467,8330.667,8457.932
2016-06-21,8510.752,8552.658,8305.55,8350.762
2016-06-22,8323.875,8513.927,8316.099,8513.543
2016-06-23,8510.841,8547.394,8424.906,8495.78
2016-06-24,8477.033,8547.682,8153.163,8428.823
2016-06-27,8360.521,8646.369,8358.341,8646.161
2016-06-28,8616.073,8737.817,8599.854,8730.197
2016-06-29,8758.703,8784.945,8704.353,8745.815
2016-06-30,8753.846,8776.236,8692.258,8741.099
2016-07-01,8747.789,8779.628,8680.083,8710.517
2016-07-04,8661.272,8882.85,8653.858,8874.071
2016-07-05,8886.512,8925.089,8839.937,8914.84
2016-07-06,8885.33,8957.577,8862.76,8947.137
2016-07-07,8942.99,8988.324,8851.302,8954.276
2016-07-08,8941.49,8996.968,8904.588,8939.259
2016-07-11,8953.868,9004.754,8865.592,8874.996
2016-07-12,8862.368,8943.147,8719.877,8943.065
2016-07-13,8963.438,9042.067,8926.763,9023.237
2016-07-14,9011.392,9044.015,8976.52,9042.763
2016-07-15,9039.877,9048.349,8952.61,8982.886
2016-07-18,8962.963,8990.285,8881.503,8937.855
2016-07-19,8928.644,8996.963,8883.773,8996.833
2016-07-20,8999.111,9044.371,8976.003,8997.89
2016-07-21,8991.327,9065.686,8964.617,9007.554
2016-07-22,9002.09,9022.063,8925.939,8931.966
2016-07-25,8911.936,8969.596,8875.783,8925.341
2016-07-26,8922.755,9035.884,8922.755,9035.557
2016-07-27,9037.498,9046.085,8488.955,8602.92
2016-07-28,8580.087,8636.488,8431.117,8571.565
2016-07-29,8565.253,8584.638,8457.974,8501.09
2016-08-01,8462.907,8462.907,8263.363,8363.61
2016-08-02,8353.423,8446.362,8353.14,8445.78
2016-08-03,8431.517,8491.26,8412.775,8482.198
2016-08-04,8474.262,8564.839,8447.359,8553.006
2016-08-05,8545.857,8571.18,8498.59,8505.364
2016-08-08,8480.793,8607.45,8426.644,8607.398
2016-08-09,8601.835,8699.693,8596.79,8699.388
2016-08-10,8694.383,8725.446,8668.057,8671.778
2016-08-11,8647.115,8667.246,8531.692,8531.692
2016-08-12,8515.517,8615.2,8507.655,8615.053
2016-08-15,8628.632,8821.692,8590.065,8807.832
2016-08-16,8813.205,8903.486,8812.601,8877.066
2016-08-17,8867.455,8933.034,8846.315,8911.748
2016-08-18,8899.185,8942.571,8880.262,8908.325
2016-08-19,8895.299,8945.168,8864.065,8923.363
2016-08-22,8921.913,8939.701,8809.22,8810.843
2016-08-23,8796.503,8847.646,8756.922,8820.21
2016-08-24,8824.719,8892.079,8815.466,8850.511
2016-08-25,8799.762,8799.762,8681.194,8784.584
2016-08-26,8799.491,8883.768,8794.914,8814.464
2016-08-29,8808.734,8860.044,8798.062,8836.993
2016-08-30,8842.416,8886.009,8822.252,8838.464
2016-08-31,8833.208,8844.473,8772.953,8838.38
2016-09-01,8831.6,8851.749,8770.751,8770.751
2016-09-02,8750.936,8790.001,8675.922,8724.942
2016-09-05,8743.744,8804.771,8739.653,8761.962
2016-09-06,8761.415,8907.171,8689.646,8906.868
2016-09-07,8908.506,8959.991,8886.785,8897.797
2016-09-08,8888.015,8939.419,8880.395,8938.431
2016-09-09,8934.275,8958.512,8872.314,8872.314
2016-09-12,8705.746,8737.994,8585.866,8587.399
2016-09-13,8635.576,8664.909,8595.499,8656.68
2016-09-14,8612.696,8664.103,8579.35,8618.149
2016-09-19,8630.646,8716.981,8630.646,8716.486
2016-09-20,8721.385,8724.887,8685.97,8712.283
2016-09-21,8705.253,8756.131,8704.933,8731.999
2016-09-22,8779.889,8801.574,8760.154,8770.095
2016-09-23,8773.903,8781.246,8728.06,8729.611
2016-09-26,8711.884,8712.226,8544.176,8544.176
2016-09-27,8521.013,8604.552,8477.802,8604.099
2016-09-28,8604.237,8613.137,8575.031,8592.126
2016-09-29,8597.291,8651.21,8597.253,8618.606
2016-09-30,8607.973,8669.153,8606.382,8661.019
2016-10-10,8699.706,8843.031,8687.747,8842.818
2016-10-11,8845.229,8903.881,8834.115,8903.459
2016-10-12,8879.662,8915.915,8862.006,8915.441
2016-10-13,8914.564,8952.76,8905.261,8929.511
2016-10-14,8913.744,8918.767,8845.37,8913.695
2016-10-17,8922.135,8940.04,8802.797,8832.094
2016-10-18,8822.788,8966.691,8822.788,8966.691
2016-10-19,8976.848,8992.068,8926.892,8954.203
2016-10-20,8957.475,9006.843,8953.289,8995.41
2016-10-21,8987.24,8991.039,8857.102,8943.011
2016-10-24,8940.544,9010.234,8918.21,9000.703
2016-10-25,9003.381,9039.95,9001.105,9039.48
2016-10-26,9041.934,9042.356,8966.461,9000.76
2016-10-27,8989.698,8997.855,8956.635,8997.016
2016-10-28,8988.223,9006.218,8913.059,8914.617
2016-10-31,8893.291,8920.659,8841.148,8910.508
2016-11-01,8914.68,9006.789,8914.584,9006.789
2016-11-02,8990.468,9006.792,8939.548,8946.744
2016-11-03,8922.04,9055.507,8914.684,9004.855
2016-11-04,9000.486,9040.354,8960.582,8979.926
2016-11-07,8981.427,9002.585,8946.764,8975.566
2016-11-08,8996.906,9042.724,8988.385,9030.731
2016-11-09,9027.948,9038.977,8853.889,8967.596
2016-11-10,9028.672,9084.762,9028.672,9083.844
2016-11-11,9080.436,9121.608,9064.246,9121.509
2016-11-14,9105.928,9162.297,9093.459,9152.165
2016-11-15,9152.189,9198.236,9123.276,9197.861
2016-11-16,9208.491,9236.678,9202.184,9211.949
2016-11-17,9197.922,9198.086,9131.905,9174.439
2016-11-18,9176.332,9191.47,9132.732,9146.214
2016-11-21,9138.056,9181.956,9135.205,9167.492
2016-11-22,9176.55,9244.547,9174.56,9244.212
2016-11-23,9250.04,9257.173,9161.521,9180.011
2016-11-24,9166.577,9185.555,9096.002,9116.566
2016-11-25,9109.167,9134.815,8957.16,9134.815
2016-11-28,9148.965,9163.652,9121.585,9133.91
2016-11-29,9120.59,9132.159,9031.29,9031.29
2016-11-30,9013.148,9053.169,8983.7,9014.913
2016-12-01,9021.967,9056.24,9021.967,9055.986
2016-12-02,9056.013,9060.632,8900.414,8900.414
2016-12-05,8818.612,8908.109,8793.089,8851.516
2016-12-06,8865.34,8896.551,8853.912,8871.729
2016-12-07,8870.3,8969.342,8855.409,8969.136
2016-12-08,8973.097,8974.179,8908.307,8914.512
2016-12-09,8903.744,8920.306,8864.069,8881.343
2016-12-12,8875.591,8879.447,8391.028,8397.484
2016-12-13,8371.367,8458.321,8299.279,8433.587
2016-12-14,8416.98,8464.953,8339.603,8378.056
2016-12-15,8347.605,8516.854,8340.854,8467.708
2016-12-16,8470.536,8565.787,8466.352,8559.991
2016-12-19,8554.962,8556.437,8521.119,8551.326
2016-12-20,8543.87,8561.337,8509.591,8546.191
2016-12-21,8558.281,8609.669,8558.281,8609.405
2016-12-22,8602.354,8618.37,8560.967,8607.945
2016-12-23,8602.669,8609.792,8502.048,8509.361
2016-12-26,8472.449,8547.251,8380.688,8547.097
2016-12-27,8541.001,8575.379,8534.149,8555.99
2016-12-28,8551.225,8568.128,8507.894,8521.375
2016-12-29,8505.459,8551.189,8484.44,8488.297
2016-12-30,8487.151,8516.607,8466.742,8490.861
2017-01-03,8503.661,8565.337,8503.661,8565.136
2017-01-04,8567.228,8670.158,8554.127,8669.949
2017-01-05,8665.228,8694.444,8657.744,8670.761
2017-01-06,8661.692,8666.663,8603.912,8609.899
2017-01-09,8595.911,8654.132,8578.987,8653.847
2017-01-10,8646.081,8666.902,8604.117,8609.553
2017-01-11,8592.749,8619.644,8514.634,8519.845
2017-01-12,8509.531,8536.593,8433.776,8443.261
2017-01-13,8433.995,8444.985,8277.788,8286.241
2017-01-16,8263.199,8263.981,7715.433,7931.955
2017-01-17,7900.927,8031.988,7808.205,8028.651
2017-01-18,8009.506,8036.381,7972.29,7989.141
2017-01-19,7966.472,8000.824,7927.712,7955.392
2017-01-20,7945.188,8102.387,7944.393,8087.772
2017-01-23,8100.035,8185.729,8100.035,8169.109
2017-01-24,8160.782,8163.779,8115.128,8123.586
2017-01-25,8107.668,8160.438,8099.989,8150.596
2017-01-26,8157.016,8206.014,8157.016,8205.871
2017-02-03,8212.41,8217.695,8157.673,8182.279
2017-02-06,8181.905,8280.008,8175.462,8280.008
2017-02-07,8271.763,8295.985,8233.799,8282.375
2017-02-08,8267.794,8342.523,8226.58,8342.434
2017-02-09,8338.0,8411.144,8330.799,8410.261
2017-02-10,8404.508,8414.183,8374.534,8380.786
2017-02-13,8373.755,8433.321,8363.252,8432.957
2017-02-14,8427.698,8433.136,8399.056,8423.836
2017-02-15,8415.574,8434.522,8331.356,8344.074
2017-02-16,8333.812,8401.708,8329.709,8397.562
2017-02-17,8390.12,8401.073,8307.234,8324.417
2017-02-20,8318.277,8397.434,8312.561,8397.244
2017-02-21,8399.043,8479.609,8393.538,8479.608
2017-02-22,8477.746,8510.418,8457.629,8510.305
2017-02-23,8507.959,8515.45,8460.443,8512.705
2017-02-24,8500.699,8544.318,8487.501,8543.449
2017-02-27,8534.723,8546.62,8470.749,8476.906
2017-02-28,8470.438,8508.348,8460.483,8508.086
2017-03-01,8497.891,8548.821,8491.737,8526.472
2017-03-02,8529.584,8539.107,8467.39,8471.44
2017-03-03,8450.969,8509.88,8425.385,8505.452
2017-03-06,8513.206,8608.398,8513.206,8608.154
2017-03-07,8614.855,8625.518,8574.287,8624.465
2017-03-08,8622.114,8624.435,8563.965,8589.87
2017-03-09,8578.886,8579.245,8513.648,8535.556
2017-03-10,8526.536,8561.522,8519.672,8537.78
2017-03-13,8529.172,8598.518,8477.702,8598.518
2017-03-14,8604.766,8618.29,8563.614,8581.713
2017-03-15,8563.467,8582.896,8540.102,8574.03
2017-03-16,8582.959,8664.981,8582.959,8664.981
2017-03-17,8671.519,8704.846,8601.572,8603.865
2017-03-20,8594.714,8635.075,8569.826,8634.844
2017-03-21,8629.063,8640.1,8607.662,8639.566
2017-03-22,8604.606,8625.406,8547.047,8592.508
2017-03-23,8592.337,8624.072,8500.521,8590.96
2017-03-24,8583.952,8606.611,8552.684,8602.29
2017-03-27,8603.23,8611.398,8570.863,8586.91
2017-03-28,8579.053,8591.839,8546.123,8558.072
2017-03-29,8555.989,8565.865,8484.737,8488.217
2017-03-30,8471.241,8473.341,8303.001,8315.045
2017-03-31,8314.08,8351.421,8291.685,8339.146
2017-04-05,8369.393,8522.01,8369.393,8522.01
2017-04-06,8531.197,8557.52,8514.089,8543.663
2017-04-07,8539.144,8567.796,8523.297,8544.747
2017-04-10,8522.915,8523.395,8439.307,8449.157
2017-04-11,8432.468,8514.436,8373.84,8514.436
2017-04-12,8505.7,8505.922,8439.443,8444.394
2017-04-13,8429.731,8490.862,8423.305,8470.313
2017-04-14,8460.636,8463.065,8338.872,8345.652
2017-04-17,8309.78,8309.78,8183.073,8220.657
2017-04-18,8216.209,8247.047,8133.047,8136.409
2017-04-19,8101.797,8101.797,7939.294,8033.503
2017-04-20,8021.062,8059.115,7925.303,7987.651
2017-04-21,7984.471,8014.827,7938.322,7945.39
2017-04-24,7921.417,7921.417,7698.101,7698.285
2017-04-25,7699.984,7779.674,7691.325,7723.999
2017-04-26,7721.66,7763.072,7718.759,7751.944
2017-04-27,7737.068,7810.114,7593.025,7799.122
2017-04-28,7777.75,7842.111,7768.05,7842.082
2017-05-02,7831.445,7851.406,7811.841,7845.468
2017-05-03,7832.017,7860.303,7796.819,7830.638
2017-05-04,7804.779,7877.324,7763.844,7804.58
2017-05-05,7780.141,7787.572,7700.207,7700.265
2017-05-08,7679.164,7691.484,7555.057,7555.283
2017-05-09,7522.216,7603.358,7475.409,7602.962
2017-05-10,7597.769,7637.638,7451.362,7451.776
2017-05-11,7400.419,7408.105,7199.412,7387.153
2017-05-12,7368.073,7395.357,7306.375,7371.302
2017-05-15,7386.204,7425.322,7386.204,7391.605
2017-05-16,7377.762,7549.915,7324.138,7549.765
2017-05-17,7545.213,7609.533,7538.669,7570.439
2017-05-18,7509.406,7581.827,7490.777,7519.192
2017-05-19,7517.131,7540.915,7472.284,7510.106
2017-05-22,7500.507,7521.626,7354.072,7372.79
2017-05-23,7352.251,7359.779,7132.311,7138.238
2017-05-24,7099.27,7172.658,6996.64,7172.143
2017-05-25,7160.163,7241.233,7078.547,7232.631
2017-05-26,7224.81,7265.152,7221.077,7233.338
